Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.72624,0.00000,0.70247,0.00000,0.48783,0.00000,-0.33072,0.00000,-0.50159,0.00000,-0.50234
0.01000,0.01000,0.73005,0.01000,0.70712,0.01000,0.48921,0.01000,-0.33389,0.01000,-0.50002,0.01000,-0.50444
0.02000,0.02000,0.73444,0.02000,0.71230,0.02000,0.49070,0.02000,-0.33745,0.02000,-0.49976,0.02000,-0.50710
0.03001,0.03000,0.73930,0.03000,0.71787,0.03000,0.49223,0.03000,-0.34134,0.03000,-0.50147,0.03000,-0.51036
0.04001,0.04000,0.74449,0.04000,0.72369,0.04000,0.49375,0.04000,-0.34546,0.04000,-0.50793,0.04000,-0.51427
0.05001,0.05000,0.74981,0.05000,0.72962,0.05000,0.49518,0.05000,-0.34974,0.05000,-0.51474,0.05000,-0.51885
0.06001,0.06000,0.75510,0.06000,0.73551,0.06000,0.49646,0.06000,-0.35411,0.06000,-0.51827,0.06000,-0.52412
0.07001,0.07000,0.76016,0.07000,0.74125,0.07000,0.49754,0.07000,-0.35849,0.07000,-0.51930,0.07000,-0.53006
0.08001,0.08000,0.76482,0.08000,0.74677,0.08000,0.49835,0.08000,-0.36285,0.08000,-0.51439,0.08000,-0.53666
0.09002,0.09000,0.76894,0.09000,0.75199,0.09000,0.49886,0.09000,-0.36713,0.09000,-0.50127,0.09000,-0.54386
0.10002,0.10000,0.77240,0.10000,0.75688,0.10000,0.49903,0.10000,-0.37130,0.10000,-0.48556,0.10000,-0.55159
0.11002,0.11000,0.77512,0.11000,0.76141,0.11000,0.49881,0.11000,-0.37530,0.11000,-0.47109,0.11000,-0.55973
0.12002,0.12000,0.77708,0.12000,0.76558,0.12000,0.49821,0.12000,-0.37910,0.12000,-0.45719,0.12000,-0.56812
0.13002,0.13000,0.77828,0.13000,0.76937,0.13000,0.49719,0.13000,-0.38265,0.13000,-0.43937,0.13000,-0.57656
0.14003,0.14000,0.77876,0.14000,0.77279,0.14000,0.49577,0.14000,-0.38590,0.14000,-0.41831,0.14000,-0.58483
0.15003,0.15000,0.77859,0.15000,0.77584,0.15000,0.49396,0.15000,-0.38880,0.15000,-0.40466,0.15000,-0.59269
0.16003,0.16000,0.77785,0.16000,0.77854,0.16000,0.49180,0.16000,-0.39131,0.16000,-0.39298,0.16000,-0.59993
0.17003,0.17000,0.77663,0.17000,0.78088,0.17000,0.48932,0.17000,-0.39342,0.17000,-0.38155,0.17000,-0.60636
0.18003,0.18000,0.77500,0.18000,0.78289,0.18000,0.48660,0.18000,-0.39510,0.18000,-0.37345,0.18000,-0.61184
0.19003,0.19000,0.77307,0.19000,0.78459,0.19000,0.48367,0.19000,-0.39638,0.19000,-0.36384,0.19000,-0.61629
0.20004,0.20000,0.77088,0.20000,0.78602,0.20000,0.48061,0.20000,-0.39728,0.20000,-0.35591,0.20000,-0.61965
0.21004,0.21000,0.76850,0.21000,0.78722,0.21000,0.47746,0.21000,-0.39785,0.21000,-0.34769,0.21000,-0.62193
0.22004,0.22000,0.76597,0.22000,0.78823,0.22000,0.47426,0.22000,-0.39815,0.22000,-0.34087,0.22000,-0.62318
0.23004,0.23000,0.76333,0.23000,0.78909,0.23000,0.47105,0.23000,-0.39824,0.23000,-0.33427,0.23000,-0.62348
0.24004,0.24000,0.76062,0.24000,0.78985,0.24000,0.46782,0.24000,-0.39820,0.24000,-0.32804,0.24000,-0.62296
