Tiempo;Evento
2.92;Posición inicial
5.71;< Contacto inicial izquierdo
5.76;> Despegue derecho
6.32;< Contacto inicial derecho
6.37;> Despegue izquierdo
6.87;< Contacto inicial izquierdo
6.91;> Despegue derecho
7.44;< Contacto inicial derecho
7.49;> Despegue izquierdo
7.99;< Contacto inicial izquierdo
8.04;> Despegue derecho
8.57;< Contacto inicial derecho
8.62;> Despegue izquierdo
9.1;< Contacto inicial izquierdo
9.15;> Despegue derecho
9.7;< Contacto inicial derecho
9.75;> Despegue izquierdo
10.22;< Contacto inicial izquierdo
10.27;> Despegue derecho
10.8;< Contacto inicial derecho
10.85;> Despegue izquierdo
11.3;< Contacto inicial izquierdo
11.35;> Despegue derecho
11.86;< Contacto inicial derecho
11.91;> Despegue izquierdo
12.38;< Contacto inicial izquierdo
12.43;> Despegue derecho
12.95;< Contacto inicial derecho
13;> Despegue izquierdo
13.47;< Contacto inicial izquierdo
13.52;> Despegue derecho
14.06;< Contacto inicial derecho
14.11;> Despegue izquierdo
14.58;< Contacto inicial izquierdo
14.63;> Despegue derecho
15.18;< Contacto inicial derecho
15.23;> Despegue izquierdo
15.69;< Contacto inicial izquierdo
15.74;> Despegue derecho
16.28;< Contacto inicial derecho
16.33;> Despegue izquierdo
16.8;< Contacto inicial izquierdo
16.85;> Despegue derecho
17.4;< Contacto inicial derecho
17.45;> Despegue izquierdo
17.93;< Contacto inicial izquierdo
17.99;> Despegue derecho
18.54;< Contacto inicial derecho
18.6;> Despegue izquierdo
19.01;< Contacto inicial izquierdo
19.09;> Despegue derecho
19.67;< Contacto inicial derecho
19.7;> Despegue izquierdo
19.73;< Contacto inicial izquierdo
19.73;> Despegue derecho
20.69;< Contacto inicial derecho
20.74;> Despegue izquierdo
21.28;< Contacto inicial izquierdo
21.32;> Despegue derecho
21.9;< Contacto inicial derecho
21.96;> Despegue izquierdo
22.4;< Contacto inicial izquierdo
22.44;> Despegue derecho
22.99;< Contacto inicial derecho
23.05;> Despegue izquierdo
23.51;< Contacto inicial izquierdo
23.56;> Despegue derecho
24.1;< Contacto inicial derecho
24.15;> Despegue izquierdo
24.62;< Contacto inicial izquierdo
24.67;> Despegue derecho
25.24;< Contacto inicial derecho
25.29;> Despegue izquierdo
25.77;< Contacto inicial izquierdo
25.82;> Despegue derecho
26.38;< Contacto inicial derecho
26.44;> Despegue izquierdo
26.93;< Contacto inicial izquierdo
26.98;> Despegue derecho
27.5;< Contacto inicial derecho
27.56;> Despegue izquierdo
28.04;< Contacto inicial izquierdo
28.09;> Despegue derecho
28.64;< Contacto inicial derecho
28.69;> Despegue izquierdo
29.18;< Contacto inicial izquierdo
29.23;> Despegue derecho
29.78;< Contacto inicial derecho
29.84;> Despegue izquierdo
30.32;< Contacto inicial izquierdo
30.37;> Despegue derecho
30.95;< Contacto inicial derecho
31;> Despegue izquierdo
31.48;< Contacto inicial izquierdo
31.53;> Despegue derecho
32.08;< Contacto inicial derecho
32.13;> Despegue izquierdo
32.62;< Contacto inicial izquierdo
32.67;> Despegue derecho
33.22;< Contacto inicial derecho
33.28;> Despegue izquierdo
33.76;< Contacto inicial izquierdo
33.81;> Despegue derecho
34.39;< Contacto inicial derecho
34.44;> Despegue izquierdo
34.95;< Contacto inicial izquierdo
35.03;> Despegue derecho
35.7;< Contacto inicial derecho
36.3;> Despegue izquierdo
36.78;< Contacto inicial derecho
36.84;> Despegue izquierdo
37.44;< Contacto inicial izquierdo
37.48;> Despegue derecho
38.1;< Contacto inicial derecho
38.16;> Despegue izquierdo
38.64;< Contacto inicial izquierdo
38.68;> Despegue derecho
39.23;< Contacto inicial derecho
39.29;> Despegue izquierdo
39.75;< Contacto inicial izquierdo
39.8;> Despegue derecho
40.34;< Contacto inicial derecho
40.39;> Despegue izquierdo
40.85;< Contacto inicial izquierdo
40.9;> Despegue derecho
41.44;< Contacto inicial derecho
41.49;> Despegue izquierdo
41.95;< Contacto inicial izquierdo
42;> Despegue derecho
42.55;< Contacto inicial derecho
42.6;> Despegue izquierdo
43.06;< Contacto inicial izquierdo
43.1;> Despegue derecho
43.61;< Contacto inicial derecho
43.66;> Despegue izquierdo
44.13;< Contacto inicial izquierdo
44.17;> Despegue derecho
44.71;< Contacto inicial derecho
44.77;> Despegue izquierdo
45.23;< Contacto inicial izquierdo
45.28;> Despegue derecho
45.87;< Contacto inicial derecho
45.92;> Despegue izquierdo
46.4;< Contacto inicial izquierdo
46.45;> Despegue derecho
47.01;< Contacto inicial derecho
47.06;> Despegue izquierdo
47.54;< Contacto inicial izquierdo
47.59;> Despegue derecho
48.15;< Contacto inicial derecho
48.2;> Despegue izquierdo
48.67;< Contacto inicial izquierdo
48.72;> Despegue derecho
49.29;< Contacto inicial derecho
49.34;> Despegue izquierdo
49.83;< Contacto inicial izquierdo
49.88;> Despegue derecho
50.45;< Contacto inicial derecho
50.51;> Despegue izquierdo
50.84;< Contacto inicial izquierdo
50.94;> Despegue derecho
51.83;< Contacto inicial derecho
51.85;> Despegue izquierdo
52.54;< Contacto inicial izquierdo
52.59;> Despegue derecho
53.2;< Contacto inicial derecho
53.25;> Despegue izquierdo
53.7;< Contacto inicial izquierdo
53.74;> Despegue derecho
54.27;< Contacto inicial derecho
54.33;> Despegue izquierdo
54.8;< Contacto inicial izquierdo
54.85;> Despegue derecho
55.36;< Contacto inicial derecho
55.42;> Despegue izquierdo
55.88;< Contacto inicial izquierdo
55.93;> Despegue derecho
56.48;< Contacto inicial derecho
56.54;> Despegue izquierdo
57.02;< Contacto inicial izquierdo
57.07;> Despegue derecho
57.59;< Contacto inicial derecho
57.65;> Despegue izquierdo
58.12;< Contacto inicial izquierdo
58.17;> Despegue derecho
58.68;< Contacto inicial derecho
58.74;> Despegue izquierdo
59.2;< Contacto inicial izquierdo
59.25;> Despegue derecho
59.79;< Contacto inicial derecho
59.84;> Despegue izquierdo
60.32;< Contacto inicial izquierdo
60.37;> Despegue derecho
60.91;< Contacto inicial derecho
60.97;> Despegue izquierdo
61.45;< Contacto inicial izquierdo
61.51;> Despegue derecho
