Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
2.51555;0.18123;0.7053;0.411703;-0.544826
2.52571;0.181212;0.705341;0.411757;-0.544739
2.53588;0.181187;0.705414;0.411764;-0.544647
2.54605;0.181162;0.705469;0.411766;-0.544582
2.55622;0.181116;0.70554;0.411734;-0.54453
2.56639;0.181055;0.7056;0.411692;-0.544505
2.57655;0.180975;0.705655;0.411633;-0.544505
2.58672;0.18086;0.705711;0.411572;-0.544516
2.59688;0.180747;0.70576;0.411504;-0.544542
2.60705;0.180624;0.705813;0.411423;-0.544576
2.61722;0.180508;0.70585;0.411355;-0.544617
2.62739;0.180386;0.70588;0.411297;-0.544662
2.63756;0.180275;0.705903;0.411242;-0.54471
2.64772;0.180171;0.705926;0.411194;-0.544751
2.65789;0.180082;0.705942;0.411161;-0.544786
2.66806;0.180031;0.705942;0.411169;-0.544796
2.67823;0.179991;0.705951;0.411204;-0.544772
2.6884;0.179956;0.70596;0.411253;-0.544734
2.69856;0.179926;0.705959;0.411326;-0.544691
2.70873;0.179902;0.705976;0.411376;-0.544638
2.7189;0.179874;0.705996;0.411433;-0.544578
2.72907;0.179831;0.706025;0.411501;-0.544504
2.73923;0.179781;0.706062;0.411554;-0.544433
2.7494;0.179712;0.706105;0.411614;-0.544354
2.75957;0.17964;0.706155;0.411658;-0.544279
2.76973;0.179546;0.706223;0.411692;-0.544197
2.7799;0.179452;0.706283;0.411724;-0.544125
2.79007;0.179368;0.706335;0.411743;-0.544071
2.80024;0.179264;0.706404;0.41174;-0.544018
2.8104;0.179152;0.706486;0.411706;-0.543975
2.82057;0.178991;0.70658;0.411632;-0.543961
2.83074;0.178828;0.706672;0.411554;-0.543954
2.84091;0.178671;0.706743;0.411508;-0.543948
2.85108;0.178525;0.706818;0.41144;-0.543951
2.86124;0.178394;0.70688;0.411372;-0.543964
2.87141;0.17828;0.706924;0.41133;-0.543977
2.88158;0.178172;0.706959;0.411312;-0.543979
2.89175;0.178081;0.706989;0.411296;-0.543982
2.90191;0.177999;0.707025;0.411275;-0.543978
2.91208;0.177923;0.707073;0.41124;-0.543967
2.92225;0.177854;0.70711;0.411218;-0.543959
2.93242;0.177781;0.707145;0.411215;-0.543939
2.94259;0.177711;0.707184;0.411207;-0.543918
2.95275;0.177641;0.707229;0.411193;-0.543893
2.96292;0.177604;0.707282;0.411187;-0.543839
2.97308;0.177568;0.707339;0.411188;-0.543777
2.98325;0.177497;0.707406;0.411172;-0.543725
2.99342;0.177405;0.707491;0.411163;-0.543651
3.00359;0.177317;0.707561;0.411155;-0.543596
3.01376;0.177211;0.707616;0.411099;-0.5436
3.02392;0.177151;0.707615;0.411043;-0.543663
3.03409;0.177159;0.707566;0.410986;-0.543768
3.04426;0.177164;0.707494;0.41097;-0.543872
3.05443;0.17715;0.707422;0.410979;-0.543964
3.06459;0.177105;0.70737;0.411005;-0.544027
3.07476;0.177046;0.707341;0.411044;-0.544054
3.08493;0.176981;0.707344;0.411074;-0.544047
3.0951;0.176911;0.707376;0.411111;-0.544002
3.10527;0.176834;0.707425;0.411142;-0.543939
3.11543;0.176751;0.707503;0.411125;-0.543877
3.1256;0.176675;0.707575;0.411118;-0.543813
3.13577;0.176619;0.707657;0.41107;-0.543762
3.14594;0.176559;0.707752;0.410988;-0.54372
3.15611;0.176532;0.707848;0.410906;-0.543664
3.16627;0.17651;0.707954;0.410829;-0.543592
3.17644;0.176474;0.70806;0.410733;-0.543539
3.1866;0.176412;0.708165;0.41062;-0.543507
3.19677;0.176323;0.708261;0.410513;-0.543492
3.20694;0.176235;0.708333;0.41043;-0.54349
3.21711;0.176144;0.708376;0.410384;-0.543497
3.22728;0.176034;0.708411;0.410372;-0.543496
3.23744;0.175891;0.708458;0.41039;-0.543468
3.24761;0.175751;0.708499;0.410437;-0.543425
3.25778;0.175614;0.708519;0.410481;-0.543409
3.26795;0.175507;0.708517;0.410545;-0.543398
3.27811;0.175415;0.708505;0.410633;-0.543376
3.28828;0.175334;0.708494;0.41074;-0.543337
3.29845;0.175272;0.708482;0.410879;-0.543268
3.30862;0.175197;0.708476;0.411018;-0.543194
3.31879;0.175117;0.708485;0.411175;-0.54309
3.32895;0.175047;0.708519;0.411301;-0.542973
3.33912;0.174996;0.708559;0.411407;-0.542856
3.34929;0.174922;0.708613;0.41151;-0.542732
3.35946;0.174802;0.708681;0.411558;-0.542645
3.36962;0.174685;0.708744;0.411587;-0.542578
3.37979;0.174571;0.708798;0.411602;-0.542532
3.38996;0.174452;0.708844;0.411588;-0.542521
3.40012;0.174357;0.708872;0.411591;-0.542514
3.41029;0.174278;0.708887;0.411596;-0.542515
3.42046;0.174203;0.708891;0.411604;-0.542528
3.43063;0.174134;0.708887;0.411615;-0.542547
3.44079;0.174076;0.708874;0.411615;-0.542583
3.45096;0.174059;0.708858;0.411617;-0.542608
3.46113;0.174066;0.70882;0.411621;-0.542652
3.4713;0.174104;0.708772;0.411621;-0.542703
3.48147;0.174165;0.708747;0.411573;-0.542751
3.49163;0.174246;0.708693;0.411566;-0.542802
3.5018;0.174309;0.708668;0.411486;-0.542875
3.51197;0.174373;0.708634;0.411416;-0.542951
3.52214;0.174459;0.708621;0.411326;-0.543009
3.5323;0.174543;0.708613;0.411234;-0.543063
3.54247;0.174624;0.708612;0.411146;-0.543104
3.55264;0.174614;0.708623;0.411026;-0.543184
3.56281;0.17458;0.708656;0.41089;-0.543255
3.57297;0.174534;0.708682;0.410779;-0.54332
3.58314;0.174469;0.708711;0.410655;-0.543396
3.59331;0.174378;0.70873;0.410591;-0.54345
3.60348;0.174302;0.708751;0.410555;-0.543473
3.61364;0.174201;0.708771;0.410545;-0.543486
3.62381;0.174082;0.708772;0.41058;-0.543497
3.63398;0.173944;0.708772;0.410644;-0.543493
3.64415;0.173803;0.708774;0.410704;-0.543491
3.65431;0.173675;0.70877;0.410799;-0.543465
3.66448;0.17355;0.708781;0.410878;-0.543431
3.67465;0.173428;0.708781;0.410991;-0.543384
3.68482;0.173307;0.708787;0.411114;-0.543322
3.69498;0.173221;0.708802;0.411248;-0.543228
3.70515;0.173175;0.708818;0.411409;-0.5431
3.71532;0.173143;0.708836;0.411561;-0.542971
