Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
0.814973;0.467617;0.426899;-0.522435;0.568138
0.825068;0.467702;0.426811;-0.522464;0.568107
0.83516;0.46779;0.426719;-0.522503;0.568069
0.845253;0.467846;0.42664;-0.522507;0.568078
0.855348;0.467897;0.426584;-0.522516;0.56807
0.865441;0.467952;0.426525;-0.522512;0.568072
0.875534;0.467972;0.426472;-0.522512;0.568096
0.885627;0.46798;0.426423;-0.522517;0.568121
0.89572;0.46803;0.426349;-0.522554;0.568101
0.905814;0.468071;0.426273;-0.522596;0.568087
0.915908;0.468109;0.426216;-0.522632;0.568064
0.926001;0.468138;0.426182;-0.522661;0.56804
0.936094;0.468134;0.42614;-0.522678;0.568059
0.946187;0.468105;0.426106;-0.522705;0.568083
0.956281;0.468056;0.426081;-0.522736;0.568114
0.966374;0.467992;0.426069;-0.522775;0.56814
0.976463;0.467936;0.426046;-0.522817;0.568165
0.986557;0.467876;0.426013;-0.522872;0.568188
0.99665;0.467825;0.425982;-0.522947;0.568184
1.00674;0.46779;0.425928;-0.523033;0.568174
1.01684;0.467772;0.425884;-0.523129;0.568133
1.02693;0.467779;0.425824;-0.52324;0.56807
1.03702;0.46779;0.425764;-0.523344;0.56801
1.04712;0.467769;0.425741;-0.523399;0.567995
1.05721;0.467743;0.425717;-0.52346;0.567978
1.0673;0.467706;0.425695;-0.523518;0.567971
1.0774;0.467663;0.425673;-0.523573;0.567973
1.08749;0.467641;0.425647;-0.523658;0.567932
1.09758;0.467653;0.425597;-0.523774;0.567852
1.10768;0.46765;0.425565;-0.523889;0.567773
1.11777;0.467627;0.425545;-0.523993;0.567711
1.12786;0.467613;0.42553;-0.524091;0.567642
1.13796;0.467573;0.425551;-0.524158;0.567598
1.14805;0.467511;0.42559;-0.524196;0.567585
1.15814;0.46744;0.425639;-0.524226;0.56758
1.16824;0.467365;0.425686;-0.524258;0.567576
1.17833;0.467284;0.425736;-0.524291;0.567575
1.18842;0.467195;0.425808;-0.524298;0.567588
1.19851;0.467098;0.425882;-0.524298;0.567612
1.20861;0.467008;0.425945;-0.524309;0.567629
1.2187;0.466932;0.425994;-0.524321;0.567643
1.22879;0.466861;0.426033;-0.524333;0.567661
1.23889;0.466809;0.426059;-0.524369;0.567652
1.24898;0.466754;0.426078;-0.524416;0.567638
1.25907;0.466704;0.42611;-0.524455;0.567621
1.26917;0.466636;0.426141;-0.524484;0.567626
1.27926;0.466563;0.426169;-0.524497;0.567653
1.28935;0.466476;0.426209;-0.524493;0.567698
1.29945;0.466386;0.426264;-0.524481;0.567742
1.30954;0.466282;0.426329;-0.524477;0.567782
1.31963;0.466179;0.426387;-0.524476;0.567825
1.32973;0.466067;0.426448;-0.52447;0.567875
1.33982;0.465967;0.426508;-0.524461;0.56792
1.34991;0.46587;0.426585;-0.524453;0.567949
1.36001;0.46577;0.42668;-0.524428;0.567983
1.3701;0.465649;0.426792;-0.524397;0.568027
1.38019;0.465525;0.426902;-0.524359;0.568081
1.39028;0.46543;0.426981;-0.524344;0.568113
1.40038;0.465346;0.427023;-0.524354;0.568142
1.41047;0.46531;0.427044;-0.524378;0.568133
1.42056;0.465296;0.427041;-0.524412;0.568116
1.43066;0.46531;0.427011;-0.524465;0.568077
1.44075;0.465325;0.426996;-0.524494;0.568051
1.45084;0.465327;0.426973;-0.524524;0.568038
1.46094;0.465298;0.426972;-0.524523;0.568064
1.47103;0.465188;0.426989;-0.524486;0.568175
1.48112;0.46505;0.427017;-0.524427;0.568321
1.49122;0.464888;0.42704;-0.524389;0.568471
1.50131;0.464707;0.42707;-0.524354;0.56863
1.5114;0.464559;0.427101;-0.524338;0.568741
1.5215;0.464423;0.427126;-0.524326;0.568845
1.53159;0.464308;0.427158;-0.524311;0.568928
1.54168;0.464176;0.427224;-0.524269;0.569026
1.55178;0.464058;0.427288;-0.524238;0.569102
1.56187;0.463955;0.427342;-0.52421;0.569171
1.57196;0.46386;0.427368;-0.524194;0.569244
1.58205;0.463787;0.427363;-0.524197;0.569305
1.59215;0.463775;0.427318;-0.524229;0.569318
1.60224;0.463803;0.42725;-0.524272;0.569307
1.61233;0.463817;0.427173;-0.524329;0.569301
1.62243;0.463845;0.427086;-0.524395;0.569283
1.63252;0.46389;0.426987;-0.524493;0.56923
1.64261;0.463938;0.426882;-0.524596;0.569175
1.65271;0.463976;0.42679;-0.524677;0.569138
1.6628;0.464001;0.426699;-0.524761;0.569108
1.67289;0.464008;0.426607;-0.524842;0.569098
1.68299;0.464014;0.426541;-0.524913;0.569076
1.69308;0.464009;0.426497;-0.524959;0.569071
1.70317;0.463977;0.426458;-0.524993;0.569095
1.71327;0.463925;0.426432;-0.525008;0.569142
1.72336;0.463846;0.426424;-0.525018;0.569205
1.73345;0.463758;0.426414;-0.525032;0.569271
1.74355;0.463644;0.426401;-0.525061;0.569346
1.75364;0.463552;0.426378;-0.525102;0.5694
1.76373;0.463493;0.426349;-0.52516;0.569417
1.77382;0.463439;0.42632;-0.525213;0.569434
1.78392;0.463389;0.426287;-0.525276;0.569441
1.79401;0.463331;0.426245;-0.525356;0.569445
1.8041;0.463301;0.426196;-0.525429;0.56944
1.8142;0.463283;0.426155;-0.525499;0.56942
1.82429;0.463274;0.426106;-0.525557;0.569411
1.83438;0.463254;0.426055;-0.525611;0.569415
1.84448;0.463219;0.426023;-0.52566;0.569422
1.85457;0.463184;0.425997;-0.525709;0.569425
1.86466;0.463137;0.425983;-0.525754;0.569432
1.87476;0.463072;0.425972;-0.525791;0.569459
1.88485;0.463003;0.425991;-0.525794;0.569497
1.89494;0.46292;0.426011;-0.525782;0.569562
1.90504;0.46283;0.426035;-0.525765;0.569633
1.91513;0.462745;0.426069;-0.525754;0.569687
1.92522;0.462664;0.426094;-0.52575;0.569737
1.93532;0.462565;0.426151;-0.525708;0.569814
1.94541;0.462462;0.426214;-0.525665;0.56989
1.9555;0.462364;0.426266;-0.525632;0.56996
1.9656;0.462273;0.426326;-0.525601;0.570019
1.97568;0.462165;0.426391;-0.525566;0.570089
1.98578;0.462117;0.426404;-0.525584;0.570102
1.99587;0.462074;0.42641;-0.525594;0.570124
2.00597;0.462015;0.426413;-0.525614;0.570151
2.01606;0.461969;0.426416;-0.525628;0.570173
2.02615;0.461936;0.426401;-0.525659;0.570183
2.03624;0.461903;0.426376;-0.525702;0.570187
2.04634;0.461886;0.426342;-0.525742;0.57019
2.05643;0.461877;0.426302;-0.525795;0.570178
2.06653;0.461878;0.426266;-0.525849;0.570156
2.07662;0.461849;0.426229;-0.525887;0.570171
2.08671;0.461811;0.42621;-0.525904;0.570201
2.09681;0.461766;0.426192;-0.525926;0.57023
2.1069;0.461721;0.42618;-0.525945;0.570258
2.11699;0.461656;0.426175;-0.525959;0.570301
2.12708;0.461587;0.426169;-0.525985;0.570338
2.13718;0.461483;0.4262;-0.525956;0.570425
2.14727;0.461394;0.426238;-0.525931;0.570492
2.15736;0.461309;0.426274;-0.525916;0.570548
2.16746;0.461228;0.426323;-0.525916;0.570577
2.17755;0.461164;0.426346;-0.525935;0.570593
2.18764;0.461131;0.426351;-0.525975;0.57058
2.19774;0.461097;0.426341;-0.526029;0.570564
2.20783;0.461102;0.426308;-0.526108;0.570513
2.21792;0.461147;0.42625;-0.526183;0.57045
2.22801;0.461216;0.426187;-0.526251;0.570379
2.23811;0.461295;0.426114;-0.526312;0.570314
2.2482;0.461354;0.426039;-0.526385;0.570254
2.25829;0.46142;0.425952;-0.526462;0.570195
2.26839;0.461463;0.42589;-0.5265;0.570171
2.27848;0.461455;0.425849;-0.526502;0.570207
2.28857;0.461379;0.425836;-0.526484;0.570294
2.29867;0.46127;0.425843;-0.526447;0.570412
2.30876;0.461161;0.425855;-0.526416;0.570519
2.31885;0.461079;0.425873;-0.526401;0.570585
2.32895;0.461062;0.425859;-0.526409;0.570603
2.33904;0.461042;0.425847;-0.526432;0.570607
2.34913;0.461047;0.425848;-0.526457;0.570579
2.35923;0.461056;0.42585;-0.526467;0.570561
2.36932;0.461049;0.42586;-0.526483;0.570543
2.37941;0.461055;0.425864;-0.526476;0.570543
2.3895;0.461067;0.425853;-0.526473;0.570544
2.3996;0.461106;0.425812;-0.526483;0.570534
2.40969;0.461174;0.425771;-0.526495;0.570498
2.41978;0.461235;0.425729;-0.526511;0.570465
2.42988;0.461263;0.425693;-0.526529;0.570454
2.43997;0.461297;0.425645;-0.526553;0.570439
2.45006;0.461315;0.425628;-0.526564;0.570427
2.46016;0.461324;0.425613;-0.526559;0.570436
2.47025;0.461329;0.425606;-0.526554;0.570442
2.48034;0.461292;0.425634;-0.526496;0.570504
2.49044;0.461259;0.425665;-0.526433;0.570565
2.50053;0.461227;0.425712;-0.526356;0.570627
2.51062;0.461177;0.425765;-0.526275;0.570704
2.52072;0.461126;0.425826;-0.526183;0.570784
2.53081;0.461033;0.425897;-0.526075;0.570905
2.5409;0.460934;0.42597;-0.525965;0.571032
2.551;0.460823;0.426042;-0.525867;0.571158
2.56109;0.460723;0.426112;-0.525785;0.571262
2.57118;0.460666;0.426153;-0.525718;0.571339
2.58127;0.46066;0.426148;-0.525693;0.571371
2.59137;0.460677;0.42613;-0.525685;0.571377
2.60146;0.46073;0.426116;-0.525679;0.571351
2.61155;0.460788;0.426084;-0.525678;0.571329
2.62165;0.460876;0.426049;-0.525692;0.571271
2.63174;0.460964;0.426003;-0.525699;0.571229
2.64183;0.46106;0.425956;-0.525699;0.571186
2.65193;0.461159;0.425922;-0.525692;0.571138
2.66202;0.461241;0.425892;-0.525671;0.571113
2.67211;0.461313;0.425874;-0.525643;0.571094
2.68221;0.461348;0.425859;-0.525607;0.571111
2.6923;0.461384;0.425872;-0.525574;0.571102
2.70239;0.46142;0.42588;-0.525524;0.571114
2.71249;0.461459;0.42589;-0.525483;0.571111
2.72258;0.461498;0.425891;-0.525452;0.571108
2.73267;0.461547;0.425888;-0.525436;0.571086
2.74277;0.461584;0.425869;-0.525404;0.571099
2.75286;0.461637;0.425869;-0.525379;0.571079
2.76295;0.46169;0.42587;-0.52536;0.571053
2.77304;0.461737;0.425887;-0.525321;0.571038
2.78314;0.46178;0.425916;-0.52525;0.571047
2.79323;0.461828;0.425947;-0.525179;0.57105
2.80332;0.461869;0.425977;-0.525118;0.571051
2.81342;0.461912;0.425998;-0.525065;0.57105
2.82351;0.461993;0.425981;-0.52507;0.570992
2.8336;0.462123;0.425912;-0.525123;0.570889
2.8437;0.462271;0.425832;-0.525191;0.570767
2.85379;0.462434;0.425753;-0.525257;0.570633
2.86388;0.462576;0.425677;-0.525319;0.570517
2.87398;0.462709;0.425633;-0.525338;0.570425
2.88407;0.462814;0.425609;-0.525322;0.570373
2.89416;0.462894;0.425616;-0.525283;0.570339
2.90426;0.462943;0.425631;-0.525234;0.570333
2.91435;0.462967;0.425652;-0.525183;0.570344
2.92444;0.463014;0.425674;-0.52514;0.57033
2.93454;0.463035;0.425706;-0.525102;0.570324
2.94463;0.463053;0.425728;-0.525085;0.570307
2.95472;0.463068;0.425756;-0.525077;0.570283
2.96482;0.463092;0.425783;-0.525064;0.570255
2.97491;0.463085;0.425815;-0.525045;0.570255
2.985;0.463089;0.425876;-0.525;0.570246
2.99509;0.463065;0.425938;-0.524953;0.570263
3.00519;0.463072;0.425978;-0.524919;0.570258
3.01528;0.463084;0.425983;-0.524919;0.570245
3.02537;0.463192;0.425931;-0.524982;0.570138
3.03547;0.463302;0.425851;-0.525045;0.57005
3.04556;0.463435;0.425769;-0.525114;0.569939
3.05565;0.463549;0.425686;-0.525188;0.569841
3.06575;0.463675;0.425607;-0.525253;0.569738
3.07584;0.463735;0.425583;-0.525239;0.56972
3.08593;0.463764;0.425574;-0.525213;0.569727
3.09603;0.463749;0.425579;-0.525166;0.569779
3.10612;0.463714;0.425598;-0.525117;0.569838
3.11621;0.46368;0.425611;-0.525079;0.569891
3.12631;0.46367;0.425606;-0.525052;0.569928
3.1364;0.463684;0.425605;-0.525009;0.569956
3.14649;0.463714;0.425616;-0.524971;0.56996
3.15659;0.463736;0.425652;-0.524919;0.569962
3.16668;0.463757;0.425714;-0.524857;0.569956
3.17677;0.463759;0.425776;-0.524789;0.569971
3.18686;0.463763;0.425813;-0.524727;0.569996
3.19696;0.46379;0.425829;-0.52468;0.570006
3.20705;0.463844;0.425826;-0.524641;0.57
3.21714;0.463877;0.425823;-0.524606;0.570008
3.22724;0.463901;0.425846;-0.524535;0.570037
3.23733;0.463913;0.42586;-0.524473;0.570074
3.24742;0.46393;0.425867;-0.524421;0.570102
3.25752;0.463956;0.425876;-0.524379;0.570113
3.26761;0.463994;0.425867;-0.52434;0.570125
3.2777;0.464055;0.425853;-0.524309;0.570114
3.2878;0.464093;0.425865;-0.524289;0.570092
3.29789;0.464123;0.425879;-0.524261;0.570083
3.30798;0.464144;0.425912;-0.524236;0.570065
3.31808;0.464186;0.425922;-0.52422;0.570037
3.32817;0.464237;0.42592;-0.524228;0.56999
3.33826;0.464268;0.425929;-0.52423;0.569956
3.34836;0.464295;0.425935;-0.52424;0.56992
3.35845;0.464311;0.425948;-0.524262;0.569878
3.36854;0.464314;0.425959;-0.524266;0.569863
3.37863;0.464303;0.42599;-0.524265;0.56985
3.38873;0.464293;0.426019;-0.524273;0.569829
3.39882;0.464291;0.426056;-0.524286;0.569792
3.40891;0.464288;0.426076;-0.524303;0.569763
3.41901;0.464278;0.426111;-0.524317;0.569733
3.42919;0.464286;0.42613;-0.524334;0.569695
3.43928;0.464297;0.42614;-0.52435;0.569664
3.44937;0.464326;0.426149;-0.52436;0.569625
3.45947;0.464332;0.426159;-0.524375;0.569598
3.46956;0.464343;0.426187;-0.524366;0.569578
3.47965;0.464353;0.426214;-0.524343;0.56957
3.48975;0.46436;0.426252;-0.524324;0.569553
3.49984;0.464369;0.426281;-0.524304;0.569543
3.50993;0.464392;0.426306;-0.524284;0.569524
3.52003;0.464428;0.426314;-0.524278;0.569494
3.53012;0.464468;0.426323;-0.524283;0.569449
3.54021;0.464503;0.426324;-0.524299;0.569406
3.55031;0.464548;0.426328;-0.52431;0.569355
3.5604;0.464597;0.426334;-0.524319;0.569303
3.57049;0.464621;0.42637;-0.524293;0.56928
3.58058;0.464649;0.426405;-0.524254;0.569267
3.59068;0.46468;0.426445;-0.524219;0.569244
3.60077;0.464709;0.426481;-0.524189;0.569221
3.61086;0.464732;0.426505;-0.52416;0.569211
3.62096;0.464778;0.426498;-0.524185;0.569156
3.63105;0.464821;0.426491;-0.524205;0.569108
3.64114;0.464851;0.426488;-0.524214;0.569077
3.65124;0.464877;0.426493;-0.524216;0.569051
3.66133;0.464865;0.426525;-0.524196;0.569054
3.67142;0.464787;0.426605;-0.524101;0.569146
3.68152;0.464723;0.426685;-0.523999;0.569232
3.69161;0.464672;0.42677;-0.523905;0.569297
3.7017;0.464611;0.426842;-0.523813;0.569377
3.7118;0.464562;0.426899;-0.523731;0.569449
3.72189;0.464556;0.426929;-0.523715;0.569447
3.73198;0.464569;0.426941;-0.523711;0.569431
3.74208;0.464615;0.42695;-0.523718;0.56938
3.75217;0.464646;0.426966;-0.523712;0.569348
3.76226;0.464682;0.42699;-0.523708;0.569305
3.77236;0.464716;0.427041;-0.523676;0.569268
3.78245;0.464705;0.4271;-0.523634;0.569271
3.79254;0.464659;0.427151;-0.523606;0.569296
3.80263;0.464656;0.427172;-0.523602;0.569287
3.81273;0.464727;0.427158;-0.523616;0.569227
3.82282;0.464814;0.427135;-0.523623;0.569166
3.83291;0.464896;0.427106;-0.523629;0.569116
3.84301;0.464986;0.427075;-0.523643;0.569052
3.8531;0.465051;0.427055;-0.523637;0.569019
3.86319;0.465092;0.427034;-0.523629;0.569009
3.87329;0.465095;0.427012;-0.523611;0.56904
3.88338;0.465064;0.427016;-0.523588;0.569083
3.89347;0.46501;0.427029;-0.523558;0.569145
3.90357;0.464964;0.427043;-0.523526;0.569201
3.91366;0.464932;0.427059;-0.5235;0.56924
3.92375;0.464925;0.427086;-0.523489;0.569235
3.93385;0.464941;0.427116;-0.523475;0.569213
3.94394;0.464962;0.427154;-0.523448;0.569192
3.95403;0.464976;0.427184;-0.523436;0.569169
3.96413;0.464973;0.427217;-0.523411;0.569171
3.97422;0.464967;0.427238;-0.523392;0.569177
3.98431;0.465013;0.427236;-0.523396;0.569137
3.9944;0.465062;0.427216;-0.5234;0.569108
4.0045;0.465112;0.427188;-0.523404;0.569085
4.01459;0.465154;0.427142;-0.52341;0.569079
4.02468;0.465173;0.427131;-0.523431;0.569053
4.03478;0.465156;0.427129;-0.523456;0.569044
4.04487;0.465154;0.427123;-0.523482;0.569028
4.05496;0.465144;0.427127;-0.523506;0.569011
4.06506;0.465122;0.427123;-0.523529;0.569011
4.07515;0.465091;0.427122;-0.523567;0.569002
4.08524;0.465061;0.427123;-0.523603;0.568992
4.09534;0.465039;0.427122;-0.523634;0.568982
4.10543;0.465012;0.427122;-0.523664;0.568976
4.11552;0.464951;0.427138;-0.523663;0.569015
4.12562;0.464904;0.427169;-0.523648;0.569044
4.13571;0.464841;0.427192;-0.523642;0.569084
4.1458;0.464756;0.427219;-0.523638;0.569137
4.1559;0.464679;0.42724;-0.523641;0.569182
4.16599;0.464619;0.42725;-0.523647;0.569217
4.17608;0.464584;0.427269;-0.523661;0.569219
4.18617;0.464549;0.427277;-0.523679;0.569224
4.19627;0.464539;0.427288;-0.523702;0.569203
4.20636;0.464536;0.427286;-0.523731;0.569181
4.21645;0.464567;0.427257;-0.52379;0.569123
4.22655;0.46461;0.427222;-0.523842;0.569066
4.23664;0.464648;0.427178;-0.523892;0.569022
4.24673;0.4647;0.427133;-0.523931;0.568978
4.25683;0.464756;0.427099;-0.523961;0.568929
4.26692;0.464759;0.427079;-0.523951;0.568951
4.27701;0.464754;0.427075;-0.52393;0.568979
4.28711;0.464737;0.427078;-0.523903;0.569014
4.2972;0.464715;0.427078;-0.523868;0.569064
4.30729;0.464678;0.427082;-0.523836;0.569122
4.31739;0.464652;0.427073;-0.523812;0.569171
4.32748;0.464639;0.427072;-0.523786;0.569206
4.33757;0.464635;0.427063;-0.523771;0.56923
4.34767;0.46464;0.427067;-0.52375;0.569243
4.35776;0.464651;0.427053;-0.523731;0.569262
4.36785;0.46468;0.427038;-0.523726;0.569254
4.37794;0.464691;0.42701;-0.523723;0.569269
4.38804;0.464702;0.426985;-0.523723;0.569278
4.39813;0.464731;0.426965;-0.523731;0.569262
4.40822;0.464742;0.426941;-0.523728;0.569274
4.41832;0.464744;0.426932;-0.52371;0.569295
4.42841;0.464744;0.426929;-0.523693;0.569314
4.4385;0.464742;0.426927;-0.523683;0.569326
4.4486;0.464739;0.426925;-0.523658;0.569353
4.45869;0.464751;0.426918;-0.523637;0.569367
4.46878;0.464774;0.426903;-0.52364;0.569358
4.49906;0.464834;0.426859;-0.523675;0.569309
4.50916;0.464838;0.426851;-0.523682;0.569305
4.51925;0.464838;0.426837;-0.523703;0.569297
4.52934;0.464835;0.426834;-0.523738;0.56927
4.53944;0.464836;0.426837;-0.523766;0.569241
4.54953;0.46484;0.426861;-0.523784;0.569203
4.55962;0.464837;0.426873;-0.523807;0.569175
4.56972;0.46481;0.426866;-0.523855;0.569158
4.5798;0.464817;0.426851;-0.523925;0.5691
4.5899;0.464837;0.426831;-0.524014;0.569016
4.59999;0.464866;0.426792;-0.524094;0.568947
4.61008;0.46489;0.426763;-0.52416;0.568888
4.62018;0.464902;0.426733;-0.524236;0.568831
4.63027;0.464938;0.42668;-0.52432;0.568765
4.64037;0.464958;0.426644;-0.524388;0.568712
4.65046;0.464927;0.426607;-0.524437;0.568721
4.66055;0.464889;0.426572;-0.524489;0.568729
4.67064;0.464826;0.426543;-0.52453;0.568765
4.68074;0.464751;0.426529;-0.524573;0.568797
4.69083;0.46469;0.426527;-0.52462;0.568806
4.70093;0.464598;0.426529;-0.524663;0.56884
4.71102;0.464527;0.426543;-0.524707;0.568846
4.72111;0.464469;0.426571;-0.524749;0.568833
4.7312;0.464421;0.426603;-0.524774;0.568826
4.7413;0.464354;0.426625;-0.52481;0.568831
4.75139;0.464301;0.426643;-0.524861;0.568813
4.76149;0.46429;0.426614;-0.52493;0.568781
4.77158;0.464302;0.426566;-0.525005;0.568738
4.78167;0.464345;0.426493;-0.5251;0.568669
4.79176;0.464403;0.42642;-0.525182;0.568601
4.80185;0.464434;0.426364;-0.525245;0.56856
4.81195;0.464445;0.426326;-0.52528;0.568547
4.82204;0.464465;0.426289;-0.525317;0.568524
4.83213;0.464473;0.42626;-0.525348;0.568511
4.84223;0.46449;0.426261;-0.525361;0.568484
4.85232;0.464477;0.426266;-0.525358;0.568493
4.86241;0.464465;0.426273;-0.525356;0.5685
4.87251;0.464449;0.426287;-0.525354;0.568505
4.8826;0.464439;0.426306;-0.525341;0.56851
4.89269;0.464419;0.426321;-0.52532;0.568535
4.90279;0.464376;0.426347;-0.525283;0.568584
4.91288;0.464339;0.42638;-0.525242;0.568628
4.92297;0.464291;0.426416;-0.525207;0.568673
4.93307;0.464246;0.426447;-0.525169;0.568721
4.96335;0.464174;0.426504;-0.525086;0.568813
4.97344;0.464173;0.426518;-0.525058;0.568831
4.98353;0.464195;0.426531;-0.525026;0.568831
4.99362;0.464216;0.426541;-0.524991;0.568839
5.00372;0.464246;0.426544;-0.524964;0.568837
5.01381;0.464288;0.426539;-0.524952;0.568819
5.0239;0.464325;0.426524;-0.524927;0.568822
5.034;0.464346;0.426522;-0.524902;0.568829
5.04409;0.464358;0.426525;-0.524876;0.568841
5.05418;0.464347;0.42653;-0.52483;0.568889
5.06428;0.464341;0.42655;-0.52478;0.568925
5.07437;0.464336;0.426556;-0.524739;0.568963
5.08446;0.464339;0.426562;-0.524697;0.568995
5.09456;0.46432;0.42656;-0.52467;0.569037
5.10465;0.46434;0.426555;-0.524659;0.569035
5.11474;0.464389;0.426527;-0.524652;0.569022
5.12484;0.464413;0.42651;-0.524655;0.569011
5.13493;0.464449;0.42649;-0.524659;0.568995
5.14502;0.464491;0.426477;-0.524653;0.568974
5.15512;0.464516;0.42648;-0.52464;0.568964
5.16521;0.464537;0.426475;-0.524619;0.56897
5.1753;0.464542;0.426464;-0.524612;0.568981
5.18539;0.464573;0.426447;-0.524626;0.568954
5.19549;0.46461;0.42641;-0.524654;0.568926
5.20558;0.464651;0.426371;-0.52469;0.568889
5.21567;0.464695;0.426333;-0.524728;0.568847
5.22577;0.464737;0.426288;-0.524774;0.568805
5.23586;0.464751;0.426258;-0.524816;0.568776
5.24595;0.464743;0.426237;-0.524841;0.568776
5.25605;0.464752;0.42621;-0.524874;0.568758
5.26614;0.464737;0.426194;-0.5249;0.568759
5.27623;0.464688;0.426187;-0.524925;0.56878
5.28633;0.464649;0.426189;-0.524958;0.56878
5.29642;0.464583;0.426195;-0.524996;0.568795
5.30651;0.464506;0.426226;-0.525002;0.56883
5.31661;0.464442;0.426257;-0.525021;0.56884
5.3267;0.464385;0.426286;-0.525052;0.568837
5.33679;0.464329;0.426322;-0.525072;0.568837
5.34689;0.464283;0.426365;-0.525092;0.568823
5.35698;0.464233;0.426392;-0.525147;0.568794
5.36707;0.464198;0.426398;-0.525213;0.568757
5.37716;0.464199;0.42639;-0.525308;0.568674
5.38726;0.464223;0.426361;-0.525387;0.568604
5.39735;0.464232;0.426337;-0.525462;0.568544
5.40744;0.464236;0.426312;-0.525526;0.5685
5.41754;0.464257;0.426274;-0.525606;0.568438
5.42763;0.464291;0.426227;-0.525681;0.568376
5.43772;0.464283;0.4262;-0.52573;0.568358
5.44782;0.464234;0.426201;-0.525745;0.568383
5.45791;0.464135;0.426203;-0.525753;0.568455
