Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
3.94807;-0.0573921;0.739492;0.108578;-0.659315
3.95813;-0.0574167;0.739503;0.108532;-0.659308
3.96818;-0.057427;0.73952;0.108505;-0.659293
3.97824;-0.057425;0.73953;0.108472;-0.659287
3.9883;-0.0574277;0.739537;0.108447;-0.659283
3.99836;-0.057423;0.739537;0.10843;-0.659286
4.00842;-0.057421;0.739543;0.108387;-0.659287
4.01847;-0.05744;0.739544;0.108354;-0.659289
4.02853;-0.0574537;0.739557;0.10827;-0.659287
4.03859;-0.0574671;0.739574;0.108192;-0.65928
4.04865;-0.0574723;0.739595;0.108142;-0.659264
4.05871;-0.0574816;0.739616;0.108112;-0.659245
4.06876;-0.0574869;0.739645;0.108064;-0.659219
4.07882;-0.057475;0.739678;0.108007;-0.659193
4.08888;-0.0574654;0.739711;0.107947;-0.659166
4.09894;-0.057495;0.739738;0.107814;-0.659155
4.109;-0.057593;0.73976;0.10761;-0.659155
4.11905;-0.0577067;0.739782;0.107417;-0.659153
4.12911;-0.057834;0.739794;0.107232;-0.659158
4.13917;-0.057957;0.739796;0.107033;-0.659177
4.14922;-0.0580506;0.739796;0.106914;-0.659188
4.15928;-0.0581043;0.739792;0.106788;-0.659209
4.16934;-0.0581492;0.739786;0.10667;-0.65923
4.1794;-0.0581685;0.739774;0.106571;-0.659257
4.18946;-0.0582139;0.739765;0.106483;-0.659278
4.19951;-0.0582005;0.739768;0.106451;-0.659281
4.20957;-0.0581651;0.73977;0.106434;-0.659285
4.21963;-0.0581321;0.739773;0.10641;-0.659288
4.22969;-0.0581071;0.739774;0.106388;-0.659293
4.23975;-0.0580978;0.739774;0.106396;-0.659292
4.24981;-0.0581239;0.73977;0.106354;-0.659301
4.25986;-0.058174;0.739773;0.10632;-0.6593
4.26992;-0.0582298;0.739773;0.10627;-0.659303
4.27998;-0.0582868;0.73978;0.10624;-0.659294
4.29004;-0.0583492;0.739782;0.106201;-0.659293
4.3001;-0.0584031;0.73979;0.106157;-0.659286
4.31015;-0.0584578;0.739797;0.106122;-0.659279
4.32021;-0.0585017;0.739803;0.106077;-0.659276
4.33027;-0.0585367;0.739815;0.106043;-0.659265
4.34032;-0.058583;0.739833;0.10601;-0.659246
4.35038;-0.058637;0.739852;0.105966;-0.659226
4.36044;-0.0586872;0.739869;0.105917;-0.659211
4.3705;-0.0587215;0.739886;0.105848;-0.6592
4.38056;-0.0587619;0.739901;0.105819;-0.659184
4.39061;-0.0587967;0.739926;0.10576;-0.659162
4.40067;-0.0588139;0.739944;0.105734;-0.659145
4.41073;-0.0588302;0.739969;0.105687;-0.659122
4.4208;-0.058841;0.739993;0.105642;-0.659103
4.43086;-0.0588398;0.740022;0.105589;-0.659078
4.44092;-0.0588349;0.740046;0.105554;-0.659058
4.45098;-0.058807;0.740061;0.105538;-0.659046
4.46104;-0.0587884;0.740081;0.105544;-0.659023
4.47109;-0.0587657;0.740092;0.105537;-0.659015
4.48115;-0.0587344;0.740108;0.105506;-0.659005
4.49121;-0.058689;0.740119;0.10552;-0.658993
4.50127;-0.0585985;0.740125;0.105589;-0.658983
4.51133;-0.058498;0.740142;0.10566;-0.658963
4.52138;-0.0584144;0.74016;0.105721;-0.65894
4.53144;-0.0583402;0.740181;0.105765;-0.658916
4.5415;-0.0582803;0.740193;0.105761;-0.658908
4.55156;-0.0582442;0.740207;0.105729;-0.658901
4.56161;-0.0581945;0.740215;0.10572;-0.658898
4.57167;-0.0581066;0.740211;0.105759;-0.658903
4.58173;-0.0579804;0.740192;0.105853;-0.658921
4.59179;-0.0578583;0.740154;0.105967;-0.658956
4.60185;-0.0577979;0.740113;0.106003;-0.659002
4.6119;-0.0577777;0.740075;0.105945;-0.659056
4.62196;-0.057811;0.740053;0.105879;-0.659088
4.63202;-0.0578779;0.740028;0.105747;-0.659131
4.64208;-0.0579664;0.740005;0.105601;-0.659173
4.65214;-0.0580727;0.739979;0.1055;-0.659209
4.66219;-0.0581844;0.739955;0.105398;-0.659243
4.67225;-0.0582879;0.739925;0.105307;-0.659281
4.68231;-0.0583661;0.739894;0.105241;-0.65932
4.69237;-0.0584281;0.73985;0.105159;-0.659376
4.70243;-0.0584772;0.73981;0.105086;-0.659429
4.71248;-0.0585098;0.739768;0.105019;-0.659484
