Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
1.66882;0.374909;0.525335;0.608084;-0.458615
1.67897;0.374984;0.525359;0.608049;-0.458572
1.68911;0.375052;0.525393;0.607996;-0.458549
1.69925;0.375106;0.52546;0.607908;-0.458543
1.7094;0.375148;0.525566;0.60778;-0.458558
1.71954;0.375194;0.525687;0.60763;-0.458581
1.72969;0.375234;0.525804;0.607502;-0.458584
1.73983;0.375284;0.525889;0.607384;-0.458601
1.74997;0.375386;0.525923;0.607321;-0.458561
1.76012;0.375502;0.525931;0.6073;-0.458485
1.77026;0.375621;0.525924;0.607291;-0.458408
1.78041;0.375745;0.525913;0.607296;-0.458312
1.79055;0.375871;0.525882;0.60731;-0.458227
1.80069;0.37595;0.525877;0.607305;-0.458174
1.81084;0.375997;0.525871;0.607313;-0.458131
1.82098;0.376033;0.525871;0.607302;-0.458117
1.83112;0.376066;0.525888;0.607267;-0.458117
1.84127;0.376085;0.525916;0.607229;-0.458119
1.85141;0.376084;0.525957;0.607171;-0.458149
1.86156;0.376081;0.525999;0.607099;-0.4582
1.8717;0.376066;0.526038;0.607032;-0.458256
1.88184;0.376043;0.526074;0.606967;-0.45832
1.89199;0.376034;0.526117;0.606885;-0.458387
1.90213;0.376039;0.526154;0.606824;-0.45842
1.91228;0.37603;0.526174;0.606782;-0.45846
1.92242;0.37602;0.526195;0.606744;-0.458494
1.93256;0.376012;0.526225;0.606699;-0.458526
1.94271;0.376004;0.526254;0.606645;-0.45857
1.95285;0.37596;0.526296;0.606598;-0.458622
1.963;0.375924;0.526347;0.606533;-0.458679
1.97314;0.375881;0.526388;0.606475;-0.458743
1.98328;0.375832;0.526437;0.606404;-0.45882
1.99342;0.375779;0.526486;0.60636;-0.458866
2.00357;0.375743;0.526527;0.606312;-0.458911
2.01371;0.37571;0.52658;0.606252;-0.458957
2.02386;0.375692;0.526629;0.6062;-0.458985
2.034;0.375684;0.526668;0.606148;-0.459014
2.04415;0.375687;0.5267;0.606109;-0.459028
2.05429;0.375706;0.526721;0.606069;-0.459041
2.06443;0.375732;0.526736;0.606038;-0.459042
2.07458;0.375746;0.526784;0.605984;-0.459047
2.08472;0.375775;0.526837;0.605913;-0.459057
2.09486;0.375817;0.526865;0.605879;-0.459035
2.10501;0.375868;0.526893;0.605851;-0.458999
2.11515;0.375927;0.526934;0.605803;-0.458966
2.1253;0.376009;0.526957;0.60577;-0.458917
2.13544;0.376096;0.526977;0.605735;-0.458868
2.14559;0.376077;0.527059;0.605625;-0.458934
2.15573;0.376085;0.527116;0.605522;-0.458998
2.16587;0.376106;0.52714;0.605465;-0.45903
2.17602;0.376128;0.527161;0.605417;-0.45905
2.18616;0.376167;0.527159;0.605397;-0.459048
2.1963;0.376282;0.527123;0.605406;-0.458982
2.20645;0.376395;0.527077;0.605434;-0.458906
2.21659;0.376514;0.527016;0.605477;-0.458821
2.22673;0.376614;0.526966;0.605529;-0.458728
2.23688;0.376715;0.526924;0.605572;-0.458636
2.24702;0.376789;0.526891;0.605619;-0.458551
2.25716;0.376858;0.526876;0.605631;-0.458496
2.26731;0.376899;0.526886;0.605624;-0.45846
2.27745;0.376919;0.526924;0.605594;-0.45844
2.2876;0.37691;0.526987;0.605548;-0.458435
2.29774;0.376876;0.527083;0.605483;-0.458438
2.30789;0.376845;0.52714;0.605441;-0.458454
2.31803;0.376818;0.527197;0.605389;-0.458478
2.32817;0.376792;0.527217;0.60537;-0.458502
2.33832;0.376817;0.527216;0.60538;-0.45847
2.34846;0.376867;0.52719;0.605407;-0.458424
2.35861;0.376911;0.527155;0.605455;-0.458364
2.36875;0.376956;0.527117;0.60551;-0.458299
2.37889;0.377004;0.527097;0.605548;-0.458231
2.38903;0.376996;0.527121;0.605562;-0.458193
2.39918;0.37697;0.52712;0.605596;-0.45817
2.40932;0.376954;0.527097;0.605643;-0.458147
2.41947;0.376929;0.527076;0.605685;-0.458137
2.42961;0.376884;0.527057;0.605725;-0.458142
2.43975;0.376814;0.527055;0.605739;-0.458183
2.4499;0.376735;0.527069;0.605742;-0.458229
2.46004;0.376637;0.527101;0.605732;-0.458287
2.47019;0.376551;0.527144;0.605694;-0.458358
2.48033;0.376462;0.527202;0.605643;-0.458431
2.49047;0.376407;0.527257;0.605597;-0.458474
2.50062;0.37636;0.527324;0.605529;-0.458525
2.51076;0.376302;0.527395;0.605461;-0.458581
2.52091;0.376256;0.527487;0.605375;-0.458626
2.53105;0.37621;0.527568;0.605302;-0.458667
2.54119;0.376165;0.527656;0.605217;-0.458714
2.55134;0.376126;0.527744;0.605133;-0.458756
2.56148;0.376088;0.527813;0.605072;-0.458789
2.57163;0.376065;0.527861;0.605037;-0.458798
2.58177;0.376033;0.52788;0.605039;-0.4588
2.59191;0.375999;0.52791;0.605023;-0.458814
2.60206;0.375967;0.527904;0.605047;-0.458816
2.6122;0.375934;0.527915;0.605067;-0.458804
2.62234;0.375899;0.527893;0.605128;-0.458778
2.63249;0.375916;0.527851;0.605207;-0.458707
2.64263;0.375946;0.527811;0.605279;-0.458634
2.65277;0.37597;0.527786;0.605332;-0.458573
2.66292;0.375988;0.527763;0.605383;-0.458518
2.67306;0.375996;0.527755;0.605419;-0.458473
2.68321;0.375957;0.527795;0.605405;-0.458478
2.69335;0.375902;0.527833;0.605388;-0.4585
2.7035;0.375848;0.527868;0.605375;-0.458523
2.71364;0.375793;0.527877;0.605378;-0.458554
2.72378;0.375733;0.527916;0.605363;-0.458576
2.73393;0.375671;0.52795;0.605352;-0.458602
2.74407;0.375611;0.527985;0.605342;-0.458626
2.75422;0.375542;0.528033;0.605314;-0.458665
2.76436;0.375464;0.528063;0.605312;-0.458694
2.7745;0.375395;0.528088;0.605311;-0.458725
2.78464;0.375353;0.528083;0.605337;-0.458731
2.79479;0.375314;0.528071;0.605386;-0.458712
2.80493;0.375286;0.528065;0.605426;-0.458688
2.81508;0.37525;0.528025;0.605505;-0.458659
2.82522;0.375228;0.527964;0.605603;-0.458618
2.83536;0.375209;0.527917;0.605697;-0.458564
2.84551;0.375193;0.527856;0.605795;-0.458518
2.85565;0.375171;0.527783;0.605907;-0.458472
2.8658;0.375152;0.527727;0.605987;-0.458446
2.87594;0.375096;0.527707;0.60603;-0.458458
2.88608;0.375007;0.527714;0.606023;-0.458532
2.89623;0.374918;0.527736;0.606004;-0.458604
2.90637;0.374818;0.527792;0.605955;-0.458687
2.91652;0.374727;0.527857;0.605893;-0.458768
2.92666;0.374688;0.527903;0.605851;-0.458802
2.9368;0.374678;0.527919;0.605841;-0.458805
2.94695;0.374675;0.52792;0.605835;-0.458816
2.95709;0.374674;0.527919;0.605839;-0.45881
2.96724;0.374691;0.527899;0.60585;-0.458806
2.97738;0.374745;0.527849;0.605909;-0.458741
2.98752;0.374793;0.527787;0.605983;-0.458676
2.99766;0.374832;0.527733;0.606048;-0.45862
3.00781;0.374879;0.527675;0.606107;-0.45857
3.01795;0.374946;0.52761;0.606174;-0.458501
3.0281;0.374921;0.527624;0.606153;-0.458534
3.03824;0.374889;0.527624;0.606153;-0.45856
3.04839;0.37486;0.527622;0.606164;-0.458572
3.05853;0.374833;0.527624;0.606162;-0.458593
3.06867;0.374803;0.527629;0.606152;-0.458625
3.07882;0.374745;0.527683;0.606113;-0.458662
3.08896;0.37467;0.527761;0.606057;-0.458709
3.09911;0.374584;0.527834;0.606014;-0.458751
3.10925;0.374506;0.527893;0.605976;-0.458796
3.11939;0.374437;0.527926;0.605952;-0.458846
3.12954;0.374392;0.527935;0.605936;-0.458895
3.13968;0.374336;0.527956;0.605918;-0.45894
3.14983;0.374286;0.527981;0.605896;-0.458981
3.15997;0.374241;0.528016;0.605876;-0.459004
3.17011;0.374242;0.528027;0.605886;-0.458977
3.18026;0.374273;0.528021;0.605921;-0.458913
3.1904;0.374292;0.528011;0.605963;-0.458853
3.20054;0.374319;0.528;0.606006;-0.458787
3.21069;0.37433;0.527984;0.606069;-0.458714
3.22083;0.374312;0.527952;0.60614;-0.458672
3.23097;0.37428;0.527944;0.60619;-0.45864
3.24112;0.374243;0.527921;0.606254;-0.458613
3.25126;0.374213;0.527869;0.606331;-0.458594
3.2614;0.374175;0.527811;0.606417;-0.458579
3.27155;0.374111;0.52777;0.606477;-0.4586
3.28169;0.37406;0.527736;0.606518;-0.458626
3.29184;0.374006;0.527715;0.606548;-0.458654
3.30198;0.373966;0.527712;0.60655;-0.458688
3.31213;0.373927;0.52772;0.606534;-0.458732
3.32227;0.373916;0.527731;0.60652;-0.458747
3.33241;0.37391;0.527751;0.606489;-0.458769
3.34256;0.373899;0.527766;0.606467;-0.45879
3.3527;0.373901;0.527771;0.606442;-0.458815
3.36285;0.373884;0.52776;0.60642;-0.458871
3.37299;0.373821;0.527774;0.606368;-0.458975
3.38313;0.373763;0.527788;0.606318;-0.459073
3.39327;0.373704;0.527819;0.606256;-0.459166
3.40342;0.373652;0.527834;0.606211;-0.459251
3.41356;0.373611;0.527834;0.60618;-0.459325
3.42375;0.373586;0.527823;0.606153;-0.459394
3.4339;0.373557;0.527803;0.606142;-0.459456
3.44404;0.37352;0.527795;0.606126;-0.459516
3.45419;0.373482;0.527796;0.606107;-0.45957
3.46433;0.373448;0.527804;0.606099;-0.4596
3.47447;0.373439;0.527777;0.60612;-0.45961
3.48462;0.37343;0.527743;0.606153;-0.459613
3.49476;0.373426;0.527696;0.606193;-0.459617
3.50491;0.373421;0.52765;0.606237;-0.459616
3.51505;0.373421;0.527606;0.606262;-0.459634
3.52519;0.373412;0.527571;0.606287;-0.459648
3.53534;0.373401;0.527553;0.606297;-0.459665
3.54548;0.373381;0.527542;0.606304;-0.459684
3.55563;0.37336;0.527537;0.606324;-0.45968
3.56577;0.373388;0.527501;0.606377;-0.45963
3.57591;0.373421;0.527458;0.606433;-0.459578
3.58605;0.373456;0.527407;0.606502;-0.459517
3.5962;0.373497;0.527349;0.606574;-0.459456
3.60634;0.373535;0.527285;0.60665;-0.459396
3.61649;0.373574;0.527223;0.606731;-0.45933
3.62663;0.373613;0.527165;0.606794;-0.459281
3.63677;0.373646;0.527117;0.606852;-0.459233
3.64692;0.37369;0.52705;0.606921;-0.459181
3.65706;0.3737;0.527018;0.606957;-0.459163
3.66721;0.373636;0.527035;0.606932;-0.459229
3.67735;0.37357;0.527066;0.606898;-0.459293
3.68749;0.373503;0.527117;0.606855;-0.459346
3.69764;0.373434;0.527158;0.606814;-0.459408
3.70778;0.373396;0.527161;0.606804;-0.459448
3.71793;0.373371;0.527179;0.606789;-0.459468
3.72807;0.373359;0.527167;0.606791;-0.45949
3.73821;0.373352;0.527142;0.606807;-0.459502
3.74836;0.373362;0.527113;0.606825;-0.459504
3.7585;0.373363;0.527063;0.606856;-0.459519
3.76865;0.373346;0.527025;0.606874;-0.459553
3.77879;0.373307;0.527006;0.606879;-0.459599
3.78893;0.37325;0.527016;0.606861;-0.459659
3.79907;0.373189;0.527048;0.606829;-0.459713
3.80922;0.373187;0.527031;0.606853;-0.459704
3.81936;0.373218;0.526998;0.606897;-0.459658
3.82951;0.373251;0.526945;0.606961;-0.459607
3.83965;0.373283;0.526896;0.607044;-0.459528
3.84979;0.373306;0.526842;0.607126;-0.459462
3.85994;0.373341;0.52679;0.607201;-0.459395
3.87008;0.373353;0.526785;0.607238;-0.459342
3.88023;0.373346;0.526794;0.607271;-0.459294
3.89037;0.373319;0.526811;0.607308;-0.459246
3.90051;0.373298;0.526822;0.607334;-0.459217
3.91066;0.373273;0.526819;0.60736;-0.459206
3.9208;0.373265;0.526833;0.607367;-0.459187
3.93095;0.373262;0.526839;0.607381;-0.459165
3.94109;0.373296;0.526819;0.607398;-0.459137
3.95123;0.373327;0.526817;0.60742;-0.459086
3.96138;0.373336;0.526832;0.607431;-0.459047
3.97152;0.373346;0.526828;0.607472;-0.458988
3.98167;0.373374;0.526796;0.607521;-0.458937
3.99181;0.373394;0.526761;0.607566;-0.458902
4.00195;0.373412;0.5267;0.607631;-0.458871
4.0121;0.373419;0.526656;0.607688;-0.45884
4.02224;0.373413;0.526613;0.607748;-0.458815
4.03238;0.373408;0.526583;0.607783;-0.458808
4.04253;0.373404;0.52657;0.60779;-0.458817
4.05267;0.373434;0.526531;0.607825;-0.45879
4.06282;0.373503;0.526464;0.607885;-0.458732
4.07296;0.373581;0.526428;0.607912;-0.458674
4.0831;0.373666;0.526394;0.607947;-0.458598
4.09325;0.373764;0.526352;0.607964;-0.458542
4.10339;0.373834;0.526337;0.607951;-0.45852
4.11354;0.373895;0.526331;0.607916;-0.458524
4.12368;0.373951;0.526343;0.607871;-0.458525
4.13382;0.374004;0.52635;0.607837;-0.458519
4.14397;0.37406;0.526332;0.607811;-0.458528
4.15411;0.374098;0.526322;0.607783;-0.458545
4.16426;0.374141;0.5263;0.607756;-0.45857
4.1744;0.374174;0.526286;0.607744;-0.458575
4.18454;0.374208;0.526272;0.607749;-0.458558
4.19468;0.374244;0.526245;0.607767;-0.458535
4.20483;0.374349;0.526179;0.607833;-0.458437
4.21497;0.374441;0.526104;0.607913;-0.458342
4.22512;0.374537;0.526019;0.608004;-0.45824
4.23526;0.374629;0.525955;0.608088;-0.458127
4.2454;0.374706;0.525889;0.608178;-0.458021
4.25555;0.374765;0.525848;0.608246;-0.45793
4.26569;0.374814;0.525812;0.608306;-0.457851
4.27584;0.374843;0.525782;0.60836;-0.45779
4.28598;0.374866;0.525755;0.608412;-0.457733
4.29612;0.374863;0.525776;0.608412;-0.457711
4.30627;0.374835;0.525821;0.608395;-0.457705
4.31641;0.374818;0.525848;0.608382;-0.457706
4.32656;0.374801;0.525886;0.608365;-0.457698
4.3367;0.374791;0.525896;0.60837;-0.457688
4.34684;0.374767;0.525923;0.608368;-0.45768
4.35699;0.374728;0.525966;0.608352;-0.457684
4.36713;0.374696;0.526014;0.608341;-0.457668
4.37728;0.374658;0.526032;0.608358;-0.457657
4.38742;0.374617;0.526048;0.608374;-0.457651
4.39756;0.374588;0.526062;0.608392;-0.457634
4.4077;0.37457;0.526074;0.608411;-0.457611
4.41785;0.374549;0.52607;0.608437;-0.457598
4.42799;0.374527;0.526063;0.608462;-0.457591
4.43814;0.374505;0.526046;0.608488;-0.457594
4.44828;0.374472;0.526064;0.608482;-0.457607
4.45842;0.374441;0.526092;0.608468;-0.45762
4.46857;0.37441;0.526138;0.608441;-0.457627
4.47871;0.374392;0.526165;0.608427;-0.457631
4.48886;0.374397;0.526162;0.60843;-0.457626
4.499;0.374425;0.526137;0.608443;-0.457615
4.50914;0.374452;0.526101;0.60847;-0.457597
4.51929;0.374488;0.526064;0.608495;-0.457578
4.52943;0.374542;0.526021;0.608512;-0.45756
4.53958;0.374591;0.525975;0.60854;-0.457536
4.54972;0.37464;0.525908;0.608578;-0.457523
4.55986;0.374681;0.525869;0.608596;-0.457509
4.57001;0.374735;0.525837;0.608596;-0.457502
4.58015;0.374797;0.525812;0.608596;-0.457479
4.59029;0.374872;0.525771;0.608597;-0.457464
4.60044;0.374957;0.525722;0.608593;-0.457456
4.61058;0.375042;0.525686;0.608596;-0.457424
4.62073;0.375128;0.525627;0.608627;-0.45738
4.63087;0.375212;0.525594;0.608622;-0.457356
4.64101;0.375282;0.525565;0.60861;-0.457348
4.65116;0.375346;0.525582;0.608562;-0.45734
4.6613;0.375385;0.525599;0.608513;-0.457353
4.67145;0.375418;0.52565;0.608428;-0.45738
4.68159;0.375453;0.525675;0.608365;-0.457407
4.69173;0.375517;0.525678;0.60832;-0.45741
4.70188;0.375602;0.525653;0.60828;-0.457423
4.71202;0.375693;0.525637;0.608233;-0.457429
4.72217;0.375798;0.525607;0.608202;-0.457418
4.73231;0.375896;0.52559;0.608168;-0.457403
4.74245;0.375982;0.525589;0.608131;-0.457381
4.7526;0.376075;0.525583;0.608106;-0.457345
4.76274;0.37617;0.525585;0.608088;-0.457289
4.77289;0.376259;0.525545;0.608116;-0.457224
4.78303;0.376357;0.525488;0.608163;-0.457147
4.79317;0.376464;0.525402;0.608227;-0.457073
4.80331;0.376553;0.525304;0.608306;-0.457007
4.81346;0.376619;0.525226;0.608374;-0.456951
4.8236;0.376662;0.525149;0.608444;-0.456911
4.83375;0.376682;0.525099;0.608497;-0.456881
4.84389;0.376712;0.525063;0.608508;-0.456883
4.85403;0.376732;0.525042;0.608516;-0.456881
4.86418;0.376744;0.525042;0.608506;-0.456885
4.87432;0.376761;0.525052;0.608479;-0.456895
4.88447;0.376772;0.525079;0.608451;-0.456891
4.89461;0.376776;0.525094;0.608428;-0.456902
4.90476;0.376784;0.525112;0.608396;-0.456916
4.9149;0.376779;0.525154;0.608351;-0.456933
4.92504;0.376768;0.525168;0.60833;-0.456954
4.93519;0.376777;0.525132;0.60837;-0.456934
4.94533;0.376791;0.52511;0.608402;-0.456906
4.95547;0.376779;0.525097;0.60845;-0.456866
4.96562;0.376769;0.525068;0.608507;-0.456833
4.97576;0.376757;0.52503;0.608578;-0.456791
4.98591;0.376718;0.525019;0.60863;-0.456767
4.99605;0.376667;0.525011;0.608673;-0.456761
5.00619;0.376592;0.525013;0.608719;-0.45676
5.01633;0.376521;0.525031;0.60874;-0.456769
5.02648;0.37644;0.52507;0.608739;-0.456792
5.03662;0.376361;0.525112;0.608734;-0.456816
5.04677;0.376283;0.52515;0.608727;-0.456846
5.05691;0.376205;0.525191;0.608721;-0.456872
5.06706;0.37615;0.525214;0.608723;-0.456886
5.0772;0.376096;0.52526;0.608702;-0.456906
5.08734;0.376034;0.525308;0.608684;-0.456926
5.09749;0.375974;0.525326;0.608684;-0.456954
5.10763;0.375927;0.525364;0.608668;-0.456971
5.11778;0.37588;0.525391;0.608656;-0.456994
5.12792;0.375844;0.525417;0.608651;-0.457001
5.13806;0.375855;0.525403;0.608684;-0.456963
5.14821;0.375874;0.525389;0.60872;-0.456916
5.15835;0.3759;0.525389;0.608739;-0.456869
5.1685;0.375936;0.525381;0.608761;-0.45682
5.17864;0.37598;0.525373;0.608787;-0.456758
5.18878;0.37604;0.525336;0.608831;-0.456693
5.19892;0.376104;0.525306;0.608871;-0.456621
5.20907;0.376189;0.525248;0.608929;-0.456541
5.21921;0.376279;0.525183;0.608988;-0.456463
5.22936;0.376354;0.525137;0.609014;-0.45642
5.2395;0.376409;0.525111;0.609029;-0.456384
5.24964;0.376452;0.525106;0.609017;-0.456369
5.25979;0.376499;0.525105;0.608986;-0.456374
5.26993;0.376532;0.525146;0.60894;-0.45636
5.28008;0.376579;0.525163;0.608907;-0.456347
5.29022;0.37664;0.525167;0.608875;-0.456335
5.30036;0.376714;0.525159;0.608842;-0.456326
5.31051;0.376793;0.52515;0.608817;-0.456305
5.32065;0.376893;0.52511;0.60881;-0.456277
5.3308;0.376977;0.525061;0.608815;-0.456258
5.34094;0.37707;0.524998;0.608834;-0.456228
5.35108;0.377176;0.52491;0.608871;-0.456192
5.36123;0.377272;0.524828;0.608907;-0.45616
5.37137;0.377372;0.524765;0.608911;-0.456144
5.38152;0.37747;0.52471;0.608913;-0.456124
5.39166;0.377546;0.52467;0.608913;-0.456105
5.4018;0.37762;0.524652;0.608903;-0.45608
5.41194;0.377698;0.524628;0.608887;-0.456064
5.42209;0.377778;0.524573;0.608885;-0.456063
5.43223;0.377858;0.524546;0.608848;-0.456078
5.44238;0.377915;0.524543;0.608799;-0.456098
