Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -52.6149, -9.96941, -0.249674, 13.9883, 10.0592, 6.70031, -2.30304, 2.3054, -0.400102, 12.8261, -7.05773, 4.51888, -0.479347, 0.328445, -8.32534, 1.55952, -6.34957, -15.3967, 3.18711, 4.43505, -10.768, -5.19042, 1.25714, 14.9252, 5.85886, -4.98111, 3.3507, 3.25023, 5.73399, -5.1414, 4.18335, 7.6542, 0.663079, 0.796091, 17.6534, 1.05172, 1.00394, 3.58857, -0.547042, -0.229409, 1.65781, 0.58726
0.0100012, -52.5844, -9.85684, -0.2911, 13.7423, 9.97214, 6.56092, -2.2134, 2.48578, -0.354961, 13.1782, -7.0272, 4.54079, -0.50135, 0.741173, -8.36477, 1.79755, -6.34986, -15.44, 3.14317, 4.45964, -10.7664, -5.02142, 1.29495, 16.5968, 5.70827, -5.18186, 3.35279, 3.12689, 5.5841, -5.33057, 4.02965, 7.73209, 0.656301, 0.683985, 17.6644, 1.56173, 1.04698, 4.03959, -0.56932, -0.311026, 1.58847, 0.641323
0.0200025, -52.5663, -9.74018, -0.323339, 13.4727, 9.88826, 6.43408, -2.12781, 2.62245, -0.314248, 13.5764, -6.98887, 4.53516, -0.52887, 1.2088, -8.38934, 2.0018, -6.33816, -15.3929, 3.1022, 4.48037, -10.7672, -4.86812, 1.31678, 18.224, 5.56702, -5.36667, 3.34259, 2.9676, 5.44324, -5.50134, 3.86494, 7.78686, 0.649473, 0.642896, 17.6801, 2.07664, 1.08145, 4.50493, -0.592357, -0.399399, 1.49445, 0.705913
0.0300037, -52.5563, -9.61818, -0.347077, 13.176, 9.80462, 6.31681, -2.04814, 2.72884, -0.285986, 14.0084, -6.9428, 4.52331, -0.556396, 1.64104, -8.39993, 2.18017, -6.32317, -15.3126, 3.06618, 4.49565, -10.7712, -4.73058, 1.33199, 19.821, 5.4283, -5.5314, 3.33001, 2.77286, 5.30402, -5.65009, 3.69887, 7.81019, 0.641208, 0.675672, 17.6956, 2.57517, 1.10989, 4.95365, -0.616875, -0.493421, 1.38446, 0.780723
0.040005, -52.5532, -9.48833, -0.363196, 12.8499, 9.71738, 6.2052, -1.97446, 2.80645, -0.269897, 14.4585, -6.88947, 4.52924, -0.581726, 1.9874, -8.3994, 2.34042, -6.30157, -15.2581, 3.03597, 4.50452, -10.7795, -4.59968, 1.34444, 21.3969, 5.2894, -5.67749, 3.30388, 2.54773, 5.16436, -5.77926, 3.53137, 7.79506, 0.634389, 0.78448, 17.7071, 3.02031, 1.12614, 5.36694, -0.642851, -0.592906, 1.25708, 0.865041
0.0500062, -52.5586, -9.35205, -0.373571, 12.4957, 9.62577, 6.09265, -1.89851, 2.84702, -0.264221, 14.9087, -6.82976, 4.55963, -0.610687, 2.24344, -8.38543, 2.50385, -6.27133, -15.2379, 3.00434, 4.5068, -10.7928, -4.46515, 1.3519, 22.9285, 5.14771, -5.80962, 3.26556, 2.29533, 5.02187, -5.89408, 3.3647, 7.74275, 0.639129, 0.976567, 17.71, 3.3564, 1.11261, 5.74296, -0.670238, -0.694443, 1.11282, 0.955826
0.0600074, -52.5703, -9.21333, -0.37806, 12.1164, 9.5337, 5.98113, -1.82407, 2.83907, -0.270977, 15.3396, -6.76488, 4.60172, -0.642418, 2.47634, -8.35213, 2.64613, -6.2374, -15.2278, 2.96903, 4.50321, -10.8119, -4.32561, 1.35648, 24.4005, 5.00059, -5.93122, 3.20716, 2.03111, 4.87391, -5.99907, 3.20177, 7.65973, 0.651277, 1.23759, 17.7068, 3.54895, 1.09565, 6.05713, -0.69969, -0.800626, 0.954928, 1.05456
0.0700087, -52.5807, -9.07523, -0.376249, 11.7231, 9.44073, 5.87661, -1.75303, 2.80002, -0.302302, 15.7313, -6.69632, 4.64032, -0.677368, 2.7272, -8.29662, 2.73213, -6.19957, -15.2112, 2.93449, 4.49522, -10.8372, -4.18984, 1.36733, 25.8152, 4.84652, -6.04584, 3.11967, 1.77861, 4.71944, -6.0989, 3.05106, 7.55455, 0.663002, 1.53083, 17.699, 3.59035, 1.10771, 6.28243, -0.733257, -0.912504, 0.786919, 1.16282
0.0800099, -52.5929, -8.93996, -0.365969, 11.315, 9.35109, 5.78535, -1.68922, 2.72925, -0.354361, 16.0643, -6.62575, 4.64803, -0.715424, 3.02979, -8.22864, 2.76521, -6.16091, -15.1824, 2.90515, 4.48485, -10.869, -4.06934, 1.39065, 27.188, 4.69808, -6.1533, 3.01857, 1.55347, 4.57086, -6.1938, 2.91521, 7.43035, 0.666758, 1.82298, 17.6812, 3.48499, 1.15388, 6.39626, -0.772806, -1.02942, 0.606636, 1.28074
0.0900111, -52.613, -8.80741, -0.344989, 10.8964, 9.26509, 5.71043, -1.6379, 2.6348, -0.417796, 16.3204, -6.55489, 4.62162, -0.752754, 3.38861, -8.15128, 2.76043, -6.12383, -15.1446, 2.88029, 4.47442, -10.9075, -3.97199, 1.41983, 28.5313, 4.55294, -6.24865, 2.89387, 1.35959, 4.42675, -6.27872, 2.80269, 7.28003, 0.665639, 2.10161, 17.6609, 3.24691, 1.21485, 6.40136, -0.815068, -1.15284, 0.419113, 1.40707
