Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-5.00870,0.00000,1.28376,0.00000,16.69675
0.01000,0.01000,-4.91987,0.01000,1.29989,0.01000,17.59065
0.02000,0.02000,-4.81791,0.02000,1.31858,0.02000,18.63647
0.03000,0.03000,-4.70544,0.03000,1.33916,0.03000,19.81761
0.04001,0.04000,-4.58595,0.04000,1.36068,0.04000,21.11095
0.05001,0.05000,-4.46356,0.05000,1.38186,0.05000,22.48884
0.06001,0.06000,-4.34276,0.06000,1.40112,0.06000,23.92132
0.07001,0.07000,-4.22817,0.07000,1.41659,0.07000,25.37803
0.08001,0.08000,-4.12429,0.08000,1.42613,0.08000,26.82987
0.09001,0.09000,-4.03518,0.09000,1.42750,0.09000,28.25015
0.10001,0.10000,-3.96435,0.10000,1.41841,0.10000,29.61537
0.11001,0.11000,-3.91453,0.11000,1.39670,0.11000,30.90564
0.12002,0.12000,-3.88758,0.12000,1.36052,0.12000,32.10479
0.13002,0.13000,-3.88448,0.13000,1.30845,0.13000,33.20032
0.14002,0.14000,-3.90532,0.14000,1.23965,0.14000,34.18317
0.15002,0.15000,-3.94939,0.15000,1.15391,0.15000,35.04744
0.16002,0.16000,-4.01525,0.16000,1.05167,0.16000,35.79009
0.17002,0.17000,-4.10088,0.17000,0.93406,0.17000,36.41068
0.18002,0.18000,-4.20381,0.18000,0.80272,0.18000,36.91109
0.19002,0.19000,-4.32120,0.19000,0.65982,0.19000,37.29531
0.20003,0.20000,-4.44993,0.20000,0.50784,0.20000,37.56934
0.21003,0.21000,-4.58673,0.21000,0.34950,0.21000,37.74106
0.22003,0.22000,-4.72819,0.22000,0.18765,0.22000,37.82011
0.23003,0.23000,-4.87089,0.23000,0.02518,0.23000,37.81784
0.24003,0.24000,-5.01146,0.24000,-0.13506,0.24000,37.74712
0.25003,0.25000,-5.14670,0.25000,-0.29032,0.25000,37.62214
0.26003,0.26000,-5.27364,0.26000,-0.43799,0.26000,37.45808
0.27003,0.27000,-5.38968,0.27000,-0.57565,0.27000,37.27068
0.28004,0.28000,-5.49265,0.28000,-0.70119,0.28000,37.07577
0.29004,0.29000,-5.58089,0.29000,-0.81283,0.29000,36.88871
0.30004,0.30000,-5.65330,0.30000,-0.90926,0.30000,36.72376
0.31004,0.31000,-5.70936,0.31000,-0.98974,0.31000,36.59354
0.32004,0.32000,-5.74916,0.32000,-1.05416,0.32000,36.50848
0.33004,0.33000,-5.77339,0.33000,-1.10312,0.33000,36.47640
0.34004,0.34000,-5.78335,0.34000,-1.13792,0.34000,36.50217
0.35004,0.35000,-5.78086,0.35000,-1.16054,0.35000,36.58759
0.36005,0.36000,-5.76824,0.36000,-1.17357,0.36000,36.73133
0.37005,0.37000,-5.74826,0.37000,-1.18005,0.37000,36.92916
0.38005,0.38000,-5.72400,0.38000,-1.18334,0.38000,37.17420
0.39005,0.39000,-5.69876,0.39000,-1.18690,0.39000,37.45742
0.40005,0.40000,-5.67595,0.40000,-1.19411,0.40000,37.76819
0.41005,0.41000,-5.65892,0.41000,-1.20806,0.41000,38.09490
0.42005,0.42000,-5.65082,0.42000,-1.23139,0.42000,38.42566
0.43005,0.43000,-5.65442,0.43000,-1.26622,0.43000,38.74895
0.44005,0.44000,-5.67200,0.44000,-1.31402,0.44000,39.05421
0.45006,0.45000,-5.70520,0.45000,-1.37559,0.45000,39.33241
0.46006,0.46000,-5.75496,0.46000,-1.45110,0.46000,39.57645
0.47006,0.47000,-5.82141,0.47000,-1.54004,0.47000,39.78142
0.48006,0.48000,-5.90393,0.48000,-1.64137,0.48000,39.94476
0.49006,0.49000,-6.00109,0.49000,-1.75352,0.49000,40.06621
0.50006,0.50000,-6.11083,0.50000,-1.87447,0.50000,40.14767
0.51006,0.51000,-6.23051,0.51000,-2.00192,0.51000,40.19292
0.52006,0.52000,-6.35709,0.52000,-2.13331,0.52000,40.20729
0.53007,0.53000,-6.48737,0.53000,-2.26601,0.53000,40.19725
0.54007,0.54000,-6.61813,0.54000,-2.39746,0.54000,40.17001
0.55007,0.55000,-6.74636,0.55000,-2.52525,0.55000,40.13310
0.56007,0.56000,-6.86943,0.56000,-2.64733,0.56000,40.09398
0.57007,0.57000,-6.98519,0.57000,-2.76208,0.57000,40.05979
0.58007,0.58000,-7.09206,0.58000,-2.86841,0.58000,40.03701
0.59007,0.59000,-7.18907,0.59000,-2.96579,0.59000,40.03136
0.60007,0.60000,-7.27581,0.60000,-3.05426,0.60000,40.04765
0.61008,0.61000,-7.35238,0.61000,-3.13435,0.61000,40.08974
0.62008,0.62000,-7.41926,0.62000,-3.20696,0.62000,40.16049
0.63008,0.63000,-7.47728,0.63000,-3.27325,0.63000,40.26179
0.64008,0.64000,-7.52746,0.64000,-3.33447,0.64000,40.39451
0.65008,0.65000,-7.57090,0.65000,-3.39178,0.65000,40.55848
0.66008,0.66000,-7.60879,0.66000,-3.44620,0.66000,40.75240
0.67008,0.67000,-7.64228,0.67000,-3.49843,0.67000,40.97389
0.68008,0.68000,-7.67246,0.68000,-3.54884,0.68000,41.21935
0.69009,0.69000,-7.70034,0.69000,-3.59744,0.69000,41.48409
0.70009,0.70000,-7.72682,0.70000,-3.64387,0.70000,41.76243
0.71009,0.71000,-7.75263,0.71000,-3.68749,0.71000,42.04788
0.72009,0.72000,-7.77836,0.72000,-3.72739,0.72000,42.33345
0.73009,0.73000,-7.80441,0.73000,-3.76255,0.73000,42.61198
0.74009,0.74000,-7.83102,0.74000,-3.79189,0.74000,42.87651
0.75009,0.75000,-7.85822,0.75000,-3.81445,0.75000,43.12062
0.76009,0.76000,-7.88596,0.76000,-3.82941,0.76000,43.33869
0.77010,0.77000,-7.91403,0.77000,-3.83625,0.77000,43.52612
0.78010,0.78000,-7.94218,0.78000,-3.83475,0.78000,43.67946
0.79010,0.79000,-7.97010,0.79000,-3.82502,0.79000,43.79637
0.80010,0.80000,-7.99751,0.80000,-3.80749,0.80000,43.87559
0.81010,0.81000,-8.02416,0.81000,-3.78284,0.81000,43.91681
0.82010,0.82000,-8.04985,0.82000,-3.75194,0.82000,43.92053
0.83010,0.83000,-8.07445,0.83000,-3.71572,0.83000,43.88786
0.84010,0.84000,-8.09793,0.84000,-3.67515,0.84000,43.82039
0.85011,0.85000,-8.12028,0.85000,-3.63112,0.85000,43.72001
0.86011,0.86000,-8.14155,0.86000,-3.58441,0.86000,43.58886
0.87011,0.87000,-8.16177,0.87000,-3.53568,0.87000,43.42926
0.88011,0.88000,-8.18090,0.88000,-3.48550,0.88000,43.24359
0.89011,0.89000,-8.19887,0.89000,-3.43436,0.89000,43.03440
0.90011,0.90000,-8.21548,0.90000,-3.38275,0.90000,42.80432
0.91011,0.91000,-8.23046,0.91000,-3.33124,0.91000,42.55616
0.92011,0.92000,-8.24347,0.92000,-3.28051,0.92000,42.29285
0.93012,0.93000,-8.25413,0.93000,-3.23141,0.93000,42.01756
0.94012,0.94000,-8.26209,0.94000,-3.18502,0.94000,41.73354
0.95012,0.95000,-8.26701,0.95000,-3.14259,0.95000,41.44419
0.96012,0.96000,-8.26863,0.96000,-3.10553,0.96000,41.15286
0.97012,0.97000,-8.26678,0.97000,-3.07533,0.97000,40.86274
0.98012,0.98000,-8.26129,0.98000,-3.05338,0.98000,40.57666
0.99012,0.99000,-8.25206,0.99000,-3.04095,0.99000,40.29689
1.00012,1.00000,-8.23891,1.00000,-3.03896,1.00000,40.02491
1.01013,1.01000,-8.22159,1.01000,-3.04792,1.01000,39.76133
