Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.94042,0.00000,-0.56696,0.00000,-0.10218,0.00000,0.20732,0.00000,0.87618,0.00000,-1.43027
0.01000,0.01000,0.99948,0.01000,-0.55981,0.01000,-0.08489,0.01000,0.21076,0.01000,0.91114,0.01000,-1.42028
0.02000,0.02000,1.06769,0.02000,-0.55156,0.02000,-0.06477,0.02000,0.21465,0.02000,0.90325,0.02000,-1.40889
0.03000,0.03000,1.14348,0.03000,-0.54229,0.03000,-0.04235,0.03000,0.21883,0.03000,0.86754,0.03000,-1.39636
0.04001,0.04000,1.22474,0.04000,-0.53211,0.04000,-0.01831,0.04000,0.22312,0.04000,0.83834,0.04000,-1.38300
0.05001,0.05000,1.30906,0.05000,-0.52111,0.05000,0.00649,0.05000,0.22728,0.05000,0.83323,0.05000,-1.36912
0.06001,0.06000,1.39396,0.06000,-0.50940,0.06000,0.03117,0.06000,0.23106,0.06000,0.86509,0.06000,-1.35503
0.07001,0.07000,1.47708,0.07000,-0.49708,0.07000,0.05487,0.07000,0.23421,0.07000,0.92628,0.07000,-1.34100
0.08001,0.08000,1.55638,0.08000,-0.48423,0.08000,0.07685,0.08000,0.23653,0.08000,0.99017,0.08000,-1.32727
0.09001,0.09000,1.63024,0.09000,-0.47096,0.09000,0.09654,0.09000,0.23784,0.09000,1.02988,0.09000,-1.31409
0.10001,0.10000,1.69756,0.10000,-0.45738,0.10000,0.11358,0.10000,0.23806,0.10000,1.03810,0.10000,-1.30168
0.11002,0.11000,1.75775,0.11000,-0.44361,0.11000,0.12781,0.11000,0.23717,0.11000,1.01837,0.11000,-1.29029
0.12002,0.12000,1.81073,0.12000,-0.42977,0.12000,0.13926,0.12000,0.23527,0.12000,0.99639,0.12000,-1.28018
0.13002,0.13000,1.85686,0.13000,-0.41598,0.13000,0.14807,0.13000,0.23250,0.13000,0.99638,0.13000,-1.27159
0.14002,0.14000,1.89682,0.14000,-0.40236,0.14000,0.15450,0.14000,0.22912,0.14000,1.01392,0.14000,-1.26469
0.15002,0.15000,1.93153,0.15000,-0.38902,0.15000,0.15884,0.15000,0.22538,0.15000,1.02854,0.15000,-1.25956
0.16002,0.16000,1.96200,0.16000,-0.37605,0.16000,0.16142,0.16000,0.22160,0.16000,1.02695,0.16000,-1.25615
0.17002,0.17000,1.98927,0.17000,-0.36353,0.17000,0.16253,0.17000,0.21805,0.17000,1.01414,0.17000,-1.25419
0.18003,0.18000,2.01430,0.18000,-0.35157,0.18000,0.16247,0.18000,0.21501,0.18000,0.99322,0.18000,-1.25324
0.19003,0.19000,2.03794,0.19000,-0.34025,0.19000,0.16148,0.19000,0.21271,0.19000,0.97234,0.19000,-1.25272
0.20003,0.20000,2.06087,0.20000,-0.32969,0.20000,0.15982,0.20000,0.21132,0.20000,0.94990,0.20000,-1.25192
0.21003,0.21000,2.08359,0.21000,-0.31998,0.21000,0.15768,0.21000,0.21101,0.21000,0.92706,0.21000,-1.25011
0.22003,0.22000,2.10649,0.22000,-0.31125,0.22000,0.15527,0.22000,0.21188,0.22000,0.92830,0.22000,-1.24661
0.23003,0.23000,2.12978,0.23000,-0.30362,0.23000,0.15275,0.23000,0.21403,0.23000,0.94618,0.23000,-1.24090
0.24003,0.24000,2.15359,0.24000,-0.29717,0.24000,0.15025,0.24000,0.21751,0.24000,0.97475,0.24000,-1.23267
0.25004,0.25000,2.17792,0.25000,-0.29198,0.25000,0.14784,0.25000,0.22234,0.25000,1.00404,0.25000,-1.22186
0.26004,0.26000,2.20270,0.26000,-0.28807,0.26000,0.14558,0.26000,0.22853,0.26000,1.03513,0.26000,-1.20869
0.27004,0.27000,2.22778,0.27000,-0.28543,0.27000,0.14346,0.27000,0.23602,0.27000,1.05528,0.27000,-1.19364
0.28004,0.28000,2.25292,0.28000,-0.28398,0.28000,0.14144,0.28000,0.24475,0.28000,1.06722,0.28000,-1.17736
0.29004,0.29000,2.27780,0.29000,-0.28360,0.29000,0.13946,0.29000,0.25464,0.29000,1.06773,0.29000,-1.16062
0.30004,0.30000,2.30207,0.30000,-0.28414,0.30000,0.13742,0.30000,0.26559,0.30000,1.06322,0.30000,-1.14420
0.31004,0.31000,2.32532,0.31000,-0.28542,0.31000,0.13522,0.31000,0.27749,0.31000,1.06857,0.31000,-1.12881
0.32005,0.32000,2.34715,0.32000,-0.28724,0.32000,0.13276,0.32000,0.29025,0.32000,1.08203,0.32000,-1.11500
0.33005,0.33000,2.36715,0.33000,-0.28944,0.33000,0.12994,0.33000,0.30375,0.33000,1.10192,0.33000,-1.10316
0.34005,0.34000,2.38493,0.34000,-0.29183,0.34000,0.12667,0.34000,0.31787,0.34000,1.12363,0.34000,-1.09348
0.35005,0.35000,2.40013,0.35000,-0.29427,0.35000,0.12289,0.35000,0.33247,0.35000,1.14191,0.35000,-1.08601
0.36005,0.36000,2.41238,0.36000,-0.29660,0.36000,0.11855,0.36000,0.34740,0.36000,1.15450,0.36000,-1.08064
0.37005,0.37000,2.42134,0.37000,-0.29866,0.37000,0.11365,0.37000,0.36249,0.37000,1.15898,0.37000,-1.07717
0.38005,0.38000,2.42663,0.38000,-0.30031,0.38000,0.10818,0.38000,0.37753,0.38000,1.15333,0.38000,-1.07530
0.39006,0.39000,2.42791,0.39000,-0.30139,0.39000,0.10217,0.39000,0.39237,0.39000,1.13914,0.39000,-1.07464
0.40006,0.40000,2.42481,0.40000,-0.30176,0.40000,0.09566,0.40000,0.40680,0.40000,1.12036,0.40000,-1.07474
0.41006,0.41000,2.41700,0.41000,-0.30126,0.41000,0.08875,0.41000,0.42064,0.41000,1.10777,0.41000,-1.07511
0.42006,0.42000,2.40419,0.42000,-0.29978,0.42000,0.08152,0.42000,0.43374,0.42000,1.10999,0.42000,-1.07521
0.43006,0.43000,2.38613,0.43000,-0.29719,0.43000,0.07413,0.43000,0.44591,0.43000,1.12216,0.43000,-1.07451
0.44006,0.44000,2.36265,0.44000,-0.29342,0.44000,0.06673,0.44000,0.45700,0.44000,1.13635,0.44000,-1.07255
0.45006,0.45000,2.33365,0.45000,-0.28839,0.45000,0.05949,0.45000,0.46689,0.45000,1.14659,0.45000,-1.06896
0.46007,0.46000,2.29908,0.46000,-0.28205,0.46000,0.05252,0.46000,0.47545,0.46000,1.15102,0.46000,-1.06351
0.47007,0.47000,2.25901,0.47000,-0.27436,0.47000,0.04593,0.47000,0.48262,0.47000,1.14783,0.47000,-1.05610
0.48007,0.48000,2.21352,0.48000,-0.26529,0.48000,0.03972,0.48000,0.48834,0.48000,1.13545,0.48000,-1.04678
0.49007,0.49000,2.16277,0.49000,-0.25481,0.49000,0.03387,0.49000,0.49261,0.49000,1.11073,0.49000,-1.03574
0.50007,0.50000,2.10696,0.50000,-0.24292,0.50000,0.02826,0.50000,0.49541,0.50000,1.08622,0.50000,-1.02323
