Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.09865,0.00000,-0.14790,0.00000,-0.38150,0.00000,0.32701,0.00000,-0.18946,0.00000,-0.07314
0.01001,0.01000,0.09720,0.01000,-0.14929,0.01000,-0.38132,0.01000,0.32617,0.01000,-0.19076,0.01000,-0.06829
0.02001,0.02000,0.09532,0.02000,-0.15097,0.02000,-0.38119,0.02000,0.32506,0.02000,-0.19161,0.02000,-0.06284
0.03002,0.03000,0.09300,0.03000,-0.15290,0.03000,-0.38113,0.03000,0.32367,0.03000,-0.19185,0.03000,-0.05699
0.04003,0.04000,0.09027,0.04000,-0.15502,0.04000,-0.38115,0.04000,0.32200,0.04000,-0.19136,0.04000,-0.05096
0.05003,0.05000,0.08717,0.05000,-0.15727,0.05000,-0.38125,0.05000,0.32005,0.05000,-0.19007,0.05000,-0.04501
0.06004,0.06000,0.08379,0.06000,-0.15956,0.06000,-0.38142,0.06000,0.31787,0.06000,-0.18797,0.06000,-0.03939
0.07005,0.07000,0.08022,0.07000,-0.16180,0.07000,-0.38165,0.07000,0.31548,0.07000,-0.18517,0.07000,-0.03434
0.08005,0.08000,0.07658,0.08000,-0.16390,0.08000,-0.38190,0.08000,0.31296,0.08000,-0.18180,0.08000,-0.03005
0.09006,0.09000,0.07297,0.09000,-0.16577,0.09000,-0.38214,0.09000,0.31037,0.09000,-0.17808,0.09000,-0.02664
0.10007,0.10000,0.06949,0.10000,-0.16732,0.10000,-0.38232,0.10000,0.30779,0.10000,-0.17423,0.10000,-0.02418
0.11007,0.11000,0.06625,0.11000,-0.16850,0.11000,-0.38240,0.11000,0.30531,0.11000,-0.17047,0.11000,-0.02267
0.12008,0.12000,0.06331,0.12000,-0.16925,0.12000,-0.38232,0.12000,0.30300,0.12000,-0.16697,0.12000,-0.02208
0.13009,0.13000,0.06071,0.13000,-0.16954,0.13000,-0.38205,0.13000,0.30095,0.13000,-0.16388,0.13000,-0.02235
0.14009,0.14000,0.05848,0.14000,-0.16936,0.14000,-0.38157,0.14000,0.29923,0.14000,-0.16125,0.14000,-0.02345
0.15010,0.15000,0.05662,0.15000,-0.16868,0.15000,-0.38085,0.15000,0.29789,0.15000,-0.15910,0.15000,-0.02534
0.16011,0.16000,0.05514,0.16000,-0.16749,0.16000,-0.37990,0.16000,0.29698,0.16000,-0.15741,0.16000,-0.02805
0.17012,0.17000,0.05401,0.17000,-0.16576,0.17000,-0.37873,0.17000,0.29652,0.17000,-0.15611,0.17000,-0.03158
0.18012,0.18000,0.05325,0.18000,-0.16347,0.18000,-0.37740,0.18000,0.29652,0.18000,-0.15512,0.18000,-0.03599
0.19013,0.19000,0.05285,0.19000,-0.16055,0.19000,-0.37594,0.19000,0.29697,0.19000,-0.15440,0.19000,-0.04129
0.20014,0.20000,0.05282,0.20000,-0.15695,0.20000,-0.37441,0.20000,0.29784,0.20000,-0.15388,0.20000,-0.04748
0.21014,0.21000,0.05316,0.21000,-0.15260,0.21000,-0.37288,0.21000,0.29909,0.21000,-0.15355,0.21000,-0.05451
0.22015,0.22000,0.05386,0.22000,-0.14746,0.22000,-0.37141,0.22000,0.30067,0.22000,-0.15342,0.22000,-0.06225
0.23016,0.23000,0.05489,0.23000,-0.14148,0.23000,-0.37003,0.23000,0.30250,0.23000,-0.15353,0.23000,-0.07050
0.24016,0.24000,0.05619,0.24000,-0.13467,0.24000,-0.36879,0.24000,0.30452,0.24000,-0.15397,0.24000,-0.07902
0.25017,0.25000,0.05769,0.25000,-0.12708,0.25000,-0.36771,0.25000,0.30664,0.25000,-0.15482,0.25000,-0.08750
0.26018,0.26000,0.05927,0.26000,-0.11883,0.26000,-0.36677,0.26000,0.30877,0.26000,-0.15618,0.26000,-0.09564
0.27018,0.27000,0.06082,0.27000,-0.11009,0.27000,-0.36598,0.27000,0.31082,0.27000,-0.15813,0.27000,-0.10313
0.28019,0.28000,0.06219,0.28000,-0.10105,0.28000,-0.36531,0.28000,0.31270,0.28000,-0.16071,0.28000,-0.10974
0.29020,0.29000,0.06326,0.29000,-0.09197,0.29000,-0.36472,0.29000,0.31435,0.29000,-0.16390,0.29000,-0.11529
0.30020,0.30000,0.06391,0.30000,-0.08310,0.30000,-0.36418,0.30000,0.31570,0.30000,-0.16760,0.30000,-0.11969
0.31021,0.31000,0.06405,0.31000,-0.07468,0.31000,-0.36365,0.31000,0.31674,0.31000,-0.17167,0.31000,-0.12293
0.32022,0.32000,0.06361,0.32000,-0.06694,0.32000,-0.36310,0.32000,0.31744,0.32000,-0.17588,0.32000,-0.12503
0.33022,0.33000,0.06256,0.33000,-0.06007,0.33000,-0.36250,0.33000,0.31781,0.33000,-0.17997,0.33000,-0.12609
0.34023,0.34000,0.06092,0.34000,-0.05419,0.34000,-0.36182,0.34000,0.31785,0.34000,-0.18362,0.34000,-0.12620
0.35024,0.35000,0.05873,0.35000,-0.04938,0.35000,-0.36105,0.35000,0.31761,0.35000,-0.18651,0.35000,-0.12547
0.36024,0.36000,0.05607,0.36000,-0.04566,0.36000,-0.36018,0.36000,0.31710,0.36000,-0.18833,0.36000,-0.12401
0.37025,0.37000,0.05304,0.37000,-0.04299,0.37000,-0.35920,0.37000,0.31638,0.37000,-0.18884,0.37000,-0.12191
0.38026,0.38000,0.04976,0.38000,-0.04128,0.38000,-0.35811,0.38000,0.31548,0.38000,-0.18787,0.38000,-0.11926
0.39026,0.39000,0.04638,0.39000,-0.04040,0.39000,-0.35691,0.39000,0.31444,0.39000,-0.18535,0.39000,-0.11612
0.40027,0.40000,0.04302,0.40000,-0.04022,0.40000,-0.35560,0.40000,0.31330,0.40000,-0.18137,0.40000,-0.11254
0.41028,0.41000,0.03979,0.41000,-0.04056,0.41000,-0.35418,0.41000,0.31210,0.41000,-0.17612,0.41000,-0.10854
0.42028,0.42000,0.03679,0.42000,-0.04126,0.42000,-0.35263,0.42000,0.31087,0.42000,-0.16989,0.42000,-0.10416
0.43029,0.43000,0.03409,0.43000,-0.04215,0.43000,-0.35096,0.43000,0.30963,0.43000,-0.16304,0.43000,-0.09941
0.44030,0.44000,0.03171,0.44000,-0.04310,0.44000,-0.34917,0.44000,0.30840,0.44000,-0.15596,0.44000,-0.09433
0.45030,0.45000,0.02965,0.45000,-0.04396,0.45000,-0.34726,0.45000,0.30718,0.45000,-0.14902,0.45000,-0.08898
0.46031,0.46000,0.02788,0.46000,-0.04465,0.46000,-0.34526,0.46000,0.30596,0.46000,-0.14252,0.46000,-0.08343
0.47032,0.47000,0.02634,0.47000,-0.04509,0.47000,-0.34319,0.47000,0.30474,0.47000,-0.13670,0.47000,-0.07781
0.48032,0.48000,0.02493,0.48000,-0.04526,0.48000,-0.34110,0.48000,0.30349,0.48000,-0.13167,0.48000,-0.07224
0.49033,0.49000,0.02357,0.49000,-0.04516,0.49000,-0.33903,0.49000,0.30218,0.49000,-0.12750,0.49000,-0.06686
0.50034,0.50000,0.02214,0.50000,-0.04485,0.50000,-0.33705,0.50000,0.30077,0.50000,-0.12415,0.50000,-0.06180
0.51034,0.51000,0.02055,0.51000,-0.04441,0.51000,-0.33521,0.51000,0.29921,0.51000,-0.12155,0.51000,-0.05719
0.52035,0.52000,0.01873,0.52000,-0.04394,0.52000,-0.33355,0.52000,0.29747,0.52000,-0.11959,0.52000,-0.05312
0.53036,0.53000,0.01662,0.53000,-0.04358,0.53000,-0.33211,0.53000,0.29552,0.53000,-0.11812,0.53000,-0.04964
0.54036,0.54000,0.01421,0.54000,-0.04342,0.54000,-0.33090,0.54000,0.29333,0.54000,-0.11700,0.54000,-0.04679
0.55037,0.55000,0.01151,0.55000,-0.04360,0.55000,-0.32992,0.55000,0.29088,0.55000,-0.11607,0.55000,-0.04456
0.56038,0.56000,0.00857,0.56000,-0.04419,0.56000,-0.32914,0.56000,0.28813,0.56000,-0.11518,0.56000,-0.04294
0.57038,0.57000,0.00546,0.57000,-0.04525,0.57000,-0.32853,0.57000,0.28508,0.57000,-0.11423,0.57000,-0.04189
0.58039,0.58000,0.00226,0.58000,-0.04684,0.58000,-0.32805,0.58000,0.28170,0.58000,-0.11313,0.58000,-0.04136
0.59040,0.59000,-0.00092,0.59000,-0.04894,0.59000,-0.32764,0.59000,0.27796,0.59000,-0.11185,0.59000,-0.04131
0.60041,0.60000,-0.00400,0.60000,-0.05153,0.60000,-0.32726,0.60000,0.27387,0.60000,-0.11041,0.60000,-0.04170
0.61041,0.61000,-0.00688,0.61000,-0.05456,0.61000,-0.32688,0.61000,0.26940,0.61000,-0.10887,0.61000,-0.04245
0.62042,0.62000,-0.00951,0.62000,-0.05793,0.62000,-0.32648,0.62000,0.26458,0.62000,-0.10731,0.62000,-0.04351
0.63043,0.63000,-0.01184,0.63000,-0.06156,0.63000,-0.32603,0.63000,0.25943,0.63000,-0.10584,0.63000,-0.04477
0.64043,0.64000,-0.01385,0.64000,-0.06530,0.64000,-0.32555,0.64000,0.25400,0.64000,-0.10456,0.64000,-0.04611
0.65044,0.65000,-0.01555,0.65000,-0.06904,0.65000,-0.32503,0.65000,0.24836,0.65000,-0.10353,0.65000,-0.04739
0.66045,0.66000,-0.01696,0.66000,-0.07263,0.66000,-0.32448,0.66000,0.24260,0.66000,-0.10283,0.66000,-0.04845
0.67045,0.67000,-0.01814,0.67000,-0.07596,0.67000,-0.32390,0.67000,0.23679,0.67000,-0.10248,0.67000,-0.04914
0.68046,0.68000,-0.01914,0.68000,-0.07892,0.68000,-0.32329,0.68000,0.23104,0.68000,-0.10250,0.68000,-0.04933
0.69047,0.69000,-0.02004,0.69000,-0.08145,0.69000,-0.32264,0.69000,0.22540,0.69000,-0.10288,0.69000,-0.04888
0.70047,0.70000,-0.02087,0.70000,-0.08350,0.70000,-0.32195,0.70000,0.21996,0.70000,-0.10359,0.70000,-0.04774
0.71048,0.71000,-0.02169,0.71000,-0.08507,0.71000,-0.32119,0.71000,0.21474,0.71000,-0.10462,0.71000,-0.04585
0.72049,0.72000,-0.02254,0.72000,-0.08618,0.72000,-0.32036,0.72000,0.20976,0.72000,-0.10593,0.72000,-0.04327
0.73049,0.73000,-0.02342,0.73000,-0.08691,0.73000,-0.31944,0.73000,0.20503,0.73000,-0.10752,0.73000,-0.04006
0.74050,0.74000,-0.02435,0.74000,-0.08732,0.74000,-0.31843,0.74000,0.20053,0.74000,-0.10939,0.74000,-0.03636
0.75051,0.75000,-0.02532,0.75000,-0.08749,0.75000,-0.31736,0.75000,0.19623,0.75000,-0.11158,0.75000,-0.03234
0.76051,0.76000,-0.02631,0.76000,-0.08752,0.76000,-0.31623,0.76000,0.19211,0.76000,-0.11415,0.76000,-0.02820
0.77052,0.77000,-0.02729,0.77000,-0.08745,0.77000,-0.31508,0.77000,0.18814,0.77000,-0.11720,0.77000,-0.02413
0.78053,0.78000,-0.02822,0.78000,-0.08734,0.78000,-0.31393,0.78000,0.18431,0.78000,-0.12085,0.78000,-0.02034
0.79053,0.79000,-0.02907,0.79000,-0.08720,0.79000,-0.31283,0.79000,0.18062,0.79000,-0.12520,0.79000,-0.01697
0.80054,0.80000,-0.02979,0.80000,-0.08702,0.80000,-0.31181,0.80000,0.17707,0.80000,-0.13034,0.80000,-0.01418
0.81055,0.81000,-0.03032,0.81000,-0.08679,0.81000,-0.31088,0.81000,0.17368,0.81000,-0.13631,0.81000,-0.01205
0.82055,0.82000,-0.03062,0.82000,-0.08645,0.82000,-0.31006,0.82000,0.17048,0.82000,-0.14311,0.82000,-0.01066
0.83056,0.83000,-0.03064,0.83000,-0.08595,0.83000,-0.30936,0.83000,0.16750,0.83000,-0.15067,0.83000,-0.01004
0.84057,0.84000,-0.03033,0.84000,-0.08523,0.84000,-0.30875,0.84000,0.16478,0.84000,-0.15886,0.84000,-0.01022
0.85057,0.85000,-0.02967,0.85000,-0.08425,0.85000,-0.30821,0.85000,0.16235,0.85000,-0.16749,0.85000,-0.01123
0.86058,0.86000,-0.02866,0.86000,-0.08295,0.86000,-0.30768,0.86000,0.16024,0.86000,-0.17631,0.86000,-0.01308
0.87059,0.87000,-0.02734,0.87000,-0.08129,0.87000,-0.30710,0.87000,0.15846,0.87000,-0.18505,0.87000,-0.01577
0.88059,0.88000,-0.02576,0.88000,-0.07925,0.88000,-0.30637,0.88000,0.15703,0.88000,-0.19342,0.88000,-0.01927
0.89060,0.89000,-0.02399,0.89000,-0.07684,0.89000,-0.30540,0.89000,0.15593,0.89000,-0.20113,0.89000,-0.02355
0.90061,0.90000,-0.02214,0.90000,-0.07407,0.90000,-0.30410,0.90000,0.15512,0.90000,-0.20792,0.90000,-0.02851
0.91061,0.91000,-0.02030,0.91000,-0.07099,0.91000,-0.30237,0.91000,0.15455,0.91000,-0.21357,0.91000,-0.03404
0.92062,0.92000,-0.01855,0.92000,-0.06767,0.92000,-0.30014,0.92000,0.15417,0.92000,-0.21797,0.92000,-0.04000
0.93063,0.93000,-0.01698,0.93000,-0.06417,0.93000,-0.29733,0.93000,0.15392,0.93000,-0.22105,0.93000,-0.04625
0.94063,0.94000,-0.01561,0.94000,-0.06056,0.94000,-0.29392,0.94000,0.15373,0.94000,-0.22287,0.94000,-0.05266
0.95064,0.95000,-0.01444,0.95000,-0.05691,0.95000,-0.28988,0.95000,0.15355,0.95000,-0.22358,0.95000,-0.05914
0.96065,0.96000,-0.01345,0.96000,-0.05327,0.96000,-0.28525,0.96000,0.15332,0.96000,-0.22341,0.96000,-0.06562
0.97065,0.97000,-0.01257,0.97000,-0.04967,0.97000,-0.28006,0.97000,0.15300,0.97000,-0.22270,0.97000,-0.07210
0.98066,0.98000,-0.01173,0.98000,-0.04617,0.98000,-0.27439,0.98000,0.15256,0.98000,-0.22180,0.98000,-0.07862
0.99067,0.99000,-0.01084,0.99000,-0.04277,0.99000,-0.26832,0.99000,0.15197,0.99000,-0.22109,0.99000,-0.08524
1.00067,1.00000,-0.00984,1.00000,-0.03950,1.00000,-0.26197,1.00000,0.15124,1.00000,-0.22092,1.00000,-0.09206
1.01068,1.01000,-0.00866,1.01000,-0.03638,1.01000,-0.25542,1.01000,0.15036,1.01000,-0.22156,1.01000,-0.09915
1.02069,1.02000,-0.00726,1.02000,-0.03342,1.02000,-0.24881,1.02000,0.14934,1.02000,-0.22317,1.02000,-0.10652
