Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,-0.33279,0.00000,-0.09279,0.00000,-0.25334,0.00000,0.34697
0.01001,0.01000,-0.33157,0.01000,-0.09814,0.01000,-0.25468,0.01000,0.34733
0.02001,0.02000,-0.33056,0.02000,-0.10357,0.02000,-0.25652,0.02000,0.34789
0.03002,0.03000,-0.32979,0.03000,-0.10881,0.03000,-0.25899,0.03000,0.34860
0.04002,0.04000,-0.32924,0.04000,-0.11359,0.04000,-0.26222,0.04000,0.34936
0.05003,0.05000,-0.32882,0.05000,-0.11768,0.05000,-0.26637,0.05000,0.35001
0.06003,0.06000,-0.32835,0.06000,-0.12094,0.06000,-0.27158,0.06000,0.35036
0.07004,0.07000,-0.32759,0.07000,-0.12332,0.07000,-0.27800,0.07000,0.35017
0.08004,0.08000,-0.32624,0.08000,-0.12488,0.08000,-0.28573,0.08000,0.34921
0.09005,0.09000,-0.32402,0.09000,-0.12575,0.09000,-0.29485,0.09000,0.34728
0.10005,0.10000,-0.32069,0.10000,-0.12620,0.10000,-0.30540,0.10000,0.34429
0.11006,0.11000,-0.31610,0.11000,-0.12652,0.11000,-0.31735,0.11000,0.34023
0.12006,0.12000,-0.31020,0.12000,-0.12705,0.12000,-0.33059,0.12000,0.33520
0.13007,0.13000,-0.30308,0.13000,-0.12809,0.13000,-0.34499,0.13000,0.32942
0.14007,0.14000,-0.29494,0.14000,-0.12991,0.14000,-0.36030,0.14000,0.32319
0.15008,0.15000,-0.28605,0.15000,-0.13272,0.15000,-0.37626,0.15000,0.31686
0.16008,0.16000,-0.27677,0.16000,-0.13661,0.16000,-0.39253,0.16000,0.31081
0.17009,0.17000,-0.26750,0.17000,-0.14160,0.17000,-0.40877,0.17000,0.30540
0.18010,0.18000,-0.25865,0.18000,-0.14762,0.18000,-0.42462,0.18000,0.30095
0.19010,0.19000,-0.25061,0.19000,-0.15452,0.19000,-0.43971,0.19000,0.29776
0.20011,0.20000,-0.24376,0.20000,-0.16209,0.20000,-0.45373,0.20000,0.29601
0.21011,0.21000,-0.23837,0.21000,-0.17011,0.21000,-0.46636,0.21000,0.29584
0.22012,0.22000,-0.23463,0.22000,-0.17833,0.22000,-0.47736,0.22000,0.29725
0.23012,0.23000,-0.23264,0.23000,-0.18650,0.23000,-0.48655,0.23000,0.30017
0.24013,0.24000,-0.23235,0.24000,-0.19437,0.24000,-0.49381,0.24000,0.30441
0.25013,0.25000,-0.23361,0.25000,-0.20172,0.25000,-0.49908,0.25000,0.30968
0.26014,0.26000,-0.23616,0.26000,-0.20833,0.26000,-0.50233,0.26000,0.31564
0.27014,0.27000,-0.23968,0.27000,-0.21401,0.27000,-0.50360,0.27000,0.32186
0.28015,0.28000,-0.24378,0.28000,-0.21861,0.28000,-0.50294,0.28000,0.32793
0.29015,0.29000,-0.24805,0.29000,-0.22198,0.29000,-0.50042,0.29000,0.33341
0.30016,0.30000,-0.25211,0.30000,-0.22404,0.30000,-0.49612,0.30000,0.33792
0.31016,0.31000,-0.25562,0.31000,-0.22474,0.31000,-0.49016,0.31000,0.34117
0.32017,0.32000,-0.25832,0.32000,-0.22409,0.32000,-0.48267,0.32000,0.34292
0.33017,0.33000,-0.26005,0.33000,-0.22214,0.33000,-0.47384,0.33000,0.34310
0.34018,0.34000,-0.26074,0.34000,-0.21900,0.34000,-0.46389,0.34000,0.34171
0.35019,0.35000,-0.26046,0.35000,-0.21480,0.35000,-0.45309,0.35000,0.33890
0.36019,0.36000,-0.25934,0.36000,-0.20971,0.36000,-0.44181,0.36000,0.33488
0.37020,0.37000,-0.25759,0.37000,-0.20393,0.37000,-0.43041,0.37000,0.32995
0.38020,0.38000,-0.25545,0.38000,-0.19765,0.38000,-0.41931,0.38000,0.32443
0.39021,0.39000,-0.25320,0.39000,-0.19111,0.39000,-0.40893,0.39000,0.31869
0.40021,0.40000,-0.25107,0.40000,-0.18451,0.40000,-0.39964,0.40000,0.31303
0.41022,0.41000,-0.24927,0.41000,-0.17806,0.41000,-0.39176,0.41000,0.30778
0.42022,0.42000,-0.24796,0.42000,-0.17198,0.42000,-0.38551,0.42000,0.30316
0.43023,0.43000,-0.24723,0.43000,-0.16646,0.43000,-0.38103,0.43000,0.29937
0.44023,0.44000,-0.24711,0.44000,-0.16167,0.44000,-0.37833,0.44000,0.29652
0.45024,0.45000,-0.24756,0.45000,-0.15773,0.45000,-0.37731,0.45000,0.29465
0.46024,0.46000,-0.24853,0.46000,-0.15470,0.46000,-0.37773,0.46000,0.29375
