Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.00006,0.00000,0.00211,0.00000,0.00183,0.00000,0.00186,0.00000,0.01221,0.00000,-0.00719
0.01000,0.01000,-0.00130,0.01000,0.00288,0.01000,0.00203,0.01000,0.00167,0.01000,0.01734,0.01000,-0.01217
0.02000,0.02000,-0.00307,0.02000,0.00369,0.02000,0.00205,0.02000,0.00121,0.02000,0.02311,0.02000,-0.01819
0.03001,0.03000,-0.00543,0.03000,0.00449,0.03000,0.00181,0.03000,0.00046,0.03000,0.02937,0.03000,-0.02516
0.04001,0.04000,-0.00843,0.04000,0.00523,0.04000,0.00126,0.04000,-0.00062,0.04000,0.03595,0.04000,-0.03293
0.05001,0.05000,-0.01209,0.05000,0.00584,0.05000,0.00033,0.05000,-0.00203,0.05000,0.04266,0.05000,-0.04129
0.06001,0.06000,-0.01637,0.06000,0.00628,0.06000,-0.00101,0.06000,-0.00374,0.06000,0.04932,0.06000,-0.04998
0.07001,0.07000,-0.02120,0.07000,0.00651,0.07000,-0.00274,0.07000,-0.00572,0.07000,0.05577,0.07000,-0.05876
0.08001,0.08000,-0.02648,0.08000,0.00650,0.08000,-0.00484,0.08000,-0.00789,0.08000,0.06191,0.08000,-0.06740
0.09001,0.09000,-0.03205,0.09000,0.00622,0.09000,-0.00723,0.09000,-0.01017,0.09000,0.06768,0.09000,-0.07569
0.10002,0.10000,-0.03774,0.10000,0.00568,0.10000,-0.00980,0.10000,-0.01247,0.10000,0.07310,0.10000,-0.08353
0.11002,0.11000,-0.04340,0.11000,0.00486,0.11000,-0.01246,0.11000,-0.01466,0.11000,0.07825,0.11000,-0.09087
0.12002,0.12000,-0.04889,0.12000,0.00378,0.12000,-0.01509,0.12000,-0.01666,0.12000,0.08327,0.12000,-0.09776
0.13002,0.13000,-0.05410,0.13000,0.00246,0.13000,-0.01763,0.13000,-0.01836,0.13000,0.08834,0.13000,-0.10430
0.14002,0.14000,-0.05896,0.14000,0.00091,0.14000,-0.02001,0.14000,-0.01969,0.14000,0.09362,0.14000,-0.11062
0.15002,0.15000,-0.06347,0.15000,-0.00085,0.15000,-0.02220,0.15000,-0.02060,0.15000,0.09925,0.15000,-0.11682
0.16003,0.16000,-0.06761,0.16000,-0.00279,0.16000,-0.02421,0.16000,-0.02109,0.16000,0.10528,0.16000,-0.12297
0.17003,0.17000,-0.07141,0.17000,-0.00490,0.17000,-0.02603,0.17000,-0.02116,0.17000,0.11166,0.17000,-0.12903
0.18003,0.18000,-0.07488,0.18000,-0.00714,0.18000,-0.02770,0.18000,-0.02089,0.18000,0.11824,0.18000,-0.13486
0.19003,0.19000,-0.07804,0.19000,-0.00948,0.19000,-0.02924,0.19000,-0.02035,0.19000,0.12478,0.19000,-0.14022
0.20003,0.20000,-0.08088,0.20000,-0.01188,0.20000,-0.03067,0.20000,-0.01965,0.20000,0.13102,0.20000,-0.14482
0.21003,0.21000,-0.08340,0.21000,-0.01432,0.21000,-0.03200,0.21000,-0.01888,0.21000,0.13669,0.21000,-0.14833
0.22003,0.22000,-0.08555,0.22000,-0.01673,0.22000,-0.03323,0.22000,-0.01813,0.22000,0.14160,0.22000,-0.15046
0.23004,0.23000,-0.08731,0.23000,-0.01908,0.23000,-0.03434,0.23000,-0.01747,0.23000,0.14561,0.23000,-0.15102
0.24004,0.24000,-0.08865,0.24000,-0.02130,0.24000,-0.03532,0.24000,-0.01692,0.24000,0.14870,0.24000,-0.14990
0.25004,0.25000,-0.08954,0.25000,-0.02336,0.25000,-0.03616,0.25000,-0.01651,0.25000,0.15091,0.25000,-0.14716
0.26004,0.26000,-0.08998,0.26000,-0.02521,0.26000,-0.03685,0.26000,-0.01621,0.26000,0.15235,0.26000,-0.14296
0.27004,0.27000,-0.09003,0.27000,-0.02683,0.27000,-0.03742,0.27000,-0.01600,0.27000,0.15318,0.27000,-0.13761
0.28004,0.28000,-0.08975,0.28000,-0.02820,0.28000,-0.03792,0.28000,-0.01584,0.28000,0.15356,0.28000,-0.13147
0.29005,0.29000,-0.08928,0.29000,-0.02932,0.29000,-0.03842,0.29000,-0.01568,0.29000,0.15369,0.29000,-0.12495
0.30005,0.30000,-0.08877,0.30000,-0.03020,0.30000,-0.03902,0.30000,-0.01547,0.30000,0.15378,0.30000,-0.11848
0.31005,0.31000,-0.08836,0.31000,-0.03085,0.31000,-0.03985,0.31000,-0.01519,0.31000,0.15407,0.31000,-0.11241
