Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-1.56422,0.00000,-0.44794,0.00000,-0.73898
0.01000,0.01000,-1.57664,0.01000,-0.45159,0.01000,-0.74733
0.02000,0.02000,-1.59205,0.02000,-0.45516,0.02000,-0.75558
0.03000,0.03000,-1.61035,0.03000,-0.45840,0.03000,-0.76310
0.04001,0.04000,-1.63125,0.04000,-0.46105,0.04000,-0.76920
0.05001,0.05000,-1.65434,0.05000,-0.46287,0.05000,-0.77322
0.06001,0.06000,-1.67909,0.06000,-0.46365,0.06000,-0.77459
0.07001,0.07000,-1.70491,0.07000,-0.46327,0.07000,-0.77289
0.08001,0.08000,-1.73119,0.08000,-0.46163,0.08000,-0.76788
0.09001,0.09000,-1.75735,0.09000,-0.45871,0.09000,-0.75955
0.10001,0.10000,-1.78285,0.10000,-0.45455,0.10000,-0.74808
0.11002,0.11000,-1.80724,0.11000,-0.44922,0.11000,-0.73382
0.12002,0.12000,-1.83016,0.12000,-0.44283,0.12000,-0.71727
0.13002,0.13000,-1.85130,0.13000,-0.43549,0.13000,-0.69903
0.14002,0.14000,-1.87050,0.14000,-0.42734,0.14000,-0.67974
0.15002,0.15000,-1.88764,0.15000,-0.41850,0.15000,-0.66003
0.16002,0.16000,-1.90271,0.16000,-0.40908,0.16000,-0.64051
0.17002,0.17000,-1.91579,0.17000,-0.39921,0.17000,-0.62167
0.18003,0.18000,-1.92700,0.18000,-0.38902,0.18000,-0.60391
0.19003,0.19000,-1.93650,0.19000,-0.37864,0.19000,-0.58748
0.20003,0.20000,-1.94452,0.20000,-0.36826,0.20000,-0.57251
0.21003,0.21000,-1.95129,0.21000,-0.35804,0.21000,-0.55897
0.22003,0.22000,-1.95709,0.22000,-0.34817,0.22000,-0.54670
0.23003,0.23000,-1.96225,0.23000,-0.33884,0.23000,-0.53543
0.24003,0.24000,-1.96708,0.24000,-0.33020,0.24000,-0.52482
0.25004,0.25000,-1.97195,0.25000,-0.32236,0.25000,-0.51448
0.26004,0.26000,-1.97716,0.26000,-0.31540,0.26000,-0.50401
0.27004,0.27000,-1.98299,0.27000,-0.30931,0.27000,-0.49303
0.28004,0.28000,-1.98961,0.28000,-0.30405,0.28000,-0.48123
0.29004,0.29000,-1.99713,0.29000,-0.29951,0.29000,-0.46839
0.30004,0.30000,-2.00556,0.30000,-0.29557,0.30000,-0.45439
0.31004,0.31000,-2.01484,0.31000,-0.29206,0.31000,-0.43923
0.32005,0.32000,-2.02485,0.32000,-0.28880,0.32000,-0.42305
0.33005,0.33000,-2.03545,0.33000,-0.28559,0.33000,-0.40607
0.34005,0.34000,-2.04647,0.34000,-0.28225,0.34000,-0.38855
0.35005,0.35000,-2.05776,0.35000,-0.27858,0.35000,-0.37081
0.36005,0.36000,-2.06918,0.36000,-0.27441,0.36000,-0.35308
0.37005,0.37000,-2.08060,0.37000,-0.26961,0.37000,-0.33558
0.38005,0.38000,-2.09195,0.38000,-0.26403,0.38000,-0.31842
0.39006,0.39000,-2.10318,0.39000,-0.25760,0.39000,-0.30163
0.40006,0.40000,-2.11430,0.40000,-0.25027,0.40000,-0.28515
0.41006,0.41000,-2.12535,0.41000,-0.24205,0.41000,-0.26885
0.42006,0.42000,-2.13644,0.42000,-0.23300,0.42000,-0.25255
0.43006,0.43000,-2.14770,0.43000,-0.22322,0.43000,-0.23603
0.44006,0.44000,-2.15933,0.44000,-0.21286,0.44000,-0.21906
0.45006,0.45000,-2.17151,0.45000,-0.20211,0.45000,-0.20144
0.46007,0.46000,-2.18443,0.46000,-0.19119,0.46000,-0.18303
0.47007,0.47000,-2.19823,0.47000,-0.18033,0.47000,-0.16375
0.48007,0.48000,-2.21298,0.48000,-0.16978,0.48000,-0.14367
0.49007,0.49000,-2.22867,0.49000,-0.15976,0.49000,-0.12292
0.50007,0.50000,-2.24514,0.50000,-0.15050,0.50000,-0.10177
0.51007,0.51000,-2.26213,0.51000,-0.14223,0.51000,-0.08052
0.52007,0.52000,-2.27924,0.52000,-0.13516,0.52000,-0.05955
0.53008,0.53000,-2.29601,0.53000,-0.12947,0.53000,-0.03925
0.54008,0.54000,-2.31189,0.54000,-0.12535,0.54000,-0.02005
0.55008,0.55000,-2.32633,0.55000,-0.12296,0.55000,-0.00236
0.56008,0.56000,-2.33883,0.56000,-0.12244,0.56000,0.01342
0.57008,0.57000,-2.34890,0.57000,-0.12391,0.57000,0.02691
0.58008,0.58000,-2.35618,0.58000,-0.12747,0.58000,0.03775
0.59008,0.59000,-2.36038,0.59000,-0.13317,0.59000,0.04565
0.60008,0.60000,-2.36134,0.60000,-0.14107,0.60000,0.05032
0.61009,0.61000,-2.35900,0.61000,-0.15115,0.61000,0.05158
0.62009,0.62000,-2.35343,0.62000,-0.16335,0.62000,0.04929
0.63009,0.63000,-2.34482,0.63000,-0.17755,0.63000,0.04343
0.64009,0.64000,-2.33346,0.64000,-0.19354,0.64000,0.03406
0.65009,0.65000,-2.31976,0.65000,-0.21104,0.65000,0.02140
0.66009,0.66000,-2.30419,0.66000,-0.22970,0.66000,0.00578
0.67009,0.67000,-2.28729,0.67000,-0.24908,0.67000,-0.01229
0.68010,0.68000,-2.26963,0.68000,-0.26871,0.68000,-0.03223
0.69010,0.69000,-2.25176,0.69000,-0.28806,0.69000,-0.05331
0.70010,0.70000,-2.23418,0.70000,-0.30658,0.70000,-0.07478
0.71010,0.71000,-2.21729,0.71000,-0.32375,0.71000,-0.09586
0.72010,0.72000,-2.20138,0.72000,-0.33910,0.72000,-0.11582
0.73010,0.73000,-2.18665,0.73000,-0.35221,0.73000,-0.13401
0.74010,0.74000,-2.17317,0.74000,-0.36280,0.74000,-0.14993
0.75011,0.75000,-2.16095,0.75000,-0.37071,0.75000,-0.16324
0.76011,0.76000,-2.15000,0.76000,-0.37593,0.76000,-0.17379
0.77011,0.77000,-2.14033,0.77000,-0.37862,0.77000,-0.18162
0.78011,0.78000,-2.13203,0.78000,-0.37905,0.78000,-0.18695
0.79011,0.79000,-2.12524,0.79000,-0.37759,0.79000,-0.19013
0.80011,0.80000,-2.12017,0.80000,-0.37468,0.80000,-0.19160
0.81011,0.81000,-2.11699,0.81000,-0.37079,0.81000,-0.19187
0.82012,0.82000,-2.11587,0.82000,-0.36637,0.82000,-0.19144
0.83012,0.83000,-2.11684,0.83000,-0.36184,0.83000,-0.19081
0.84012,0.84000,-2.11981,0.84000,-0.35759,0.84000,-0.19041
0.85012,0.85000,-2.12453,0.85000,-0.35392,0.85000,-0.19057
0.86012,0.86000,-2.13062,0.86000,-0.35108,0.86000,-0.19159
0.87012,0.87000,-2.13757,0.87000,-0.34925,0.87000,-0.19362
0.88012,0.88000,-2.14480,0.88000,-0.34854,0.88000,-0.19676
0.89013,0.89000,-2.15169,0.89000,-0.34901,0.89000,-0.20099
0.90013,0.90000,-2.15767,0.90000,-0.35068,0.90000,-0.20621
0.91013,0.91000,-2.16225,0.91000,-0.35351,0.91000,-0.21226
0.92013,0.92000,-2.16503,0.92000,-0.35747,0.92000,-0.21894
0.93013,0.93000,-2.16580,0.93000,-0.36245,0.93000,-0.22604
0.94013,0.94000,-2.16447,0.94000,-0.36834,0.94000,-0.23334
0.95013,0.95000,-2.16109,0.95000,-0.37500,0.95000,-0.24070
0.96014,0.96000,-2.15580,0.96000,-0.38224,0.96000,-0.24800
0.97014,0.97000,-2.14876,0.97000,-0.38986,0.97000,-0.25517
0.98014,0.98000,-2.14017,0.98000,-0.39766,0.98000,-0.26221
0.99014,0.99000,-2.13017,0.99000,-0.40541,0.99000,-0.26914
1.00014,1.00000,-2.11890,1.00000,-0.41293,1.00000,-0.27602
1.01014,1.01000,-2.10645,1.01000,-0.42004,1.01000,-0.28294
1.02014,1.02000,-2.09293,1.02000,-0.42663,1.02000,-0.28998
1.03015,1.03000,-2.07849,1.03000,-0.43264,1.03000,-0.29723
1.04015,1.04000,-2.06331,1.04000,-0.43804,1.04000,-0.30478
1.05015,1.05000,-2.04767,1.05000,-0.44287,1.05000,-0.31273
1.06015,1.06000,-2.03187,1.06000,-0.44720,1.06000,-0.32118
1.07015,1.07000,-2.01633,1.07000,-0.45116,1.07000,-0.33024
