Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.03451,0.00000,0.20731,0.00000,0.03345,0.00000,0.21271,0.00000,-0.00273,0.00000,0.14363
0.01000,0.01000,0.05167,0.01000,0.22758,0.01000,0.02856,0.01000,0.22441,0.01000,0.00349,0.01000,0.14040
0.02000,0.02000,0.07225,0.02000,0.25155,0.02000,0.02261,0.02000,0.23807,0.02000,0.01067,0.02000,0.13754
0.03000,0.03000,0.09609,0.03000,0.27888,0.03000,0.01562,0.03000,0.25345,0.03000,0.01867,0.03000,0.13538
0.04001,0.04000,0.12292,0.04000,0.30906,0.04000,0.00764,0.04000,0.27019,0.04000,0.02727,0.04000,0.13418
0.05001,0.05000,0.15238,0.05000,0.34147,0.05000,-0.00125,0.05000,0.28790,0.05000,0.03621,0.05000,0.13422
0.06001,0.06000,0.18405,0.06000,0.37542,0.06000,-0.01093,0.06000,0.30613,0.06000,0.04524,0.06000,0.13565
0.07001,0.07000,0.21748,0.07000,0.41017,0.07000,-0.02126,0.07000,0.32445,0.07000,0.05405,0.07000,0.13853
0.08001,0.08000,0.25222,0.08000,0.44504,0.08000,-0.03211,0.08000,0.34246,0.08000,0.06237,0.08000,0.14280
0.09001,0.09000,0.28784,0.09000,0.47944,0.09000,-0.04332,0.09000,0.35984,0.09000,0.06997,0.09000,0.14828
0.10001,0.10000,0.32392,0.10000,0.51288,0.10000,-0.05474,0.10000,0.37633,0.10000,0.07665,0.10000,0.15464
0.11002,0.11000,0.36013,0.11000,0.54503,0.11000,-0.06624,0.11000,0.39180,0.11000,0.08227,0.11000,0.16151
0.12002,0.12000,0.39616,0.12000,0.57570,0.12000,-0.07769,0.12000,0.40619,0.12000,0.08679,0.12000,0.16841
0.13002,0.13000,0.43179,0.13000,0.60486,0.13000,-0.08899,0.13000,0.41953,0.13000,0.09019,0.13000,0.17487
0.14002,0.14000,0.46686,0.14000,0.63262,0.14000,-0.10007,0.14000,0.43193,0.14000,0.09253,0.14000,0.18042
0.15002,0.15000,0.50128,0.15000,0.65921,0.15000,-0.11088,0.15000,0.44356,0.15000,0.09393,0.15000,0.18464
0.16002,0.16000,0.53506,0.16000,0.68491,0.16000,-0.12140,0.16000,0.45462,0.16000,0.09456,0.16000,0.18724
0.17002,0.17000,0.56825,0.17000,0.71007,0.17000,-0.13164,0.17000,0.46531,0.17000,0.09460,0.17000,0.18800
0.18003,0.18000,0.60096,0.18000,0.73502,0.18000,-0.14163,0.18000,0.47582,0.18000,0.09429,0.18000,0.18687
0.19003,0.19000,0.63334,0.19000,0.76008,0.19000,-0.15142,0.19000,0.48632,0.19000,0.09388,0.19000,0.18391
0.20003,0.20000,0.66558,0.20000,0.78552,0.20000,-0.16107,0.20000,0.49696,0.20000,0.09362,0.20000,0.17930
0.21003,0.21000,0.69783,0.21000,0.81154,0.21000,-0.17066,0.21000,0.50781,0.21000,0.09373,0.21000,0.17328
0.22003,0.22000,0.73025,0.22000,0.83830,0.22000,-0.18026,0.22000,0.51896,0.22000,0.09440,0.22000,0.16615
0.23003,0.23000,0.76299,0.23000,0.86587,0.23000,-0.18993,0.23000,0.53045,0.23000,0.09576,0.23000,0.15818
0.24004,0.24000,0.79612,0.24000,0.89430,0.24000,-0.19975,0.24000,0.54230,0.24000,0.09786,0.24000,0.14966
0.25004,0.25000,0.82970,0.25000,0.92358,0.25000,-0.20974,0.25000,0.55455,0.25000,0.10068,0.25000,0.14080
0.26004,0.26000,0.86372,0.26000,0.95367,0.26000,-0.21995,0.26000,0.56719,0.26000,0.10409,0.26000,0.13178
0.27004,0.27000,0.89814,0.27000,0.98449,0.27000,-0.23037,0.27000,0.58024,0.27000,0.10788,0.27000,0.12274
0.28004,0.28000,0.93290,0.28000,1.01596,0.28000,-0.24099,0.28000,0.59368,0.28000,0.11177,0.28000,0.11377
0.29004,0.29000,0.96789,0.29000,1.04796,0.29000,-0.25178,0.29000,0.60747,0.29000,0.11544,0.29000,0.10496
0.30004,0.30000,1.00299,0.30000,1.08035,0.30000,-0.26268,0.30000,0.62157,0.30000,0.11853,0.30000,0.09638
0.31005,0.31000,1.03808,0.31000,1.11299,0.31000,-0.27363,0.31000,0.63589,0.31000,0.12069,0.31000,0.08811
0.32005,0.32000,1.07305,0.32000,1.14570,0.32000,-0.28454,0.32000,0.65034,0.32000,0.12160,0.32000,0.08024
0.33005,0.33000,1.10779,0.33000,1.17831,0.33000,-0.29536,0.33000,0.66479,0.33000,0.12103,0.33000,0.07288
0.34005,0.34000,1.14218,0.34000,1.21062,0.34000,-0.30598,0.34000,0.67911,0.34000,0.11885,0.34000,0.06612
0.35005,0.35000,1.17616,0.35000,1.24246,0.35000,-0.31635,0.35000,0.69316,0.35000,0.11505,0.35000,0.06002
0.36005,0.36000,1.20965,0.36000,1.27365,0.36000,-0.32636,0.36000,0.70683,0.36000,0.10975,0.36000,0.05466
0.37005,0.37000,1.24260,0.37000,1.30407,0.37000,-0.33596,0.37000,0.72000,0.37000,0.10318,0.37000,0.05004
0.38006,0.38000,1.27499,0.38000,1.33360,0.38000,-0.34506,0.38000,0.73259,0.38000,0.09566,0.38000,0.04617
0.39006,0.39000,1.30679,0.39000,1.36221,0.39000,-0.35361,0.39000,0.74452,0.39000,0.08758,0.39000,0.04300
0.40006,0.40000,1.33805,0.40000,1.38989,0.40000,-0.36154,0.40000,0.75576,0.40000,0.07932,0.40000,0.04048
0.41006,0.41000,1.36880,0.41000,1.41671,0.41000,-0.36882,0.41000,0.76630,0.41000,0.07125,0.41000,0.03851
0.42006,0.42000,1.39915,0.42000,1.44278,0.42000,-0.37543,0.42000,0.77613,0.42000,0.06368,0.42000,0.03698
0.43006,0.43000,1.42922,0.43000,1.46825,0.43000,-0.38139,0.43000,0.78529,0.43000,0.05683,0.43000,0.03577
0.44006,0.44000,1.45918,0.44000,1.49333,0.44000,-0.38674,0.44000,0.79385,0.44000,0.05084,0.44000,0.03472
0.45007,0.45000,1.48923,0.45000,1.51824,0.45000,-0.39154,0.45000,0.80187,0.45000,0.04572,0.45000,0.03366
0.46007,0.46000,1.51960,0.46000,1.54321,0.46000,-0.39588,0.46000,0.80945,0.46000,0.04142,0.46000,0.03242
0.47007,0.47000,1.55055,0.47000,1.56852,0.47000,-0.39989,0.47000,0.81670,0.47000,0.03777,0.47000,0.03084
0.48007,0.48000,1.58233,0.48000,1.59441,0.48000,-0.40369,0.48000,0.82376,0.48000,0.03457,0.48000,0.02876
0.49007,0.49000,1.61520,0.49000,1.62115,0.49000,-0.40746,0.49000,0.83076,0.49000,0.03159,0.49000,0.02607
0.50007,0.50000,1.64939,0.50000,1.64900,0.50000,-0.41136,0.50000,0.83786,0.50000,0.02858,0.50000,0.02266
0.51007,0.51000,1.68513,0.51000,1.67822,0.51000,-0.41558,0.51000,0.84522,0.51000,0.02534,0.51000,0.01847
0.52008,0.52000,1.72261,0.52000,1.70905,0.52000,-0.42031,0.52000,0.85301,0.52000,0.02176,0.52000,0.01346
0.53008,0.53000,1.76196,0.53000,1.74173,0.53000,-0.42572,0.53000,0.86140,0.53000,0.01778,0.53000,0.00761
0.54008,0.54000,1.80330,0.54000,1.77650,0.54000,-0.43198,0.54000,0.87055,0.54000,0.01348,0.54000,0.00095
