Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.46469,0.00000,-0.71211,0.00000,-0.16914,0.00000,-0.92087,0.00000,0.71963,0.00000,1.14517
0.01001,0.01000,-0.46121,0.01000,-0.70870,0.01000,-0.16942,0.01000,-0.91964,0.01000,0.71552,0.01000,1.14409
0.02001,0.02000,-0.45716,0.02000,-0.70482,0.02000,-0.16979,0.02000,-0.91828,0.02000,0.71150,0.02000,1.14230
0.03002,0.03000,-0.45263,0.03000,-0.70053,0.03000,-0.17024,0.03000,-0.91685,0.03000,0.70785,0.03000,1.13975
0.04003,0.04000,-0.44773,0.04000,-0.69589,0.04000,-0.17076,0.04000,-0.91539,0.04000,0.70486,0.04000,1.13643
0.05003,0.05000,-0.44256,0.05000,-0.69099,0.05000,-0.17131,0.05000,-0.91395,0.05000,0.70279,0.05000,1.13243
0.06004,0.06000,-0.43727,0.06000,-0.68587,0.06000,-0.17186,0.06000,-0.91255,0.06000,0.70182,0.06000,1.12789
0.07005,0.07000,-0.43197,0.07000,-0.68058,0.07000,-0.17239,0.07000,-0.91121,0.07000,0.70208,0.07000,1.12304
0.08005,0.08000,-0.42677,0.08000,-0.67513,0.08000,-0.17284,0.08000,-0.90993,0.08000,0.70360,0.08000,1.11817
0.09006,0.09000,-0.42178,0.09000,-0.66950,0.09000,-0.17322,0.09000,-0.90870,0.09000,0.70633,0.09000,1.11358
0.10007,0.10000,-0.41708,0.10000,-0.66370,0.10000,-0.17349,0.10000,-0.90748,0.10000,0.71015,0.10000,1.10954
