Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.02284,0.00000,-0.03637,0.00000,0.70907
0.01000,0.01000,0.02702,0.01000,-0.03873,0.01000,0.70433
0.02000,0.02000,0.03193,0.02000,-0.04176,0.02000,0.69869
0.03000,0.03000,0.03746,0.03000,-0.04548,0.03000,0.69228
0.04001,0.04000,0.04348,0.04000,-0.04988,0.04000,0.68527
0.05001,0.05000,0.04979,0.05000,-0.05493,0.05000,0.67794
0.06001,0.06000,0.05618,0.06000,-0.06055,0.06000,0.67055
0.07001,0.07000,0.06239,0.07000,-0.06663,0.07000,0.66342
0.08001,0.08000,0.06816,0.08000,-0.07301,0.08000,0.65684
0.09001,0.09000,0.07319,0.09000,-0.07952,0.09000,0.65111
0.10001,0.10000,0.07718,0.10000,-0.08592,0.10000,0.64647
0.11002,0.11000,0.07980,0.11000,-0.09198,0.11000,0.64310
0.12002,0.12000,0.08071,0.12000,-0.09745,0.12000,0.64113
0.13002,0.13000,0.07957,0.13000,-0.10207,0.13000,0.64063
0.14002,0.14000,0.07604,0.14000,-0.10562,0.14000,0.64159
0.15002,0.15000,0.06982,0.15000,-0.10790,0.15000,0.64394
0.16002,0.16000,0.06066,0.16000,-0.10876,0.16000,0.64757
0.17002,0.17000,0.04840,0.17000,-0.10810,0.17000,0.65231
0.18003,0.18000,0.03301,0.18000,-0.10590,0.18000,0.65795
0.19003,0.19000,0.01463,0.19000,-0.10219,0.19000,0.66428
0.20003,0.20000,-0.00648,0.20000,-0.09707,0.20000,0.67104
0.21003,0.21000,-0.02983,0.21000,-0.09068,0.21000,0.67797
0.22003,0.22000,-0.05481,0.22000,-0.08321,0.22000,0.68485
0.23003,0.23000,-0.08062,0.23000,-0.07486,0.23000,0.69148
0.24003,0.24000,-0.10639,0.24000,-0.06582,0.24000,0.69771
0.25004,0.25000,-0.13116,0.25000,-0.05627,0.25000,0.70349
0.26004,0.26000,-0.15397,0.26000,-0.04638,0.26000,0.70889
0.27004,0.27000,-0.17391,0.27000,-0.03628,0.27000,0.71406
0.28004,0.28000,-0.19021,0.28000,-0.02613,0.28000,0.71926
0.29004,0.29000,-0.20224,0.29000,-0.01607,0.29000,0.72479
0.30004,0.30000,-0.20963,0.30000,-0.00625,0.30000,0.73097
0.31004,0.31000,-0.21228,0.31000,0.00316,0.31000,0.73803
0.32005,0.32000,-0.21032,0.32000,0.01196,0.32000,0.74610
0.33005,0.33000,-0.20418,0.33000,0.01998,0.33000,0.75514
0.34005,0.34000,-0.19449,0.34000,0.02702,0.34000,0.76494
0.35005,0.35000,-0.18206,0.35000,0.03293,0.35000,0.77510
0.36005,0.36000,-0.16784,0.36000,0.03755,0.36000,0.78507
0.37005,0.37000,-0.15277,0.37000,0.04074,0.37000,0.79418
0.38005,0.38000,-0.13780,0.38000,0.04239,0.38000,0.80173
0.39005,0.39000,-0.12377,0.39000,0.04243,0.39000,0.80702
0.40006,0.40000,-0.11139,0.40000,0.04083,0.40000,0.80947
0.41006,0.41000,-0.10118,0.41000,0.03760,0.41000,0.80865
0.42006,0.42000,-0.09348,0.42000,0.03283,0.42000,0.80433
0.43006,0.43000,-0.08846,0.43000,0.02670,0.43000,0.79657
0.44006,0.44000,-0.08613,0.44000,0.01947,0.44000,0.78565
0.45006,0.45000,-0.08636,0.45000,0.01151,0.45000,0.77211
0.46006,0.46000,-0.08894,0.46000,0.00324,0.46000,0.75668
0.47007,0.47000,-0.09357,0.47000,-0.00484,0.47000,0.74022
0.48007,0.48000,-0.09993,0.48000,-0.01220,0.48000,0.72366
0.49007,0.49000,-0.10766,0.49000,-0.01838,0.49000,0.70794
0.50007,0.50000,-0.11639,0.50000,-0.02294,0.50000,0.69394
0.51007,0.51000,-0.12577,0.51000,-0.02561,0.51000,0.68241
0.52007,0.52000,-0.13544,0.52000,-0.02621,0.52000,0.67396
0.53007,0.53000,-0.14510,0.53000,-0.02476,0.53000,0.66898
0.54008,0.54000,-0.15445,0.54000,-0.02141,0.54000,0.66762
0.55008,0.55000,-0.16328,0.55000,-0.01646,0.55000,0.66982
0.56008,0.56000,-0.17141,0.56000,-0.01032,0.56000,0.67525
0.57008,0.57000,-0.17873,0.57000,-0.00347,0.57000,0.68340
0.58008,0.58000,-0.18518,0.58000,0.00360,0.58000,0.69358
0.59008,0.59000,-0.19073,0.59000,0.01040,0.59000,0.70499
0.60008,0.60000,-0.19539,0.60000,0.01651,0.60000,0.71679
0.61009,0.61000,-0.19916,0.61000,0.02157,0.61000,0.72814
0.62009,0.62000,-0.20203,0.62000,0.02535,0.62000,0.73830
0.63009,0.63000,-0.20397,0.63000,0.02770,0.63000,0.74665
0.64009,0.64000,-0.20494,0.64000,0.02860,0.64000,0.75275
0.65009,0.65000,-0.20485,0.65000,0.02812,0.65000,0.75640
0.66009,0.66000,-0.20361,0.66000,0.02640,0.66000,0.75762
0.67009,0.67000,-0.20108,0.67000,0.02363,0.67000,0.75665
0.68010,0.68000,-0.19709,0.68000,0.02006,0.68000,0.75390
