Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.522139, 0.753935, -0.00301204, -0.229527, -0.328501, -0.166779, 0.20668, -0.620823, 0.103514, 0.29418, 0.155783, 0.0876617, -0.0720062, 0.472763, 0.607971, -0.251697, -0.183686, 0.0422414, -0.0874025, 0.245519, 0.239688, -0.0280131, 0.0809873, -0.21049, -0.0747702, -0.134924, -0.0622336, 0.0747291, -0.0748293, -0.134529, -0.108903, -0.153483, -0.00260407, 0.067064, -0.00284234, -0.0338185, -0.126461, 0.0439548, -0.179282, -0.145552, -0.356475, 0.231633
0.0100063, -0.519046, 0.756642, -0.00523721, -0.225627, -0.334413, -0.170013, 0.207748, -0.618401, 0.0937997, 0.299278, 0.152227, 0.0850754, -0.0700684, 0.473885, 0.614403, -0.249386, -0.183581, 0.0438394, -0.087583, 0.239279, 0.243224, -0.0251133, 0.0719089, -0.217997, -0.0707578, -0.130907, -0.0637502, 0.0699427, -0.0708067, -0.130543, -0.109427, -0.15829, -0.0066245, 0.0592439, 0.000481103, -0.0296162, -0.130917, 0.0511575, -0.178548, -0.141559, -0.354404, 0.228544
0.0200126, -0.51351, 0.758847, -0.0067799, -0.221132, -0.339137, -0.172302, 0.207611, -0.611058, 0.0817911, 0.305348, 0.147813, 0.0845184, -0.0666046, 0.463562, 0.623566, -0.247146, -0.184121, 0.0434153, -0.0890847, 0.231994, 0.248102, -0.0160237, 0.0636362, -0.224847, -0.0712528, -0.134305, -0.0654549, 0.0683478, -0.0712875, -0.133955, -0.10657, -0.159448, -0.00790736, 0.054338, -0.00108194, -0.0275323, -0.130281, 0.0574281, -0.180196, -0.13801, -0.350904, 0.227648
0.0300189, -0.506242, 0.760603, -0.00720699, -0.215233, -0.343899, -0.171967, 0.204094, -0.601572, 0.0711984, 0.312321, 0.142548, 0.0825882, -0.0594559, 0.448067, 0.630913, -0.242824, -0.186008, 0.0441211, -0.0921495, 0.223809, 0.254354, -0.00442811, 0.0572416, -0.226534, -0.0801117, -0.144567, -0.0681522, 0.0664194, -0.0801298, -0.144227, -0.0981411, -0.156379, -0.00689393, 0.0563761, -0.00401426, -0.031045, -0.12934, 0.0652593, -0.183325, -0.134971, -0.345674, 0.22831
0.0400253, -0.498519, 0.761182, -0.00712541, -0.208369, -0.348364, -0.171127, 0.20031, -0.591636, 0.0631691, 0.320088, 0.136478, 0.0816879, -0.0531082, 0.437523, 0.637062, -0.23963, -0.188165, 0.0444299, -0.0937552, 0.214928, 0.261915, 0.00210448, 0.0532633, -0.219392, -0.0896035, -0.15487, -0.0717524, 0.0617944, -0.0896, -0.154551, -0.0892695, -0.151199, -0.00341673, 0.0671054, -0.00503539, -0.0372855, -0.132744, 0.0706953, -0.186914, -0.133349, -0.337665, 0.230248
0.0500316, -0.49268, 0.759312, -0.00749832, -0.199099, -0.350588, -0.171158, 0.196907, -0.589529, 0.0596066, 0.328517, 0.129684, 0.0816116, -0.0454788, 0.439316, 0.64254, -0.236915, -0.189211, 0.0430748, -0.0961346, 0.205601, 0.27061, 0.00969444, 0.0546251, -0.203037, -0.0952264, -0.163191, -0.0775647, 0.0560902, -0.0952062, -0.162899, -0.0828176, -0.146275, -0.00053722, 0.0787013, -0.00433682, -0.0428916, -0.130204, 0.0718896, -0.190735, -0.132965, -0.326174, 0.23313
0.0600379, -0.490849, 0.757176, -0.00791417, -0.190174, -0.353547, -0.172646, 0.193718, -0.598565, 0.0639112, 0.337464, 0.122273, 0.0815353, -0.0374146, 0.453796, 0.651024, -0.233991, -0.191555, 0.0429597, -0.0993082, 0.196116, 0.280167, 0.0166525, 0.0662631, -0.173918, -0.0994863, -0.171505, -0.0849376, 0.0506123, -0.0994593, -0.171239, -0.0783152, -0.142214, 2.96477e-05, 0.0867675, -0.00298395, -0.0467046, -0.128666, 0.0669279, -0.194786, -0.135257, -0.31768, 0.23776
0.0700442, -0.491144, 0.756814, -0.00792025, -0.181662, -0.358131, -0.176704, 0.191971, -0.610996, 0.0713634, 0.346789, 0.114374, 0.0826492, -0.0317764, 0.469521, 0.660667, -0.232436, -0.194247, 0.0451923, -0.101553, 0.186799, 0.290237, 0.0200886, 0.0859488, -0.145567, -0.0978138, -0.176133, -0.0919387, 0.0492459, -0.0977899, -0.17587, -0.078367, -0.138857, -0.0030781, 0.0888575, -0.000507456, -0.0481354, -0.126886, 0.0601571, -0.197511, -0.138629, -0.310363, 0.241922
0.0800505, -0.49262, 0.757784, -0.00703948, -0.172491, -0.363068, -0.180786, 0.191811, -0.625509, 0.083114, 0.356367, 0.106126, 0.0833206, -0.0285721, 0.478752, 0.666145, -0.234609, -0.197165, 0.0504119, -0.104388, 0.178009, 0.300429, 0.0231578, 0.0986232, -0.129728, -0.0932427, -0.179452, -0.093465, 0.0466841, -0.0932282, -0.179202, -0.0813127, -0.134797, -0.00638655, 0.0829429, 0.00242301, -0.0444003, -0.12652, 0.0544783, -0.202171, -0.142081, -0.302195, 0.247719
0.0900568, -0.49484, 0.759505, -0.00506658, -0.164274, -0.368368, -0.183525, 0.189209, -0.642656, 0.09722, 0.366098, 0.0976656, 0.08255, -0.0245056, 0.480934, 0.669624, -0.235104, -0.200011, 0.0571517, -0.1071, 0.170135, 0.310361, 0.0245943, 0.107274, -0.125169, -0.0930848, -0.186945, -0.0950677, 0.0447469, -0.0930846, -0.186701, -0.0829262, -0.129699, -0.00798828, 0.0710233, 0.00382118, -0.038531, -0.117923, 0.0547518, -0.206966, -0.147319, -0.298723, 0.254672
