Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.23227,0.00000,-0.23813,0.00000,-1.29425,0.00000,1.58491,0.00000,-0.27009,0.00000,-0.71893
0.01000,0.01000,-0.23019,0.01000,-0.23665,0.01000,-1.29153,0.01000,1.58025,0.01000,-0.26090,0.01000,-0.71300
0.02000,0.02000,-0.22737,0.02000,-0.23504,0.02000,-1.28788,0.02000,1.57490,0.02000,-0.25187,0.02000,-0.70629
0.03000,0.03000,-0.22376,0.03000,-0.23335,0.03000,-1.28327,0.03000,1.56900,0.03000,-0.24355,0.03000,-0.69890
0.04001,0.04000,-0.21934,0.04000,-0.23163,0.04000,-1.27775,0.04000,1.56276,0.04000,-0.23650,0.04000,-0.69091
0.05001,0.05000,-0.21411,0.05000,-0.22990,0.05000,-1.27143,0.05000,1.55638,0.05000,-0.23113,0.05000,-0.68242
0.06001,0.06000,-0.20814,0.06000,-0.22817,0.06000,-1.26446,0.06000,1.55008,0.06000,-0.22768,0.06000,-0.67347
0.07001,0.07000,-0.20148,0.07000,-0.22642,0.07000,-1.25707,0.07000,1.54404,0.07000,-0.22616,0.07000,-0.66410
0.08001,0.08000,-0.19426,0.08000,-0.22460,0.08000,-1.24946,0.08000,1.53837,0.08000,-0.22636,0.08000,-0.65431
0.09001,0.09000,-0.18657,0.09000,-0.22266,0.09000,-1.24186,0.09000,1.53312,0.09000,-0.22788,0.09000,-0.64413
0.10002,0.10000,-0.17859,0.10000,-0.22052,0.10000,-1.23444,0.10000,1.52825,0.10000,-0.23018,0.10000,-0.63361
0.11002,0.11000,-0.17045,0.11000,-0.21812,0.11000,-1.22735,0.11000,1.52364,0.11000,-0.23260,0.11000,-0.62284
0.12002,0.12000,-0.16237,0.12000,-0.21541,0.12000,-1.22067,0.12000,1.51916,0.12000,-0.23446,0.12000,-0.61195
0.13002,0.13000,-0.15452,0.13000,-0.21237,0.13000,-1.21441,0.13000,1.51462,0.13000,-0.23512,0.13000,-0.60112
0.14002,0.14000,-0.14713,0.14000,-0.20901,0.14000,-1.20852,0.14000,1.50988,0.14000,-0.23408,0.14000,-0.59056
0.15002,0.15000,-0.14040,0.15000,-0.20535,0.15000,-1.20290,0.15000,1.50481,0.15000,-0.23100,0.15000,-0.58049
0.16002,0.16000,-0.13448,0.16000,-0.20146,0.16000,-1.19745,0.16000,1.49933,0.16000,-0.22572,0.16000,-0.57108
0.17003,0.17000,-0.12947,0.17000,-0.19739,0.17000,-1.19202,0.17000,1.49343,0.17000,-0.21830,0.17000,-0.56247
0.18003,0.18000,-0.12543,0.18000,-0.19323,0.18000,-1.18651,0.18000,1.48711,0.18000,-0.20895,0.18000,-0.55470
0.19003,0.19000,-0.12232,0.19000,-0.18902,0.19000,-1.18080,0.19000,1.48041,0.19000,-0.19800,0.19000,-0.54771
0.20003,0.20000,-0.12006,0.20000,-0.18483,0.20000,-1.17481,0.20000,1.47341,0.20000,-0.18592,0.20000,-0.54135
0.21003,0.21000,-0.11852,0.21000,-0.18070,0.21000,-1.16849,0.21000,1.46616,0.21000,-0.17322,0.21000,-0.53534
0.22003,0.22000,-0.11756,0.22000,-0.17668,0.22000,-1.16182,0.22000,1.45871,0.22000,-0.16045,0.22000,-0.52932
0.23003,0.23000,-0.11706,0.23000,-0.17285,0.23000,-1.15483,0.23000,1.45110,0.23000,-0.14817,0.23000,-0.52289
0.24004,0.24000,-0.11690,0.24000,-0.16932,0.24000,-1.14754,0.24000,1.44329,0.24000,-0.13693,0.24000,-0.51564
0.25004,0.25000,-0.11700,0.25000,-0.16624,0.25000,-1.14002,0.25000,1.43525,0.25000,-0.12723,0.25000,-0.50722
0.26004,0.26000,-0.11731,0.26000,-0.16377,0.26000,-1.13233,0.26000,1.42688,0.26000,-0.11953,0.26000,-0.49736
0.27004,0.27000,-0.11781,0.27000,-0.16210,0.27000,-1.12450,0.27000,1.41809,0.27000,-0.11421,0.27000,-0.48593
0.28004,0.28000,-0.11849,0.28000,-0.16137,0.28000,-1.11658,0.28000,1.40878,0.28000,-0.11157,0.28000,-0.47295
0.29004,0.29000,-0.11934,0.29000,-0.16170,0.29000,-1.10860,0.29000,1.39886,0.29000,-0.11177,0.29000,-0.45859
0.30004,0.30000,-0.12032,0.30000,-0.16313,0.30000,-1.10057,0.30000,1.38827,0.30000,-0.11484,0.30000,-0.44320
0.31005,0.31000,-0.12140,0.31000,-0.16564,0.31000,-1.09253,0.31000,1.37699,0.31000,-0.12062,0.31000,-0.42726
0.32005,0.32000,-0.12248,0.32000,-0.16915,0.32000,-1.08450,0.32000,1.36505,0.32000,-0.12876,0.32000,-0.41130
0.33005,0.33000,-0.12349,0.33000,-0.17351,0.33000,-1.07652,0.33000,1.35255,0.33000,-0.13876,0.33000,-0.39593
0.34005,0.34000,-0.12433,0.34000,-0.17854,0.34000,-1.06862,0.34000,1.33961,0.34000,-0.14997,0.34000,-0.38169
0.35005,0.35000,-0.12492,0.35000,-0.18405,0.35000,-1.06080,0.35000,1.32638,0.35000,-0.16168,0.35000,-0.36902
0.36005,0.36000,-0.12522,0.36000,-0.18983,0.36000,-1.05307,0.36000,1.31303,0.36000,-0.17316,0.36000,-0.35821
0.37005,0.37000,-0.12521,0.37000,-0.19565,0.37000,-1.04542,0.37000,1.29971,0.37000,-0.18375,0.37000,-0.34938
0.38006,0.38000,-0.12490,0.38000,-0.20132,0.38000,-1.03785,0.38000,1.28656,0.38000,-0.19289,0.38000,-0.34244
0.39006,0.39000,-0.12434,0.39000,-0.20665,0.39000,-1.03034,0.39000,1.27370,0.39000,-0.20012,0.39000,-0.33716
0.40006,0.40000,-0.12358,0.40000,-0.21149,0.40000,-1.02289,0.40000,1.26118,0.40000,-0.20514,0.40000,-0.33320
0.41006,0.41000,-0.12267,0.41000,-0.21570,0.41000,-1.01548,0.41000,1.24907,0.41000,-0.20776,0.41000,-0.33016
0.42006,0.42000,-0.12164,0.42000,-0.21921,0.42000,-1.00811,0.42000,1.23737,0.42000,-0.20795,0.42000,-0.32761
0.43006,0.43000,-0.12055,0.43000,-0.22199,0.43000,-1.00076,0.43000,1.22607,0.43000,-0.20583,0.43000,-0.32518
0.44006,0.44000,-0.11939,0.44000,-0.22406,0.44000,-0.99338,0.44000,1.21519,0.44000,-0.20168,0.44000,-0.32252
0.45007,0.45000,-0.11817,0.45000,-0.22547,0.45000,-0.98594,0.45000,1.20470,0.45000,-0.19594,0.45000,-0.31939
0.46007,0.46000,-0.11689,0.46000,-0.22631,0.46000,-0.97837,0.46000,1.19460,0.46000,-0.18923,0.46000,-0.31559
0.47007,0.47000,-0.11556,0.47000,-0.22667,0.47000,-0.97064,0.47000,1.18485,0.47000,-0.18230,0.47000,-0.31101
0.48007,0.48000,-0.11418,0.48000,-0.22668,0.48000,-0.96270,0.48000,1.17541,0.48000,-0.17596,0.48000,-0.30556
0.49007,0.49000,-0.11280,0.49000,-0.22647,0.49000,-0.95459,0.49000,1.16619,0.49000,-0.17099,0.49000,-0.29921
0.50007,0.50000,-0.11147,0.50000,-0.22615,0.50000,-0.94634,0.50000,1.15711,0.50000,-0.16807,0.50000,-0.29198
0.51007,0.51000,-0.11026,0.51000,-0.22584,0.51000,-0.93804,0.51000,1.14803,0.51000,-0.16767,0.51000,-0.28392
0.52008,0.52000,-0.10925,0.52000,-0.22566,0.52000,-0.92978,0.52000,1.13880,0.52000,-0.17005,0.52000,-0.27516
0.53008,0.53000,-0.10847,0.53000,-0.22567,0.53000,-0.92169,0.53000,1.12929,0.53000,-0.17517,0.53000,-0.26591
0.54008,0.54000,-0.10795,0.54000,-0.22594,0.54000,-0.91385,0.54000,1.11940,0.54000,-0.18276,0.54000,-0.25645
0.55008,0.55000,-0.10763,0.55000,-0.22647,0.55000,-0.90638,0.55000,1.10903,0.55000,-0.19234,0.55000,-0.24712
0.56008,0.56000,-0.10742,0.56000,-0.22724,0.56000,-0.89935,0.56000,1.09819,0.56000,-0.20321,0.56000,-0.23831
0.57008,0.57000,-0.10716,0.57000,-0.22818,0.57000,-0.89284,0.57000,1.08690,0.57000,-0.21458,0.57000,-0.23041
0.58009,0.58000,-0.10667,0.58000,-0.22921,0.58000,-0.88689,0.58000,1.07527,0.58000,-0.22558,0.58000,-0.22375
0.59009,0.59000,-0.10577,0.59000,-0.23023,0.59000,-0.88149,0.59000,1.06344,0.59000,-0.23540,0.59000,-0.21857
0.60009,0.60000,-0.10431,0.60000,-0.23113,0.60000,-0.87659,0.60000,1.05157,0.60000,-0.24337,0.60000,-0.21498
0.61009,0.61000,-0.10221,0.61000,-0.23181,0.61000,-0.87212,0.61000,1.03984,0.61000,-0.24904,0.61000,-0.21295
0.62009,0.62000,-0.09948,0.62000,-0.23218,0.62000,-0.86796,0.62000,1.02844,0.62000,-0.25218,0.62000,-0.21231
0.63009,0.63000,-0.09620,0.63000,-0.23218,0.63000,-0.86399,0.63000,1.01750,0.63000,-0.25276,0.63000,-0.21276
0.64009,0.64000,-0.09253,0.64000,-0.23176,0.64000,-0.86007,0.64000,1.00717,0.64000,-0.25091,0.64000,-0.21393
0.65010,0.65000,-0.08870,0.65000,-0.23090,0.65000,-0.85611,0.65000,0.99752,0.65000,-0.24690,0.65000,-0.21541
0.66010,0.66000,-0.08493,0.66000,-0.22959,0.66000,-0.85200,0.66000,0.98859,0.66000,-0.24103,0.66000,-0.21678
0.67010,0.67000,-0.08146,0.67000,-0.22784,0.67000,-0.84766,0.67000,0.98041,0.67000,-0.23366,0.67000,-0.21767
0.68010,0.68000,-0.07848,0.68000,-0.22568,0.68000,-0.84304,0.68000,0.97291,0.68000,-0.22519,0.68000,-0.21775
0.69010,0.69000,-0.07615,0.69000,-0.22314,0.69000,-0.83809,0.69000,0.96605,0.69000,-0.21603,0.69000,-0.21680
0.70010,0.70000,-0.07455,0.70000,-0.22028,0.70000,-0.83279,0.70000,0.95970,0.70000,-0.20663,0.70000,-0.21466
0.71010,0.71000,-0.07367,0.71000,-0.21717,0.71000,-0.82714,0.71000,0.95374,0.71000,-0.19742,0.71000,-0.21130
0.72011,0.72000,-0.07344,0.72000,-0.21389,0.72000,-0.82118,0.72000,0.94804,0.72000,-0.18879,0.72000,-0.20677
0.73011,0.73000,-0.07371,0.73000,-0.21054,0.73000,-0.81493,0.73000,0.94246,0.73000,-0.18110,0.73000,-0.20121
0.74011,0.74000,-0.07429,0.74000,-0.20719,0.74000,-0.80847,0.74000,0.93687,0.74000,-0.17462,0.74000,-0.19482
0.75011,0.75000,-0.07490,0.75000,-0.20392,0.75000,-0.80187,0.75000,0.93115,0.75000,-0.16951,0.75000,-0.18785
0.76011,0.76000,-0.07529,0.76000,-0.20077,0.76000,-0.79522,0.76000,0.92520,0.76000,-0.16582,0.76000,-0.18055
0.77011,0.77000,-0.07517,0.77000,-0.19777,0.77000,-0.78864,0.77000,0.91896,0.77000,-0.16347,0.77000,-0.17313
0.78011,0.78000,-0.07433,0.78000,-0.19492,0.78000,-0.78221,0.78000,0.91238,0.78000,-0.16225,0.78000,-0.16575
0.79012,0.79000,-0.07258,0.79000,-0.19222,0.79000,-0.77603,0.79000,0.90547,0.79000,-0.16185,0.79000,-0.15849
0.80012,0.80000,-0.06985,0.80000,-0.18963,0.80000,-0.77017,0.80000,0.89829,0.80000,-0.16191,0.80000,-0.15141
0.81012,0.81000,-0.06616,0.81000,-0.18712,0.81000,-0.76468,0.81000,0.89093,0.81000,-0.16202,0.81000,-0.14449
0.82012,0.82000,-0.06165,0.82000,-0.18468,0.82000,-0.75959,0.82000,0.88354,0.82000,-0.16180,0.82000,-0.13775
0.83012,0.83000,-0.05659,0.83000,-0.18229,0.83000,-0.75489,0.83000,0.87633,0.83000,-0.16093,0.83000,-0.13122
0.84012,0.84000,-0.05132,0.84000,-0.17995,0.84000,-0.75060,0.84000,0.86949,0.84000,-0.15908,0.84000,-0.12501
0.85012,0.85000,-0.04620,0.85000,-0.17763,0.85000,-0.74669,0.85000,0.86321,0.85000,-0.15595,0.85000,-0.11927
0.86013,0.86000,-0.04161,0.86000,-0.17531,0.86000,-0.74315,0.86000,0.85765,0.86000,-0.15125,0.86000,-0.11420
0.87013,0.87000,-0.03782,0.87000,-0.17296,0.87000,-0.73993,0.87000,0.85291,0.87000,-0.14473,0.87000,-0.11002
0.88013,0.88000,-0.03501,0.88000,-0.17052,0.88000,-0.73696,0.88000,0.84904,0.88000,-0.13623,0.88000,-0.10692
0.89013,0.89000,-0.03325,0.89000,-0.16790,0.89000,-0.73413,0.89000,0.84602,0.89000,-0.12574,0.89000,-0.10507
0.90013,0.90000,-0.03242,0.90000,-0.16502,0.90000,-0.73133,0.90000,0.84380,0.90000,-0.11344,0.90000,-0.10452
0.91013,0.91000,-0.03235,0.91000,-0.16182,0.91000,-0.72842,0.91000,0.84228,0.91000,-0.09971,0.91000,-0.10524
0.92013,0.92000,-0.03277,0.92000,-0.15824,0.92000,-0.72530,0.92000,0.84131,0.92000,-0.08508,0.92000,-0.10708
