Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.32676,0.00000,0.25917,0.00000,-0.01334,0.00000,0.12440,0.00000,-0.31922,0.00000,-0.63646
0.01001,0.01000,-0.32628,0.01000,0.25979,0.01000,-0.01558,0.01000,0.12316,0.01000,-0.31076,0.01000,-0.63972
0.02001,0.02000,-0.32541,0.02000,0.26018,0.02000,-0.01782,0.02000,0.12205,0.02000,-0.30102,0.02000,-0.64352
0.03002,0.03000,-0.32415,0.03000,0.26018,0.03000,-0.01991,0.03000,0.12119,0.03000,-0.29017,0.03000,-0.64783
0.04002,0.04000,-0.32250,0.04000,0.25957,0.04000,-0.02167,0.04000,0.12068,0.04000,-0.27845,0.04000,-0.65266
0.05003,0.05000,-0.32054,0.05000,0.25811,0.05000,-0.02294,0.05000,0.12065,0.05000,-0.26614,0.05000,-0.65803
0.06004,0.06000,-0.31836,0.06000,0.25550,0.06000,-0.02359,0.06000,0.12118,0.06000,-0.25351,0.06000,-0.66399
0.07004,0.07000,-0.31605,0.07000,0.25139,0.07000,-0.02354,0.07000,0.12231,0.07000,-0.24079,0.07000,-0.67064
0.08005,0.08000,-0.31375,0.08000,0.24539,0.08000,-0.02278,0.08000,0.12405,0.08000,-0.22818,0.08000,-0.67811
0.09005,0.09000,-0.31156,0.09000,0.23703,0.09000,-0.02138,0.09000,0.12636,0.09000,-0.21585,0.09000,-0.68654
0.10006,0.10000,-0.30957,0.10000,0.22580,0.10000,-0.01947,0.10000,0.12913,0.10000,-0.20389,0.10000,-0.69606
0.11006,0.11000,-0.30787,0.11000,0.21113,0.11000,-0.01726,0.11000,0.13224,0.11000,-0.19237,0.11000,-0.70678
0.12007,0.12000,-0.30649,0.12000,0.19238,0.12000,-0.01497,0.12000,0.13551,0.12000,-0.18130,0.12000,-0.71873
0.13008,0.13000,-0.30547,0.13000,0.16890,0.13000,-0.01288,0.13000,0.13877,0.13000,-0.17069,0.13000,-0.73190
0.14008,0.14000,-0.30483,0.14000,0.13998,0.14000,-0.01122,0.14000,0.14186,0.14000,-0.16056,0.14000,-0.74618
0.15009,0.15000,-0.30455,0.15000,0.10493,0.15000,-0.01017,0.15000,0.14466,0.15000,-0.15097,0.15000,-0.76141
0.16009,0.16000,-0.30460,0.16000,0.06307,0.16000,-0.00984,0.16000,0.14708,0.16000,-0.14205,0.16000,-0.77732
0.17010,0.17000,-0.30493,0.17000,0.01387,0.17000,-0.01021,0.17000,0.14910,0.17000,-0.13402,0.17000,-0.79361
0.18010,0.18000,-0.30549,0.18000,-0.04309,0.18000,-0.01113,0.18000,0.15077,0.18000,-0.12719,0.18000,-0.80988
0.19011,0.19000,-0.30621,0.19000,-0.10795,0.19000,-0.01233,0.19000,0.15217,0.19000,-0.12196,0.19000,-0.82572
0.20012,0.20000,-0.30705,0.20000,-0.18054,0.20000,-0.01346,0.20000,0.15345,0.20000,-0.11871,0.20000,-0.84071
0.21012,0.21000,-0.30798,0.21000,-0.26032,0.21000,-0.01413,0.21000,0.15476,0.21000,-0.11783,0.21000,-0.85444
0.22013,0.22000,-0.30900,0.22000,-0.34636,0.22000,-0.01396,0.22000,0.15623,0.22000,-0.11962,0.22000,-0.86657
0.23013,0.23000,-0.31012,0.23000,-0.43733,0.23000,-0.01270,0.23000,0.15798,0.23000,-0.12422,0.23000,-0.87684
0.24014,0.24000,-0.31137,0.24000,-0.53158,0.24000,-0.01020,0.24000,0.16006,0.24000,-0.13160,0.24000,-0.88513
0.25014,0.25000,-0.31276,0.25000,-0.62720,0.25000,-0.00653,0.25000,0.16244,0.25000,-0.14155,0.25000,-0.89144
