Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.94954,0.00000,-0.06264,0.00000,-0.28288
0.01000,0.01000,0.94625,0.01000,-0.06372,0.01000,-0.28178
0.02000,0.02000,0.94309,0.02000,-0.06513,0.02000,-0.28082
0.03000,0.03000,0.94041,0.03000,-0.06687,0.03000,-0.28012
0.04001,0.04000,0.93861,0.04000,-0.06893,0.04000,-0.27982
0.05001,0.05000,0.93817,0.05000,-0.07127,0.05000,-0.28006
0.06001,0.06000,0.93957,0.06000,-0.07386,0.06000,-0.28097
0.07001,0.07000,0.94327,0.07000,-0.07663,0.07000,-0.28268
0.08001,0.08000,0.94972,0.08000,-0.07951,0.08000,-0.28529
0.09001,0.09000,0.95927,0.09000,-0.08246,0.09000,-0.28890
0.10002,0.10000,0.97218,0.10000,-0.08542,0.10000,-0.29360
0.11002,0.11000,0.98855,0.11000,-0.08836,0.11000,-0.29947
0.12002,0.12000,1.00833,0.12000,-0.09126,0.12000,-0.30656
0.13002,0.13000,1.03128,0.13000,-0.09414,0.13000,-0.31490
0.14002,0.14000,1.05696,0.14000,-0.09705,0.14000,-0.32443
0.15002,0.15000,1.08477,0.15000,-0.10007,0.15000,-0.33505
0.16002,0.16000,1.11395,0.16000,-0.10330,0.16000,-0.34655
0.17003,0.17000,1.14361,0.17000,-0.10687,0.17000,-0.35869
0.18003,0.18000,1.17281,0.18000,-0.11091,0.18000,-0.37114
0.19003,0.19000,1.20059,0.19000,-0.11556,0.19000,-0.38359
0.20003,0.20000,1.22600,0.20000,-0.12093,0.20000,-0.39573
0.21003,0.21000,1.24818,0.21000,-0.12707,0.21000,-0.40732
0.22003,0.22000,1.26638,0.22000,-0.13399,0.22000,-0.41819
0.23003,0.23000,1.27999,0.23000,-0.14166,0.23000,-0.42826
0.24004,0.24000,1.28860,0.24000,-0.14994,0.24000,-0.43754
0.25004,0.25000,1.29193,0.25000,-0.15866,0.25000,-0.44610
0.26004,0.26000,1.28992,0.26000,-0.16756,0.26000,-0.45406
0.27004,0.27000,1.28268,0.27000,-0.17635,0.27000,-0.46149
0.28004,0.28000,1.27049,0.28000,-0.18468,0.28000,-0.46843
0.29004,0.29000,1.25377,0.29000,-0.19218,0.29000,-0.47485
0.30004,0.30000,1.23306,0.30000,-0.19849,0.30000,-0.48062
0.31005,0.31000,1.20899,0.31000,-0.20328,0.31000,-0.48556
0.32005,0.32000,1.18226,0.32000,-0.20628,0.32000,-0.48943
0.33005,0.33000,1.15357,0.33000,-0.20736,0.33000,-0.49201
0.34005,0.34000,1.12366,0.34000,-0.20647,0.34000,-0.49312
0.35005,0.35000,1.09322,0.35000,-0.20372,0.35000,-0.49267
0.36005,0.36000,1.06293,0.36000,-0.19931,0.36000,-0.49067
0.37005,0.37000,1.03345,0.37000,-0.19354,0.37000,-0.48726
0.38006,0.38000,1.00541,0.38000,-0.18674,0.38000,-0.48273
0.39006,0.39000,0.97937,0.39000,-0.17929,0.39000,-0.47745
0.40006,0.40000,0.95590,0.40000,-0.17156,0.40000,-0.47194
0.41006,0.41000,0.93546,0.41000,-0.16391,0.41000,-0.46676
0.42006,0.42000,0.91851,0.42000,-0.15667,0.42000,-0.46249
0.43006,0.43000,0.90535,0.43000,-0.15012,0.43000,-0.45971
0.44007,0.44000,0.89624,0.44000,-0.14449,0.44000,-0.45892
0.45007,0.45000,0.89128,0.45000,-0.13997,0.45000,-0.46049
0.46007,0.46000,0.89044,0.46000,-0.13666,0.46000,-0.46462
0.47007,0.47000,0.89353,0.47000,-0.13463,0.47000,-0.47134
0.48007,0.48000,0.90024,0.48000,-0.13387,0.48000,-0.48045
0.49007,0.49000,0.91009,0.49000,-0.13433,0.49000,-0.49161
0.50007,0.50000,0.92254,0.50000,-0.13593,0.50000,-0.50431
0.51008,0.51000,0.93696,0.51000,-0.13854,0.51000,-0.51794
0.52008,0.52000,0.95272,0.52000,-0.14199,0.52000,-0.53185
