Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -4.79175, -0.344777, -0.800908, 1.03931, -0.728921, 1.48656, 1.52517, 0.408298, 2.74602, -1.79812, 0.735872, 0.316643, 0.177673, 2.72254, 0.134827, -2.22522, 1.46194, -2.26359, -0.252562, -2.90252, -0.667599, -0.43801, -1.00589, -3.09955, 1.84892, 0.356984, -1.30313, -0.369893, 1.83198, 0.35583, 1.78954, 1.05174, 0.729991, -0.921603, 1.22979, -0.347387, -2.32843, 5.16584, 0.465098, 0.46308, 1.09927, 0.650064
0.0100013, -4.79419, -0.332082, -0.797348, 1.03434, -0.734558, 1.48935, 1.52219, 0.423357, 2.75189, -1.79746, 0.738528, 0.314484, 0.178413, 2.7114, 0.144966, -2.23187, 1.46168, -2.26359, -0.253035, -2.90224, -0.658303, -0.436382, -0.998611, -3.10385, 1.8528, 0.358887, -1.29065, -0.366446, 1.8361, 0.357783, 1.79211, 1.05581, 0.727806, -0.912143, 1.22745, -0.351902, -2.32369, 5.17191, 0.466393, 0.461907, 1.10855, 0.650102
0.0200026, -4.79692, -0.319746, -0.793335, 1.02928, -0.738575, 1.4929, 1.52103, 0.436726, 2.7601, -1.79671, 0.741482, 0.311142, 0.177399, 2.70151, 0.15657, -2.23834, 1.45963, -2.25947, -0.254139, -2.90213, -0.648172, -0.433151, -0.993051, -3.10918, 1.85557, 0.359331, -1.2809, -0.364342, 1.83907, 0.358275, 1.794, 1.05981, 0.726754, -0.901979, 1.22634, -0.355416, -2.32436, 5.18126, 0.470141, 0.459343, 1.11528, 0.650932
0.0300038, -4.79847, -0.310286, -0.79007, 1.02667, -0.741306, 1.49332, 1.52106, 0.448646, 2.77117, -1.7959, 0.744629, 0.308578, 0.175766, 2.69203, 0.165108, -2.24501, 1.45953, -2.25446, -0.25405, -2.90222, -0.637563, -0.427899, -0.988271, -3.10487, 1.85766, 0.360311, -1.27239, -0.359942, 1.84126, 0.359341, 1.79755, 1.06359, 0.721578, -0.89075, 1.22315, -0.357977, -2.32554, 5.19, 0.47099, 0.45805, 1.12295, 0.650597
0.0400051, -4.79513, -0.304424, -0.786598, 1.02785, -0.739617, 1.49278, 1.51951, 0.460881, 2.77547, -1.79507, 0.747843, 0.30825, 0.175003, 2.68452, 0.171074, -2.25018, 1.45611, -2.25233, -0.256175, -2.90249, -0.626863, -0.420506, -0.983829, -3.09457, 1.86206, 0.361141, -1.26522, -0.354743, 1.84566, 0.360268, 1.79908, 1.06715, 0.715477, -0.880154, 1.21842, -0.35883, -2.32807, 5.18546, 0.466863, 0.456245, 1.13468, 0.646357
0.0500064, -4.78812, -0.297951, -0.783427, 1.02933, -0.736063, 1.49208, 1.51828, 0.46934, 2.77296, -1.79427, 0.750983, 0.30938, 0.176727, 2.68108, 0.178375, -2.25511, 1.45233, -2.24958, -0.258441, -2.90288, -0.616445, -0.409106, -0.979772, -3.08281, 1.86517, 0.359289, -1.26025, -0.350195, 1.84874, 0.358491, 1.79966, 1.0729, 0.708093, -0.871198, 1.21283, -0.361058, -2.33575, 5.17446, 0.462601, 0.454813, 1.14214, 0.642306
0.0600077, -4.78174, -0.288682, -0.780525, 1.02882, -0.73618, 1.49201, 1.51894, 0.474835, 2.76881, -1.79355, 0.753906, 0.310844, 0.176598, 2.68104, 0.187531, -2.2623, 1.44854, -2.24899, -0.261449, -2.90327, -0.60662, -0.395296, -0.979338, -3.07004, 1.8677, 0.358343, -1.25335, -0.348456, 1.85129, 0.357583, 1.79903, 1.07759, 0.705142, -0.866626, 1.21024, -0.362096, -2.34419, 5.16113, 0.459895, 0.452659, 1.14819, 0.638865
0.0700089, -4.77564, -0.278285, -0.777073, 1.0278, -0.737789, 1.49565, 1.51902, 0.481107, 2.75878, -1.79297, 0.756472, 0.30925, 0.17617, 2.68388, 0.203934, -2.26981, 1.44184, -2.24907, -0.262528, -2.90352, -0.597604, -0.37966, -0.978999, -3.05529, 1.87063, 0.357805, -1.24645, -0.349672, 1.85424, 0.357045, 1.7949, 1.08022, 0.703963, -0.867056, 1.20909, -0.36087, -2.34972, 5.14597, 0.45781, 0.453677, 1.1555, 0.638066
0.0800102, -4.76846, -0.268885, -0.774398, 1.02624, -0.738533, 1.49894, 1.51973, 0.49227, 2.74076, -1.79256, 0.758555, 0.305878, 0.174507, 2.68146, 0.221298, -2.27668, 1.43681, -2.24686, -0.263338, -2.90345, -0.589494, -0.363692, -0.979204, -3.04511, 1.87337, 0.359043, -1.24004, -0.350593, 1.85703, 0.358257, 1.79015, 1.08076, 0.704307, -0.870966, 1.2085, -0.356785, -2.35307, 5.13068, 0.453344, 0.454972, 1.16488, 0.635789
0.0900115, -4.76568, -0.259606, -0.772492, 1.02343, -0.739653, 1.50124, 1.51901, 0.500317, 2.72531, -1.79237, 0.760046, 0.303055, 0.177681, 2.67473, 0.232391, -2.2815, 1.43258, -2.24494, -0.267073, -2.90283, -0.582265, -0.347572, -0.983252, -3.03849, 1.87514, 0.361921, -1.23153, -0.352949, 1.85891, 0.361097, 1.78722, 1.08022, 0.704867, -0.877593, 1.20294, -0.353224, -2.35249, 5.11946, 0.447433, 0.458538, 1.17144, 0.634157
0.100013, -4.76622, -0.250854, -0.770415, 1.02077, -0.740585, 1.50269, 1.5179, 0.506061, 2.71458, -1.79241, 0.760859, 0.299278, 0.17984, 2.66692, 0.244675, -2.28744, 1.42859, -2.24125, -0.269294, -2.90145, -0.575792, -0.332529, -0.986645, -3.03266, 1.87725, 0.365512, -1.22334, -0.355837, 1.86115, 0.364649, 1.7833, 1.07915, 0.708017, -0.881214, 1.19546, -0.351331, -2.35311, 5.11696, 0.439317, 0.462023, 1.17518, 0.631051
0.110014, -4.7679, -0.242234, -0.767939, 1.01828, -0.741295, 1.5019, 1.51563, 0.508637, 2.7081, -1.79269, 0.760935, 0.298241, 0.184669, 2.65967, 0.254578, -2.29431, 1.42042, -2.23803, -0.274166, -2.89907, -0.569881, -0.319607, -0.990483, -3.02852, 1.87944, 0.370803, -1.21486, -0.360193, 1.86347, 0.3699, 1.77997, 1.07574, 0.710081, -0.883092, 1.18721, -0.349538, -2.35352, 5.11811, 0.431895, 0.465822, 1.17726, 0.628763
0.120015, -4.76748, -0.234699, -0.766227, 1.01694, -0.741367, 1.4996, 1.51159, 0.509777, 2.70934, -1.7932, 0.760248, 0.298195, 0.191406, 2.65317, 0.258102, -2.30098, 1.41663, -2.23336, -0.277104, -2.89548, -0.564324, -0.308234, -0.994206, -3.02762, 1.88162, 0.3762, -1.20528, -0.365451, 1.8658, 0.375263, 1.77764, 1.07201, 0.710132, -0.881929, 1.17701, -0.350081, -2.35713, 5.12388, 0.423912, 0.47021, 1.18253, 0.626618
0.130017, -4.76644, -0.228123, -0.764283, 1.01694, -0.740594, 1.50029, 1.50724, 0.508647, 2.71872, -1.79391, 0.758801, 0.296471, 0.200722, 2.65084, 0.254738, -2.30707, 1.41136, -2.23083, -0.284605, -2.89051, -0.558942, -0.298806, -0.997976, -3.02197, 1.88229, 0.380507, -1.19614, -0.37152, 1.86659, 0.379558, 1.77465, 1.0678, 0.708057, -0.88179, 1.16551, -0.35097, -2.35888, 5.12779, 0.415207, 0.475206, 1.18736, 0.624595
0.140018, -4.76764, -0.221286, -0.76156, 1.01712, -0.740833, 1.50291, 1.50128, 0.504619, 2.73161, -1.79478, 0.756632, 0.294113, 0.209221, 2.65633, 0.25782, -2.31408, 1.4048, -2.22944, -0.288586, -2.88406, -0.553618, -0.290121, -0.999981, -3.01535, 1.88254, 0.384052, -1.19005, -0.376411, 1.86691, 0.383103, 1.77084, 1.06204, 0.705348, -0.882306, 1.15494, -0.35201, -2.3608, 5.12463, 0.407886, 0.479954, 1.19005, 0.623434
0.150019, -4.76971, -0.212647, -0.758385, 1.01618, -0.742456, 1.50433, 1.49678, 0.502305, 2.7444, -1.79577, 0.75381, 0.294098, 0.214783, 2.66125, 0.257179, -2.32172, 1.40086, -2.22834, -0.292603, -2.87609, -0.54831, -0.283433, -1.0021, -3.0095, 1.88163, 0.387242, -1.18408, -0.378559, 1.86608, 0.38632, 1.76822, 1.05724, 0.701152, -0.881868, 1.14432, -0.354707, -2.36081, 5.11799, 0.404451, 0.481841, 1.18371, 0.622717
0.16002, -4.77169, -0.202878, -0.755751, 1.01448, -0.7445, 1.50253, 1.49399, 0.503594, 2.75638, -1.79683, 0.750434, 0.296371, 0.224518, 2.66294, 0.25174, -2.32919, 1.3923, -2.22798, -0.299911, -2.86665, -0.543041, -0.276226, -1.00481, -3.00337, 1.87943, 0.387189, -1.1765, -0.379951, 1.86403, 0.386313, 1.76593, 1.05427, 0.698683, -0.880363, 1.12985, -0.357837, -2.36469, 5.11124, 0.403191, 0.484697, 1.17617, 0.624136
0.170022, -4.77231, -0.196393, -0.75566, 1.01501, -0.743276, 1.49945, 1.49482, 0.5035, 2.76161, -1.79792, 0.746631, 0.296783, 0.233459, 2.66801, 0.252304, -2.33645, 1.38121, -2.22764, -0.307163, -2.85588, -0.537869, -0.267536, -1.00897, -2.99756, 1.87734, 0.385451, -1.16944, -0.381779, 1.86206, 0.384628, 1.76571, 1.05022, 0.695137, -0.879126, 1.11152, -0.359758, -2.36807, 5.10471, 0.399431, 0.487424, 1.16957, 0.623901
0.180023, -4.77184, -0.193642, -0.756163, 1.01909, -0.738964, 1.49707, 1.495, 0.503948, 2.76344, -1.799, 0.742543, 0.295937, 0.239357, 2.67371, 0.256767, -2.34412, 1.37375, -2.22505, -0.309146, -2.84398, -0.53286, -0.26047, -1.01337, -2.99352, 1.87618, 0.382913, -1.16613, -0.383982, 1.86098, 0.382129, 1.76503, 1.04684, 0.692439, -0.877439, 1.09164, -0.361025, -2.37058, 5.09591, 0.392442, 0.49038, 1.16318, 0.621885
0.190024, -4.77047, -0.191199, -0.755196, 1.0234, -0.733357, 1.49568, 1.4938, 0.503155, 2.76313, -1.80005, 0.738322, 0.295601, 0.244453, 2.67924, 0.254364, -2.35063, 1.36504, -2.22215, -0.31262, -2.83123, -0.528056, -0.254508, -1.01669, -2.99004, 1.87616, 0.379817, -1.16194, -0.385141, 1.86103, 0.379061, 1.76181, 1.04357, 0.68888, -0.874213, 1.0739, -0.362821, -2.37462, 5.08303, 0.384408, 0.49225, 1.15938, 0.618453
0.200026, -4.7674, -0.186351, -0.753022, 1.02403, -0.730567, 1.49506, 1.49174, 0.500628, 2.75956, -1.80103, 0.734118, 0.296494, 0.255226, 2.68529, 0.246994, -2.35708, 1.35139, -2.22143, -0.322434, -2.81795, -0.523459, -0.250889, -1.01924, -2.98406, 1.87821, 0.376831, -1.15681, -0.387116, 1.8631, 0.376091, 1.75709, 1.03986, 0.685859, -0.870512, 1.05773, -0.365116, -2.38218, 5.06805, 0.3783, 0.493546, 1.16285, 0.615779
