Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 1.27726, 0.290819, -0.0511733, -0.076487, -0.0391469, 1.20045, -0.913742, 0.475597, -1.40414, -1.2134, -1.5063, -0.0571976, 0.243134, 0.33606, 0.45163, -1.05453, -1.52887, -0.857155, 0.460429, -0.50852, 0.250566, -0.127206, 0.0243842, 0.0820889, -0.235096, -0.116698, -0.11025, -0.0493911, -0.235252, -0.116657, -0.109453, -0.048469, -0.00442856, 0.255428, 0.0497104, -0.331491, -0.119584, 0.242161, -0.128111, -0.00670154, 0.877163, 0.128199
0.0100015, 1.28252, 0.285837, -0.0514241, -0.0805133, -0.0280431, 1.19675, -0.913834, 0.483776, -1.39131, -1.21153, -1.50114, -0.0602875, 0.246208, 0.334999, 0.440002, -1.03969, -1.52568, -0.846236, 0.461097, -0.500946, 0.249891, -0.13461, 0.0243218, 0.0776172, -0.235342, -0.125121, -0.0975622, -0.0608503, -0.235497, -0.125073, -0.106174, -0.0390694, 0.00556066, 0.261353, 0.0459358, -0.322973, -0.119767, 0.24784, -0.132877, -0.00112011, 0.884905, 0.132881
0.0200029, 1.28123, 0.280242, -0.0522957, -0.0820305, -0.014854, 1.19163, -0.910698, 0.484032, -1.37426, -1.20903, -1.49567, -0.0621948, 0.245316, 0.34333, 0.426521, -1.02854, -1.52137, -0.835724, 0.463287, -0.492445, 0.248703, -0.143518, 0.0258864, 0.0788493, -0.23021, -0.133118, -0.0859828, -0.0720645, -0.230369, -0.133064, -0.105249, -0.028867, 0.0119381, 0.263099, 0.041456, -0.313368, -0.114287, 0.240646, -0.138131, 0.00614138, 0.885544, 0.138379
0.0300044, 1.27516, 0.274806, -0.0522929, -0.0798784, -0.00323434, 1.18369, -0.906281, 0.482978, -1.3591, -1.20591, -1.49014, -0.0578537, 0.241371, 0.350945, 0.415131, -1.01612, -1.51732, -0.828852, 0.465646, -0.483312, 0.247004, -0.152786, 0.0282014, 0.0803836, -0.219578, -0.138375, -0.0777327, -0.0824919, -0.219746, -0.138312, -0.1065, -0.0189356, 0.0161179, 0.266005, 0.0373778, -0.298826, -0.113762, 0.23222, -0.14366, 0.0121707, 0.880439, 0.144378
0.0400058, 1.26752, 0.270408, -0.0523891, -0.0738032, 0.00450545, 1.17565, -0.897705, 0.480569, -1.35074, -1.20229, -1.48486, -0.0530548, 0.232903, 0.355568, 0.408936, -1.00231, -1.51218, -0.824544, 0.466376, -0.473904, 0.244857, -0.158502, 0.0308494, 0.0834135, -0.210045, -0.14339, -0.0713303, -0.0935454, -0.210226, -0.143315, -0.110535, -0.0100876, 0.0147071, 0.263356, 0.0331121, -0.284462, -0.109873, 0.221263, -0.149439, 0.0174576, 0.871074, 0.150737
0.0500073, 1.25943, 0.26535, -0.0512837, -0.0661929, 0.00948306, 1.17315, -0.888031, 0.474438, -1.34718, -1.19831, -1.48013, -0.0519333, 0.222496, 0.365105, 0.404808, -0.990868, -1.50635, -0.823038, 0.467875, -0.464613, 0.242395, -0.163301, 0.0318786, 0.0869404, -0.20142, -0.146146, -0.0635514, -0.104187, -0.201606, -0.146059, -0.118011, -0.00276856, 0.0100115, 0.257085, 0.027089, -0.275513, -0.0996018, 0.20716, -0.15856, 0.0219483, 0.863851, 0.160418
0.0600087, 1.24936, 0.259408, -0.0505384, -0.0559546, 0.0155096, 1.17135, -0.87999, 0.467954, -1.34707, -1.19418, -1.47621, -0.0509262, 0.213936, 0.377533, 0.40461, -0.980494, -1.49986, -0.822049, 0.46871, -0.455826, 0.23981, -0.168243, 0.0327833, 0.0911079, -0.19062, -0.145417, -0.060126, -0.113907, -0.190818, -0.145322, -0.130159, 0.00402215, -1.57589e-05, 0.253412, 0.0194521, -0.268254, -0.0843605, 0.19627, -0.170738, 0.0251797, 0.855421, 0.172975
0.0700102, 1.23751, 0.254442, -0.0502956, -0.0489538, 0.016699, 1.16668, -0.872505, 0.462633, -1.34493, -1.19013, -1.47331, -0.0484467, 0.206551, 0.383743, 0.405457, -0.969138, -1.4931, -0.821383, 0.468411, -0.447886, 0.237331, -0.17141, 0.0333568, 0.0959961, -0.180075, -0.142984, -0.059783, -0.121026, -0.180288, -0.142877, -0.143813, 0.00784525, -0.00887631, 0.2531, 0.00781192, -0.26204, -0.0696124, 0.194046, -0.183628, 0.0303978, 0.844717, 0.186588
0.0800116, 1.22381, 0.250223, -0.0504497, -0.0465886, 0.0127131, 1.16449, -0.866997, 0.449423, -1.33681, -1.18634, -1.47155, -0.0506363, 0.203476, 0.388824, 0.406723, -0.958911, -1.48591, -0.81925, 0.466209, -0.441068, 0.235208, -0.169042, 0.0317424, 0.098846, -0.175752, -0.143267, -0.0605498, -0.12985, -0.175982, -0.143141, -0.155817, 0.0103394, -0.0172215, 0.254154, -0.00865067, -0.262895, -0.0507001, 0.192458, -0.195501, 0.0376824, 0.831814, 0.199657
0.0900131, 1.21073, 0.244201, -0.0508124, -0.045853, 0.00940958, 1.16008, -0.863235, 0.436697, -1.32649, -1.183, -1.47096, -0.0515213, 0.203987, 0.390915, 0.410027, -0.950981, -1.47884, -0.815255, 0.463525, -0.435554, 0.233673, -0.163265, 0.0278467, 0.0925908, -0.178161, -0.144661, -0.060716, -0.143321, -0.178392, -0.144526, -0.165997, 0.0101869, -0.0225046, 0.257614, -0.0265613, -0.2711, -0.0326382, 0.189978, -0.208503, 0.0458773, 0.820092, 0.214152
