Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.98325,0.00000,0.17435,0.00000,-0.01765,0.00000,-0.01744,0.00000,-0.09765,0.00000,0.32783
0.01000,0.01000,-0.97536,0.01000,0.17251,0.01000,-0.01840,0.01000,-0.01668,0.01000,-0.08476,0.01000,0.32971
0.02000,0.02000,-0.96587,0.02000,0.17148,0.02000,-0.01910,0.02000,-0.01609,0.02000,-0.07310,0.02000,0.33178
0.03000,0.03000,-0.95486,0.03000,0.17156,0.03000,-0.01972,0.03000,-0.01575,0.03000,-0.06837,0.03000,0.33397
0.04001,0.04000,-0.94250,0.04000,0.17304,0.04000,-0.02028,0.04000,-0.01570,0.04000,-0.08234,0.04000,0.33617
0.05001,0.05000,-0.92899,0.05000,0.17615,0.05000,-0.02084,0.05000,-0.01595,0.05000,-0.10137,0.05000,0.33831
0.06001,0.06000,-0.91454,0.06000,0.18103,0.06000,-0.02147,0.06000,-0.01649,0.06000,-0.10107,0.06000,0.34034
0.07001,0.07000,-0.89934,0.07000,0.18770,0.07000,-0.02226,0.07000,-0.01729,0.07000,-0.07954,0.07000,0.34224
0.08001,0.08000,-0.88350,0.08000,0.19610,0.08000,-0.02332,0.08000,-0.01828,0.08000,-0.05183,0.08000,0.34408
0.09001,0.09000,-0.86707,0.09000,0.20604,0.09000,-0.02472,0.09000,-0.01939,0.09000,-0.03295,0.09000,0.34598
0.10002,0.10000,-0.84998,0.10000,0.21725,0.10000,-0.02654,0.10000,-0.02055,0.10000,-0.02957,0.10000,0.34814
0.11002,0.11000,-0.83208,0.11000,0.22938,0.11000,-0.02879,0.11000,-0.02168,0.11000,-0.03836,0.11000,0.35084
0.12002,0.12000,-0.81314,0.12000,0.24204,0.12000,-0.03148,0.12000,-0.02271,0.12000,-0.05130,0.12000,0.35438
0.13002,0.13000,-0.79288,0.13000,0.25482,0.13000,-0.03456,0.13000,-0.02358,0.13000,-0.04916,0.13000,0.35908
0.14002,0.14000,-0.77101,0.14000,0.26732,0.14000,-0.03797,0.14000,-0.02424,0.14000,-0.03114,0.14000,0.36527
0.15002,0.15000,-0.74726,0.15000,0.27919,0.15000,-0.04158,0.15000,-0.02467,0.15000,-0.01524,0.15000,0.37323
0.16002,0.16000,-0.72145,0.16000,0.29013,0.16000,-0.04526,0.16000,-0.02488,0.16000,-0.00600,0.16000,0.38314
0.17003,0.17000,-0.69349,0.17000,0.29991,0.17000,-0.04883,0.17000,-0.02487,0.17000,0.00234,0.17000,0.39512
0.18003,0.18000,-0.66344,0.18000,0.30839,0.18000,-0.05210,0.18000,-0.02469,0.18000,0.00488,0.18000,0.40917
0.19003,0.19000,-0.63156,0.19000,0.31549,0.19000,-0.05486,0.19000,-0.02439,0.19000,0.00865,0.19000,0.42520
0.20003,0.20000,-0.59830,0.20000,0.32123,0.20000,-0.05693,0.20000,-0.02406,0.20000,0.01279,0.20000,0.44299
0.21003,0.21000,-0.56430,0.21000,0.32566,0.21000,-0.05813,0.21000,-0.02376,0.21000,0.01511,0.21000,0.46227
