Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.51674, 0.391843, 0.484249, 0.0842271, -0.232963, 0.607773, -1.2383, -1.10378, 0.0348608, -0.638071, -1.1461, -0.0893555, 0.786636, -0.256981, -0.278328, -0.945572, -1.13976, 0.132614, -0.0978725, -0.783055, -0.818878, 1.10515, -0.100209, 0.621362, -1.10041, -0.1051, 0.170799, 0.166275, -1.10036, -0.10694, -0.0785843, 0.542073, 0.920455, -0.150531, 4.61994, 0.727053, -2.69317, 0.135574, -0.350342, -0.629552, 0.256278, 0.719105
0.010005, -0.530045, 0.37606, 0.500828, 0.126471, -0.198336, 0.611603, -1.27492, -1.14107, 0.0378634, -0.62853, -1.1322, -0.070282, 0.80864, -0.2425, -0.293488, -0.943362, -1.15535, 0.129934, -0.106891, -0.783827, -0.824722, 1.06873, -0.113659, 0.58163, -1.14201, -0.0940224, 0.223896, 0.176062, -1.14177, -0.0959684, 0.00266422, 0.508742, 0.958936, -0.132874, 4.38315, 0.725843, -2.92441, -0.0824169, -0.377006, -0.639611, 0.26171, 0.740977
0.0200101, -0.5453, 0.358685, 0.51351, 0.16101, -0.15504, 0.620834, -1.30553, -1.15343, 0.034767, -0.617552, -1.11542, -0.061409, 0.829254, -0.253403, -0.307602, -0.942282, -1.16823, 0.123388, -0.109306, -0.783865, -0.82963, 1.03334, -0.126493, 0.540704, -1.14007, -0.0807148, 0.285156, 0.184518, -1.1395, -0.0827214, 0.086018, 0.470936, 0.90524, -0.157311, 4.26194, 0.710841, -2.92451, -0.372951, -0.402931, -0.642899, 0.268641, 0.757138
0.0300151, -0.562262, 0.346429, 0.522539, 0.188804, -0.1142, 0.641045, -1.32438, -1.14996, 0.0254769, -0.605349, -1.09604, -0.066803, 0.849121, -0.284721, -0.308418, -0.940208, -1.17569, 0.117936, -0.118486, -0.783004, -0.833225, 0.997797, -0.129827, 0.499296, -1.08419, -0.0639656, 0.323948, 0.195818, -1.08317, -0.0660574, 0.186756, 0.434217, 0.756603, -0.196426, 4.08476, 0.658319, -2.53081, -0.694773, -0.41973, -0.642146, 0.279587, 0.765449
0.0400201, -0.581079, 0.34474, 0.5259, 0.202608, -0.0868514, 0.658051, -1.32979, -1.12934, 0.0210136, -0.5922, -1.07454, -0.0724564, 0.864906, -0.331726, -0.288307, -0.94156, -1.1717, 0.113078, -0.130228, -0.781142, -0.835277, 0.960122, -0.129544, 0.458033, -0.968675, -0.0470181, 0.334141, 0.197281, -0.967178, -0.0490974, 0.291002, 0.396641, 0.459348, -0.238718, 3.73597, 0.587934, -1.83092, -1.0051, -0.423721, -0.635436, 0.299293, 0.761922
0.0500252, -0.602902, 0.347509, 0.524905, 0.215268, -0.0655658, 0.661789, -1.32796, -1.08178, 0.0294722, -0.578429, -1.05157, -0.0672913, 0.873947, -0.386589, -0.262672, -0.941736, -1.15889, 0.102844, -0.132401, -0.778259, -0.835745, 0.918755, -0.129261, 0.409359, -0.806129, -0.0297913, 0.308547, 0.188725, -0.804355, -0.0317503, 0.3849, 0.355655, 0.129848, -0.270205, 3.19546, 0.535051, -1.18723, -1.26305, -0.422568, -0.620455, 0.323328, 0.748725
0.0600302, -0.62557, 0.346492, 0.521684, 0.236264, -0.0412321, 0.661835, -1.31868, -1.03975, 0.0411178, -0.56439, -1.02789, -0.0679169, 0.880501, -0.42395, -0.234604, -0.947181, -1.14438, 0.101768, -0.137012, -0.774409, -0.834778, 0.87373, -0.128984, 0.347586, -0.626017, -0.0118712, 0.238166, 0.177494, -0.624442, -0.0136849, 0.412472, 0.311266, -0.0374592, -0.309705, 2.6865, 0.515063, -0.94956, -1.4675, -0.42458, -0.599672, 0.347118, 0.732672
0.0700352, -0.64923, 0.344847, 0.516364, 0.262185, -0.0178729, 0.65918, -1.30659, -1.01742, 0.060263, -0.550441, -1.00436, -0.0768509, 0.880501, -0.453583, -0.212944, -0.947573, -1.12753, 0.102384, -0.134691, -0.769699, -0.832673, 0.833431, -0.127588, 0.286454, -0.470868, -0.000262993, 0.143948, 0.163506, -0.469907, -0.00190174, 0.345185, 0.272142, 0.00964906, -0.376368, 2.38807, 0.54094, -1.05934, -1.59637, -0.428712, -0.574528, 0.368613, 0.714652
0.0800403, -0.681042, 0.349084, 0.508511, 0.28669, -0.00105757, 0.660278, -1.29633, -1.02669, 0.100107, -0.536923, -0.981831, -0.0968094, 0.881668, -0.480156, -0.206444, -0.947342, -1.10727, 0.111192, -0.129661, -0.76425, -0.829789, 0.809017, -0.127423, 0.229781, -0.37212, -0.00720864, 0.0553308, 0.142393, -0.371796, -0.00860838, 0.233426, 0.250708, 0.203676, -0.462558, 2.29732, 0.600783, -1.23007, -1.62293, -0.430782, -0.545159, 0.376647, 0.692607
0.0900453, -0.720039, 0.356989, 0.496756, 0.30501, 0.0111968, 0.658096, -1.28247, -1.08799, 0.146446, -0.524128, -0.961081, -0.111671, 0.878807, -0.462082, -0.2033, -0.941654, -1.08554, 0.111366, -0.121144, -0.758161, -0.826447, 0.808301, -0.129558, 0.186005, -0.3359, -0.0358216, -0.0110798, 0.112419, -0.335948, -0.0369074, 0.132879, 0.253971, 0.390896, -0.548475, 2.27689, 0.670076, -1.26774, -1.54677, -0.431613, -0.51273, 0.367181, 0.668105
