Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.348739	0.612341	0.619489	0.345909	0.342616	0.617437	0.614575	0.351686	0.344802	0.607898	0.622374	0.352452	0.343499	0.616753	0.618343	0.345363	0.339244	0.617033	0.621423	0.343536	0.336345	0.613956	0.625982	0.343622	0.342669	0.617159	0.618216	0.34569	0.345693	0.611587	0.618668	0.351721	-0.183166	0.680313	0.186102	0.684829	-0.185273	0.676251	0.189059	0.68747	-0.183996	0.671895	0.191944	0.691274	0.683617	0.194215	0.677453	-0.189751	0.684883	0.191507	0.676355	-0.191844	0.662572	0.163015	0.706372	-0.188315	0.349605	0.618754	0.611603	0.347651
0.01	0.348947	0.612335	0.619414	0.345843	0.342506	0.617365	0.614583	0.351906	0.344919	0.607761	0.622356	0.352607	0.34342	0.616837	0.618323	0.345327	0.3391	0.616922	0.621675	0.343422	0.33626	0.61401	0.625984	0.343606	0.342644	0.617164	0.61821	0.345717	0.345795	0.611453	0.618688	0.351819	-0.182949	0.680269	0.186161	0.684915	-0.185295	0.676355	0.189258	0.687307	-0.182822	0.672336	0.19074	0.69149	0.683927	0.193936	0.677481	-0.188819	0.684132	0.193137	0.676443	-0.192579	0.663701	0.163441	0.705413	-0.187565	0.349325	0.618619	0.611891	0.347667
0.02	0.349149	0.612344	0.619313	0.345805	0.34243	0.617224	0.61461	0.352179	0.345082	0.607611	0.622308	0.35279	0.343401	0.616882	0.618317	0.345277	0.33908	0.61681	0.621768	0.343473	0.336177	0.614037	0.626004	0.343603	0.342659	0.617129	0.618219	0.345748	0.345938	0.611311	0.618694	0.351912	-0.182783	0.680209	0.186295	0.684982	-0.184906	0.6766	0.189071	0.687222	-0.180582	0.673181	0.188947	0.691749	0.68403	0.193444	0.677813	-0.187756	0.683553	0.193173	0.676956	-0.192795	0.663779	0.163958	0.705294	-0.187283	0.349113	0.618466	0.612154	0.34769
0.03	0.349325	0.612331	0.619224	0.345811	0.342432	0.617021	0.614653	0.352459	0.345262	0.607468	0.622286	0.352899	0.343375	0.616909	0.618327	0.345236	0.339082	0.6167	0.621756	0.343693	0.336075	0.614074	0.626031	0.343588	0.342657	0.617097	0.618232	0.345785	0.346127	0.611173	0.618663	0.352023	-0.182599	0.680163	0.186399	0.685048	-0.184259	0.676918	0.188603	0.687211	-0.177871	0.67439	0.186713	0.691881	0.683926	0.192576	0.678454	-0.186708	0.68307	0.191353	0.678076	-0.192387	0.663538	0.165525	0.704941	-0.188087	0.348973	0.618307	0.612393	0.347691
0.04	0.349449	0.612272	0.619168	0.345889	0.342469	0.616818	0.614712	0.352674	0.345349	0.607415	0.622318	0.352847	0.343367	0.616881	0.618358	0.345239	0.339185	0.616558	0.621661	0.344017	0.335976	0.614104	0.626045	0.343605	0.342632	0.617095	0.618229	0.345817	0.346381	0.611014	0.618587	0.352182	-0.182407	0.680144	0.18639	0.685121	-0.183438	0.677313	0.187889	0.687238	-0.17506	0.675758	0.18429	0.691912	0.683586	0.19128	0.679415	-0.185786	0.68251	0.188436	0.679692	-0.191549	0.663563	0.168911	0.703833	-0.189137	0.348896	0.618125	0.612625	0.347682
0.05	0.349552	0.612194	0.619114	0.346021	0.342473	0.616646	0.614802	0.352815	0.345352	0.607458	0.622352	0.352712	0.343427	0.6168	0.618393	0.345262	0.339489	0.616284	0.62152	0.344463	0.335985	0.614075	0.625987	0.343754	0.342607	0.617086	0.618251	0.345819	0.346698	0.610824	0.618497	0.352357	-0.182258	0.68013	0.186317	0.685194	-0.182359	0.677816	0.186973	0.687278	-0.172338	0.677019	0.181936	0.691985	0.683042	0.189709	0.680566	-0.185188	0.681704	0.185607	0.681573	-0.190493	0.66452	0.1726	0.702037	-0.189123	0.348809	0.617946	0.612876	0.347646
0.06	0.349659	0.61214	0.61903	0.346158	0.342494	0.61647	0.614911	0.352912	0.345347	0.607514	0.622401	0.352533	0.343491	0.616713	0.618429	0.345288	0.33976	0.615994	0.621422	0.344891	0.336094	0.61397	0.625929	0.34394	0.342538	0.617118	0.618276	0.345785	0.347039	0.610625	0.618413	0.352514	-0.182129	0.680127	0.186222	0.685257	-0.181176	0.678385	0.18594	0.68731	-0.16973	0.678066	0.179881	0.692142	0.68241	0.188116	0.68165	-0.185153	0.680876	0.18406	0.683109	-0.189451	0.666132	0.174254	0.700479	-0.187705	0.34865	0.617804	0.613169	0.347542
0.07	0.349761	0.612093	0.618934	0.346309	0.342488	0.61632	0.615034	0.352967	0.345314	0.607591	0.622429	0.352382	0.343566	0.61661	0.618473	0.345321	0.33992	0.615735	0.621404	0.345227	0.336191	0.613868	0.625933	0.344021	0.342521	0.617082	0.618338	0.345756	0.347381	0.610414	0.618348	0.352657	-0.182032	0.680152	0.186085	0.685296	-0.17999	0.678955	0.184894	0.687342	-0.16734	0.678755	0.178494	0.692408	0.681816	0.186949	0.68241	-0.185723	0.680431	0.183917	0.683869	-0.188443	0.667728	0.173697	0.699588	-0.185865	0.348531	0.617668	0.613419	0.347462
0.08	0.349876	0.611997	0.618837	0.346536	0.342393	0.616224	0.615177	0.352976	0.34528	0.607673	0.622437	0.35226	0.343629	0.616493	0.618531	0.345363	0.339904	0.615541	0.621461	0.345487	0.336208	0.613825	0.625999	0.34396	0.342479	0.617071	0.618386	0.345731	0.34769	0.610193	0.618325	0.352775	-0.181983	0.680228	0.18583	0.685302	-0.179006	0.67942	0.183942	0.687394	-0.165599	0.679006	0.177983	0.692713	0.681328	0.18651	0.682739	-0.186745	0.680486	0.18412	0.68415	-0.187023	0.668873	0.17194	0.6993	-0.184458	0.348455	0.61756	0.613585	0.347435
0.09	0.349997	0.611871	0.618726	0.346834	0.342303	0.616132	0.615312	0.352988	0.345239	0.607747	0.622429	0.352188	0.34366	0.616371	0.618614	0.345402	0.339648	0.615497	0.621636	0.345502	0.336205	0.613815	0.626034	0.343917	0.342471	0.617024	0.618443	0.34572	0.34793	0.609993	0.618345	0.352851	-0.182006	0.68035	0.185468	0.685273	-0.178467	0.67967	0.183254	0.687471	-0.164905	0.678835	0.178367	0.692947	0.680988	0.186715	0.682696	-0.187932	0.681037	0.183415	0.684288	-0.185196	0.669862	0.169985	0.699085	-0.183495	0.348448	0.617501	0.613634	0.347462
