Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.09387,0.00000,-0.45774,0.00000,0.06829,0.00000,0.09746,0.00000,-0.12108,0.00000,0.05312
0.01001,0.01000,-0.09015,0.01000,-0.45841,0.01000,0.06970,0.01000,0.09880,0.01000,-0.12180,0.01000,0.05121
0.02001,0.02000,-0.08578,0.02000,-0.45883,0.02000,0.07143,0.02000,0.10039,0.02000,-0.11711,0.02000,0.04907
0.03002,0.03000,-0.08087,0.03000,-0.45888,0.03000,0.07346,0.03000,0.10216,0.03000,-0.11010,0.03000,0.04672
0.04003,0.04000,-0.07558,0.04000,-0.45844,0.04000,0.07576,0.04000,0.10401,0.04000,-0.10062,0.04000,0.04420
0.05003,0.05000,-0.07011,0.05000,-0.45739,0.05000,0.07826,0.05000,0.10580,0.05000,-0.10748,0.05000,0.04152
0.06004,0.06000,-0.06471,0.06000,-0.45565,0.06000,0.08089,0.06000,0.10740,0.06000,-0.12977,0.06000,0.03870
0.07005,0.07000,-0.05960,0.07000,-0.45315,0.07000,0.08353,0.07000,0.10866,0.07000,-0.15614,0.07000,0.03573
0.08005,0.08000,-0.05500,0.08000,-0.44988,0.08000,0.08606,0.08000,0.10948,0.08000,-0.17314,0.08000,0.03258
0.09006,0.09000,-0.05110,0.09000,-0.44587,0.09000,0.08834,0.09000,0.10979,0.09000,-0.16510,0.09000,0.02924
0.10007,0.10000,-0.04800,0.10000,-0.44118,0.10000,0.09028,0.10000,0.10954,0.10000,-0.13690,0.10000,0.02569
0.11007,0.11000,-0.04572,0.11000,-0.43592,0.11000,0.09180,0.11000,0.10877,0.11000,-0.10104,0.11000,0.02195
0.12008,0.12000,-0.04421,0.12000,-0.43021,0.12000,0.09288,0.12000,0.10751,0.12000,-0.07211,0.12000,0.01800
0.13009,0.13000,-0.04334,0.13000,-0.42419,0.13000,0.09354,0.13000,0.10585,0.13000,-0.06365,0.13000,0.01381
0.14009,0.14000,-0.04296,0.14000,-0.41800,0.14000,0.09383,0.14000,0.10387,0.14000,-0.06762,0.14000,0.00933
0.15010,0.15000,-0.04288,0.15000,-0.41176,0.15000,0.09385,0.15000,0.10165,0.15000,-0.07052,0.15000,0.00444
0.16011,0.16000,-0.04292,0.16000,-0.40557,0.16000,0.09367,0.16000,0.09926,0.16000,-0.06722,0.16000,-0.00097
0.17011,0.17000,-0.04295,0.17000,-0.39954,0.17000,0.09336,0.17000,0.09672,0.17000,-0.06145,0.17000,-0.00704
0.18012,0.18000,-0.04287,0.18000,-0.39373,0.18000,0.09297,0.18000,0.09403,0.18000,-0.05799,0.18000,-0.01387
0.19013,0.19000,-0.04268,0.19000,-0.38822,0.19000,0.09251,0.19000,0.09118,0.19000,-0.05304,0.19000,-0.02150
0.20014,0.20000,-0.04241,0.20000,-0.38305,0.20000,0.09197,0.20000,0.08816,0.20000,-0.04989,0.20000,-0.02988
0.21014,0.21000,-0.04217,0.21000,-0.37830,0.21000,0.09131,0.21000,0.08496,0.21000,-0.04642,0.21000,-0.03887
0.22015,0.22000,-0.04210,0.22000,-0.37403,0.22000,0.09044,0.22000,0.08159,0.22000,-0.03615,0.22000,-0.04826
0.23016,0.23000,-0.04236,0.23000,-0.37031,0.23000,0.08928,0.23000,0.07814,0.23000,-0.01844,0.23000,-0.05779
0.24016,0.24000,-0.04308,0.24000,-0.36719,0.24000,0.08777,0.24000,0.07470,0.24000,-0.00235,0.24000,-0.06719
0.25017,0.25000,-0.04432,0.25000,-0.36473,0.25000,0.08584,0.25000,0.07145,0.25000,-0.00642,0.25000,-0.07619
0.26018,0.26000,-0.04610,0.26000,-0.36294,0.26000,0.08347,0.26000,0.06856,0.26000,-0.03490,0.26000,-0.08459
0.27018,0.27000,-0.04835,0.27000,-0.36182,0.27000,0.08070,0.27000,0.06622,0.27000,-0.06584,0.27000,-0.09226
0.28019,0.28000,-0.05091,0.28000,-0.36131,0.28000,0.07758,0.28000,0.06458,0.28000,-0.07755,0.28000,-0.09914
