Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.29205,0.00000,-0.26761,0.00000,-0.29375,0.00000,0.25841,0.00000,0.64282,0.00000,0.19867
0.01001,0.01000,0.29684,0.01000,-0.26681,0.01000,-0.29298,0.01000,0.25963,0.01000,0.64306,0.01000,0.19515
0.02001,0.02000,0.30252,0.02000,-0.26570,0.02000,-0.29203,0.02000,0.26110,0.02000,0.64234,0.02000,0.19121
0.03002,0.03000,0.30898,0.03000,-0.26426,0.03000,-0.29097,0.03000,0.26284,0.03000,0.64052,0.03000,0.18687
0.04003,0.04000,0.31606,0.04000,-0.26242,0.04000,-0.28986,0.04000,0.26483,0.04000,0.63758,0.04000,0.18214
0.05003,0.05000,0.32353,0.05000,-0.26015,0.05000,-0.28877,0.05000,0.26707,0.05000,0.63362,0.05000,0.17702
0.06004,0.06000,0.33110,0.06000,-0.25741,0.06000,-0.28779,0.06000,0.26952,0.06000,0.62889,0.06000,0.17148
0.07005,0.07000,0.33843,0.07000,-0.25417,0.07000,-0.28697,0.07000,0.27216,0.07000,0.62374,0.07000,0.16548
0.08005,0.08000,0.34513,0.08000,-0.25041,0.08000,-0.28632,0.08000,0.27492,0.08000,0.61855,0.08000,0.15904
0.09006,0.09000,0.35080,0.09000,-0.24615,0.09000,-0.28583,0.09000,0.27776,0.09000,0.61368,0.09000,0.15222
0.10007,0.10000,0.35505,0.10000,-0.24139,0.10000,-0.28549,0.10000,0.28062,0.10000,0.60944,0.10000,0.14514
0.11007,0.11000,0.35754,0.11000,-0.23617,0.11000,-0.28527,0.11000,0.28342,0.11000,0.60602,0.11000,0.13801
0.12008,0.12000,0.35796,0.12000,-0.23054,0.12000,-0.28515,0.12000,0.28612,0.12000,0.60352,0.12000,0.13108
0.13009,0.13000,0.35614,0.13000,-0.22457,0.13000,-0.28514,0.13000,0.28867,0.13000,0.60192,0.13000,0.12462
0.14009,0.14000,0.35201,0.14000,-0.21833,0.14000,-0.28527,0.14000,0.29103,0.14000,0.60116,0.14000,0.11886
0.15010,0.15000,0.34562,0.15000,-0.21191,0.15000,-0.28557,0.15000,0.29320,0.15000,0.60108,0.15000,0.11399
0.16011,0.16000,0.33719,0.16000,-0.20538,0.16000,-0.28606,0.16000,0.29515,0.16000,0.60147,0.16000,0.11011
0.17011,0.17000,0.32706,0.17000,-0.19882,0.17000,-0.28678,0.17000,0.29687,0.17000,0.60209,0.17000,0.10726
0.18012,0.18000,0.31567,0.18000,-0.19232,0.18000,-0.28770,0.18000,0.29837,0.18000,0.60261,0.18000,0.10537
0.19013,0.19000,0.30352,0.19000,-0.18594,0.19000,-0.28879,0.19000,0.29964,0.19000,0.60271,0.19000,0.10435
0.20014,0.20000,0.29113,0.20000,-0.17976,0.20000,-0.28999,0.20000,0.30063,0.20000,0.60207,0.20000,0.10408
0.21014,0.21000,0.27897,0.21000,-0.17383,0.21000,-0.29120,0.21000,0.30132,0.21000,0.60040,0.21000,0.10446
0.22015,0.22000,0.26743,0.22000,-0.16823,0.22000,-0.29227,0.22000,0.30166,0.22000,0.59748,0.22000,0.10542
0.23016,0.23000,0.25680,0.23000,-0.16300,0.23000,-0.29307,0.23000,0.30159,0.23000,0.59317,0.23000,0.10692
0.24016,0.24000,0.24727,0.24000,-0.15818,0.24000,-0.29341,0.24000,0.30104,0.24000,0.58743,0.24000,0.10897
0.25017,0.25000,0.23896,0.25000,-0.15380,0.25000,-0.29310,0.25000,0.29998,0.25000,0.58033,0.25000,0.11159
0.26018,0.26000,0.23188,0.26000,-0.14986,0.26000,-0.29196,0.26000,0.29838,0.26000,0.57201,0.26000,0.11480
0.27018,0.27000,0.22601,0.27000,-0.14637,0.27000,-0.28977,0.27000,0.29624,0.27000,0.56265,0.27000,0.11857
0.28019,0.28000,0.22131,0.28000,-0.14330,0.28000,-0.28635,0.28000,0.29362,0.28000,0.55243,0.28000,0.12281
0.29020,0.29000,0.21772,0.29000,-0.14060,0.29000,-0.28156,0.29000,0.29059,0.29000,0.54148,0.29000,0.12736
0.30020,0.30000,0.21520,0.30000,-0.13820,0.30000,-0.27533,0.30000,0.28726,0.30000,0.52986,0.30000,0.13198
0.31021,0.31000,0.21372,0.31000,-0.13599,0.31000,-0.26767,0.31000,0.28377,0.31000,0.51752,0.31000,0.13640
0.32022,0.32000,0.21328,0.32000,-0.13388,0.32000,-0.25874,0.32000,0.28024,0.32000,0.50437,0.32000,0.14035
0.33022,0.33000,0.21387,0.33000,-0.13174,0.33000,-0.24879,0.33000,0.27681,0.33000,0.49033,0.33000,0.14360
0.34023,0.34000,0.21548,0.34000,-0.12947,0.34000,-0.23822,0.34000,0.27360,0.34000,0.47535,0.34000,0.14601
0.35024,0.35000,0.21804,0.35000,-0.12697,0.35000,-0.22747,0.35000,0.27070,0.35000,0.45956,0.35000,0.14755
0.36024,0.36000,0.22149,0.36000,-0.12418,0.36000,-0.21702,0.36000,0.26817,0.36000,0.44324,0.36000,0.14829
0.37025,0.37000,0.22566,0.37000,-0.12106,0.37000,-0.20730,0.37000,0.26605,0.37000,0.42679,0.37000,0.14840
0.38026,0.38000,0.23040,0.38000,-0.11760,0.38000,-0.19866,0.38000,0.26434,0.38000,0.41075,0.38000,0.14806
0.39026,0.39000,0.23550,0.39000,-0.11381,0.39000,-0.19133,0.39000,0.26302,0.39000,0.39559,0.39000,0.14745
0.40027,0.40000,0.24078,0.40000,-0.10975,0.40000,-0.18540,0.40000,0.26206,0.40000,0.38173,0.40000,0.14668
0.41028,0.41000,0.24605,0.41000,-0.10545,0.41000,-0.18087,0.41000,0.26139,0.41000,0.36943,0.41000,0.14576
0.42028,0.42000,0.25115,0.42000,-0.10098,0.42000,-0.17763,0.42000,0.26094,0.42000,0.35878,0.42000,0.14458
0.43029,0.43000,0.25596,0.43000,-0.09641,0.43000,-0.17551,0.43000,0.26063,0.43000,0.34979,0.43000,0.14299
0.44030,0.44000,0.26040,0.44000,-0.09178,0.44000,-0.17431,0.44000,0.26036,0.44000,0.34236,0.44000,0.14076
0.45030,0.45000,0.26441,0.45000,-0.08716,0.45000,-0.17378,0.45000,0.26008,0.45000,0.33640,0.45000,0.13768
0.46031,0.46000,0.26800,0.46000,-0.08259,0.46000,-0.17370,0.46000,0.25973,0.46000,0.33179,0.46000,0.13354
0.47032,0.47000,0.27120,0.47000,-0.07808,0.47000,-0.17382,0.47000,0.25927,0.47000,0.32842,0.47000,0.12819
0.48032,0.48000,0.27410,0.48000,-0.07365,0.48000,-0.17394,0.48000,0.25869,0.48000,0.32620,0.48000,0.12155
0.49033,0.49000,0.27684,0.49000,-0.06932,0.49000,-0.17386,0.49000,0.25798,0.49000,0.32501,0.49000,0.11361
0.50034,0.50000,0.27956,0.50000,-0.06508,0.50000,-0.17344,0.50000,0.25716,0.50000,0.32472,0.50000,0.10444
0.51034,0.51000,0.28245,0.51000,-0.06093,0.51000,-0.17260,0.51000,0.25623,0.51000,0.32521,0.51000,0.09420
0.52035,0.52000,0.28569,0.52000,-0.05685,0.52000,-0.17131,0.52000,0.25520,0.52000,0.32638,0.52000,0.08313
0.53036,0.53000,0.28944,0.53000,-0.05283,0.53000,-0.16961,0.53000,0.25407,0.53000,0.32817,0.53000,0.07157
0.54036,0.54000,0.29384,0.54000,-0.04886,0.54000,-0.16760,0.54000,0.25285,0.54000,0.33063,0.54000,0.05990
0.55037,0.55000,0.29897,0.55000,-0.04492,0.55000,-0.16538,0.55000,0.25157,0.55000,0.33386,0.55000,0.04853
0.56038,0.56000,0.30483,0.56000,-0.04099,0.56000,-0.16307,0.56000,0.25023,0.56000,0.33800,0.56000,0.03787
0.57038,0.57000,0.31139,0.57000,-0.03706,0.57000,-0.16079,0.57000,0.24886,0.57000,0.34323,0.57000,0.02825
0.58039,0.58000,0.31854,0.58000,-0.03311,0.58000,-0.15859,0.58000,0.24751,0.58000,0.34962,0.58000,0.01991
0.59040,0.59000,0.32613,0.59000,-0.02913,0.59000,-0.15651,0.59000,0.24620,0.59000,0.35716,0.59000,0.01298
0.60040,0.60000,0.33397,0.60000,-0.02509,0.60000,-0.15454,0.60000,0.24494,0.60000,0.36569,0.60000,0.00749
0.61041,0.61000,0.34186,0.61000,-0.02100,0.61000,-0.15265,0.61000,0.24375,0.61000,0.37487,0.61000,0.00335
0.62042,0.62000,0.34960,0.62000,-0.01684,0.62000,-0.15078,0.62000,0.24261,0.62000,0.38427,0.62000,0.00037
0.63042,0.63000,0.35698,0.63000,-0.01262,0.63000,-0.14886,0.63000,0.24152,0.63000,0.39334,0.63000,-0.00169
0.64043,0.64000,0.36384,0.64000,-0.00834,0.64000,-0.14682,0.64000,0.24044,0.64000,0.40150,0.64000,-0.00314
0.65044,0.65000,0.37004,0.65000,-0.00399,0.65000,-0.14462,0.65000,0.23934,0.65000,0.40825,0.65000,-0.00431
0.66044,0.66000,0.37546,0.66000,0.00043,0.66000,-0.14222,0.66000,0.23820,0.66000,0.41322,0.66000,-0.00557
0.67045,0.67000,0.38002,0.67000,0.00492,0.67000,-0.13961,0.67000,0.23699,0.67000,0.41622,0.67000,-0.00727
0.68046,0.68000,0.38365,0.68000,0.00950,0.68000,-0.13677,0.68000,0.23569,0.68000,0.41724,0.68000,-0.00974
0.69046,0.69000,0.38631,0.69000,0.01416,0.69000,-0.13368,0.69000,0.23428,0.69000,0.41647,0.69000,-0.01327
0.70047,0.70000,0.38798,0.70000,0.01894,0.70000,-0.13031,0.70000,0.23276,0.70000,0.41421,0.70000,-0.01805
0.71048,0.71000,0.38866,0.71000,0.02383,0.71000,-0.12662,0.71000,0.23110,0.71000,0.41076,0.71000,-0.02419
0.72049,0.72000,0.38838,0.72000,0.02885,0.72000,-0.12256,0.72000,0.22930,0.72000,0.40642,0.72000,-0.03169
0.73049,0.73000,0.38725,0.73000,0.03399,0.73000,-0.11809,0.73000,0.22733,0.73000,0.40131,0.73000,-0.04045
0.74050,0.74000,0.38539,0.74000,0.03924,0.74000,-0.11319,0.74000,0.22516,0.74000,0.39545,0.74000,-0.05025
0.75051,0.75000,0.38299,0.75000,0.04456,0.75000,-0.10788,0.75000,0.22275,0.75000,0.38866,0.75000,-0.06083
0.76051,0.76000,0.38029,0.76000,0.04993,0.76000,-0.10225,0.76000,0.22009,0.76000,0.38070,0.76000,-0.07188
0.77052,0.77000,0.37753,0.77000,0.05528,0.77000,-0.09644,0.77000,0.21712,0.77000,0.37128,0.77000,-0.08307
0.78053,0.78000,0.37497,0.78000,0.06056,0.78000,-0.09062,0.78000,0.21381,0.78000,0.36024,0.78000,-0.09409
0.79053,0.79000,0.37286,0.79000,0.06570,0.79000,-0.08501,0.79000,0.21012,0.79000,0.34757,0.79000,-0.10468
0.80054,0.80000,0.37142,0.80000,0.07064,0.80000,-0.07982,0.80000,0.20602,0.80000,0.33352,0.80000,-0.11461
0.81055,0.81000,0.37081,0.81000,0.07531,0.81000,-0.07519,0.81000,0.20150,0.81000,0.31855,0.81000,-0.12375
0.82055,0.82000,0.37112,0.82000,0.07967,0.82000,-0.07125,0.82000,0.19655,0.82000,0.30335,0.82000,-0.13202
0.83056,0.83000,0.37240,0.83000,0.08369,0.83000,-0.06802,0.83000,0.19122,0.83000,0.28869,0.83000,-0.13940
0.84057,0.84000,0.37464,0.84000,0.08735,0.84000,-0.06543,0.84000,0.18557,0.84000,0.27541,0.84000,-0.14593
0.85057,0.85000,0.37777,0.85000,0.09067,0.85000,-0.06333,0.85000,0.17969,0.85000,0.26423,0.85000,-0.15167
0.86058,0.86000,0.38168,0.86000,0.09368,0.86000,-0.06154,0.86000,0.17372,0.86000,0.25568,0.86000,-0.15674
0.87059,0.87000,0.38621,0.87000,0.09642,0.87000,-0.05984,0.87000,0.16781,0.87000,0.25000,0.87000,-0.16123
0.88059,0.88000,0.39120,0.88000,0.09897,0.88000,-0.05802,0.88000,0.16213,0.88000,0.24711,0.88000,-0.16526
0.89060,0.89000,0.39644,0.89000,0.10138,0.89000,-0.05592,0.89000,0.15684,0.89000,0.24664,0.89000,-0.16892
0.90061,0.90000,0.40168,0.90000,0.10376,0.90000,-0.05345,0.90000,0.15208,0.90000,0.24796,0.90000,-0.17227
0.91061,0.91000,0.40665,0.91000,0.10616,0.91000,-0.05060,0.91000,0.14795,0.91000,0.25028,0.91000,-0.17532
0.92062,0.92000,0.41105,0.92000,0.10866,0.92000,-0.04746,0.92000,0.14453,0.92000,0.25279,0.92000,-0.17808
0.93063,0.93000,0.41458,0.93000,0.11129,0.93000,-0.04416,0.93000,0.14185,0.93000,0.25474,0.93000,-0.18047
0.94063,0.94000,0.41696,0.94000,0.11407,0.94000,-0.04088,0.94000,0.13987,0.94000,0.25554,0.94000,-0.18244
0.95064,0.95000,0.41794,0.95000,0.11701,0.95000,-0.03784,0.95000,0.13856,0.95000,0.25484,0.95000,-0.18389
0.96065,0.96000,0.41737,0.96000,0.12005,0.96000,-0.03522,0.96000,0.13785,0.96000,0.25252,0.96000,-0.18475
0.97065,0.97000,0.41519,0.97000,0.12315,0.97000,-0.03316,0.97000,0.13765,0.97000,0.24870,0.97000,-0.18496
0.98066,0.98000,0.41150,0.98000,0.12623,0.98000,-0.03175,0.98000,0.13788,0.98000,0.24372,0.98000,-0.18450
