Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,8.28571,0.00000,2.99635,0.00000,-2.01562,0.00000,3.51976,0.00000,-0.25326,0.00000,-4.00946
0.01001,0.01000,8.34546,0.01000,2.96744,0.01000,-1.37145,0.01000,3.50058,0.01000,0.12759,0.01000,-4.05083
0.02001,0.02000,8.38102,0.02000,2.93425,0.02000,-0.64790,0.02000,3.47471,0.02000,0.43362,0.02000,-4.10056
0.03002,0.03000,8.37991,0.03000,2.89789,0.03000,0.13505,0.03000,3.44202,0.03000,0.62702,0.03000,-4.15761
0.04002,0.04000,8.32991,0.04000,2.85988,0.04000,0.95375,0.04000,3.40294,0.04000,0.67587,0.04000,-4.22025
0.05003,0.05000,8.22090,0.05000,2.82204,0.05000,1.78285,0.05000,3.35847,0.05000,0.55903,0.05000,-4.28617
0.06003,0.06000,8.04666,0.06000,2.78636,0.06000,2.59689,0.06000,3.31021,0.06000,0.26979,0.06000,-4.35262
0.07004,0.07000,7.80626,0.07000,2.75478,0.07000,3.37116,0.07000,3.26031,0.07000,-0.18262,0.07000,-4.41657
0.08004,0.08000,7.50463,0.08000,2.72903,0.08000,4.08190,0.08000,3.21138,0.08000,-0.77399,0.08000,-4.47489
0.09005,0.09000,7.15213,0.09000,2.71037,0.09000,4.70661,0.09000,3.16626,0.09000,-1.46822,0.09000,-4.52454
0.10005,0.10000,6.76325,0.10000,2.69946,0.10000,5.22518,0.10000,3.12780,0.10000,-2.22162,0.10000,-4.56264
0.11006,0.11000,6.35468,0.11000,2.69626,0.11000,5.62255,0.11000,3.09859,0.11000,-2.98715,0.11000,-4.58658
0.12006,0.12000,5.94327,0.12000,2.70009,0.12000,5.89218,0.12000,3.08068,0.12000,-3.71825,0.12000,-4.59409
0.13007,0.13000,5.54433,0.13000,2.70974,0.13000,6.03846,0.13000,3.07534,0.13000,-4.37213,0.13000,-4.58341
0.14007,0.14000,5.17055,0.14000,2.72367,0.14000,6.07619,0.14000,3.08294,0.14000,-4.91312,0.14000,-4.55350
0.15008,0.15000,4.83125,0.15000,2.74024,0.15000,6.02699,0.15000,3.10286,0.15000,-5.31567,0.15000,-4.50429
0.16008,0.16000,4.53200,0.16000,2.75791,0.16000,5.91429,0.16000,3.13361,0.16000,-5.56625,0.16000,-4.43697
0.17009,0.17000,4.27436,0.17000,2.77540,0.17000,5.75966,0.17000,3.17296,0.17000,-5.66346,0.17000,-4.35404
0.18009,0.18000,4.05604,0.18000,2.79178,0.18000,5.58156,0.18000,3.21820,0.18000,-5.61642,0.18000,-4.25921
0.19010,0.19000,3.87119,0.19000,2.80649,0.19000,5.39644,0.19000,3.26640,0.19000,-5.44227,0.19000,-4.15714
0.20010,0.20000,3.71089,0.20000,2.81934,0.20000,5.22024,0.20000,3.31467,0.20000,-5.16380,0.20000,-4.05289
0.21011,0.21000,3.56413,0.21000,2.83048,0.21000,5.06887,0.21000,3.36040,0.21000,-4.80784,0.21000,-3.95152
0.22011,0.22000,3.41944,0.22000,2.84026,0.22000,4.95680,0.22000,3.40145,0.22000,-4.40475,0.22000,-3.85749
0.23012,0.23000,3.26702,0.23000,2.84918,0.23000,4.89421,0.23000,3.43626,0.23000,-3.98831,0.23000,-3.77429
0.24012,0.24000,3.10095,0.24000,2.85768,0.24000,4.88396,0.24000,3.46384,0.24000,-3.59524,0.24000,-3.70408
0.25013,0.25000,2.92070,0.25000,2.86600,0.25000,4.91989,0.25000,3.48371,0.25000,-3.26315,0.25000,-3.64748
0.26013,0.26000,2.73151,0.26000,2.87413,0.26000,4.98720,0.26000,3.49573,0.26000,-3.02687,0.26000,-3.60349
0.27014,0.27000,2.54309,0.27000,2.88166,0.27000,5.06542,0.27000,3.49992,0.27000,-2.91341,0.27000,-3.56953
0.28014,0.28000,2.36723,0.28000,2.88781,0.28000,5.13281,0.28000,3.49628,0.28000,-2.93704,0.28000,-3.54163
0.29015,0.29000,2.21469,0.29000,2.89144,0.29000,5.17121,0.29000,3.48462,0.29000,-3.09584,0.29000,-3.51471
0.30015,0.30000,2.09253,0.30000,2.89112,0.30000,5.16979,0.30000,3.46452,0.30000,-3.37103,0.30000,-3.48297
0.31016,0.31000,2.00260,0.31000,2.88520,0.31000,5.12675,0.31000,3.43530,0.31000,-3.72940,0.31000,-3.44043
0.32016,0.32000,1.94165,0.32000,2.87198,0.32000,5.04860,0.32000,3.39610,0.32000,-4.12830,0.32000,-3.38135
0.33017,0.33000,1.90264,0.33000,2.84979,0.33000,4.94757,0.33000,3.34597,0.33000,-4.52228,0.33000,-3.30079
0.34017,0.34000,1.87675,0.34000,2.81711,0.34000,4.83784,0.34000,3.28400,0.34000,-4.86977,0.34000,-3.19500
0.35018,0.35000,1.85535,0.35000,2.77267,0.35000,4.73196,0.35000,3.20943,0.35000,-5.13890,0.35000,-3.06173
0.36019,0.36000,1.83133,0.36000,2.71555,0.36000,4.63824,0.36000,3.12178,0.36000,-5.31133,0.36000,-2.90035
0.37019,0.37000,1.79979,0.37000,2.64527,0.37000,4.55961,0.37000,3.02096,0.37000,-5.38373,0.37000,-2.71192
0.38020,0.38000,1.75837,0.38000,2.56182,0.38000,4.49394,0.38000,2.90736,0.38000,-5.36672,0.38000,-2.49908
0.39020,0.39000,1.70710,0.39000,2.46575,0.39000,4.43536,0.39000,2.78186,0.39000,-5.28171,0.39000,-2.26583
0.40021,0.40000,1.64810,0.40000,2.35811,0.40000,4.37606,0.40000,2.64593,0.40000,-5.15621,0.40000,-2.01730
0.41021,0.41000,1.58491,0.41000,2.24050,0.41000,4.30823,0.41000,2.50148,0.41000,-5.01863,0.41000,-1.75935
0.42022,0.42000,1.52144,0.42000,2.11489,0.42000,4.22566,0.42000,2.35087,0.42000,-4.89344,0.42000,-1.49825
