Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,14.31302,0.00000,9.13999,0.00000,-5.48427,0.00000,0.14205,0.00000,-0.86050,0.00000,-6.05286
0.01001,0.01000,13.92534,0.01000,9.01789,0.01000,-5.75796,0.01000,0.12192,0.01000,1.32343,0.01000,-5.97376
0.02001,0.02000,13.45754,0.02000,8.87558,0.02000,-5.95168,0.02000,0.09741,0.02000,4.11023,0.02000,-5.87930
0.03002,0.03000,12.91577,0.03000,8.71658,0.03000,-6.03577,0.03000,0.06890,0.03000,7.21416,0.03000,-5.77074
0.04002,0.04000,12.31133,0.04000,8.54585,0.04000,-5.98822,0.04000,0.03710,0.04000,9.95426,0.04000,-5.65006
0.05003,0.05000,11.66049,0.05000,8.36948,0.05000,-5.79902,0.05000,0.00307,0.05000,11.66690,0.05000,-5.51984
0.06003,0.06000,10.98363,0.06000,8.19423,0.06000,-5.47300,0.06000,-0.03178,0.06000,12.01942,0.06000,-5.38304
0.07004,0.07000,10.30376,0.07000,8.02701,0.07000,-5.03039,0.07000,-0.06574,0.07000,11.14696,0.07000,-5.24284
0.08004,0.08000,9.64427,0.08000,7.87425,0.08000,-4.50497,0.08000,-0.09679,0.08000,9.48920,0.08000,-5.10243
0.09005,0.09000,9.02667,0.09000,7.74137,0.09000,-3.94014,0.09000,-0.12268,0.09000,7.65073,0.09000,-4.96495
0.10005,0.10000,8.46847,0.10000,7.63228,0.10000,-3.38370,0.10000,-0.14098,0.10000,5.87537,0.10000,-4.83333
0.11006,0.11000,7.98179,0.11000,7.54905,0.11000,-2.88189,0.11000,-0.14928,0.11000,3.22441,0.11000,-4.71022
0.12006,0.12000,7.57261,0.12000,7.49180,0.12000,-2.47376,0.12000,-0.14531,0.12000,-0.37717,0.12000,-4.59787
0.13007,0.13000,7.24081,0.13000,7.45886,0.13000,-2.18632,0.13000,-0.12732,0.13000,-1.93222,0.13000,-4.49802
0.14007,0.14000,6.98065,0.14000,7.44704,0.14000,-2.03152,0.14000,-0.09422,0.14000,0.19345,0.14000,-4.41179
0.15008,0.15000,6.78185,0.15000,7.45215,0.15000,-2.00530,0.15000,-0.04593,0.15000,3.53941,0.15000,-4.33956
0.16008,0.16000,6.63101,0.16000,7.46951,0.16000,-2.08917,0.16000,0.01662,0.16000,6.51916,0.16000,-4.28094
0.17009,0.17000,6.51323,0.17000,7.49450,0.17000,-2.25395,0.17000,0.09147,0.17000,7.72475,0.17000,-4.23469
0.18009,0.18000,6.41368,0.18000,7.52294,0.18000,-2.46492,0.18000,0.17589,0.18000,7.58349,0.18000,-4.19870
0.19010,0.19000,6.31889,0.19000,7.55143,0.19000,-2.68729,0.19000,0.26657,0.19000,6.51464,0.19000,-4.16992
0.20010,0.20000,6.21767,0.20000,7.57742,0.20000,-2.89083,0.20000,0.35999,0.20000,4.99241,0.20000,-4.14449
0.21011,0.21000,6.10175,0.21000,7.59917,0.21000,-3.05275,0.21000,0.45273,0.21000,3.63711,0.21000,-4.11795
0.22011,0.22000,5.96624,0.22000,7.61554,0.22000,-3.15868,0.22000,0.54177,0.22000,2.91827,0.22000,-4.08560
0.23012,0.23000,5.81008,0.23000,7.62568,0.23000,-3.20193,0.23000,0.62483,0.23000,3.03413,0.23000,-4.04301
0.24012,0.24000,5.63643,0.24000,7.62869,0.24000,-3.18189,0.24000,0.70051,0.24000,3.76334,0.24000,-3.98655
0.25013,0.25000,5.45247,0.25000,7.62339,0.25000,-3.10219,0.25000,0.76847,0.25000,4.67395,0.25000,-3.91378
0.26013,0.26000,5.26857,0.26000,7.60809,0.26000,-2.96916,0.26000,0.82944,0.26000,5.48422,0.26000,-3.82380
0.27014,0.27000,5.09642,0.27000,7.58056,0.27000,-2.79112,0.27000,0.88505,0.27000,5.93630,0.27000,-3.71728
0.28014,0.28000,4.94656,0.28000,7.53809,0.28000,-2.57818,0.28000,0.93769,0.28000,5.70950,0.28000,-3.59641
0.29015,0.29000,4.82588,0.29000,7.47770,0.29000,-2.34252,0.29000,0.99012,0.29000,4.79291,0.29000,-3.46458
0.30015,0.30000,4.73586,0.30000,7.39641,0.30000,-2.09840,0.30000,1.04520,0.30000,3.51227,0.30000,-3.32598
0.31016,0.31000,4.67214,0.31000,7.29156,0.31000,-1.86158,0.31000,1.10550,0.31000,2.13756,0.31000,-3.18522
0.32016,0.32000,4.62564,0.32000,7.16111,0.32000,-1.64786,0.32000,1.17300,0.32000,0.97378,0.32000,-3.04684
0.33017,0.33000,4.58486,0.33000,7.00389,0.33000,-1.47090,0.33000,1.24890,0.33000,0.22426,0.33000,-2.91492
0.34017,0.34000,4.53852,0.34000,6.81973,0.34000,-1.33988,0.34000,1.33343,0.34000,0.00306,0.34000,-2.79280
0.35018,0.35000,4.47784,0.35000,6.60956,0.35000,-1.25772,0.35000,1.42589,0.35000,0.28187,0.35000,-2.68277
0.36019,0.36000,4.39780,0.36000,6.37530,0.36000,-1.22049,0.36000,1.52469,0.36000,0.84171,0.36000,-2.58603
0.37019,0.37000,4.29747,0.37000,6.11978,0.37000,-1.21813,0.37000,1.62751,0.37000,1.67126,0.37000,-2.50260
0.38020,0.38000,4.17952,0.38000,5.84652,0.38000,-1.23651,0.38000,1.73150,0.38000,2.77869,0.38000,-2.43153
0.39020,0.39000,4.04930,0.39000,5.55952,0.39000,-1.25996,0.39000,1.83357,0.39000,4.00237,0.39000,-2.37106
0.40021,0.40000,3.91368,0.40000,5.26305,0.40000,-1.27397,0.40000,1.93065,0.40000,4.99293,0.40000,-2.31892
0.41021,0.41000,3.77965,0.41000,4.96146,0.41000,-1.26724,0.41000,2.01990,0.41000,5.39048,0.41000,-2.27262
0.42022,0.42000,3.65290,0.42000,4.65902,0.42000,-1.23314,0.42000,2.09895,0.42000,5.09444,0.42000,-2.22977
0.43022,0.43000,3.53660,0.43000,4.35976,0.43000,-1.17030,0.43000,2.16598,0.43000,4.33049,0.43000,-2.18824
0.44023,0.44000,3.43074,0.44000,4.06743,0.44000,-1.08239,0.44000,2.21979,0.44000,3.41180,0.44000,-2.14644
0.45023,0.45000,3.33219,0.45000,3.78541,0.45000,-0.97722,0.45000,2.25969,0.45000,2.56193,0.45000,-2.10335
0.46024,0.46000,3.23555,0.46000,3.51670,0.46000,-0.86513,0.46000,2.28542,0.46000,1.88689,0.46000,-2.05858
0.47024,0.47000,3.13445,0.47000,3.26393,0.47000,-0.75707,0.47000,2.29704,0.47000,1.43163,0.47000,-2.01237
0.48025,0.48000,3.02296,0.48000,3.02933,0.48000,-0.66253,0.48000,2.29475,0.48000,1.20589,0.48000,-1.96550
0.49025,0.49000,2.89671,0.49000,2.81472,0.49000,-0.58797,0.49000,2.27887,0.49000,1.21596,0.49000,-1.91919
0.50026,0.50000,2.75371,0.50000,2.62147,0.50000,-0.53595,0.50000,2.24982,0.50000,1.49011,0.50000,-1.87500
0.51026,0.51000,2.59454,0.51000,2.45047,0.51000,-0.50511,0.51000,2.20819,0.51000,1.98304,0.51000,-1.83468
0.52027,0.52000,2.42231,0.52000,2.30206,0.52000,-0.49088,0.52000,2.15480,0.52000,2.55333,0.52000,-1.80005
0.53027,0.53000,2.24226,0.53000,2.17603,0.53000,-0.48671,0.53000,2.09084,0.53000,3.05221,0.53000,-1.77283
0.54028,0.54000,2.06102,0.54000,2.07164,0.54000,-0.48538,0.54000,2.01795,0.54000,3.39945,0.54000,-1.75448
0.55028,0.55000,1.88577,0.55000,1.98764,0.55000,-0.48033,0.55000,1.93827,0.55000,3.56611,0.55000,-1.74604
0.56029,0.56000,1.72332,0.56000,1.92241,0.56000,-0.46665,0.56000,1.85439,0.56000,3.52261,0.56000,-1.74803
0.57029,0.57000,1.57922,0.57000,1.87400,0.57000,-0.44176,0.57000,1.76930,0.57000,3.29110,0.57000,-1.76033
0.58030,0.58000,1.45726,0.58000,1.84027,0.58000,-0.40569,0.58000,1.68617,0.58000,2.93047,0.58000,-1.78215
0.59030,0.59000,1.35924,0.59000,1.81895,0.59000,-0.36082,0.59000,1.60817,0.59000,2.48254,0.59000,-1.81213
0.60031,0.60000,1.28510,0.60000,1.80771,0.60000,-0.31137,0.60000,1.53815,0.60000,1.99464,0.60000,-1.84846
0.61031,0.61000,1.23326,0.61000,1.80418,0.61000,-0.26252,0.61000,1.47838,0.61000,1.53125,0.61000,-1.88902
0.62032,0.62000,1.20112,0.62000,1.80599,0.62000,-0.21941,0.62000,1.43040,0.62000,1.17571,0.62000,-1.93169
0.63032,0.63000,1.18552,0.63000,1.81076,0.63000,-0.18630,0.63000,1.39479,0.63000,0.98821,0.63000,-1.97449
0.64033,0.64000,1.18317,0.64000,1.81622,0.64000,-0.16586,0.64000,1.37128,0.64000,0.96822,0.64000,-2.01578
0.65033,0.65000,1.19100,0.65000,1.82021,0.65000,-0.15887,0.65000,1.35878,0.65000,1.08911,0.65000,-2.05436
0.66034,0.66000,1.20640,0.66000,1.82085,0.66000,-0.16419,0.66000,1.35559,0.66000,1.30656,0.66000,-2.08945
0.67034,0.67000,1.22731,0.67000,1.81659,0.67000,-0.17907,0.67000,1.35965,0.67000,1.56784,0.67000,-2.12063
0.68035,0.68000,1.25222,0.68000,1.80630,0.68000,-0.19963,0.68000,1.36868,0.68000,1.82656,0.68000,-2.14783
