Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-2.40361,0.00000,-1.49938,0.00000,-1.31376,0.00000,0.80197,0.00000,0.56542,0.00000,-0.13878
0.01001,0.01000,-2.38802,0.01000,-1.48651,0.01000,-1.32179,0.01000,0.81152,0.01000,0.59914,0.01000,-0.13276
0.02001,0.02000,-2.37082,0.02000,-1.47210,0.02000,-1.33034,0.02000,0.82251,0.02000,0.63140,0.02000,-0.12520
0.03002,0.03000,-2.35258,0.03000,-1.45661,0.03000,-1.33914,0.03000,0.83470,0.03000,0.66035,0.03000,-0.11615
0.04002,0.04000,-2.33398,0.04000,-1.44060,0.04000,-1.34789,0.04000,0.84778,0.04000,0.68453,0.04000,-0.10578
0.05003,0.05000,-2.31570,0.05000,-1.42468,0.05000,-1.35637,0.05000,0.86139,0.05000,0.70301,0.05000,-0.09437
0.06003,0.06000,-2.29837,0.06000,-1.40943,0.06000,-1.36439,0.06000,0.87512,0.06000,0.71562,0.06000,-0.08231
0.07004,0.07000,-2.28246,0.07000,-1.39537,0.07000,-1.37185,0.07000,0.88854,0.07000,0.72285,0.07000,-0.07010
0.08004,0.08000,-2.26828,0.08000,-1.38289,0.08000,-1.37871,0.08000,0.90123,0.08000,0.72585,0.08000,-0.05829
0.09005,0.09000,-2.25591,0.09000,-1.37224,0.09000,-1.38499,0.09000,0.91280,0.09000,0.72611,0.09000,-0.04748
0.10005,0.10000,-2.24525,0.10000,-1.36350,0.10000,-1.39073,0.10000,0.92293,0.10000,0.72531,0.10000,-0.03820
0.11006,0.11000,-2.23600,0.11000,-1.35664,0.11000,-1.39599,0.11000,0.93145,0.11000,0.72502,0.11000,-0.03096
0.12006,0.12000,-2.22778,0.12000,-1.35147,0.12000,-1.40083,0.12000,0.93829,0.12000,0.72651,0.12000,-0.02613
0.13007,0.13000,-2.22012,0.13000,-1.34773,0.13000,-1.40531,0.13000,0.94351,0.13000,0.73062,0.13000,-0.02397
0.14007,0.14000,-2.21260,0.14000,-1.34508,0.14000,-1.40946,0.14000,0.94732,0.14000,0.73771,0.14000,-0.02460
0.15008,0.15000,-2.20482,0.15000,-1.34312,0.15000,-1.41333,0.15000,0.94998,0.15000,0.74771,0.15000,-0.02805
0.16008,0.16000,-2.19648,0.16000,-1.34139,0.16000,-1.41696,0.16000,0.95180,0.16000,0.76018,0.16000,-0.03421
0.17009,0.17000,-2.18732,0.17000,-1.33941,0.17000,-1.42036,0.17000,0.95308,0.17000,0.77445,0.17000,-0.04290
0.18009,0.18000,-2.17717,0.18000,-1.33664,0.18000,-1.42355,0.18000,0.95406,0.18000,0.78977,0.18000,-0.05389
0.19010,0.19000,-2.16586,0.19000,-1.33253,0.19000,-1.42648,0.19000,0.95492,0.19000,0.80545,0.19000,-0.06692
0.20010,0.20000,-2.15326,0.20000,-1.32652,0.20000,-1.42912,0.20000,0.95577,0.20000,0.82089,0.20000,-0.08172
0.21011,0.21000,-2.13923,0.21000,-1.31813,0.21000,-1.43137,0.21000,0.95666,0.21000,0.83573,0.21000,-0.09803
0.22011,0.22000,-2.12369,0.22000,-1.30693,0.22000,-1.43312,0.22000,0.95761,0.22000,0.84978,0.22000,-0.11561
0.23012,0.23000,-2.10661,0.23000,-1.29265,0.23000,-1.43428,0.23000,0.95864,0.23000,0.86306,0.23000,-0.13422
0.24012,0.24000,-2.08804,0.24000,-1.27520,0.24000,-1.43475,0.24000,0.95977,0.24000,0.87572,0.24000,-0.15364
0.25013,0.25000,-2.06817,0.25000,-1.25470,0.25000,-1.43444,0.25000,0.96103,0.25000,0.88802,0.25000,-0.17362
0.26013,0.26000,-2.04733,0.26000,-1.23149,0.26000,-1.43334,0.26000,0.96244,0.26000,0.90026,0.26000,-0.19387
0.27014,0.27000,-2.02596,0.27000,-1.20613,0.27000,-1.43144,0.27000,0.96404,0.27000,0.91275,0.27000,-0.21405
0.28014,0.28000,-2.00462,0.28000,-1.17936,0.28000,-1.42884,0.28000,0.96581,0.28000,0.92576,0.28000,-0.23379
0.29015,0.29000,-1.98387,0.29000,-1.15206,0.29000,-1.42570,0.29000,0.96771,0.29000,0.93945,0.29000,-0.25266
0.30015,0.30000,-1.96428,0.30000,-1.12518,0.30000,-1.42228,0.30000,0.96965,0.30000,0.95384,0.30000,-0.27018
0.31016,0.31000,-1.94635,0.31000,-1.09968,0.31000,-1.41888,0.31000,0.97153,0.31000,0.96877,0.31000,-0.28589
0.32017,0.32000,-1.93046,0.32000,-1.07649,0.32000,-1.41587,0.32000,0.97321,0.32000,0.98389,0.32000,-0.29937
0.33017,0.33000,-1.91684,0.33000,-1.05639,0.33000,-1.41360,0.33000,0.97458,0.33000,0.99859,0.33000,-0.31025
0.34018,0.34000,-1.90557,0.34000,-1.04001,0.34000,-1.41239,0.34000,0.97553,0.34000,1.01211,0.34000,-0.31830
0.35018,0.35000,-1.89659,0.35000,-1.02775,0.35000,-1.41251,0.35000,0.97597,0.35000,1.02353,0.35000,-0.32349
0.36019,0.36000,-1.88973,0.36000,-1.01980,0.36000,-1.41408,0.36000,0.97581,0.36000,1.03186,0.36000,-0.32600
0.37019,0.37000,-1.88475,0.37000,-1.01617,0.37000,-1.41714,0.37000,0.97496,0.37000,1.03609,0.37000,-0.32622
0.38020,0.38000,-1.88134,0.38000,-1.01669,0.38000,-1.42155,0.38000,0.97330,0.38000,1.03529,0.38000,-0.32474
0.39020,0.39000,-1.87923,0.39000,-1.02107,0.39000,-1.42704,0.39000,0.97072,0.39000,1.02865,0.39000,-0.32226
0.40021,0.40000,-1.87814,0.40000,-1.02893,0.40000,-1.43319,0.40000,0.96711,0.40000,1.01554,0.40000,-0.31944
0.41021,0.41000,-1.87789,0.41000,-1.03988,0.41000,-1.43946,0.41000,0.96235,0.41000,0.99554,0.41000,-0.31679
0.42022,0.42000,-1.87833,0.42000,-1.05347,0.42000,-1.44519,0.42000,0.95642,0.42000,0.96848,0.42000,-0.31456
0.43022,0.43000,-1.87940,0.43000,-1.06925,0.43000,-1.44967,0.43000,0.94932,0.43000,0.93445,0.43000,-0.31263
0.44023,0.44000,-1.88108,0.44000,-1.08674,0.44000,-1.45220,0.44000,0.94118,0.44000,0.89386,0.44000,-0.31052
0.45023,0.45000,-1.88338,0.45000,-1.10540,0.45000,-1.45214,0.45000,0.93221,0.45000,0.84744,0.45000,-0.30741
0.46024,0.46000,-1.88629,0.46000,-1.12465,0.46000,-1.44896,0.46000,0.92272,0.46000,0.79627,0.46000,-0.30225
0.47024,0.47000,-1.88976,0.47000,-1.14383,0.47000,-1.44235,0.47000,0.91308,0.47000,0.74173,0.47000,-0.29395
0.48025,0.48000,-1.89364,0.48000,-1.16225,0.48000,-1.43220,0.48000,0.90367,0.48000,0.68552,0.48000,-0.28148
0.49025,0.49000,-1.89767,0.49000,-1.17917,0.49000,-1.41868,0.49000,0.89484,0.49000,0.62950,0.49000,-0.26410
0.50026,0.50000,-1.90149,0.50000,-1.19388,0.50000,-1.40218,0.50000,0.88687,0.50000,0.57563,0.50000,-0.24149
0.51026,0.51000,-1.90461,0.51000,-1.20576,0.51000,-1.38333,0.51000,0.87993,0.51000,0.52574,0.51000,-0.21377
0.52027,0.52000,-1.90649,0.52000,-1.21433,0.52000,-1.36289,0.52000,0.87405,0.52000,0.48141,0.52000,-0.18159
0.53027,0.53000,-1.90656,0.53000,-1.21927,0.53000,-1.34166,0.53000,0.86912,0.53000,0.44381,0.53000,-0.14603
0.54028,0.54000,-1.90421,0.54000,-1.22050,0.54000,-1.32045,0.54000,0.86490,0.54000,0.41356,0.54000,-0.10850
0.55028,0.55000,-1.89890,0.55000,-1.21809,0.55000,-1.29996,0.55000,0.86101,0.55000,0.39075,0.55000,-0.07060
0.56029,0.56000,-1.89010,0.56000,-1.21228,0.56000,-1.28069,0.56000,0.85700,0.56000,0.37486,0.56000,-0.03391
0.57029,0.57000,-1.87736,0.57000,-1.20340,0.57000,-1.26296,0.57000,0.85239,0.57000,0.36480,0.57000,0.00011
0.58030,0.58000,-1.86025,0.58000,-1.19180,0.58000,-1.24687,0.58000,0.84671,0.58000,0.35900,0.58000,0.03026
0.59030,0.59000,-1.83844,0.59000,-1.17781,0.59000,-1.23231,0.59000,0.83953,0.59000,0.35552,0.59000,0.05569
0.60031,0.60000,-1.81170,0.60000,-1.16167,0.60000,-1.21900,0.60000,0.83058,0.60000,0.35218,0.60000,0.07590
0.61031,0.61000,-1.77987,0.61000,-1.14349,0.61000,-1.20660,0.61000,0.81968,0.61000,0.34673,0.61000,0.09077
0.62032,0.62000,-1.74295,0.62000,-1.12331,0.62000,-1.19470,0.62000,0.80680,0.62000,0.33705,0.62000,0.10047
0.63032,0.63000,-1.70105,0.63000,-1.10108,0.63000,-1.18295,0.63000,0.79206,0.63000,0.32129,0.63000,0.10546
0.64033,0.64000,-1.65440,0.64000,-1.07668,0.64000,-1.17104,0.64000,0.77566,0.64000,0.29799,0.64000,0.10636
0.65034,0.65000,-1.60334,0.65000,-1.05003,0.65000,-1.15880,0.65000,0.75790,0.65000,0.26622,0.65000,0.10396
0.66034,0.66000,-1.54832,0.66000,-1.02107,0.66000,-1.14618,0.66000,0.73908,0.66000,0.22554,0.66000,0.09913
0.67035,0.67000,-1.48990,0.67000,-0.98983,0.67000,-1.13325,0.67000,0.71953,0.67000,0.17608,0.67000,0.09276
0.68035,0.68000,-1.42871,0.68000,-0.95645,0.68000,-1.12020,0.68000,0.69955,0.68000,0.11843,0.68000,0.08577
0.69036,0.69000,-1.36543,0.69000,-0.92118,0.69000,-1.10728,0.69000,0.67943,0.69000,0.05362,0.69000,0.07904
0.70036,0.70000,-1.30080,0.70000,-0.88436,0.70000,-1.09475,0.70000,0.65942,0.70000,-0.01707,0.70000,0.07337
0.71037,0.71000,-1.23560,0.71000,-0.84642,0.71000,-1.08289,0.71000,0.63974,0.71000,-0.09211,0.71000,0.06943
0.72037,0.72000,-1.17059,0.72000,-0.80783,0.72000,-1.07186,0.72000,0.62059,0.72000,-0.16994,0.72000,0.06768
0.73038,0.73000,-1.10657,0.73000,-0.76909,0.73000,-1.06179,0.73000,0.60216,0.73000,-0.24899,0.73000,0.06832
0.74038,0.74000,-1.04433,0.74000,-0.73071,0.74000,-1.05266,0.74000,0.58458,0.74000,-0.32777,0.74000,0.07126
0.75039,0.75000,-0.98462,0.75000,-0.69315,0.75000,-1.04442,0.75000,0.56796,0.75000,-0.40495,0.75000,0.07611
