Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 0.273448, -0.390502, -0.086606, -0.208934, -0.553203, 0.0350723, 0.0797729, 2.06183, -3.26656, -0.990443, -0.260316, -0.0927505, 0.0430222, -1.25688, -1.12965, -0.648646, 0.698561, -0.261673, -0.156253, 0.347926, 0.0442095, 1.57312, 0.0147737, 5.95547, -0.268082, 0.0986433, 0.236065, -0.024327, -0.266267, 0.0988049, 0.15031, 0.175905, 0.470655, 0.063789, -0.720948, 0.0169735, 0.252439, -0.42539, -0.040287, -0.276871, 2.91904, 0.277756
0.0100053, 0.304968, -0.376446, -0.08129, -0.213909, -0.572598, 0.0416489, 0.072731, 2.06685, -3.27221, -0.984214, -0.260852, -0.0902176, 0.0413666, -1.25223, -1.14104, -0.63511, 0.699509, -0.2646, -0.155001, 0.34185, 0.0552481, 1.58724, 0.0356436, 5.94897, -0.273931, 0.090553, 0.238418, -0.0218937, -0.272183, 0.090693, 0.158019, 0.182392, 0.466898, 0.0652172, -0.72991, 0.00271169, 0.288119, -0.4713, -0.00721229, -0.283114, 2.93846, 0.282836
0.0200107, 0.336366, -0.36179, -0.0754983, -0.22803, -0.592014, 0.0494995, 0.0675812, 2.09066, -3.27953, -0.977342, -0.261658, -0.0874023, 0.0394211, -1.26961, -1.14627, -0.623542, 0.699103, -0.265594, -0.157343, 0.335026, 0.0681427, 1.60916, 0.0564718, 5.9399, -0.277391, 0.0880201, 0.233699, -0.0171988, -0.275727, 0.0881263, 0.164539, 0.185815, 0.453357, 0.0531193, -0.724775, -0.0101067, 0.318329, -0.520183, 0.0168684, -0.289542, 2.96024, 0.290904
0.030016, 0.366404, -0.346483, -0.0703962, -0.247418, -0.610448, 0.0566025, 0.0637283, 2.13219, -3.29297, -0.970013, -0.262831, -0.0832596, 0.0355301, -1.30167, -1.14378, -0.612342, 0.701157, -0.270125, -0.158811, 0.327569, 0.0827908, 1.6343, 0.0742659, 5.92977, -0.277673, 0.0905104, 0.224217, -0.0141635, -0.276105, 0.0905929, 0.165953, 0.183345, 0.437457, 0.0280463, -0.705926, -0.0169536, 0.340174, -0.56404, 0.0362304, -0.296216, 2.97948, 0.300296
0.0400213, 0.394938, -0.332851, -0.0660834, -0.265586, -0.622031, 0.0647659, 0.0614395, 2.18065, -3.30919, -0.962435, -0.264493, -0.0799789, 0.0387573, -1.33363, -1.14625, -0.601349, 0.702575, -0.274256, -0.173885, 0.319589, 0.0990756, 1.65927, 0.0875116, 5.91971, -0.275885, 0.095347, 0.211844, -0.0123511, -0.274412, 0.0954134, 0.164719, 0.177398, 0.421747, -0.00484845, -0.67853, -0.0184279, 0.358882, -0.593534, 0.0500253, -0.300953, 2.99953, 0.307668
0.0500267, 0.421101, -0.321251, -0.0641234, -0.280814, -0.632408, 0.0729599, 0.0593185, 2.22527, -3.32936, -0.954815, -0.266783, -0.0782928, 0.0560379, -1.36026, -1.14542, -0.592018, 0.70727, -0.279625, -0.212618, 0.311181, 0.116911, 1.68115, 0.0973771, 5.91327, -0.274151, 0.0986725, 0.199789, -0.0137183, -0.272737, 0.0987452, 0.165491, 0.171133, 0.399586, -0.0388683, -0.646946, -0.0187167, 0.372488, -0.607377, 0.061937, -0.304149, 3.01674, 0.313592
0.060032, 0.441008, -0.310004, -0.0632906, -0.292375, -0.644166, 0.0793762, 0.063118, 2.25724, -3.34187, -0.947346, -0.269846, -0.0775299, 0.0704575, -1.37852, -1.12229, -0.579815, 0.700478, -0.283723, -0.256096, 0.302416, 0.136293, 1.69325, 0.106876, 5.90739, -0.273464, 0.101838, 0.192514, -0.0163807, -0.272085, 0.101919, 0.168667, 0.166159, 0.373235, -0.0692171, -0.607866, -0.0216672, 0.376824, -0.608079, 0.0721259, -0.305032, 3.03009, 0.31716
0.0700374, 0.459942, -0.296421, -0.0619427, -0.305174, -0.659684, 0.084404, 0.0726852, 2.28119, -3.34715, -0.940197, -0.273828, -0.07621, 0.0648117, -1.3836, -1.08493, -0.572695, 0.703451, -0.286452, -0.291629, 0.293352, 0.157357, 1.69606, 0.117041, 5.89846, -0.271362, 0.104514, 0.189065, -0.0146958, -0.269991, 0.104583, 0.172411, 0.161378, 0.348457, -0.0932805, -0.561837, -0.0272676, 0.369789, -0.597066, 0.0857384, -0.306111, 3.04429, 0.322284
0.0800427, 0.475694, -0.281945, -0.0583919, -0.320302, -0.677429, 0.0925827, 0.0776825, 2.29669, -3.34855, -0.933507, -0.278851, -0.0757751, 0.0571518, -1.37494, -1.04599, -0.566509, 0.715202, -0.29166, -0.327742, 0.284063, 0.180448, 1.68502, 0.128821, 5.88751, -0.267471, 0.106837, 0.188024, -0.00893013, -0.266095, 0.106878, 0.177582, 0.158515, 0.319986, -0.111337, -0.510995, -0.0348202, 0.359331, -0.581911, 0.100258, -0.307273, 3.05626, 0.328309
0.090048, 0.490979, -0.269617, -0.0551204, -0.333837, -0.695098, 0.100952, 0.0799942, 2.31802, -3.34171, -0.927376, -0.284992, -0.0757523, 0.0496597, -1.37265, -1.01864, -0.561215, 0.724774, -0.294541, -0.362296, 0.274676, 0.206191, 1.66193, 0.139931, 5.86645, -0.264405, 0.108281, 0.189637, 0.00120627, -0.263014, 0.108277, 0.185064, 0.155798, 0.293006, -0.123448, -0.458487, -0.0416537, 0.343159, -0.571877, 0.112212, -0.308086, 3.0673, 0.333543
