Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.73866,0.00000,1.92738,0.00000,-3.82740,0.00000,-0.28895,0.00000,-1.34615,0.00000,-2.35971
0.01001,0.01000,-0.73887,0.01000,1.92528,0.01000,-3.82768,0.01000,-0.29048,0.01000,-1.34313,0.01000,-2.35332
0.02001,0.02000,-0.73922,0.02000,1.92288,0.02000,-3.82795,0.02000,-0.29213,0.02000,-1.33984,0.02000,-2.34625
0.03002,0.03000,-0.73972,0.03000,1.92024,0.03000,-3.82819,0.03000,-0.29382,0.03000,-1.33641,0.03000,-2.33871
0.04002,0.04000,-0.74039,0.04000,1.91742,0.04000,-3.82839,0.04000,-0.29546,0.04000,-1.33300,0.04000,-2.33094
0.05003,0.05000,-0.74125,0.05000,1.91451,0.05000,-3.82854,0.05000,-0.29694,0.05000,-1.32977,0.05000,-2.32318
0.06003,0.06000,-0.74229,0.06000,1.91160,0.06000,-3.82864,0.06000,-0.29818,0.06000,-1.32685,0.06000,-2.31565
0.07004,0.07000,-0.74352,0.07000,1.90875,0.07000,-3.82869,0.07000,-0.29907,0.07000,-1.32435,0.07000,-2.30853
0.08005,0.08000,-0.74495,0.08000,1.90604,0.08000,-3.82870,0.08000,-0.29954,0.08000,-1.32232,0.08000,-2.30195
0.09005,0.09000,-0.74657,0.09000,1.90351,0.09000,-3.82870,0.09000,-0.29954,0.09000,-1.32073,0.09000,-2.29600
0.10006,0.10000,-0.74837,0.10000,1.90119,0.10000,-3.82871,0.10000,-0.29907,0.10000,-1.31952,0.10000,-2.29072
0.11006,0.11000,-0.75038,0.11000,1.89906,0.11000,-3.82874,0.11000,-0.29814,0.11000,-1.31854,0.11000,-2.28610
