Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.35604,0.00000,0.26206,0.00000,-0.19316,0.00000,0.21491,0.00000,-0.28001,0.00000,0.08762
0.01000,0.01000,0.35196,0.01000,0.26067,0.01000,-0.19276,0.01000,0.21245,0.01000,-0.27936,0.01000,0.08888
0.02000,0.02000,0.34821,0.02000,0.25972,0.02000,-0.19273,0.02000,0.20976,0.02000,-0.27763,0.02000,0.08969
0.03000,0.03000,0.34515,0.03000,0.25937,0.03000,-0.19323,0.03000,0.20696,0.03000,-0.27465,0.03000,0.08990
0.04001,0.04000,0.34312,0.04000,0.25975,0.04000,-0.19436,0.04000,0.20421,0.04000,-0.27027,0.04000,0.08940
0.05001,0.05000,0.34243,0.05000,0.26095,0.05000,-0.19625,0.05000,0.20166,0.05000,-0.26448,0.05000,0.08814
0.06001,0.06000,0.34331,0.06000,0.26299,0.06000,-0.19896,0.06000,0.19946,0.06000,-0.25734,0.06000,0.08613
0.07001,0.07000,0.34592,0.07000,0.26584,0.07000,-0.20252,0.07000,0.19775,0.07000,-0.24903,0.07000,0.08343
0.08001,0.08000,0.35028,0.08000,0.26937,0.08000,-0.20691,0.08000,0.19661,0.08000,-0.23982,0.08000,0.08014
0.09001,0.09000,0.35630,0.09000,0.27343,0.09000,-0.21206,0.09000,0.19610,0.09000,-0.23005,0.09000,0.07643
0.10001,0.10000,0.36379,0.10000,0.27781,0.10000,-0.21786,0.10000,0.19618,0.10000,-0.22013,0.10000,0.07250
