Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-7.16747,0.00000,4.90722,0.00000,-4.56182,0.00000,3.07540,0.00000,-3.60000,0.00000,-5.43214
0.01000,0.01000,-7.17773,0.01000,4.89138,0.01000,-4.56026,0.01000,3.07256,0.01000,-3.59361,0.01000,-5.43499
0.02000,0.02000,-7.18946,0.02000,4.87307,0.02000,-4.55830,0.02000,3.06956,0.02000,-3.58689,0.02000,-5.43652
0.03001,0.03000,-7.20247,0.03000,4.85262,0.03000,-4.55593,0.03000,3.06649,0.03000,-3.58006,0.03000,-5.43632
0.04001,0.04000,-7.21656,0.04000,4.83044,0.04000,-4.55320,0.04000,3.06347,0.04000,-3.57332,0.04000,-5.43407
0.05001,0.05000,-7.23152,0.05000,4.80702,0.05000,-4.55013,0.05000,3.06058,0.05000,-3.56682,0.05000,-5.42963
0.06001,0.06000,-7.24718,0.06000,4.78285,0.06000,-4.54682,0.06000,3.05787,0.06000,-3.56066,0.06000,-5.42302
0.07001,0.07000,-7.26337,0.07000,4.75839,0.07000,-4.54333,0.07000,3.05539,0.07000,-3.55482,0.07000,-5.41442
0.08001,0.08000,-7.28000,0.08000,4.73404,0.08000,-4.53978,0.08000,3.05315,0.08000,-3.54925,0.08000,-5.40418
0.09001,0.09000,-7.29698,0.09000,4.71014,0.09000,-4.53628,0.09000,3.05116,0.09000,-3.54377,0.09000,-5.39278
0.10002,0.10000,-7.31428,0.10000,4.68695,0.10000,-4.53294,0.10000,3.04942,0.10000,-3.53818,0.10000,-5.38075
0.11002,0.11000,-7.33188,0.11000,4.66465,0.11000,-4.52987,0.11000,3.04791,0.11000,-3.53220,0.11000,-5.36862
0.12002,0.12000,-7.34976,0.12000,4.64339,0.12000,-4.52715,0.12000,3.04663,0.12000,-3.52552,0.12000,-5.35693
0.13002,0.13000,-7.36792,0.13000,4.62324,0.13000,-4.52484,0.13000,3.04556,0.13000,-3.51786,0.13000,-5.34617
0.14002,0.14000,-7.38634,0.14000,4.60427,0.14000,-4.52298,0.14000,3.04467,0.14000,-3.50892,0.14000,-5.33677
