Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.02886,0.00000,-0.65857,0.00000,0.92991,0.00000,-1.21795,0.00000,0.32295,0.00000,-0.54415
0.01000,0.01000,-0.01044,0.01000,-0.70559,0.01000,0.94721,0.01000,-1.24049,0.01000,0.32020,0.01000,-0.51192
0.02001,0.02000,-0.05724,0.02000,-0.76004,0.02000,0.96718,0.02000,-1.26399,0.02000,0.32067,0.02000,-0.47385
0.03001,0.03000,-0.11093,0.03000,-0.82069,0.03000,0.98940,0.03000,-1.28720,0.03000,0.32554,0.03000,-0.43087
0.04001,0.04000,-0.17053,0.04000,-0.88587,0.04000,1.01331,0.04000,-1.30873,0.04000,0.33598,0.04000,-0.38436
0.05002,0.05000,-0.23475,0.05000,-0.95362,0.05000,1.03827,0.05000,-1.32723,0.05000,0.35302,0.05000,-0.33612
0.06002,0.06000,-0.30214,0.06000,-1.02185,0.06000,1.06358,0.06000,-1.34150,0.06000,0.37747,0.06000,-0.28818
0.07002,0.07000,-0.37117,0.07000,-1.08851,0.07000,1.08853,0.07000,-1.35063,0.07000,0.40981,0.07000,-0.24271
0.08003,0.08000,-0.44035,0.08000,-1.15172,0.08000,1.11248,0.08000,-1.35405,0.08000,0.45016,0.08000,-0.20177
0.09003,0.09000,-0.50827,0.09000,-1.20992,0.09000,1.13480,0.09000,-1.35157,0.09000,0.49818,0.09000,-0.16714
0.10004,0.10000,-0.57370,0.10000,-1.26195,0.10000,1.15498,0.10000,-1.34336,0.10000,0.55313,0.10000,-0.14015
0.11004,0.11000,-0.63563,0.11000,-1.30705,0.11000,1.17260,0.11000,-1.32990,0.11000,0.61383,0.11000,-0.12158
0.12004,0.12000,-0.69322,0.12000,-1.34490,0.12000,1.18733,0.12000,-1.31191,0.12000,0.67876,0.12000,-0.11157
0.13005,0.13000,-0.74589,0.13000,-1.37556,0.13000,1.19898,0.13000,-1.29024,0.13000,0.74616,0.13000,-0.10970
0.14005,0.14000,-0.79329,0.14000,-1.39939,0.14000,1.20740,0.14000,-1.26579,0.14000,0.81412,0.14000,-0.11510
0.15005,0.15000,-0.83525,0.15000,-1.41701,0.15000,1.21257,0.15000,-1.23944,0.15000,0.88071,0.15000,-0.12656
0.16006,0.16000,-0.87185,0.16000,-1.42915,0.16000,1.21451,0.16000,-1.21198,0.16000,0.94413,0.16000,-0.14279
0.17006,0.17000,-0.90335,0.17000,-1.43664,0.17000,1.21330,0.17000,-1.18411,0.17000,1.00279,0.17000,-0.16253
0.18006,0.18000,-0.93018,0.18000,-1.44032,0.18000,1.20908,0.18000,-1.15641,0.18000,1.05543,0.18000,-0.18474
0.19007,0.19000,-0.95289,0.19000,-1.44099,0.19000,1.20206,0.19000,-1.12932,0.19000,1.10115,0.19000,-0.20864
0.20007,0.20000,-0.97214,0.20000,-1.43945,0.20000,1.19250,0.20000,-1.10323,0.20000,1.13948,0.20000,-0.23377
0.21007,0.21000,-0.98863,0.21000,-1.43640,0.21000,1.18071,0.21000,-1.07842,0.21000,1.17036,0.21000,-0.25998
0.22008,0.22000,-1.00310,0.22000,-1.43254,0.22000,1.16708,0.22000,-1.05515,0.22000,1.19411,0.22000,-0.28731
0.23008,0.23000,-1.01625,0.23000,-1.42847,0.23000,1.15200,0.23000,-1.03363,0.23000,1.21139,0.23000,-0.31594
0.24008,0.24000,-1.02877,0.24000,-1.42477,0.24000,1.13592,0.24000,-1.01407,0.24000,1.22314,0.24000,-0.34606
0.25009,0.25000,-1.04126,0.25000,-1.42196,0.25000,1.11930,0.25000,-0.99668,0.25000,1.23049,0.25000,-0.37780
0.26009,0.26000,-1.05427,0.26000,-1.42049,0.26000,1.10262,0.26000,-0.98163,0.26000,1.23471,0.26000,-0.41115
0.27009,0.27000,-1.06824,0.27000,-1.42072,0.27000,1.08636,0.27000,-0.96908,0.27000,1.23709,0.27000,-0.44590
0.28010,0.28000,-1.08350,0.28000,-1.42295,0.28000,1.07099,0.28000,-0.95911,0.28000,1.23894,0.28000,-0.48161
0.29010,0.29000,-1.10025,0.29000,-1.42737,0.29000,1.05694,0.29000,-0.95177,0.29000,1.24144,0.29000,-0.51766
0.30010,0.30000,-1.11858,0.30000,-1.43408,0.30000,1.04457,0.30000,-0.94700,0.30000,1.24561,0.30000,-0.55325
0.31011,0.31000,-1.13846,0.31000,-1.44304,0.31000,1.03417,0.31000,-0.94466,0.31000,1.25226,0.31000,-0.58745
0.32011,0.32000,-1.15972,0.32000,-1.45414,0.32000,1.02592,0.32000,-0.94449,0.32000,1.26193,0.32000,-0.61935
0.33011,0.33000,-1.18207,0.33000,-1.46710,0.33000,1.01988,0.33000,-0.94615,0.33000,1.27483,0.33000,-0.64810
