Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,46.78894,0.00000,10.02300,0.00000,2.48393
0.01000,0.01000,46.67785,0.01000,9.93947,0.01000,2.47826
0.02000,0.02000,46.54369,0.02000,9.83901,0.02000,2.47024
0.03000,0.03000,46.38681,0.03000,9.72218,0.03000,2.45969
0.04001,0.04000,46.20823,0.04000,9.59008,0.04000,2.44654
0.05001,0.05000,46.00934,0.05000,9.44420,0.05000,2.43088
0.06001,0.06000,45.79166,0.06000,9.28625,0.06000,2.41294
0.07001,0.07000,45.55660,0.07000,9.11799,0.07000,2.39314
0.08001,0.08000,45.30524,0.08000,8.94109,0.08000,2.37199
0.09001,0.09000,45.03814,0.09000,8.75706,0.09000,2.35012
0.10002,0.10000,44.75524,0.10000,8.56715,0.10000,2.32819
0.11002,0.11000,44.45570,0.11000,8.37236,0.11000,2.30686
0.12002,0.12000,44.13797,0.12000,8.17343,0.12000,2.28671
0.13002,0.13000,43.79971,0.13000,7.97090,0.13000,2.26824
0.14002,0.14000,43.43794,0.14000,7.76512,0.14000,2.25177
0.15002,0.15000,43.04910,0.15000,7.55635,0.15000,2.23743
0.16002,0.16000,42.62922,0.16000,7.34479,0.16000,2.22516
0.17003,0.17000,42.17413,0.17000,7.13062,0.17000,2.21471
0.18003,0.18000,41.67962,0.18000,6.91405,0.18000,2.20567
0.19003,0.19000,41.14165,0.19000,6.69535,0.19000,2.19748
0.20003,0.20000,40.55654,0.20000,6.47488,0.20000,2.18956
0.21003,0.21000,39.92113,0.21000,6.25312,0.21000,2.18128
0.22003,0.22000,39.23294,0.22000,6.03063,0.22000,2.17212
0.23003,0.23000,38.49027,0.23000,5.80811,0.23000,2.16165
0.24004,0.24000,37.69231,0.24000,5.58637,0.24000,2.14959
0.25004,0.25000,36.83925,0.25000,5.36630,0.25000,2.13584
0.26004,0.26000,35.93232,0.26000,5.14885,0.26000,2.12043
0.27004,0.27000,34.97389,0.27000,4.93501,0.27000,2.10353
0.28004,0.28000,33.96740,0.28000,4.72580,0.28000,2.08543
0.29004,0.29000,32.91744,0.29000,4.52224,0.29000,2.06647
0.30004,0.30000,31.82964,0.30000,4.32528,0.30000,2.04705
0.31005,0.31000,30.71055,0.31000,4.13581,0.31000,2.02761
0.32005,0.32000,29.56750,0.32000,3.95464,0.32000,2.00859
0.33005,0.33000,28.40834,0.33000,3.78241,0.33000,1.99049
