Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.0979996, 0.385154, -0.192819, -1.0461, -1.27131, -0.469742, 0.129791, 0.155257, 0.221515, 0.300127, -0.10429, 0.575127, -0.259254, 0.302673, -0.123398, 0.745375, 0.607192, -0.317126, 0.229187, 0.376447, -0.015844, -0.451128, 0.441572, -0.349639, -0.291999, -0.275947, -0.31699, 0.194051, -0.290213, -0.274692, -0.243655, -0.208902, 0.159793, 0.00398945, -0.147663, -0.0821621, 0.37455, 0.371372, -1.18816, 0.180912, -0.441055, 1.20052
0.0100015, -0.0976563, 0.383469, -0.193602, -1.04678, -1.26572, -0.472237, 0.1325, 0.154588, 0.217348, 0.297279, -0.102209, 0.57428, -0.257599, 0.299568, -0.126183, 0.742624, 0.610223, -0.313861, 0.225151, 0.375097, -0.0191849, -0.463026, 0.437914, -0.320505, -0.292144, -0.268432, -0.316205, 0.194354, -0.290411, -0.267211, -0.238909, -0.205188, 0.162314, 0.00175211, -0.14425, -0.0784603, 0.377268, 0.384085, -1.18614, 0.176357, -0.441683, 1.19787
0.0200029, -0.102644, 0.381667, -0.19354, -1.04759, -1.26028, -0.472908, 0.133904, 0.146458, 0.216629, 0.294174, -0.0998398, 0.572479, -0.254204, 0.301399, -0.126732, 0.737985, 0.612931, -0.310671, 0.220648, 0.373107, -0.0231199, -0.470211, 0.4343, -0.289543, -0.292774, -0.261374, -0.31608, 0.193481, -0.291094, -0.260196, -0.235144, -0.202294, 0.164225, -0.00203183, -0.140334, -0.0745488, 0.37994, 0.398217, -1.18446, 0.172683, -0.438523, 1.19571
0.0300044, -0.112151, 0.378967, -0.19356, -1.04515, -1.25354, -0.474724, 0.135223, 0.134549, 0.219414, 0.290902, -0.0972351, 0.570442, -0.252083, 0.306374, -0.118401, 0.730563, 0.612349, -0.309791, 0.216502, 0.370438, -0.0275434, -0.47376, 0.430314, -0.261347, -0.291851, -0.254194, -0.316234, 0.192884, -0.290226, -0.253051, -0.232099, -0.199457, 0.164809, -0.00720462, -0.136511, -0.071311, 0.380302, 0.410444, -1.18092, 0.167208, -0.441448, 1.19146
0.0400058, -0.121702, 0.373338, -0.1933, -1.03917, -1.24485, -0.476448, 0.134979, 0.122776, 0.22276, 0.287551, -0.0944609, 0.568878, -0.250603, 0.308922, -0.110703, 0.725881, 0.609692, -0.307525, 0.215789, 0.367109, -0.0322933, -0.474618, 0.425843, -0.24143, -0.288482, -0.246698, -0.316335, 0.19319, -0.286899, -0.245571, -0.230385, -0.195459, 0.161606, -0.0094739, -0.133552, -0.0722162, 0.378566, 0.406407, -1.18031, 0.16254, -0.44447, 1.19024
0.0500073, -0.132699, 0.366435, -0.192534, -1.03049, -1.23657, -0.4757, 0.133324, 0.110649, 0.228869, 0.284196, -0.0915951, 0.567612, -0.247055, 0.308304, -0.108742, 0.719907, 0.607067, -0.30431, 0.214575, 0.363202, -0.0371538, -0.470249, 0.421086, -0.231469, -0.284326, -0.239839, -0.317695, 0.19307, -0.282744, -0.238713, -0.229527, -0.193253, 0.161244, -0.0119656, -0.132185, -0.0741063, 0.37554, 0.39978, -1.18025, 0.156714, -0.450525, 1.18943
0.0600087, -0.143608, 0.360207, -0.191198, -1.02051, -1.22837, -0.474434, 0.131187, 0.100473, 0.234459, 0.280882, -0.088727, 0.565628, -0.24353, 0.306511, -0.107719, 0.713042, 0.608385, -0.30301, 0.212617, 0.358867, -0.0418653, -0.461617, 0.416168, -0.225214, -0.281722, -0.233556, -0.320775, 0.193534, -0.280113, -0.232423, -0.227489, -0.192874, 0.158924, -0.0128499, -0.13272, -0.0765903, 0.373473, 0.394393, -1.17944, 0.150918, -0.462701, 1.18789
0.0700102, -0.150362, 0.353498, -0.189508, -1.0096, -1.21894, -0.471664, 0.129776, 0.0945376, 0.233823, 0.277618, -0.0859552, 0.561928, -0.240974, 0.300415, -0.107208, 0.708785, 0.606999, -0.302175, 0.211308, 0.354325, -0.0461439, -0.449917, 0.410307, -0.222157, -0.280795, -0.229187, -0.32189, 0.193924, -0.279161, -0.22805, -0.225511, -0.191526, 0.158082, -0.0129113, -0.133938, -0.0812645, 0.371763, 0.390191, -1.18002, 0.14516, -0.481559, 1.18775
0.0800116, -0.152287, 0.344726, -0.188159, -0.99705, -1.20645, -0.468918, 0.129753, 0.0944229, 0.2252, 0.274382, -0.0833851, 0.559067, -0.237442, 0.287918, -0.103821, 0.707459, 0.611218, -0.299812, 0.206061, 0.349842, -0.0497119, -0.436656, 0.403039, -0.219502, -0.278609, -0.227109, -0.325053, 0.193979, -0.276944, -0.225973, -0.225948, -0.190585, 0.157754, -0.010191, -0.135478, -0.0867587, 0.367228, 0.38643, -1.18271, 0.139346, -0.496425, 1.18973
0.0900131, -0.153778, 0.336456, -0.188288, -0.985962, -1.19375, -0.467293, 0.132133, 0.0959204, 0.214569, 0.271119, -0.0811216, 0.556465, -0.235786, 0.276192, -0.0988312, 0.705192, 0.612828, -0.297497, 0.202842, 0.345712, -0.0523328, -0.421323, 0.393327, -0.214685, -0.276575, -0.22482, -0.327009, 0.193324, -0.274913, -0.2237, -0.226323, -0.191454, 0.15784, -0.00566412, -0.136352, -0.0926045, 0.360629, 0.39547, -1.18761, 0.137211, -0.507904, 1.19435
0.100015, -0.156802, 0.328901, -0.187161, -0.9775, -1.18229, -0.463585, 0.134338, 0.0958951, 0.20625, 0.267755, -0.0792598, 0.552727, -0.234886, 0.265884, -0.089325, 0.700134, 0.613631, -0.29733, 0.199523, 0.342209, -0.0538467, -0.405722, 0.383721, -0.211411, -0.275091, -0.224171, -0.330225, 0.19272, -0.27345, -0.223071, -0.227075, -0.192794, 0.157011, 6.29726e-05, -0.137388, -0.0987247, 0.355623, 0.404436, -1.19163, 0.134028, -0.519657, 1.19798
0.110016, -0.160299, 0.322498, -0.18565, -0.970443, -1.17393, -0.459869, 0.135323, 0.0983088, 0.200699, 0.264212, -0.0778752, 0.548309, -0.235596, 0.249733, -0.0806351, 0.69712, 0.612821, -0.296842, 0.198572, 0.339562, -0.0541952, -0.389409, 0.372009, -0.215884, -0.275957, -0.225736, -0.331234, 0.191038, -0.274336, -0.224658, -0.227654, -0.196833, 0.156986, 0.00512596, -0.138611, -0.103138, 0.353658, 0.407394, -1.19142, 0.131765, -0.523329, 1.19754
0.120017, -0.167323, 0.315116, -0.184517, -0.963224, -1.1655, -0.457268, 0.136948, 0.0962716, 0.200685, 0.260412, -0.0770165, 0.546104, -0.235321, 0.239449, -0.0757675, 0.693326, 0.611043, -0.295258, 0.196034, 0.337915, -0.0534325, -0.377279, 0.36022, -0.221179, -0.272428, -0.225505, -0.334351, 0.188442, -0.270825, -0.224453, -0.231403, -0.200006, 0.155949, 0.00813803, -0.13967, -0.108405, 0.355297, 0.406882, -1.19098, 0.129333, -0.522505, 1.19686
0.130019, -0.167323, 0.315116, -0.184517, -0.963224, -1.1655, -0.457268, 0.136948, 0.0962716, 0.200685, 0.260412, -0.0770165, 0.546104, -0.235321, 0.239449, -0.0757675, 0.693326, 0.611043, -0.295258, 0.196034, 0.337915, -0.0534325, -0.377279, 0.36022, -0.221179, -0.272428, -0.225505, -0.334351, 0.188442, -0.270825, -0.224453, -0.231403, -0.200006, 0.155949, 0.00813803, -0.13967, -0.108405, 0.355297, 0.406882, -1.19098, 0.129333, -0.522505, 1.19686
0.14002, -0.192259, 0.304704, -0.183524, -0.953222, -1.15185, -0.453468, 0.143433, 0.0804824, 0.214427, 0.251792, -0.0769121, 0.542702, -0.235451, 0.226631, -0.0742035, 0.681284, 0.605874, -0.296145, 0.189193, 0.337696, -0.0493093, -0.363896, 0.335754, -0.224384, -0.26358, -0.223129, -0.336353, 0.177661, -0.262038, -0.22216, -0.23366, -0.205482, 0.15132, 0.0116424, -0.144474, -0.122312, 0.357305, 0.407656, -1.18016, 0.126492, -0.531085, 1.1858
0.150022, -0.192259, 0.304704, -0.183524, -0.953222, -1.15185, -0.453468, 0.143433, 0.0804824, 0.214427, 0.251792, -0.0769121, 0.542702, -0.235451, 0.226631, -0.0742035, 0.681284, 0.605874, -0.296145, 0.189193, 0.337696, -0.0493093, -0.363896, 0.335754, -0.224384, -0.26358, -0.223129, -0.336353, 0.177661, -0.262038, -0.22216, -0.23366, -0.205482, 0.15132, 0.0116424, -0.144474, -0.122312, 0.357305, 0.407656, -1.18016, 0.126492, -0.531085, 1.1858
0.160023, -0.21732, 0.301387, -0.182201, -0.948323, -1.14497, -0.449677, 0.146622, 0.0659071, 0.228994, 0.241565, -0.0787102, 0.53582, -0.236237, 0.21595, -0.0658798, 0.668172, 0.604793, -0.294718, 0.185443, 0.340728, -0.043693, -0.35589, 0.313492, -0.213077, -0.255489, -0.222926, -0.3442, 0.166378, -0.253958, -0.222045, -0.233334, -0.210154, 0.148148, 0.012986, -0.152401, -0.1375, 0.335282, 0.418024, -1.16412, 0.128244, -0.542653, 1.17001
0.170025, -0.228473, 0.297723, -0.18174, -0.942188, -1.13879, -0.448097, 0.146561, 0.0585546, 0.234683, 0.235816, -0.0801292, 0.533997, -0.232292, 0.214668, -0.0623627, 0.660822, 0.599954, -0.294833, 0.18241, 0.34288, -0.0411972, -0.353849, 0.304479, -0.202208, -0.251451, -0.22484, -0.349867, 0.160127, -0.249929, -0.223998, -0.234659, -0.213484, 0.144405, 0.0106039, -0.156086, -0.141077, 0.32218, 0.419639, -1.15849, 0.12961, -0.55433, 1.16452
0.180026, -0.240022, 0.292623, -0.18167, -0.935881, -1.13256, -0.445709, 0.147522, 0.0505914, 0.240132, 0.229652, -0.0817492, 0.528526, -0.230835, 0.212662, -0.0531082, 0.65447, 0.597734, -0.293188, 0.179484, 0.345085, -0.0393659, -0.350366, 0.296, -0.188941, -0.24861, -0.22785, -0.354891, 0.152163, -0.247101, -0.227057, -0.236779, -0.217579, 0.140407, 0.00749999, -0.15839, -0.142792, 0.317648, 0.422307, -1.15463, 0.131271, -0.568046, 1.16083
0.190028, -0.252734, 0.283548, -0.181038, -0.926711, -1.12137, -0.443146, 0.147316, 0.0421855, 0.245283, 0.223091, -0.083442, 0.524658, -0.229851, 0.209862, -0.0446167, 0.646404, 0.593757, -0.291591, 0.177284, 0.347085, -0.0384904, -0.343913, 0.287627, -0.176038, -0.248365, -0.233553, -0.360069, 0.143843, -0.246869, -0.232807, -0.241036, -0.220833, 0.136748, 0.00388143, -0.157785, -0.143806, 0.321419, 0.427788, -1.1553, 0.134331, -0.581619, 1.16179
