Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.01480,0.00000,-0.17664,0.00000,0.32095,0.00000,-0.30406,0.00000,-0.00949,0.00000,0.43336
0.01001,0.01000,-0.01687,0.01000,-0.17768,0.01000,0.32076,0.01000,-0.30115,0.01000,-0.01568,0.01000,0.43474
0.02001,0.02000,-0.01896,0.02000,-0.17890,0.02000,0.31942,0.02000,-0.29790,0.02000,-0.02399,0.02000,0.43627
0.03002,0.03000,-0.02099,0.03000,-0.18025,0.03000,0.31669,0.03000,-0.29441,0.03000,-0.03442,0.03000,0.43794
0.04002,0.04000,-0.02288,0.04000,-0.18166,0.04000,0.31235,0.04000,-0.29079,0.04000,-0.04679,0.04000,0.43980
0.05003,0.05000,-0.02461,0.05000,-0.18307,0.05000,0.30633,0.05000,-0.28717,0.05000,-0.06071,0.05000,0.44192
0.06003,0.06000,-0.02621,0.06000,-0.18436,0.06000,0.29865,0.06000,-0.28367,0.06000,-0.07565,0.06000,0.44442
0.07004,0.07000,-0.02776,0.07000,-0.18546,0.07000,0.28945,0.07000,-0.28041,0.07000,-0.09092,0.07000,0.44743
0.08004,0.08000,-0.02937,0.08000,-0.18626,0.08000,0.27903,0.08000,-0.27746,0.08000,-0.10575,0.08000,0.45114
0.09005,0.09000,-0.03123,0.09000,-0.18671,0.09000,0.26776,0.09000,-0.27489,0.09000,-0.11935,0.09000,0.45573
0.10005,0.10000,-0.03352,0.10000,-0.18677,0.10000,0.25612,0.10000,-0.27270,0.10000,-0.13101,0.10000,0.46136
0.11006,0.11000,-0.03644,0.11000,-0.18645,0.11000,0.24459,0.11000,-0.27088,0.11000,-0.14018,0.11000,0.46816
0.12006,0.12000,-0.04014,0.12000,-0.18582,0.12000,0.23368,0.12000,-0.26938,0.12000,-0.14647,0.12000,0.47617
0.13007,0.13000,-0.04475,0.13000,-0.18497,0.13000,0.22384,0.13000,-0.26813,0.13000,-0.14972,0.13000,0.48537
0.14007,0.14000,-0.05029,0.14000,-0.18408,0.14000,0.21544,0.14000,-0.26705,0.14000,-0.15004,0.14000,0.49564
