Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,1.90370,0.00000,0.10873,0.00000,-0.70264
0.01000,0.01000,1.92042,0.01000,0.10746,0.01000,-0.70835
0.02000,0.02000,1.93950,0.02000,0.10553,0.02000,-0.71645
0.03000,0.03000,1.96043,0.03000,0.10275,0.03000,-0.72731
0.04001,0.04000,1.98257,0.04000,0.09892,0.04000,-0.74126
0.05001,0.05000,2.00515,0.05000,0.09380,0.05000,-0.75858
0.06001,0.06000,2.02739,0.06000,0.08714,0.06000,-0.77948
0.07001,0.07000,2.04847,0.07000,0.07871,0.07000,-0.80408
0.08001,0.08000,2.06760,0.08000,0.06826,0.08000,-0.83241
0.09001,0.09000,2.08401,0.09000,0.05562,0.09000,-0.86442
0.10001,0.10000,2.09701,0.10000,0.04063,0.10000,-0.89993
0.11002,0.11000,2.10593,0.11000,0.02321,0.11000,-0.93871
0.12002,0.12000,2.11017,0.12000,0.00335,0.12000,-0.98040
0.13002,0.13000,2.10920,0.13000,-0.01891,0.13000,-1.02459
0.14002,0.14000,2.10252,0.14000,-0.04345,0.14000,-1.07077
0.15002,0.15000,2.08972,0.15000,-0.07011,0.15000,-1.11839
0.16002,0.16000,2.07050,0.16000,-0.09865,0.16000,-1.16684
0.17002,0.17000,2.04466,0.17000,-0.12881,0.17000,-1.21549
0.18003,0.18000,2.01215,0.18000,-0.16030,0.18000,-1.26370
0.19003,0.19000,1.97309,0.19000,-0.19278,0.19000,-1.31082
0.20003,0.20000,1.92782,0.20000,-0.22591,0.20000,-1.35622
0.21003,0.21000,1.87683,0.21000,-0.25932,0.21000,-1.39934
0.22003,0.22000,1.82082,0.22000,-0.29261,0.22000,-1.43964
0.23003,0.23000,1.76063,0.23000,-0.32542,0.23000,-1.47666
0.24003,0.24000,1.69723,0.24000,-0.35735,0.24000,-1.51005
0.25004,0.25000,1.63172,0.25000,-0.38805,0.25000,-1.53950
0.26004,0.26000,1.56521,0.26000,-0.41719,0.26000,-1.56488
0.27004,0.27000,1.49886,0.27000,-0.44450,0.27000,-1.58613
0.28004,0.28000,1.43381,0.28000,-0.46976,0.28000,-1.60337
0.29004,0.29000,1.37110,0.29000,-0.49282,0.29000,-1.61684
0.30004,0.30000,1.31166,0.30000,-0.51358,0.30000,-1.62693
0.31004,0.31000,1.25628,0.31000,-0.53204,0.31000,-1.63414
0.32005,0.32000,1.20553,0.32000,-0.54825,0.32000,-1.63908
0.33005,0.33000,1.15976,0.33000,-0.56233,0.33000,-1.64237
0.34005,0.34000,1.11912,0.34000,-0.57443,0.34000,-1.64469
0.35005,0.35000,1.08351,0.35000,-0.58477,0.35000,-1.64665
0.36005,0.36000,1.05265,0.36000,-0.59357,0.36000,-1.64880
0.37005,0.37000,1.02608,0.37000,-0.60109,0.37000,-1.65158
0.38005,0.38000,1.00320,0.38000,-0.60757,0.38000,-1.65530
0.39006,0.39000,0.98335,0.39000,-0.61324,0.39000,-1.66014
