Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.22484,0.00000,0.01844,0.00000,0.04352,0.00000,0.01401,0.00000,-0.01763,0.00000,-0.25808
0.01001,0.01000,-0.22466,0.01000,0.01746,0.01000,0.04359,0.01000,0.01402,0.01000,-0.00782,0.01000,-0.25847
0.02001,0.02000,-0.22447,0.02000,0.01626,0.02000,0.04338,0.02000,0.01420,0.02000,0.00205,0.02000,-0.25767
0.03002,0.03000,-0.22431,0.03000,0.01484,0.03000,0.04284,0.03000,0.01458,0.03000,0.01133,0.03000,-0.25537
0.04002,0.04000,-0.22422,0.04000,0.01320,0.04000,0.04194,0.04000,0.01517,0.04000,0.01928,0.04000,-0.25137
0.05003,0.05000,-0.22427,0.05000,0.01132,0.05000,0.04067,0.05000,0.01597,0.05000,0.02522,0.05000,-0.24555
0.06003,0.06000,-0.22453,0.06000,0.00922,0.06000,0.03903,0.06000,0.01696,0.06000,0.02856,0.06000,-0.23792
0.07004,0.07000,-0.22508,0.07000,0.00689,0.07000,0.03706,0.07000,0.01810,0.07000,0.02885,0.07000,-0.22862
0.08004,0.08000,-0.22602,0.08000,0.00433,0.08000,0.03482,0.08000,0.01934,0.08000,0.02586,0.08000,-0.21790
0.09005,0.09000,-0.22742,0.09000,0.00152,0.09000,0.03237,0.09000,0.02062,0.09000,0.01958,0.09000,-0.20611
0.10005,0.10000,-0.22936,0.10000,-0.00155,0.10000,0.02979,0.10000,0.02190,0.10000,0.01024,0.10000,-0.19371
0.11006,0.11000,-0.23189,0.11000,-0.00488,0.11000,0.02717,0.11000,0.02311,0.11000,-0.00169,0.11000,-0.18118
0.12007,0.12000,-0.23501,0.12000,-0.00846,0.12000,0.02460,0.12000,0.02424,0.12000,-0.01560,0.12000,-0.16903
0.13007,0.13000,-0.23869,0.13000,-0.01228,0.13000,0.02217,0.13000,0.02524,0.13000,-0.03074,0.13000,-0.15773
0.14008,0.14000,-0.24286,0.14000,-0.01630,0.14000,0.01994,0.14000,0.02613,0.14000,-0.04630,0.14000,-0.14770
0.15008,0.15000,-0.24743,0.15000,-0.02045,0.15000,0.01798,0.15000,0.02689,0.15000,-0.06147,0.15000,-0.13927
0.16009,0.16000,-0.25224,0.16000,-0.02465,0.16000,0.01632,0.16000,0.02756,0.16000,-0.07554,0.16000,-0.13269
0.17009,0.17000,-0.25715,0.17000,-0.02877,0.17000,0.01497,0.17000,0.02817,0.17000,-0.08785,0.17000,-0.12809
0.18010,0.18000,-0.26199,0.18000,-0.03272,0.18000,0.01391,0.18000,0.02873,0.18000,-0.09790,0.18000,-0.12549
0.19010,0.19000,-0.26660,0.19000,-0.03636,0.19000,0.01309,0.19000,0.02930,0.19000,-0.10532,0.19000,-0.12487
0.20011,0.20000,-0.27085,0.20000,-0.03961,0.20000,0.01245,0.20000,0.02991,0.20000,-0.10985,0.20000,-0.12610
0.21011,0.21000,-0.27461,0.21000,-0.04238,0.21000,0.01194,0.21000,0.03059,0.21000,-0.11137,0.21000,-0.12902
