Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.11574,0.00000,-0.16899,0.00000,0.01419,0.00000,-0.02628,0.00000,0.01012,0.00000,-0.04763
0.01001,0.01000,-0.11450,0.01000,-0.16875,0.01000,0.01415,0.01000,-0.02820,0.01000,0.01042,0.01000,-0.05089
0.02001,0.02000,-0.11307,0.02000,-0.16843,0.02000,0.01413,0.02000,-0.03037,0.02000,0.01096,0.02000,-0.05412
0.03002,0.03000,-0.11147,0.03000,-0.16801,0.03000,0.01415,0.03000,-0.03272,0.03000,0.01175,0.03000,-0.05712
0.04002,0.04000,-0.10975,0.04000,-0.16747,0.04000,0.01421,0.04000,-0.03518,0.04000,0.01281,0.04000,-0.05974
0.05003,0.05000,-0.10794,0.05000,-0.16678,0.05000,0.01432,0.05000,-0.03767,0.05000,0.01413,0.05000,-0.06185
0.06003,0.06000,-0.10609,0.06000,-0.16593,0.06000,0.01447,0.06000,-0.04009,0.06000,0.01566,0.06000,-0.06335
0.07004,0.07000,-0.10420,0.07000,-0.16488,0.07000,0.01466,0.07000,-0.04237,0.07000,0.01735,0.07000,-0.06422
0.08004,0.08000,-0.10230,0.08000,-0.16360,0.08000,0.01488,0.08000,-0.04446,0.08000,0.01911,0.08000,-0.06449
0.09005,0.09000,-0.10038,0.09000,-0.16207,0.09000,0.01513,0.09000,-0.04630,0.09000,0.02086,0.09000,-0.06420
0.10005,0.10000,-0.09845,0.10000,-0.16028,0.10000,0.01540,0.10000,-0.04790,0.10000,0.02250,0.10000,-0.06340
0.11006,0.11000,-0.09650,0.11000,-0.15825,0.11000,0.01572,0.11000,-0.04926,0.11000,0.02393,0.11000,-0.06213
0.12007,0.12000,-0.09452,0.12000,-0.15603,0.12000,0.01609,0.12000,-0.05041,0.12000,0.02506,0.12000,-0.06041
0.13007,0.13000,-0.09253,0.13000,-0.15368,0.13000,0.01656,0.13000,-0.05141,0.13000,0.02581,0.13000,-0.05823
0.14008,0.14000,-0.09054,0.14000,-0.15129,0.14000,0.01718,0.14000,-0.05231,0.14000,0.02613,0.14000,-0.05557
0.15008,0.15000,-0.08856,0.15000,-0.14895,0.15000,0.01800,0.15000,-0.05319,0.15000,0.02600,0.15000,-0.05242
0.16009,0.16000,-0.08663,0.16000,-0.14673,0.16000,0.01908,0.16000,-0.05412,0.16000,0.02546,0.16000,-0.04877
0.17009,0.17000,-0.08477,0.17000,-0.14468,0.17000,0.02046,0.17000,-0.05517,0.17000,0.02460,0.17000,-0.04466
0.18010,0.18000,-0.08301,0.18000,-0.14285,0.18000,0.02218,0.18000,-0.05641,0.18000,0.02355,0.18000,-0.04017
0.19010,0.19000,-0.08138,0.19000,-0.14123,0.19000,0.02424,0.19000,-0.05789,0.19000,0.02252,0.19000,-0.03545
0.20011,0.20000,-0.07989,0.20000,-0.13981,0.20000,0.02660,0.20000,-0.05963,0.20000,0.02169,0.20000,-0.03066
0.21011,0.21000,-0.07858,0.21000,-0.13855,0.21000,0.02921,0.21000,-0.06161,0.21000,0.02128,0.21000,-0.02602
0.22012,0.22000,-0.07744,0.22000,-0.13741,0.22000,0.03197,0.22000,-0.06381,0.22000,0.02145,0.22000,-0.02174
0.23013,0.23000,-0.07650,0.23000,-0.13632,0.23000,0.03473,0.23000,-0.06617,0.23000,0.02232,0.23000,-0.01805
0.24013,0.24000,-0.07577,0.24000,-0.13523,0.24000,0.03739,0.24000,-0.06859,0.24000,0.02391,0.24000,-0.01513
0.25014,0.25000,-0.07524,0.25000,-0.13413,0.25000,0.03981,0.25000,-0.07101,0.25000,0.02623,0.25000,-0.01311
0.26014,0.26000,-0.07492,0.26000,-0.13298,0.26000,0.04191,0.26000,-0.07336,0.26000,0.02919,0.26000,-0.01208
0.27015,0.27000,-0.07482,0.27000,-0.13178,0.27000,0.04367,0.27000,-0.07557,0.27000,0.03268,0.27000,-0.01207
0.28015,0.28000,-0.07492,0.28000,-0.13056,0.28000,0.04508,0.28000,-0.07762,0.28000,0.03659,0.28000,-0.01305
0.29016,0.29000,-0.07522,0.29000,-0.12933,0.29000,0.04622,0.29000,-0.07947,0.29000,0.04080,0.29000,-0.01495
0.30016,0.30000,-0.07569,0.30000,-0.12811,0.30000,0.04718,0.30000,-0.08113,0.30000,0.04521,0.30000,-0.01767
0.31017,0.31000,-0.07627,0.31000,-0.12689,0.31000,0.04805,0.31000,-0.08257,0.31000,0.04969,0.31000,-0.02109
0.32017,0.32000,-0.07690,0.32000,-0.12565,0.32000,0.04892,0.32000,-0.08380,0.32000,0.05413,0.32000,-0.02507
0.33018,0.33000,-0.07748,0.33000,-0.12436,0.33000,0.04986,0.33000,-0.08479,0.33000,0.05838,0.33000,-0.02946
0.34018,0.34000,-0.07793,0.34000,-0.12295,0.34000,0.05088,0.34000,-0.08553,0.34000,0.06228,0.34000,-0.03410
0.35019,0.35000,-0.07816,0.35000,-0.12138,0.35000,0.05196,0.35000,-0.08598,0.35000,0.06567,0.35000,-0.03885
0.36020,0.36000,-0.07811,0.36000,-0.11959,0.36000,0.05305,0.36000,-0.08613,0.36000,0.06838,0.36000,-0.04355
0.37020,0.37000,-0.07774,0.37000,-0.11758,0.37000,0.05409,0.37000,-0.08596,0.37000,0.07027,0.37000,-0.04805
0.38021,0.38000,-0.07702,0.38000,-0.11536,0.38000,0.05500,0.38000,-0.08548,0.38000,0.07127,0.38000,-0.05221
0.39021,0.39000,-0.07599,0.39000,-0.11298,0.39000,0.05575,0.39000,-0.08470,0.39000,0.07134,0.39000,-0.05588
0.40022,0.40000,-0.07467,0.40000,-0.11052,0.40000,0.05628,0.40000,-0.08364,0.40000,0.07056,0.40000,-0.05893
0.41022,0.41000,-0.07312,0.41000,-0.10809,0.41000,0.05658,0.41000,-0.08233,0.41000,0.06903,0.41000,-0.06125
0.42023,0.42000,-0.07144,0.42000,-0.10580,0.42000,0.05665,0.42000,-0.08078,0.42000,0.06691,0.42000,-0.06274
0.43023,0.43000,-0.06970,0.43000,-0.10373,0.43000,0.05653,0.43000,-0.07900,0.43000,0.06440,0.43000,-0.06337
0.44024,0.44000,-0.06798,0.44000,-0.10198,0.44000,0.05627,0.44000,-0.07701,0.44000,0.06165,0.44000,-0.06316
0.45024,0.45000,-0.06637,0.45000,-0.10059,0.45000,0.05592,0.45000,-0.07481,0.45000,0.05883,0.45000,-0.06224
0.46025,0.46000,-0.06493,0.46000,-0.09959,0.46000,0.05557,0.46000,-0.07244,0.46000,0.05601,0.46000,-0.06079
0.47026,0.47000,-0.06374,0.47000,-0.09897,0.47000,0.05530,0.47000,-0.06992,0.47000,0.05326,0.47000,-0.05911
0.48026,0.48000,-0.06283,0.48000,-0.09871,0.48000,0.05519,0.48000,-0.06733,0.48000,0.05057,0.48000,-0.05747
0.49027,0.49000,-0.06224,0.49000,-0.09878,0.49000,0.05534,0.49000,-0.06472,0.49000,0.04792,0.49000,-0.05617
0.50027,0.50000,-0.06199,0.50000,-0.09914,0.50000,0.05578,0.50000,-0.06217,0.50000,0.04524,0.50000,-0.05544
0.51028,0.51000,-0.06211,0.51000,-0.09975,0.51000,0.05656,0.51000,-0.05976,0.51000,0.04246,0.51000,-0.05541
0.52028,0.52000,-0.06258,0.52000,-0.10058,0.52000,0.05766,0.52000,-0.05753,0.52000,0.03950,0.52000,-0.05610
0.53029,0.53000,-0.06340,0.53000,-0.10158,0.53000,0.05905,0.53000,-0.05553,0.53000,0.03630,0.53000,-0.05744
0.54029,0.54000,-0.06451,0.54000,-0.10271,0.54000,0.06065,0.54000,-0.05374,0.54000,0.03280,0.54000,-0.05925
0.55030,0.55000,-0.06588,0.55000,-0.10393,0.55000,0.06237,0.55000,-0.05214,0.55000,0.02899,0.55000,-0.06130
0.56030,0.56000,-0.06744,0.56000,-0.10520,0.56000,0.06408,0.56000,-0.05064,0.56000,0.02490,0.56000,-0.06333
0.57031,0.57000,-0.06912,0.57000,-0.10646,0.57000,0.06569,0.57000,-0.04919,0.57000,0.02059,0.57000,-0.06509
0.58032,0.58000,-0.07084,0.58000,-0.10767,0.58000,0.06710,0.58000,-0.04768,0.58000,0.01617,0.58000,-0.06641
0.59032,0.59000,-0.07254,0.59000,-0.10880,0.59000,0.06824,0.59000,-0.04605,0.59000,0.01180,0.59000,-0.06717
0.60033,0.60000,-0.07416,0.60000,-0.10982,0.60000,0.06905,0.60000,-0.04427,0.60000,0.00762,0.60000,-0.06733
0.61033,0.61000,-0.07566,0.61000,-0.11071,0.61000,0.06954,0.61000,-0.04233,0.61000,0.00383,0.61000,-0.06695
0.62034,0.62000,-0.07701,0.62000,-0.11147,0.62000,0.06969,0.62000,-0.04025,0.62000,0.00058,0.62000,-0.06613
0.63034,0.63000,-0.07819,0.63000,-0.11210,0.63000,0.06955,0.63000,-0.03810,0.63000,-0.00199,0.63000,-0.06502
0.64035,0.64000,-0.07920,0.64000,-0.11260,0.64000,0.06915,0.64000,-0.03596,0.64000,-0.00377,0.64000,-0.06380
0.65035,0.65000,-0.08006,0.65000,-0.11299,0.65000,0.06854,0.65000,-0.03391,0.65000,-0.00470,0.65000,-0.06264
0.66036,0.66000,-0.08077,0.66000,-0.11327,0.66000,0.06778,0.66000,-0.03204,0.66000,-0.00474,0.66000,-0.06174
0.67036,0.67000,-0.08134,0.67000,-0.11342,0.67000,0.06694,0.67000,-0.03043,0.67000,-0.00392,0.67000,-0.06127
0.68037,0.68000,-0.08178,0.68000,-0.11346,0.68000,0.06607,0.68000,-0.02916,0.68000,-0.00231,0.68000,-0.06139
0.69037,0.69000,-0.08209,0.69000,-0.11337,0.69000,0.06524,0.69000,-0.02827,0.69000,-0.00001,0.69000,-0.06226
0.70038,0.70000,-0.08228,0.70000,-0.11316,0.70000,0.06451,0.70000,-0.02776,0.70000,0.00285,0.70000,-0.06400
0.71039,0.71000,-0.08235,0.71000,-0.11282,0.71000,0.06392,0.71000,-0.02765,0.71000,0.00607,0.71000,-0.06669
0.72039,0.72000,-0.08229,0.72000,-0.11237,0.72000,0.06352,0.72000,-0.02789,0.72000,0.00948,0.72000,-0.07033
0.73040,0.73000,-0.08212,0.73000,-0.11182,0.73000,0.06331,0.73000,-0.02845,0.73000,0.01285,0.73000,-0.07487
0.74040,0.74000,-0.08183,0.74000,-0.11119,0.74000,0.06331,0.74000,-0.02927,0.74000,0.01597,0.74000,-0.08015
0.75041,0.75000,-0.08142,0.75000,-0.11049,0.75000,0.06349,0.75000,-0.03029,0.75000,0.01863,0.75000,-0.08592
0.76041,0.76000,-0.08087,0.76000,-0.10977,0.76000,0.06379,0.76000,-0.03143,0.76000,0.02065,0.76000,-0.09185
0.77042,0.77000,-0.08018,0.77000,-0.10907,0.77000,0.06416,0.77000,-0.03262,0.77000,0.02188,0.77000,-0.09756
0.78042,0.78000,-0.07936,0.78000,-0.10842,0.78000,0.06449,0.78000,-0.03377,0.78000,0.02222,0.78000,-0.10264
0.79043,0.79000,-0.07840,0.79000,-0.10787,0.79000,0.06471,0.79000,-0.03481,0.79000,0.02164,0.79000,-0.10672
0.80043,0.80000,-0.07734,0.80000,-0.10745,0.80000,0.06471,0.80000,-0.03567,0.80000,0.02017,0.80000,-0.10947
0.81044,0.81000,-0.07620,0.81000,-0.10718,0.81000,0.06444,0.81000,-0.03631,0.81000,0.01792,0.81000,-0.11066
0.82045,0.82000,-0.07503,0.82000,-0.10707,0.82000,0.06383,0.82000,-0.03671,0.82000,0.01506,0.82000,-0.11019
0.83045,0.83000,-0.07388,0.83000,-0.10713,0.83000,0.06290,0.83000,-0.03689,0.83000,0.01179,0.83000,-0.10809
0.84046,0.84000,-0.07284,0.84000,-0.10734,0.84000,0.06166,0.84000,-0.03690,0.84000,0.00834,0.84000,-0.10452
0.85046,0.85000,-0.07196,0.85000,-0.10769,0.85000,0.06018,0.85000,-0.03681,0.85000,0.00493,0.85000,-0.09975
0.86047,0.86000,-0.07131,0.86000,-0.10815,0.86000,0.05855,0.86000,-0.03671,0.86000,0.00177,0.86000,-0.09416
0.87047,0.87000,-0.07095,0.87000,-0.10871,0.87000,0.05688,0.87000,-0.03670,0.87000,-0.00099,0.87000,-0.08819
0.88048,0.88000,-0.07092,0.88000,-0.10935,0.88000,0.05528,0.88000,-0.03683,0.88000,-0.00320,0.88000,-0.08228
0.89048,0.89000,-0.07123,0.89000,-0.11006,0.89000,0.05385,0.89000,-0.03714,0.89000,-0.00479,0.89000,-0.07690
0.90049,0.90000,-0.07188,0.90000,-0.11083,0.90000,0.05268,0.90000,-0.03765,0.90000,-0.00571,0.90000,-0.07244
0.91049,0.91000,-0.07283,0.91000,-0.11166,0.91000,0.05184,0.91000,-0.03831,0.91000,-0.00597,0.91000,-0.06922
0.92050,0.92000,-0.07404,0.92000,-0.11253,0.92000,0.05140,0.92000,-0.03906,0.92000,-0.00559,0.92000,-0.06746
0.93050,0.93000,-0.07543,0.93000,-0.11343,0.93000,0.05137,0.93000,-0.03984,0.93000,-0.00465,0.93000,-0.06728
0.94051,0.94000,-0.07693,0.94000,-0.11433,0.94000,0.05177,0.94000,-0.04055,0.94000,-0.00324,0.94000,-0.06867
0.95052,0.95000,-0.07844,0.95000,-0.11521,0.95000,0.05259,0.95000,-0.04111,0.95000,-0.00148,0.95000,-0.07150
0.96052,0.96000,-0.07989,0.96000,-0.11603,0.96000,0.05379,0.96000,-0.04144,0.96000,0.00049,0.96000,-0.07555
0.97053,0.97000,-0.08118,0.97000,-0.11673,0.97000,0.05531,0.97000,-0.04150,0.97000,0.00250,0.97000,-0.08052
0.98053,0.98000,-0.08224,0.98000,-0.11728,0.98000,0.05707,0.98000,-0.04123,0.98000,0.00437,0.98000,-0.08604
0.99054,0.99000,-0.08302,0.99000,-0.11762,0.99000,0.05899,0.99000,-0.04061,0.99000,0.00592,0.99000,-0.09172
1.00054,1.00000,-0.08347,1.00000,-0.11774,1.00000,0.06094,1.00000,-0.03965,1.00000,0.00698,1.00000,-0.09718
1.01055,1.01000,-0.08360,1.01000,-0.11762,1.01000,0.06283,1.01000,-0.03838,1.01000,0.00741,1.01000,-0.10206
1.02055,1.02000,-0.08340,1.02000,-0.11728,1.02000,0.06457,1.02000,-0.03685,1.02000,0.00711,1.02000,-0.10606
1.03056,1.03000,-0.08293,1.03000,-0.11676,1.03000,0.06609,1.03000,-0.03514,1.03000,0.00605,1.03000,-0.10899
1.04056,1.04000,-0.08223,1.04000,-0.11610,1.04000,0.06732,1.04000,-0.03336,1.04000,0.00429,1.04000,-0.11074
1.05057,1.05000,-0.08138,1.05000,-0.11538,1.05000,0.06826,1.05000,-0.03163,1.05000,0.00195,1.05000,-0.11132
1.06058,1.06000,-0.08045,1.06000,-0.11466,1.06000,0.06888,1.06000,-0.03006,1.06000,-0.00080,1.06000,-0.11082
1.07058,1.07000,-0.07951,1.07000,-0.11402,1.07000,0.06919,1.07000,-0.02877,1.07000,-0.00373,1.07000,-0.10940
1.08059,1.08000,-0.07862,1.08000,-0.11351,1.08000,0.06922,1.08000,-0.02783,1.08000,-0.00664,1.08000,-0.10725
1.09059,1.09000,-0.07784,1.09000,-0.11318,1.09000,0.06899,1.09000,-0.02732,1.09000,-0.00934,1.09000,-0.10458
1.10060,1.10000,-0.07720,1.10000,-0.11304,1.10000,0.06853,1.10000,-0.02727,1.10000,-0.01169,1.10000,-0.10154
1.11060,1.11000,-0.07674,1.11000,-0.11311,1.11000,0.06789,1.11000,-0.02769,1.11000,-0.01363,1.11000,-0.09828
1.12061,1.12000,-0.07646,1.12000,-0.11336,1.12000,0.06710,1.12000,-0.02857,1.12000,-0.01510,1.12000,-0.09487
1.13061,1.13000,-0.07635,1.13000,-0.11376,1.13000,0.06622,1.13000,-0.02987,1.13000,-0.01613,1.13000,-0.09133
1.14062,1.14000,-0.07639,1.14000,-0.11427,1.14000,0.06533,1.14000,-0.03153,1.14000,-0.01674,1.14000,-0.08764
1.15062,1.15000,-0.07653,1.15000,-0.11483,1.15000,0.06447,1.15000,-0.03348,1.15000,-0.01696,1.15000,-0.08374
1.16063,1.16000,-0.07672,1.16000,-0.11540,1.16000,0.06372,1.16000,-0.03563,1.16000,-0.01683,1.16000,-0.07956
1.17063,1.17000,-0.07690,1.17000,-0.11590,1.17000,0.06314,1.17000,-0.03792,1.17000,-0.01639,1.17000,-0.07503
1.18064,1.18000,-0.07698,1.18000,-0.11630,1.18000,0.06280,1.18000,-0.04025,1.18000,-0.01569,1.18000,-0.07013
1.19065,1.19000,-0.07691,1.19000,-0.11653,1.19000,0.06273,1.19000,-0.04255,1.19000,-0.01477,1.19000,-0.06487
1.20065,1.20000,-0.07661,1.20000,-0.11657,1.20000,0.06295,1.20000,-0.04475,1.20000,-0.01371,1.20000,-0.05931
1.21066,1.21000,-0.07605,1.21000,-0.11640,1.21000,0.06347,1.21000,-0.04680,1.21000,-0.01262,1.21000,-0.05359
1.22066,1.22000,-0.07521,1.22000,-0.11604,1.22000,0.06425,1.22000,-0.04864,1.22000,-0.01158,1.22000,-0.04786
1.23067,1.23000,-0.07411,1.23000,-0.11550,1.23000,0.06525,1.23000,-0.05021,1.23000,-0.01074,1.23000,-0.04230
1.24067,1.24000,-0.07281,1.24000,-0.11483,1.24000,0.06638,1.24000,-0.05145,1.24000,-0.01020,1.24000,-0.03710
1.25068,1.25000,-0.07137,1.25000,-0.11407,1.25000,0.06758,1.25000,-0.05231,1.25000,-0.01005,1.25000,-0.03240
1.26068,1.26000,-0.06990,1.26000,-0.11329,1.26000,0.06876,1.26000,-0.05277,1.26000,-0.01036,1.26000,-0.02835
1.27069,1.27000,-0.06849,1.27000,-0.11252,1.27000,0.06985,1.27000,-0.05281,1.27000,-0.01111,1.27000,-0.02503
1.28069,1.28000,-0.06725,1.28000,-0.11181,1.28000,0.07082,1.28000,-0.05243,1.28000,-0.01225,1.28000,-0.02245
1.29070,1.29000,-0.06625,1.29000,-0.11117,1.29000,0.07164,1.29000,-0.05167,1.29000,-0.01371,1.29000,-0.02059
1.30071,1.30000,-0.06556,1.30000,-0.11060,1.30000,0.07231,1.30000,-0.05057,1.30000,-0.01535,1.30000,-0.01938
1.31071,1.31000,-0.06517,1.31000,-0.11009,1.31000,0.07286,1.31000,-0.04921,1.31000,-0.01708,1.31000,-0.01869
