Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 0.311857, -0.575016, -0.196887, -0.164368, 0.0120171, -0.129669, 0.00131989, -0.0127093, -0.207226, -0.170292, -0.0509834, 0.13575, 0.134369, 0.112518, -0.248634, 0.465711, 0.344872, -0.189446, -0.0362262, -0.262996, -0.375441, 0.199013, -0.136319, -0.514951, 0.126434, 0.0524622, 0.010077, -0.250467, 0.12638, 0.0517588, 0.252089, 0.131815, -0.123528, 0.0355578, 0.0703789, 0.148121, -0.0339962, -0.210154, 0.477185, 0.199608, 0.123159, 0.516857
0.0100015, 0.318512, -0.570274, -0.195632, -0.16353, 0.0127304, -0.13662, 0.00315857, -0.00303254, -0.224141, -0.170047, -0.0517452, 0.140053, 0.132362, 0.111732, -0.23687, 0.463609, 0.341091, -0.186674, -0.0370891, -0.263603, -0.37267, 0.201267, -0.132954, -0.510353, 0.131397, 0.0573598, 0.0084221, -0.249003, 0.13135, 0.0566164, 0.251701, 0.126201, -0.125811, 0.0335597, 0.0713451, 0.148896, -0.0376626, -0.217325, 0.479213, 0.201606, 0.122468, 0.5195
0.0200031, 0.323801, -0.564024, -0.193564, -0.166373, 0.0126883, -0.138786, 0.00370026, 0.00283556, -0.239995, -0.169723, -0.0526981, 0.141541, 0.130882, 0.112106, -0.223312, 0.461132, 0.336346, -0.183898, -0.036825, -0.264329, -0.369407, 0.204949, -0.130749, -0.506879, 0.135662, 0.0603882, 0.00345026, -0.246299, 0.135644, 0.0596138, 0.250746, 0.119711, -0.126658, 0.0334384, 0.0708951, 0.151466, -0.0458422, -0.220605, 0.48259, 0.202871, 0.122379, 0.5231
0.0300046, 0.323201, -0.556417, -0.19029, -0.170712, 0.0105307, -0.137283, 0.000236511, 0.0025671, -0.249455, -0.169306, -0.0538218, 0.140839, 0.132286, 0.111732, -0.208633, 0.459375, 0.332584, -0.181124, -0.0371059, -0.265113, -0.365691, 0.206499, -0.12986, -0.506577, 0.140624, 0.0642753, -0.0016508, -0.245196, 0.140633, 0.0634696, 0.248098, 0.114259, -0.126372, 0.0356981, 0.0719442, 0.15512, -0.0530831, -0.22013, 0.4886, 0.201483, 0.120822, 0.528121
0.0400062, 0.319347, -0.548202, -0.18812, -0.171923, 0.00799336, -0.134338, -0.00323486, -0.00477276, -0.254831, -0.168781, -0.0550761, 0.136757, 0.134483, 0.116127, -0.194092, 0.455069, 0.329308, -0.178588, -0.0369745, -0.265858, -0.361579, 0.209281, -0.126884, -0.508526, 0.143361, 0.066308, -0.00604722, -0.245247, 0.143391, 0.0654717, 0.245178, 0.109901, -0.125911, 0.0399874, 0.0732168, 0.156558, -0.0578354, -0.215074, 0.493852, 0.202167, 0.118128, 0.533248
0.0500077, 0.315164, -0.540703, -0.185034, -0.17382, 0.00468186, -0.130241, -0.00814819, -0.0154756, -0.258001, -0.16813, -0.0564009, 0.13205, 0.136993, 0.12291, -0.183151, 0.451555, 0.324615, -0.174824, -0.0352376, -0.266436, -0.357129, 0.213804, -0.122891, -0.506974, 0.142121, 0.0642602, -0.0072248, -0.246699, 0.142153, 0.0634035, 0.24395, 0.106689, -0.122204, 0.0451337, 0.0749096, 0.152404, -0.062711, -0.210111, 0.498277, 0.202108, 0.115669, 0.53733
0.0600092, 0.311006, -0.53452, -0.183355, -0.176004, 0.0019592, -0.130791, -0.0106049, -0.0238459, -0.26046, -0.167339, -0.057719, 0.130486, 0.137848, 0.125809, -0.175652, 0.448151, 0.32014, -0.170229, -0.0338428, -0.26669, -0.352394, 0.215459, -0.117301, -0.501887, 0.141115, 0.0635896, -0.00658376, -0.247391, 0.141145, 0.0627313, 0.246752, 0.104408, -0.118699, 0.0497367, 0.0752563, 0.148104, -0.0649527, -0.20416, 0.501387, 0.203458, 0.113224, 0.540725
0.0700108, 0.311006, -0.53452, -0.183355, -0.176004, 0.0019592, -0.130791, -0.0106049, -0.0238459, -0.26046, -0.167339, -0.057719, 0.130486, 0.137848, 0.125809, -0.175652, 0.448151, 0.32014, -0.170229, -0.0338428, -0.26669, -0.352394, 0.215459, -0.117301, -0.501887, 0.141115, 0.0635896, -0.00658376, -0.247391, 0.141145, 0.0627313, 0.246752, 0.104408, -0.118699, 0.0497367, 0.0752563, 0.148104, -0.0649527, -0.20416, 0.501387, 0.203458, 0.113224, 0.540725
0.0800123, 0.30346, -0.521003, -0.17815, -0.181466, -0.0042531, -0.129021, -0.0138779, -0.036397, -0.261969, -0.165294, -0.0599711, 0.131447, 0.13826, 0.123734, -0.165985, 0.444653, 0.315865, -0.168116, -0.0312788, -0.265551, -0.342196, 0.219725, -0.101349, -0.492821, 0.13376, 0.0571179, -0.00916442, -0.248504, 0.133802, 0.0562352, 0.252625, 0.0995011, -0.112924, 0.0611664, 0.0732241, 0.135383, -0.0625261, -0.194366, 0.50944, 0.200715, 0.10399, 0.547217
0.0900139, 0.302428, -0.514985, -0.175852, -0.183794, -0.00680916, -0.12764, -0.0162201, -0.0462111, -0.261988, -0.164042, -0.0607188, 0.131996, 0.13945, 0.134544, -0.16497, 0.442658, 0.312784, -0.168835, -0.0314191, -0.26385, -0.336742, 0.219607, -0.092656, -0.481915, 0.131059, 0.0537768, -0.010459, -0.246978, 0.131105, 0.052878, 0.25374, 0.0964243, -0.113047, 0.063672, 0.0739148, 0.128841, -0.0482202, -0.193773, 0.509893, 0.200432, 0.10337, 0.547538
