Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.64289,0.00000,0.15487,0.00000,0.27585,0.00000,0.55777,0.00000,-1.87608,0.00000,1.54426
0.01000,0.01000,0.64096,0.01000,0.15136,0.01000,0.26325,0.01000,0.57078,0.01000,-1.88017,0.01000,1.54090
0.02000,0.02000,0.63826,0.02000,0.14764,0.02000,0.25057,0.02000,0.58435,0.02000,-1.88132,0.02000,1.53668
0.03000,0.03000,0.63469,0.03000,0.14370,0.03000,0.23866,0.03000,0.59759,0.03000,-1.87865,0.03000,1.53185
0.04001,0.04000,0.63015,0.04000,0.13951,0.04000,0.22839,0.04000,0.60951,0.04000,-1.87149,0.04000,1.52682
0.05001,0.05000,0.62458,0.05000,0.13494,0.05000,0.22056,0.05000,0.61908,0.05000,-1.85940,0.05000,1.52218
0.06001,0.06000,0.61796,0.06000,0.12983,0.06000,0.21584,0.06000,0.62540,0.06000,-1.84232,0.06000,1.51868
0.07001,0.07000,0.61029,0.07000,0.12396,0.07000,0.21468,0.07000,0.62775,0.07000,-1.82056,0.07000,1.51713
0.08001,0.08000,0.60165,0.08000,0.11715,0.08000,0.21727,0.08000,0.62573,0.08000,-1.79478,0.08000,1.51837
0.09001,0.09000,0.59219,0.09000,0.10930,0.09000,0.22353,0.09000,0.61929,0.09000,-1.76597,0.09000,1.52310
0.10002,0.10000,0.58206,0.10000,0.10040,0.10000,0.23309,0.10000,0.60876,0.10000,-1.73537,0.10000,1.53176
0.11002,0.11000,0.57150,0.11000,0.09058,0.11000,0.24542,0.11000,0.59475,0.11000,-1.70435,0.11000,1.54446
0.12002,0.12000,0.56068,0.12000,0.08013,0.12000,0.25980,0.12000,0.57812,0.12000,-1.67431,0.12000,1.56087
0.13002,0.13000,0.54976,0.13000,0.06945,0.13000,0.27548,0.13000,0.55986,0.13000,-1.64653,0.13000,1.58022
0.14002,0.14000,0.53878,0.14000,0.05901,0.14000,0.29173,0.14000,0.54094,0.14000,-1.62211,0.14000,1.60130
0.15002,0.15000,0.52769,0.15000,0.04932,0.15000,0.30791,0.15000,0.52226,0.15000,-1.60184,0.15000,1.62255
0.16002,0.16000,0.51627,0.16000,0.04082,0.16000,0.32355,0.16000,0.50448,0.16000,-1.58617,0.16000,1.64217
0.17003,0.17000,0.50421,0.17000,0.03387,0.17000,0.33833,0.17000,0.48802,0.17000,-1.57525,0.17000,1.65830
0.18003,0.18000,0.49114,0.18000,0.02871,0.18000,0.35207,0.18000,0.47304,0.18000,-1.56893,0.18000,1.66914
0.19003,0.19000,0.47670,0.19000,0.02543,0.19000,0.36472,0.19000,0.45943,0.19000,-1.56676,0.19000,1.67320
0.20003,0.20000,0.46062,0.20000,0.02401,0.20000,0.37623,0.20000,0.44687,0.20000,-1.56811,0.20000,1.66941
0.21003,0.21000,0.44281,0.21000,0.02432,0.21000,0.38657,0.21000,0.43491,0.21000,-1.57215,0.21000,1.65733
0.22003,0.22000,0.42340,0.22000,0.02618,0.22000,0.39561,0.22000,0.42304,0.22000,-1.57796,0.22000,1.63715
0.23003,0.23000,0.40276,0.23000,0.02936,0.23000,0.40311,0.23000,0.41079,0.23000,-1.58451,0.23000,1.60972
0.24004,0.24000,0.38147,0.24000,0.03365,0.24000,0.40876,0.24000,0.39776,0.24000,-1.59071,0.24000,1.57646
0.25004,0.25000,0.36024,0.25000,0.03886,0.25000,0.41216,0.25000,0.38372,0.25000,-1.59548,0.25000,1.53919
0.26004,0.26000,0.33990,0.26000,0.04486,0.26000,0.41292,0.26000,0.36860,0.26000,-1.59777,0.26000,1.49996
0.27004,0.27000,0.32125,0.27000,0.05154,0.27000,0.41066,0.27000,0.35250,0.27000,-1.59658,0.27000,1.46083
0.28004,0.28000,0.30506,0.28000,0.05888,0.28000,0.40510,0.28000,0.33567,0.28000,-1.59103,0.28000,1.42367
0.29004,0.29000,0.29193,0.29000,0.06682,0.29000,0.39609,0.29000,0.31846,0.29000,-1.58043,0.29000,1.39003
0.30004,0.30000,0.28227,0.30000,0.07530,0.30000,0.38359,0.30000,0.30128,0.30000,-1.56432,0.30000,1.36096
0.31005,0.31000,0.27620,0.31000,0.08414,0.31000,0.36769,0.31000,0.28456,0.31000,-1.54254,0.31000,1.33700
0.32005,0.32000,0.27360,0.32000,0.09303,0.32000,0.34857,0.32000,0.26870,0.32000,-1.51526,0.32000,1.31814
0.33005,0.33000,0.27401,0.33000,0.10150,0.33000,0.32649,0.33000,0.25406,0.33000,-1.48302,0.33000,1.30387
0.34005,0.34000,0.27675,0.34000,0.10898,0.34000,0.30176,0.34000,0.24089,0.34000,-1.44662,0.34000,1.29331
0.35005,0.35000,0.28095,0.35000,0.11478,0.35000,0.27478,0.35000,0.22939,0.35000,-1.40713,0.35000,1.28527
0.36005,0.36000,0.28561,0.36000,0.11826,0.36000,0.24598,0.36000,0.21964,0.36000,-1.36574,0.36000,1.27848
0.37005,0.37000,0.28978,0.37000,0.11884,0.37000,0.21590,0.37000,0.21166,0.37000,-1.32368,0.37000,1.27170
0.38006,0.38000,0.29255,0.38000,0.11613,0.38000,0.18513,0.38000,0.20539,0.38000,-1.28214,0.38000,1.26389
0.39006,0.39000,0.29322,0.39000,0.10999,0.39000,0.15437,0.39000,0.20069,0.39000,-1.24215,0.39000,1.25428
0.40006,0.40000,0.29128,0.40000,0.10058,0.40000,0.12432,0.40000,0.19742,0.40000,-1.20461,0.40000,1.24242
0.41006,0.41000,0.28645,0.41000,0.08829,0.41000,0.09570,0.41000,0.19537,0.41000,-1.17016,0.41000,1.22820
0.42006,0.42000,0.27868,0.42000,0.07377,0.42000,0.06916,0.42000,0.19433,0.42000,-1.13920,0.42000,1.21170
0.43006,0.43000,0.26810,0.43000,0.05778,0.43000,0.04525,0.43000,0.19409,0.43000,-1.11189,0.43000,1.19316
0.44006,0.44000,0.25498,0.44000,0.04119,0.44000,0.02439,0.44000,0.19444,0.44000,-1.08811,0.44000,1.17284
