Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.52178,0.00000,0.06387,0.00000,-1.14156
0.01000,0.01000,0.51405,0.01000,0.06006,0.01000,-1.15201
0.02000,0.02000,0.50516,0.02000,0.05585,0.02000,-1.16318
0.03000,0.03000,0.49526,0.03000,0.05139,0.03000,-1.17459
0.04001,0.04000,0.48459,0.04000,0.04689,0.04000,-1.18571
0.05001,0.05000,0.47337,0.05000,0.04255,0.05000,-1.19604
0.06001,0.06000,0.46185,0.06000,0.03858,0.06000,-1.20514
0.07001,0.07000,0.45019,0.07000,0.03517,0.07000,-1.21264
0.08001,0.08000,0.43854,0.08000,0.03246,0.08000,-1.21831
0.09001,0.09000,0.42696,0.09000,0.03056,0.09000,-1.22205
0.10001,0.10000,0.41548,0.10000,0.02953,0.10000,-1.22387
0.11002,0.11000,0.40406,0.11000,0.02941,0.11000,-1.22389
0.12002,0.12000,0.39268,0.12000,0.03018,0.12000,-1.22230
0.13002,0.13000,0.38131,0.13000,0.03184,0.13000,-1.21934
0.14002,0.14000,0.37000,0.14000,0.03435,0.14000,-1.21527
0.15002,0.15000,0.35885,0.15000,0.03765,0.15000,-1.21034
0.16002,0.16000,0.34806,0.16000,0.04166,0.16000,-1.20478
0.17003,0.17000,0.33789,0.17000,0.04624,0.17000,-1.19882
0.18003,0.18000,0.32868,0.18000,0.05118,0.18000,-1.19270
0.19003,0.19000,0.32075,0.19000,0.05625,0.19000,-1.18665
0.20003,0.20000,0.31439,0.20000,0.06117,0.20000,-1.18093
0.21003,0.21000,0.30981,0.21000,0.06571,0.21000,-1.17577
0.22003,0.22000,0.30705,0.22000,0.06962,0.22000,-1.17139
0.23003,0.23000,0.30602,0.23000,0.07275,0.23000,-1.16798
0.24004,0.24000,0.30644,0.24000,0.07500,0.24000,-1.16569
0.25004,0.25000,0.30791,0.25000,0.07637,0.25000,-1.16460
0.26004,0.26000,0.30991,0.26000,0.07687,0.26000,-1.16470
0.27004,0.27000,0.31190,0.27000,0.07663,0.27000,-1.16592
0.28004,0.28000,0.31334,0.28000,0.07576,0.28000,-1.16807
0.29004,0.29000,0.31379,0.29000,0.07442,0.29000,-1.17088
0.30004,0.30000,0.31292,0.30000,0.07280,0.30000,-1.17398
0.31005,0.31000,0.31052,0.31000,0.07109,0.31000,-1.17696
0.32005,0.32000,0.30653,0.32000,0.06946,0.32000,-1.17939
0.33005,0.33000,0.30096,0.33000,0.06811,0.33000,-1.18090
0.34005,0.34000,0.29389,0.34000,0.06719,0.34000,-1.18114
