Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.00079,0.00000,-0.07435,0.00000,-1.29585,0.00000,0.99370,0.00000,-0.16996,0.00000,0.15194
0.01000,0.01000,0.00210,0.01000,-0.07343,0.01000,-1.29568,0.01000,0.99367,0.01000,-0.16552,0.01000,0.14898
0.02000,0.02000,0.00540,0.02000,-0.07244,0.02000,-1.29551,0.02000,0.99355,0.02000,-0.15977,0.02000,0.14594
0.03000,0.03000,0.00901,0.03000,-0.07140,0.03000,-1.29531,0.03000,0.99334,0.03000,-0.15263,0.03000,0.14297
0.04001,0.04000,0.01284,0.04000,-0.07033,0.04000,-1.29510,0.04000,0.99302,0.04000,-0.14407,0.04000,0.14021
0.05001,0.05000,0.01679,0.05000,-0.06926,0.05000,-1.29487,0.05000,0.99262,0.05000,-0.13410,0.05000,0.13780
0.06001,0.06000,0.02077,0.06000,-0.06818,0.06000,-1.29459,0.06000,0.99215,0.06000,-0.12278,0.06000,0.13581
0.07001,0.07000,0.02468,0.07000,-0.06708,0.07000,-1.29427,0.07000,0.99164,0.07000,-0.11025,0.07000,0.13430
0.08001,0.08000,0.02847,0.08000,-0.06594,0.08000,-1.29387,0.08000,0.99115,0.08000,-0.09670,0.08000,0.13325
0.09001,0.09000,0.03209,0.09000,-0.06471,0.09000,-1.29339,0.09000,0.99073,0.09000,-0.08240,0.09000,0.13262
0.10001,0.10000,0.03554,0.10000,-0.06335,0.10000,-1.29278,0.10000,0.99043,0.10000,-0.06762,0.10000,0.13231
0.11002,0.11000,0.03880,0.11000,-0.06180,0.11000,-1.29205,0.11000,0.99029,0.11000,-0.05271,0.11000,0.13223
0.12002,0.12000,0.04189,0.12000,-0.06003,0.12000,-1.29117,0.12000,0.99033,0.12000,-0.03798,0.12000,0.13229
0.13002,0.13000,0.04486,0.13000,-0.05799,0.13000,-1.29014,0.13000,0.99057,0.13000,-0.02378,0.13000,0.13242
0.14002,0.14000,0.04773,0.14000,-0.05568,0.14000,-1.28896,0.14000,0.99097,0.14000,-0.01038,0.14000,0.13255
0.15002,0.15000,0.05056,0.15000,-0.05312,0.15000,-1.28764,0.15000,0.99151,0.15000,0.00198,0.15000,0.13268
0.16002,0.16000,0.05339,0.16000,-0.05033,0.16000,-1.28618,0.16000,0.99212,0.16000,0.01313,0.16000,0.13276
0.17003,0.17000,0.05626,0.17000,-0.04739,0.17000,-1.28461,0.17000,0.99273,0.17000,0.02301,0.17000,0.13279
0.18003,0.18000,0.05922,0.18000,-0.04435,0.18000,-1.28294,0.18000,0.99329,0.18000,0.03164,0.18000,0.13272
0.19003,0.19000,0.06231,0.19000,-0.04131,0.19000,-1.28119,0.19000,0.99372,0.19000,0.03914,0.19000,0.13249
0.20003,0.20000,0.06555,0.20000,-0.03834,0.20000,-1.27938,0.20000,0.99398,0.20000,0.04569,0.20000,0.13201
0.21003,0.21000,0.06898,0.21000,-0.03552,0.21000,-1.27752,0.21000,0.99404,0.21000,0.05154,0.21000,0.13115
0.22003,0.22000,0.07260,0.22000,-0.03289,0.22000,-1.27562,0.22000,0.99391,0.22000,0.05695,0.22000,0.12975
0.23003,0.23000,0.07645,0.23000,-0.03049,0.23000,-1.27370,0.23000,0.99358,0.23000,0.06220,0.23000,0.12767
0.24004,0.24000,0.08051,0.24000,-0.02833,0.24000,-1.27177,0.24000,0.99309,0.24000,0.06750,0.24000,0.12476
0.25004,0.25000,0.08479,0.25000,-0.02639,0.25000,-1.26983,0.25000,0.99247,0.25000,0.07301,0.25000,0.12091
0.26004,0.26000,0.08928,0.26000,-0.02462,0.26000,-1.26787,0.26000,0.99175,0.26000,0.07881,0.26000,0.11609
0.27004,0.27000,0.09396,0.27000,-0.02297,0.27000,-1.26590,0.27000,0.99097,0.27000,0.08488,0.27000,0.11033
0.28004,0.28000,0.09881,0.28000,-0.02134,0.28000,-1.26389,0.28000,0.99016,0.28000,0.09110,0.28000,0.10376
0.29004,0.29000,0.10378,0.29000,-0.01966,0.29000,-1.26184,0.29000,0.98935,0.29000,0.09725,0.29000,0.09659
0.30004,0.30000,0.10884,0.30000,-0.01783,0.30000,-1.25971,0.30000,0.98857,0.30000,0.10306,0.30000,0.08909
0.31005,0.31000,0.11393,0.31000,-0.01576,0.31000,-1.25748,0.31000,0.98781,0.31000,0.10822,0.31000,0.08156
0.32005,0.32000,0.11900,0.32000,-0.01339,0.32000,-1.25513,0.32000,0.98708,0.32000,0.11242,0.32000,0.07431
0.33005,0.33000,0.12401,0.33000,-0.01066,0.33000,-1.25264,0.33000,0.98636,0.33000,0.11539,0.33000,0.06756
0.34005,0.34000,0.12891,0.34000,-0.00754,0.34000,-1.24998,0.34000,0.98563,0.34000,0.11695,0.34000,0.06147
0.35005,0.35000,0.13365,0.35000,-0.00405,0.35000,-1.24712,0.35000,0.98486,0.35000,0.11699,0.35000,0.05609
0.36005,0.36000,0.13821,0.36000,-0.00023,0.36000,-1.24406,0.36000,0.98400,0.36000,0.11553,0.36000,0.05138
0.37005,0.37000,0.14254,0.37000,0.00384,0.37000,-1.24079,0.37000,0.98301,0.37000,0.11269,0.37000,0.04722
0.38006,0.38000,0.14664,0.38000,0.00808,0.38000,-1.23733,0.38000,0.98183,0.38000,0.10869,0.38000,0.04343
0.39006,0.39000,0.15049,0.39000,0.01234,0.39000,-1.23369,0.39000,0.98039,0.39000,0.10379,0.39000,0.03983
0.40006,0.40000,0.15409,0.40000,0.01650,0.40000,-1.22991,0.40000,0.97863,0.40000,0.09834,0.40000,0.03625
0.41006,0.41000,0.15744,0.41000,0.02042,0.41000,-1.22603,0.41000,0.97649,0.41000,0.09266,0.41000,0.03259
0.42006,0.42000,0.16055,0.42000,0.02397,0.42000,-1.22207,0.42000,0.97392,0.42000,0.08708,0.42000,0.02880
0.43006,0.43000,0.16342,0.43000,0.02701,0.43000,-1.21807,0.43000,0.97091,0.43000,0.08188,0.43000,0.02490
0.44006,0.44000,0.16606,0.44000,0.02947,0.44000,-1.21404,0.44000,0.96742,0.44000,0.07732,0.44000,0.02099
0.45007,0.45000,0.16849,0.45000,0.03127,0.45000,-1.20999,0.45000,0.96348,0.45000,0.07359,0.45000,0.01721
0.46007,0.46000,0.17072,0.46000,0.03238,0.46000,-1.20591,0.46000,0.95911,0.46000,0.07083,0.46000,0.01374
0.47007,0.47000,0.17276,0.47000,0.03282,0.47000,-1.20179,0.47000,0.95435,0.47000,0.06914,0.47000,0.01078
0.48007,0.48000,0.17462,0.48000,0.03263,0.48000,-1.19760,0.48000,0.94926,0.48000,0.06854,0.48000,0.00850
0.49007,0.49000,0.17632,0.49000,0.03189,0.49000,-1.19332,0.49000,0.94392,0.49000,0.06904,0.49000,0.00705
0.50007,0.50000,0.17786,0.50000,0.03070,0.50000,-1.18893,0.50000,0.93839,0.50000,0.07054,0.50000,0.00650
0.51007,0.51000,0.17928,0.51000,0.02920,0.51000,-1.18441,0.51000,0.93277,0.51000,0.07294,0.51000,0.00690
0.52008,0.52000,0.18058,0.52000,0.02751,0.52000,-1.17976,0.52000,0.92712,0.52000,0.07606,0.52000,0.00821
0.53008,0.53000,0.18177,0.53000,0.02578,0.53000,-1.17498,0.53000,0.92152,0.53000,0.07964,0.53000,0.01037
0.54008,0.54000,0.18286,0.54000,0.02411,0.54000,-1.17010,0.54000,0.91605,0.54000,0.08343,0.54000,0.01324
0.55008,0.55000,0.18387,0.55000,0.02262,0.55000,-1.16513,0.55000,0.91074,0.55000,0.08710,0.55000,0.01668
0.56008,0.56000,0.18480,0.56000,0.02138,0.56000,-1.16009,0.56000,0.90566,0.56000,0.09034,0.56000,0.02051
0.57008,0.57000,0.18565,0.57000,0.02046,0.57000,-1.15501,0.57000,0.90082,0.57000,0.09284,0.57000,0.02454
0.58008,0.58000,0.18642,0.58000,0.01987,0.58000,-1.14991,0.58000,0.89625,0.58000,0.09435,0.58000,0.02857
0.59009,0.59000,0.18709,0.59000,0.01963,0.59000,-1.14479,0.59000,0.89196,0.59000,0.09468,0.59000,0.03240
0.60009,0.60000,0.18766,0.60000,0.01976,0.60000,-1.13966,0.60000,0.88794,0.60000,0.09371,0.60000,0.03584
0.61009,0.61000,0.18814,0.61000,0.02025,0.61000,-1.13450,0.61000,0.88418,0.61000,0.09145,0.61000,0.03872
0.62009,0.62000,0.18852,0.62000,0.02111,0.62000,-1.12927,0.62000,0.88066,0.62000,0.08796,0.62000,0.04092
0.63009,0.63000,0.18882,0.63000,0.02234,0.63000,-1.12394,0.63000,0.87734,0.63000,0.08336,0.63000,0.04235
