Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.63222,0.00000,0.26784,0.00000,-0.01693,0.00000,-0.22747,0.00000,-0.27033,0.00000,-0.07062
0.01001,0.01000,-0.63678,0.01000,0.25732,0.01000,-0.02299,0.01000,-0.22627,0.01000,-0.27428,0.01000,-0.08318
0.02001,0.02000,-0.64194,0.02000,0.24485,0.02000,-0.02982,0.02000,-0.22488,0.02000,-0.28336,0.02000,-0.09790
0.03002,0.03000,-0.64759,0.03000,0.23060,0.03000,-0.03723,0.03000,-0.22332,0.03000,-0.29094,0.03000,-0.11454
0.04003,0.04000,-0.65359,0.04000,0.21482,0.04000,-0.04501,0.04000,-0.22161,0.04000,-0.29828,0.04000,-0.13271
0.05003,0.05000,-0.65979,0.05000,0.19783,0.05000,-0.05293,0.05000,-0.21978,0.05000,-0.30520,0.05000,-0.15196
0.06004,0.06000,-0.66605,0.06000,0.17999,0.06000,-0.06077,0.06000,-0.21787,0.06000,-0.30194,0.06000,-0.17179
0.07004,0.07000,-0.67224,0.07000,0.16170,0.07000,-0.06833,0.07000,-0.21591,0.07000,-0.29108,0.07000,-0.19169
0.08005,0.08000,-0.67825,0.08000,0.14334,0.08000,-0.07544,0.08000,-0.21391,0.08000,-0.27844,0.08000,-0.21116
0.09006,0.09000,-0.68399,0.09000,0.12528,0.09000,-0.08200,0.09000,-0.21190,0.09000,-0.26746,0.09000,-0.22975
0.10006,0.10000,-0.68937,0.10000,0.10790,0.10000,-0.08790,0.10000,-0.20986,0.10000,-0.26106,0.10000,-0.24708
0.11007,0.11000,-0.69432,0.11000,0.09152,0.11000,-0.09310,0.11000,-0.20777,0.11000,-0.26267,0.11000,-0.26280
0.12008,0.12000,-0.69875,0.12000,0.07644,0.12000,-0.09755,0.12000,-0.20561,0.12000,-0.26959,0.12000,-0.27665
0.13008,0.13000,-0.70259,0.13000,0.06292,0.13000,-0.10125,0.13000,-0.20334,0.13000,-0.27950,0.13000,-0.28843
0.14009,0.14000,-0.70575,0.14000,0.05115,0.14000,-0.10417,0.14000,-0.20096,0.14000,-0.28642,0.14000,-0.29803
0.15009,0.15000,-0.70814,0.15000,0.04127,0.15000,-0.10631,0.15000,-0.19846,0.15000,-0.28268,0.15000,-0.30542
0.16010,0.16000,-0.70964,0.16000,0.03333,0.16000,-0.10767,0.16000,-0.19589,0.16000,-0.27203,0.16000,-0.31066
0.17011,0.17000,-0.71014,0.17000,0.02733,0.17000,-0.10824,0.17000,-0.19330,0.17000,-0.25975,0.17000,-0.31389
0.18011,0.18000,-0.70955,0.18000,0.02321,0.18000,-0.10804,0.18000,-0.19079,0.18000,-0.24472,0.18000,-0.31532
0.19012,0.19000,-0.70777,0.19000,0.02082,0.19000,-0.10710,0.19000,-0.18845,0.19000,-0.23187,0.19000,-0.31521
0.20013,0.20000,-0.70472,0.20000,0.01999,0.20000,-0.10549,0.20000,-0.18638,0.20000,-0.22519,0.20000,-0.31378
0.21013,0.21000,-0.70036,0.21000,0.02048,0.21000,-0.10332,0.21000,-0.18466,0.21000,-0.22444,0.21000,-0.31127
0.22014,0.22000,-0.69469,0.22000,0.02203,0.22000,-0.10073,0.22000,-0.18332,0.22000,-0.22420,0.22000,-0.30783
0.23014,0.23000,-0.68772,0.23000,0.02435,0.23000,-0.09790,0.23000,-0.18238,0.23000,-0.22093,0.23000,-0.30363
0.24015,0.24000,-0.67952,0.24000,0.02716,0.24000,-0.09503,0.24000,-0.18180,0.24000,-0.21198,0.24000,-0.29876
0.25016,0.25000,-0.67020,0.25000,0.03019,0.25000,-0.09236,0.25000,-0.18152,0.25000,-0.19934,0.25000,-0.29333
0.26016,0.26000,-0.65990,0.26000,0.03320,0.26000,-0.09010,0.26000,-0.18146,0.26000,-0.18051,0.26000,-0.28739
0.27017,0.27000,-0.64879,0.27000,0.03598,0.27000,-0.08846,0.27000,-0.18152,0.27000,-0.16358,0.27000,-0.28101
0.28018,0.28000,-0.63708,0.28000,0.03840,0.28000,-0.08758,0.28000,-0.18160,0.28000,-0.14735,0.28000,-0.27417
0.29018,0.29000,-0.62505,0.29000,0.04036,0.29000,-0.08753,0.29000,-0.18161,0.29000,-0.13419,0.29000,-0.26686
0.30019,0.30000,-0.61297,0.30000,0.04180,0.30000,-0.08833,0.30000,-0.18147,0.30000,-0.12110,0.30000,-0.25899
0.31019,0.31000,-0.60118,0.31000,0.04274,0.31000,-0.08987,0.31000,-0.18113,0.31000,-0.11113,0.31000,-0.25047
0.32020,0.32000,-0.59000,0.32000,0.04319,0.32000,-0.09196,0.32000,-0.18054,0.32000,-0.10646,0.32000,-0.24117
0.33021,0.33000,-0.57976,0.33000,0.04322,0.33000,-0.09435,0.33000,-0.17970,0.33000,-0.11064,0.33000,-0.23097
0.34021,0.34000,-0.57078,0.34000,0.04291,0.34000,-0.09674,0.34000,-0.17862,0.34000,-0.12360,0.34000,-0.21975
0.35022,0.35000,-0.56329,0.35000,0.04236,0.35000,-0.09883,0.35000,-0.17730,0.35000,-0.14182,0.35000,-0.20745
0.36023,0.36000,-0.55750,0.36000,0.04167,0.36000,-0.10032,0.36000,-0.17578,0.36000,-0.15897,0.36000,-0.19399
0.37023,0.37000,-0.55350,0.37000,0.04095,0.37000,-0.10100,0.37000,-0.17408,0.37000,-0.17391,0.37000,-0.17936
0.38024,0.38000,-0.55131,0.38000,0.04029,0.38000,-0.10072,0.38000,-0.17225,0.38000,-0.18557,0.38000,-0.16354
0.39024,0.39000,-0.55087,0.39000,0.03975,0.39000,-0.09942,0.39000,-0.17031,0.39000,-0.19083,0.39000,-0.14656
0.40025,0.40000,-0.55201,0.40000,0.03937,0.40000,-0.09715,0.40000,-0.16829,0.40000,-0.19415,0.40000,-0.12844
0.41026,0.41000,-0.55452,0.41000,0.03915,0.41000,-0.09405,0.41000,-0.16625,0.41000,-0.19708,0.41000,-0.10925
0.42026,0.42000,-0.55810,0.42000,0.03906,0.42000,-0.09032,0.42000,-0.16421,0.42000,-0.19888,0.42000,-0.08913
0.43027,0.43000,-0.56244,0.43000,0.03904,0.43000,-0.08621,0.43000,-0.16222,0.43000,-0.20601,0.43000,-0.06828
0.44028,0.44000,-0.56719,0.44000,0.03904,0.44000,-0.08200,0.44000,-0.16032,0.44000,-0.21776,0.44000,-0.04697
0.45028,0.45000,-0.57200,0.45000,0.03898,0.45000,-0.07796,0.45000,-0.15856,0.45000,-0.23271,0.45000,-0.02553
0.46029,0.46000,-0.57654,0.46000,0.03884,0.46000,-0.07431,0.46000,-0.15698,0.46000,-0.24207,0.46000,-0.00431
0.47029,0.47000,-0.58052,0.47000,0.03860,0.47000,-0.07125,0.47000,-0.15560,0.47000,-0.24996,0.47000,0.01637
0.48030,0.48000,-0.58369,0.48000,0.03826,0.48000,-0.06887,0.48000,-0.15443,0.48000,-0.26057,0.48000,0.03623
0.49031,0.49000,-0.58587,0.49000,0.03785,0.49000,-0.06723,0.49000,-0.15348,0.49000,-0.26887,0.49000,0.05508
0.50031,0.50000,-0.58693,0.50000,0.03739,0.50000,-0.06630,0.50000,-0.15269,0.50000,-0.28262,0.50000,0.07282
0.51032,0.51000,-0.58684,0.51000,0.03690,0.51000,-0.06601,0.51000,-0.15203,0.51000,-0.29652,0.51000,0.08940
0.52033,0.52000,-0.58561,0.52000,0.03635,0.52000,-0.06624,0.52000,-0.15142,0.52000,-0.31046,0.52000,0.10480
0.53033,0.53000,-0.58334,0.53000,0.03573,0.53000,-0.06687,0.53000,-0.15078,0.53000,-0.32110,0.53000,0.11899
0.54034,0.54000,-0.58017,0.54000,0.03495,0.54000,-0.06776,0.54000,-0.15006,0.54000,-0.32548,0.54000,0.13191
0.55034,0.55000,-0.57629,0.55000,0.03391,0.55000,-0.06880,0.55000,-0.14919,0.55000,-0.32119,0.55000,0.14339
0.56035,0.56000,-0.57193,0.56000,0.03253,0.56000,-0.06988,0.56000,-0.14816,0.56000,-0.31466,0.56000,0.15315
0.57036,0.57000,-0.56727,0.57000,0.03067,0.57000,-0.07098,0.57000,-0.14695,0.57000,-0.30554,0.57000,0.16083
0.58036,0.58000,-0.56253,0.58000,0.02828,0.58000,-0.07207,0.58000,-0.14559,0.58000,-0.30621,0.58000,0.16603
0.59037,0.59000,-0.55785,0.59000,0.02530,0.59000,-0.07319,0.59000,-0.14411,0.59000,-0.30914,0.59000,0.16833
0.60038,0.60000,-0.55333,0.60000,0.02176,0.60000,-0.07442,0.60000,-0.14255,0.60000,-0.30635,0.60000,0.16745
0.61038,0.61000,-0.54900,0.61000,0.01773,0.61000,-0.07582,0.61000,-0.14095,0.61000,-0.30499,0.61000,0.16324
0.62039,0.62000,-0.54488,0.62000,0.01334,0.62000,-0.07747,0.62000,-0.13934,0.62000,-0.30691,0.62000,0.15577
0.63039,0.63000,-0.54092,0.63000,0.00877,0.63000,-0.07942,0.63000,-0.13776,0.63000,-0.30943,0.63000,0.14538
0.64040,0.64000,-0.53707,0.64000,0.00420,0.64000,-0.08169,0.64000,-0.13625,0.64000,-0.31258,0.64000,0.13258
0.65041,0.65000,-0.53330,0.65000,-0.00020,0.65000,-0.08427,0.65000,-0.13483,0.65000,-0.31283,0.65000,0.11806
0.66041,0.66000,-0.52959,0.66000,-0.00427,0.66000,-0.08709,0.66000,-0.13350,0.66000,-0.30963,0.66000,0.10259
0.67042,0.67000,-0.52596,0.67000,-0.00792,0.67000,-0.09011,0.67000,-0.13226,0.67000,-0.30357,0.67000,0.08696
0.68043,0.68000,-0.52244,0.68000,-0.01110,0.68000,-0.09322,0.68000,-0.13111,0.68000,-0.29575,0.68000,0.07189
0.69043,0.69000,-0.51908,0.69000,-0.01382,0.69000,-0.09636,0.69000,-0.13000,0.69000,-0.28506,0.69000,0.05802
0.70044,0.70000,-0.51592,0.70000,-0.01612,0.70000,-0.09946,0.70000,-0.12892,0.70000,-0.27148,0.70000,0.04584
0.71044,0.71000,-0.51299,0.71000,-0.01807,0.71000,-0.10251,0.71000,-0.12782,0.71000,-0.26235,0.71000,0.03569
0.72045,0.72000,-0.51024,0.72000,-0.01974,0.72000,-0.10550,0.72000,-0.12665,0.72000,-0.25827,0.72000,0.02777
0.73046,0.73000,-0.50761,0.73000,-0.02121,0.73000,-0.10847,0.73000,-0.12537,0.73000,-0.25842,0.73000,0.02216
0.74046,0.74000,-0.50495,0.74000,-0.02255,0.74000,-0.11148,0.74000,-0.12392,0.74000,-0.26543,0.74000,0.01882
0.75047,0.75000,-0.50209,0.75000,-0.02379,0.75000,-0.11461,0.75000,-0.12228,0.75000,-0.26952,0.75000,0.01762
0.76048,0.76000,-0.49883,0.76000,-0.02496,0.76000,-0.11792,0.76000,-0.12041,0.76000,-0.26914,0.76000,0.01836
0.77048,0.77000,-0.49497,0.77000,-0.02607,0.77000,-0.12145,0.77000,-0.11831,0.77000,-0.26182,0.77000,0.02075
0.78049,0.78000,-0.49033,0.78000,-0.02710,0.78000,-0.12522,0.78000,-0.11600,0.78000,-0.24740,0.78000,0.02445
0.79049,0.79000,-0.48477,0.79000,-0.02804,0.79000,-0.12923,0.79000,-0.11351,0.79000,-0.23633,0.79000,0.02902
