Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.48351,0.00000,-0.14565,0.00000,0.16060,0.00000,0.68821,0.00000,0.08596,0.00000,0.60478
0.01000,0.01000,0.49110,0.01000,-0.14544,0.01000,0.15852,0.01000,0.68352,0.01000,0.09727,0.01000,0.62275
0.02000,0.02000,0.50023,0.02000,-0.14515,0.02000,0.15569,0.02000,0.67656,0.02000,0.11065,0.02000,0.64343
0.03000,0.03000,0.51064,0.03000,-0.14482,0.03000,0.15208,0.03000,0.66727,0.03000,0.13663,0.03000,0.66619
0.04001,0.04000,0.52193,0.04000,-0.14453,0.04000,0.14775,0.04000,0.65580,0.04000,0.16748,0.04000,0.69023
0.05001,0.05000,0.53356,0.05000,-0.14438,0.05000,0.14281,0.05000,0.64251,0.05000,0.20896,0.05000,0.71458
0.06001,0.06000,0.54492,0.06000,-0.14450,0.06000,0.13743,0.06000,0.62804,0.06000,0.25330,0.06000,0.73827
0.07001,0.07000,0.55539,0.07000,-0.14505,0.07000,0.13182,0.07000,0.61321,0.07000,0.30026,0.07000,0.76041
0.08001,0.08000,0.56436,0.08000,-0.14620,0.08000,0.12621,0.08000,0.59895,0.08000,0.34042,0.08000,0.78024
0.09001,0.09000,0.57139,0.09000,-0.14806,0.09000,0.12084,0.09000,0.58624,0.09000,0.37342,0.09000,0.79723
0.10001,0.10000,0.57616,0.10000,-0.15074,0.10000,0.11593,0.10000,0.57598,0.10000,0.39613,0.10000,0.81108
0.11002,0.11000,0.57860,0.11000,-0.15426,0.11000,0.11163,0.11000,0.56889,0.11000,0.41129,0.11000,0.82176
0.12002,0.12000,0.57882,0.12000,-0.15855,0.12000,0.10807,0.12000,0.56544,0.12000,0.42605,0.12000,0.82945
0.13002,0.13000,0.57717,0.13000,-0.16348,0.13000,0.10530,0.13000,0.56583,0.13000,0.42635,0.13000,0.83455
0.14002,0.14000,0.57414,0.14000,-0.16882,0.14000,0.10333,0.14000,0.56991,0.14000,0.41225,0.14000,0.83762
0.15002,0.15000,0.57036,0.15000,-0.17428,0.15000,0.10213,0.15000,0.57730,0.15000,0.40458,0.15000,0.83928
0.16002,0.16000,0.56650,0.16000,-0.17952,0.16000,0.10161,0.16000,0.58737,0.16000,0.39773,0.16000,0.84014
0.17002,0.17000,0.56319,0.17000,-0.18420,0.17000,0.10172,0.17000,0.59935,0.17000,0.39765,0.17000,0.84075
0.18003,0.18000,0.56100,0.18000,-0.18799,0.18000,0.10236,0.18000,0.61239,0.18000,0.39679,0.18000,0.84154
0.19003,0.19000,0.56037,0.19000,-0.19059,0.19000,0.10349,0.19000,0.62567,0.19000,0.38808,0.19000,0.84282
0.20003,0.20000,0.56155,0.20000,-0.19181,0.20000,0.10506,0.20000,0.63841,0.20000,0.38396,0.20000,0.84482
0.21003,0.21000,0.56465,0.21000,-0.19151,0.21000,0.10708,0.21000,0.64997,0.21000,0.38467,0.21000,0.84763
0.22003,0.22000,0.56956,0.22000,-0.18968,0.22000,0.10957,0.22000,0.65983,0.22000,0.38349,0.22000,0.85127
0.23003,0.23000,0.57605,0.23000,-0.18638,0.23000,0.11254,0.23000,0.66765,0.23000,0.38478,0.23000,0.85569
0.24003,0.24000,0.58372,0.24000,-0.18180,0.24000,0.11603,0.24000,0.67324,0.24000,0.37816,0.24000,0.86080
0.25004,0.25000,0.59208,0.25000,-0.17620,0.25000,0.12001,0.25000,0.67658,0.25000,0.35986,0.25000,0.86644
0.26004,0.26000,0.60059,0.26000,-0.16991,0.26000,0.12442,0.26000,0.67776,0.26000,0.33549,0.26000,0.87246
0.27004,0.27000,0.60870,0.27000,-0.16331,0.27000,0.12914,0.27000,0.67701,0.27000,0.32115,0.27000,0.87865
0.28004,0.28000,0.61588,0.28000,-0.15682,0.28000,0.13401,0.28000,0.67463,0.28000,0.32040,0.28000,0.88482
0.29004,0.29000,0.62164,0.29000,-0.15086,0.29000,0.13884,0.29000,0.67098,0.29000,0.33228,0.29000,0.89080
0.30004,0.30000,0.62561,0.30000,-0.14581,0.30000,0.14342,0.30000,0.66647,0.30000,0.34645,0.30000,0.89642
0.31004,0.31000,0.62749,0.31000,-0.14200,0.31000,0.14759,0.31000,0.66153,0.31000,0.35556,0.31000,0.90156
0.32005,0.32000,0.62711,0.32000,-0.13969,0.32000,0.15119,0.32000,0.65656,0.32000,0.36180,0.32000,0.90610
0.33005,0.33000,0.62441,0.33000,-0.13900,0.33000,0.15415,0.33000,0.65195,0.33000,0.36650,0.33000,0.91000
0.34005,0.34000,0.61944,0.34000,-0.13997,0.34000,0.15645,0.34000,0.64804,0.34000,0.37798,0.34000,0.91323
0.35005,0.35000,0.61237,0.35000,-0.14250,0.35000,0.15814,0.35000,0.64507,0.35000,0.39911,0.35000,0.91579
0.36005,0.36000,0.60348,0.36000,-0.14637,0.36000,0.15930,0.36000,0.64322,0.36000,0.42628,0.36000,0.91774
0.37005,0.37000,0.59312,0.37000,-0.15131,0.37000,0.16007,0.37000,0.64256,0.37000,0.45046,0.37000,0.91921
