Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.40103,0.00000,0.38898,0.00000,0.18179,0.00000,-0.32201,0.00000,0.14146,0.00000,-0.47784
0.01000,0.01000,0.39936,0.01000,0.38832,0.01000,0.18400,0.01000,-0.31905,0.01000,0.14558,0.01000,-0.48606
0.02000,0.02000,0.39829,0.02000,0.38796,0.02000,0.18668,0.02000,-0.31570,0.02000,0.12862,0.02000,-0.49440
0.03000,0.03000,0.39804,0.03000,0.38799,0.03000,0.18982,0.03000,-0.31205,0.03000,0.10022,0.03000,-0.50237
0.04001,0.04000,0.39876,0.04000,0.38844,0.04000,0.19337,0.04000,-0.30817,0.04000,0.07778,0.04000,-0.50948
0.05001,0.05000,0.40055,0.05000,0.38933,0.05000,0.19728,0.05000,-0.30414,0.05000,0.06854,0.05000,-0.51532
0.06001,0.06000,0.40341,0.06000,0.39062,0.06000,0.20147,0.06000,-0.30000,0.06000,0.07059,0.06000,-0.51963
0.07001,0.07000,0.40728,0.07000,0.39224,0.07000,0.20589,0.07000,-0.29580,0.07000,0.08565,0.07000,-0.52237
0.08001,0.08000,0.41201,0.08000,0.39407,0.08000,0.21047,0.08000,-0.29154,0.08000,0.10659,0.08000,-0.52373
0.09001,0.09000,0.41739,0.09000,0.39600,0.09000,0.21514,0.09000,-0.28722,0.09000,0.12273,0.09000,-0.52412
0.10001,0.10000,0.42320,0.10000,0.39790,0.10000,0.21987,0.10000,-0.28279,0.10000,0.13347,0.10000,-0.52415
0.11002,0.11000,0.42921,0.11000,0.39966,0.11000,0.22459,0.11000,-0.27821,0.11000,0.15050,0.11000,-0.52454
0.12002,0.12000,0.43521,0.12000,0.40117,0.12000,0.22928,0.12000,-0.27344,0.12000,0.16391,0.12000,-0.52605
0.13002,0.13000,0.44105,0.13000,0.40237,0.13000,0.23391,0.13000,-0.26844,0.13000,0.16383,0.13000,-0.52938
0.14002,0.14000,0.44658,0.14000,0.40323,0.14000,0.23848,0.14000,-0.26315,0.14000,0.15494,0.14000,-0.53513
0.15002,0.15000,0.45172,0.15000,0.40374,0.15000,0.24298,0.15000,-0.25756,0.15000,0.13895,0.15000,-0.54373
0.16002,0.16000,0.45641,0.16000,0.40391,0.16000,0.24746,0.16000,-0.25164,0.16000,0.13311,0.16000,-0.55545
0.17002,0.17000,0.46059,0.17000,0.40380,0.17000,0.25195,0.17000,-0.24542,0.17000,0.13567,0.17000,-0.57040
0.18002,0.18000,0.46422,0.18000,0.40347,0.18000,0.25651,0.18000,-0.23893,0.18000,0.14360,0.18000,-0.58851
0.19003,0.19000,0.46725,0.19000,0.40302,0.19000,0.26119,0.19000,-0.23222,0.19000,0.15622,0.19000,-0.60957
0.20003,0.20000,0.46962,0.20000,0.40253,0.20000,0.26603,0.20000,-0.22536,0.20000,0.17628,0.20000,-0.63320
0.21003,0.21000,0.47123,0.21000,0.40215,0.21000,0.27107,0.21000,-0.21841,0.21000,0.19956,0.21000,-0.65885
0.22003,0.22000,0.47197,0.22000,0.40197,0.22000,0.27635,0.22000,-0.21147,0.22000,0.22310,0.22000,-0.68583
0.23003,0.23000,0.47169,0.23000,0.40213,0.23000,0.28185,0.23000,-0.20461,0.23000,0.23702,0.23000,-0.71330
0.24003,0.24000,0.47025,0.24000,0.40272,0.24000,0.28755,0.24000,-0.19791,0.24000,0.24869,0.24000,-0.74031
0.25003,0.25000,0.46746,0.25000,0.40381,0.25000,0.29338,0.25000,-0.19145,0.25000,0.25815,0.25000,-0.76588
0.26004,0.26000,0.46314,0.26000,0.40544,0.26000,0.29925,0.26000,-0.18530,0.26000,0.25846,0.26000,-0.78907
