Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.27422,0.00000,-3.29807,0.00000,0.39849,0.00000,-1.27398,0.00000,-0.68996,0.00000,1.21157
0.01001,0.01000,-0.26889,0.01000,-3.30162,0.01000,0.40030,0.01000,-1.27490,0.01000,-0.68824,0.01000,1.20791
0.02001,0.02000,-0.26272,0.02000,-3.30564,0.02000,0.40219,0.02000,-1.27578,0.02000,-0.68677,0.02000,1.20362
0.03002,0.03000,-0.25585,0.03000,-3.31004,0.03000,0.40406,0.03000,-1.27656,0.03000,-0.68576,0.03000,1.19874
0.04003,0.04000,-0.24847,0.04000,-3.31467,0.04000,0.40585,0.04000,-1.27718,0.04000,-0.68539,0.04000,1.19331
0.05003,0.05000,-0.24081,0.05000,-3.31937,0.05000,0.40749,0.05000,-1.27756,0.05000,-0.68584,0.05000,1.18741
0.06004,0.06000,-0.23310,0.06000,-3.32400,0.06000,0.40892,0.06000,-1.27766,0.06000,-0.68721,0.06000,1.18112
0.07004,0.07000,-0.22559,0.07000,-3.32841,0.07000,0.41012,0.07000,-1.27745,0.07000,-0.68955,0.07000,1.17454
0.08005,0.08000,-0.21846,0.08000,-3.33248,0.08000,0.41106,0.08000,-1.27692,0.08000,-0.69280,0.08000,1.16783
0.09006,0.09000,-0.21188,0.09000,-3.33611,0.09000,0.41171,0.09000,-1.27608,0.09000,-0.69684,0.09000,1.16113
0.10006,0.10000,-0.20598,0.10000,-3.33925,0.10000,0.41209,0.10000,-1.27494,0.10000,-0.70147,0.10000,1.15466
0.11007,0.11000,-0.20082,0.11000,-3.34188,0.11000,0.41219,0.11000,-1.27355,0.11000,-0.70645,0.11000,1.14863
0.12008,0.12000,-0.19643,0.12000,-3.34402,0.12000,0.41202,0.12000,-1.27196,0.12000,-0.71153,0.12000,1.14324
0.13008,0.13000,-0.19279,0.13000,-3.34572,0.13000,0.41160,0.13000,-1.27024,0.13000,-0.71646,0.13000,1.13868
0.14009,0.14000,-0.18987,0.14000,-3.34707,0.14000,0.41096,0.14000,-1.26846,0.14000,-0.72101,0.14000,1.13508
0.15010,0.15000,-0.18760,0.15000,-3.34816,0.15000,0.41014,0.15000,-1.26669,0.15000,-0.72495,0.15000,1.13255
0.16010,0.16000,-0.18590,0.16000,-3.34910,0.16000,0.40917,0.16000,-1.26502,0.16000,-0.72810,0.16000,1.13113
0.17011,0.17000,-0.18468,0.17000,-3.35000,0.17000,0.40810,0.17000,-1.26352,0.17000,-0.73027,0.17000,1.13082
0.18011,0.18000,-0.18387,0.18000,-3.35094,0.18000,0.40698,0.18000,-1.26224,0.18000,-0.73132,0.18000,1.13159
0.19012,0.19000,-0.18339,0.19000,-3.35199,0.19000,0.40585,0.19000,-1.26122,0.19000,-0.73111,0.19000,1.13337
0.20013,0.20000,-0.18317,0.20000,-3.35321,0.20000,0.40475,0.20000,-1.26049,0.20000,-0.72956,0.20000,1.13608
0.21013,0.21000,-0.18316,0.21000,-3.35462,0.21000,0.40373,0.21000,-1.26003,0.21000,-0.72662,0.21000,1.13960
0.22014,0.22000,-0.18333,0.22000,-3.35623,0.22000,0.40280,0.22000,-1.25983,0.22000,-0.72236,0.22000,1.14380
0.23015,0.23000,-0.18365,0.23000,-3.35802,0.23000,0.40198,0.23000,-1.25985,0.23000,-0.71687,0.23000,1.14854
0.24015,0.24000,-0.18408,0.24000,-3.35999,0.24000,0.40128,0.24000,-1.26003,0.24000,-0.71035,0.24000,1.15366
0.25016,0.25000,-0.18463,0.25000,-3.36211,0.25000,0.40071,0.25000,-1.26033,0.25000,-0.70303,0.25000,1.15901
0.26016,0.26000,-0.18527,0.26000,-3.36436,0.26000,0.40026,0.26000,-1.26068,0.26000,-0.69521,0.26000,1.16444
0.27017,0.27000,-0.18600,0.27000,-3.36673,0.27000,0.39992,0.27000,-1.26106,0.27000,-0.68720,0.27000,1.16984
0.28018,0.28000,-0.18681,0.28000,-3.36921,0.28000,0.39971,0.28000,-1.26141,0.28000,-0.67930,0.28000,1.17506
0.29018,0.29000,-0.18770,0.29000,-3.37179,0.29000,0.39962,0.29000,-1.26172,0.29000,-0.67182,0.29000,1.17998
0.30019,0.30000,-0.18868,0.30000,-3.37445,0.30000,0.39966,0.30000,-1.26198,0.30000,-0.66500,0.30000,1.18446
0.31020,0.31000,-0.18975,0.31000,-3.37719,0.31000,0.39985,0.31000,-1.26217,0.31000,-0.65905,0.31000,1.18836
0.32020,0.32000,-0.19094,0.32000,-3.38000,0.32000,0.40018,0.32000,-1.26231,0.32000,-0.65410,0.32000,1.19152
0.33021,0.33000,-0.19225,0.33000,-3.38286,0.33000,0.40068,0.33000,-1.26239,0.33000,-0.65022,0.33000,1.19378
0.34021,0.34000,-0.19373,0.34000,-3.38574,0.34000,0.40134,0.34000,-1.26243,0.34000,-0.64739,0.34000,1.19501
0.35022,0.35000,-0.19540,0.35000,-3.38864,0.35000,0.40215,0.35000,-1.26243,0.35000,-0.64557,0.35000,1.19515
0.36023,0.36000,-0.19731,0.36000,-3.39153,0.36000,0.40312,0.36000,-1.26238,0.36000,-0.64465,0.36000,1.19418
0.37023,0.37000,-0.19948,0.37000,-3.39439,0.37000,0.40423,0.37000,-1.26227,0.37000,-0.64447,0.37000,1.19219
0.38024,0.38000,-0.20194,0.38000,-3.39720,0.38000,0.40546,0.38000,-1.26211,0.38000,-0.64488,0.38000,1.18935
0.39025,0.39000,-0.20471,0.39000,-3.39996,0.39000,0.40681,0.39000,-1.26189,0.39000,-0.64566,0.39000,1.18592
0.40025,0.40000,-0.20780,0.40000,-3.40264,0.40000,0.40824,0.40000,-1.26159,0.40000,-0.64661,0.40000,1.18223
0.41026,0.41000,-0.21120,0.41000,-3.40524,0.41000,0.40975,0.41000,-1.26123,0.41000,-0.64751,0.41000,1.17861
0.42027,0.42000,-0.21489,0.42000,-3.40776,0.42000,0.41131,0.42000,-1.26081,0.42000,-0.64818,0.42000,1.17541
0.43027,0.43000,-0.21884,0.43000,-3.41023,0.43000,0.41289,0.43000,-1.26035,0.43000,-0.64843,0.43000,1.17293
0.44028,0.44000,-0.22300,0.44000,-3.41264,0.44000,0.41447,0.44000,-1.25984,0.44000,-0.64816,0.44000,1.17141
0.45028,0.45000,-0.22731,0.45000,-3.41502,0.45000,0.41602,0.45000,-1.25930,0.45000,-0.64729,0.45000,1.17099
0.46029,0.46000,-0.23173,0.46000,-3.41739,0.46000,0.41752,0.46000,-1.25873,0.46000,-0.64585,0.46000,1.17171
0.47030,0.47000,-0.23620,0.47000,-3.41977,0.47000,0.41894,0.47000,-1.25813,0.47000,-0.64391,0.47000,1.17350
0.48030,0.48000,-0.24067,0.48000,-3.42218,0.48000,0.42030,0.48000,-1.25749,0.48000,-0.64161,0.48000,1.17621
0.49031,0.49000,-0.24510,0.49000,-3.42461,0.49000,0.42156,0.49000,-1.25681,0.49000,-0.63916,0.49000,1.17959
0.50032,0.50000,-0.24948,0.50000,-3.42707,0.50000,0.42274,0.50000,-1.25606,0.50000,-0.63674,0.50000,1.18331
0.51032,0.51000,-0.25376,0.51000,-3.42957,0.51000,0.42385,0.51000,-1.25524,0.51000,-0.63454,0.51000,1.18702
0.52033,0.52000,-0.25794,0.52000,-3.43209,0.52000,0.42487,0.52000,-1.25434,0.52000,-0.63269,0.52000,1.19033
0.53033,0.53000,-0.26200,0.53000,-3.43463,0.53000,0.42582,0.53000,-1.25335,0.53000,-0.63126,0.53000,1.19286
0.54034,0.54000,-0.26593,0.54000,-3.43718,0.54000,0.42668,0.54000,-1.25228,0.54000,-0.63024,0.54000,1.19426
0.55035,0.55000,-0.26971,0.55000,-3.43974,0.55000,0.42746,0.55000,-1.25113,0.55000,-0.62955,0.55000,1.19424
0.56035,0.56000,-0.27332,0.56000,-3.44230,0.56000,0.42813,0.56000,-1.24991,0.56000,-0.62904,0.56000,1.19260
0.57036,0.57000,-0.27674,0.57000,-3.44487,0.57000,0.42867,0.57000,-1.24861,0.57000,-0.62851,0.57000,1.18923
0.58037,0.58000,-0.27995,0.58000,-3.44745,0.58000,0.42907,0.58000,-1.24724,0.58000,-0.62774,0.58000,1.18412
0.59037,0.59000,-0.28292,0.59000,-3.45003,0.59000,0.42931,0.59000,-1.24579,0.59000,-0.62649,0.59000,1.17739
0.60038,0.60000,-0.28565,0.60000,-3.45262,0.60000,0.42939,0.60000,-1.24428,0.60000,-0.62456,0.60000,1.16924
0.61038,0.61000,-0.28811,0.61000,-3.45519,0.61000,0.42930,0.61000,-1.24267,0.61000,-0.62178,0.61000,1.15997
0.62039,0.62000,-0.29032,0.62000,-3.45775,0.62000,0.42906,0.62000,-1.24097,0.62000,-0.61805,0.62000,1.14993
0.63040,0.63000,-0.29227,0.63000,-3.46028,0.63000,0.42868,0.63000,-1.23917,0.63000,-0.61335,0.63000,1.13951
0.64040,0.64000,-0.29401,0.64000,-3.46276,0.64000,0.42816,0.64000,-1.23725,0.64000,-0.60768,0.64000,1.12914
0.65041,0.65000,-0.29560,0.65000,-3.46520,0.65000,0.42753,0.65000,-1.23522,0.65000,-0.60115,0.65000,1.11919
0.66042,0.66000,-0.29713,0.66000,-3.46759,0.66000,0.42679,0.66000,-1.23309,0.66000,-0.59387,0.66000,1.11004
0.67042,0.67000,-0.29871,0.67000,-3.46993,0.67000,0.42593,0.67000,-1.23086,0.67000,-0.58602,0.67000,1.10198
0.68043,0.68000,-0.30050,0.68000,-3.47222,0.68000,0.42495,0.68000,-1.22857,0.68000,-0.57780,0.68000,1.09525
0.69044,0.69000,-0.30264,0.69000,-3.47447,0.69000,0.42384,0.69000,-1.22623,0.69000,-0.56942,0.69000,1.09001
0.70044,0.70000,-0.30532,0.70000,-3.47669,0.70000,0.42259,0.70000,-1.22389,0.70000,-0.56109,0.70000,1.08631
0.71045,0.71000,-0.30869,0.71000,-3.47890,0.71000,0.42119,0.71000,-1.22158,0.71000,-0.55303,0.71000,1.08413
0.72045,0.72000,-0.31287,0.72000,-3.48110,0.72000,0.41964,0.72000,-1.21934,0.72000,-0.54541,0.72000,1.08336
0.73046,0.73000,-0.31793,0.73000,-3.48331,0.73000,0.41798,0.73000,-1.21720,0.73000,-0.53840,0.73000,1.08383
0.74047,0.74000,-0.32387,0.74000,-3.48552,0.74000,0.41624,0.74000,-1.21518,0.74000,-0.53210,0.74000,1.08531
0.75047,0.75000,-0.33055,0.75000,-3.48775,0.75000,0.41448,0.75000,-1.21332,0.75000,-0.52660,0.75000,1.08759
0.76048,0.76000,-0.33775,0.76000,-3.48999,0.76000,0.41277,0.76000,-1.21161,0.76000,-0.52187,0.76000,1.09041
0.77049,0.77000,-0.34507,0.77000,-3.49225,0.77000,0.41124,0.77000,-1.21005,0.77000,-0.51787,0.77000,1.09357
0.78049,0.78000,-0.35199,0.78000,-3.49452,0.78000,0.40998,0.78000,-1.20864,0.78000,-0.51441,0.78000,1.09688
0.79050,0.79000,-0.35785,0.79000,-3.49682,0.79000,0.40911,0.79000,-1.20733,0.79000,-0.51123,0.79000,1.10021
0.80050,0.80000,-0.36186,0.80000,-3.49914,0.80000,0.40873,0.80000,-1.20609,0.80000,-0.50795,0.80000,1.10349
0.81051,0.81000,-0.36322,0.81000,-3.50150,0.81000,0.40892,0.81000,-1.20488,0.81000,-0.50408,0.81000,1.10668
0.82052,0.82000,-0.36110,0.82000,-3.50393,0.82000,0.40970,0.82000,-1.20362,0.82000,-0.49906,0.82000,1.10979
0.83052,0.83000,-0.35483,0.83000,-3.50646,0.83000,0.41104,0.83000,-1.20226,0.83000,-0.49225,0.83000,1.11287
0.84053,0.84000,-0.34396,0.84000,-3.50912,0.84000,0.41285,0.84000,-1.20073,0.84000,-0.48303,0.84000,1.11597
0.85054,0.85000,-0.32844,0.85000,-3.51197,0.85000,0.41497,0.85000,-1.19896,0.85000,-0.47087,0.85000,1.11916
0.86054,0.86000,-0.30875,0.86000,-3.51506,0.86000,0.41717,0.86000,-1.19684,0.86000,-0.45541,0.86000,1.12248
0.87055,0.87000,-0.28608,0.87000,-3.51842,0.87000,0.41915,0.87000,-1.19431,0.87000,-0.43658,0.87000,1.12593
0.88056,0.88000,-0.26242,0.88000,-3.52211,0.88000,0.42057,0.88000,-1.19128,0.88000,-0.41474,0.88000,1.12947
0.89056,0.89000,-0.24063,0.89000,-3.52616,0.89000,0.42106,0.89000,-1.18769,0.89000,-0.39080,0.89000,1.13293
0.90057,0.90000,-0.22448,0.90000,-3.53059,0.90000,0.42025,0.90000,-1.18354,0.90000,-0.36629,0.90000,1.13602
0.91057,0.91000,-0.21852,0.91000,-3.53539,0.91000,0.41781,0.91000,-1.17884,0.91000,-0.34349,0.91000,1.13832
0.92058,0.92000,-0.22790,0.92000,-3.54054,0.92000,0.41353,0.92000,-1.17371,0.92000,-0.32543,0.92000,1.13922
0.93059,0.93000,-0.25801,0.93000,-3.54596,0.93000,0.40731,0.93000,-1.16832,0.93000,-0.31583,0.93000,1.13798
0.94059,0.94000,-0.31401,0.94000,-3.55156,0.94000,0.39931,0.94000,-1.16295,0.94000,-0.31898,0.94000,1.13369
0.95060,0.95000,-0.40028,0.95000,-3.55717,0.95000,0.38995,0.95000,-1.15798,0.95000,-0.33951,0.95000,1.12540
0.96061,0.96000,-0.51970,0.96000,-3.56262,0.96000,0.37996,0.96000,-1.15387,0.96000,-0.38208,0.96000,1.11216
0.97061,0.97000,-0.67297,0.97000,-3.56766,0.97000,0.37047,0.97000,-1.15118,0.97000,-0.45095,0.97000,1.09316
0.98062,0.98000,-0.85799,0.98000,-3.57203,0.98000,0.36296,0.98000,-1.15053,0.98000,-0.54955,0.98000,1.06783
0.99062,0.99000,-1.06943,0.99000,-3.57545,0.99000,0.35921,0.99000,-1.15254,0.99000,-0.68002,0.99000,1.03598
1.00063,1.00000,-1.29865,1.00000,-3.57762,1.00000,0.36120,1.00000,-1.15783,1.00000,-0.84279,1.00000,0.99791
1.01064,1.01000,-1.53409,1.01000,-3.57826,1.01000,0.37088,1.01000,-1.16691,1.01000,-1.03633,1.01000,0.95450
1.02064,1.02000,-1.76231,1.02000,-3.57710,1.02000,0.38992,1.02000,-1.18017,1.02000,-1.25705,1.02000,0.90719
1.03065,1.03000,-1.96951,1.03000,-3.57391,1.03000,0.41942,1.03000,-1.19779,1.03000,-1.49952,1.03000,0.85791
1.04066,1.04000,-2.14333,1.04000,-3.56852,1.04000,0.45964,1.04000,-1.21967,1.04000,-1.75677,1.04000,0.80896
1.05066,1.05000,-2.27454,1.05000,-3.56083,1.05000,0.50984,1.05000,-1.24543,1.05000,-2.02081,1.05000,0.76270
1.06067,1.06000,-2.35813,1.06000,-3.55085,1.06000,0.56838,1.06000,-1.27435,1.06000,-2.28317,1.06000,0.72131
1.07067,1.07000,-2.39380,1.07000,-3.53872,1.07000,0.63293,1.07000,-1.30542,1.07000,-2.53540,1.07000,0.68636
1.08068,1.08000,-2.38568,1.08000,-3.52476,1.08000,0.70098,1.08000,-1.33729,1.08000,-2.76944,1.08000,0.65861
1.09069,1.09000,-2.34162,1.09000,-3.50942,1.09000,0.77020,1.09000,-1.36840,1.09000,-2.97791,1.09000,0.63770
1.10069,1.10000,-2.27206,1.10000,-3.49333,1.10000,0.83881,1.10000,-1.39706,1.10000,-3.15430,1.10000,0.62212
1.11070,1.11000,-2.18883,1.11000,-3.47723,1.11000,0.90564,1.11000,-1.42154,1.11000,-3.29309,1.11000,0.60928
1.12071,1.12000,-2.10379,1.12000,-3.46187,1.12000,0.97010,1.12000,-1.44024,1.12000,-3.38977,1.12000,0.59574
1.13071,1.13000,-2.02771,1.13000,-3.44802,1.13000,1.03192,1.13000,-1.45179,1.13000,-3.44095,1.13000,0.57758
1.14072,1.14000,-1.96917,1.14000,-3.43628,1.14000,1.09088,1.14000,-1.45523,1.14000,-3.44438,1.14000,0.55094
1.15073,1.15000,-1.93384,1.15000,-3.42705,1.15000,1.14660,1.15000,-1.45008,1.15000,-3.39912,1.15000,0.51255
1.16073,1.16000,-1.92412,1.16000,-3.42045,1.16000,1.19826,1.16000,-1.43641,1.16000,-3.30568,1.16000,0.46020
1.17074,1.17000,-1.93923,1.17000,-3.41630,1.17000,1.24459,1.17000,-1.41491,1.17000,-3.16618,1.17000,0.39309
1.18074,1.18000,-1.97579,1.18000,-3.41416,1.18000,1.28386,1.18000,-1.38677,1.18000,-2.98435,1.18000,0.31204
1.19075,1.19000,-2.02864,1.19000,-3.41341,1.19000,1.31413,1.19000,-1.35370,1.19000,-2.76549,1.19000,0.21941
1.20076,1.20000,-2.09178,1.20000,-3.41335,1.20000,1.33354,1.20000,-1.31767,1.20000,-2.51622,1.20000,0.11881
1.21076,1.21000,-2.15917,1.21000,-3.41327,1.21000,1.34061,1.21000,-1.28083,1.21000,-2.24423,1.21000,0.01471
1.22077,1.22000,-2.22541,1.22000,-3.41261,1.22000,1.33452,1.22000,-1.24524,1.22000,-1.95784,1.22000,-0.08813
1.23078,1.23000,-2.28617,1.23000,-3.41094,1.23000,1.31525,1.23000,-1.21280,1.23000,-1.66557,1.23000,-0.18514
1.24078,1.24000,-2.33838,1.24000,-3.40802,1.24000,1.28350,1.24000,-1.18505,1.24000,-1.37571,1.24000,-0.27239
1.25079,1.25000,-2.38027,1.25000,-3.40377,1.25000,1.24061,1.25000,-1.16317,1.25000,-1.09581,1.25000,-0.34691
1.26079,1.26000,-2.41122,1.26000,-3.39829,1.26000,1.18839,1.26000,-1.14789,1.26000,-0.83224,1.26000,-0.40682
1.27080,1.27000,-2.43149,1.27000,-3.39181,1.27000,1.12898,1.27000,-1.13956,1.27000,-0.58982,1.27000,-0.45143
1.28081,1.28000,-2.44194,1.28000,-3.38464,1.28000,1.06468,1.28000,-1.13814,1.28000,-0.37167,1.28000,-0.48109
1.29081,1.29000,-2.44376,1.29000,-3.37716,1.29000,0.99790,1.29000,-1.14331,1.29000,-0.17920,1.29000,-0.49707
1.30082,1.30000,-2.43826,1.30000,-3.36977,1.30000,0.93096,1.30000,-1.15448,1.30000,-0.01230,1.30000,-0.50130
1.31083,1.31000,-2.42673,1.31000,-3.36284,1.31000,0.86602,1.31000,-1.17091,1.31000,0.13025,1.31000,-0.49615
1.32083,1.32000,-2.41036,1.32000,-3.35665,1.32000,0.80491,1.32000,-1.19175,1.32000,0.25044,1.32000,-0.48413
1.33084,1.33000,-2.39024,1.33000,-3.35140,1.33000,0.74904,1.33000,-1.21611,1.33000,0.35057,1.33000,-0.46766
1.34084,1.34000,-2.36735,1.34000,-3.34711,1.34000,0.69936,1.34000,-1.24309,1.34000,0.43293,1.34000,-0.44890
1.35085,1.35000,-2.34259,1.35000,-3.34364,1.35000,0.65634,1.35000,-1.27183,1.35000,0.49963,1.35000,-0.42955
1.36086,1.36000,-2.31678,1.36000,-3.34069,1.36000,0.62002,1.36000,-1.30150,1.36000,0.55238,1.36000,-0.41085
1.37086,1.37000,-2.29074,1.37000,-3.33775,1.37000,0.59006,1.37000,-1.33136,1.37000,0.59251,1.37000,-0.39347
1.38087,1.38000,-2.26525,1.38000,-3.33422,1.38000,0.56582,1.38000,-1.36072,1.38000,0.62099,1.38000,-0.37761
1.39088,1.39000,-2.24116,1.39000,-3.32937,1.39000,0.54641,1.39000,-1.38897,1.39000,0.63841,1.39000,-0.36306
1.40088,1.40000,-2.21938,1.40000,-3.32248,1.40000,0.53082,1.40000,-1.41563,1.40000,0.64509,1.40000,-0.34929
1.41089,1.41000,-2.20093,1.41000,-3.31286,1.41000,0.51793,1.41000,-1.44032,1.41000,0.64102,1.41000,-0.33557
1.42090,1.42000,-2.18695,1.42000,-3.29994,1.42000,0.50656,1.42000,-1.46282,1.42000,0.62597,1.42000,-0.32110
1.43090,1.43000,-2.17865,1.43000,-3.28331,1.43000,0.49555,1.43000,-1.48303,1.43000,0.59944,1.43000,-0.30510
1.44091,1.44000,-2.17723,1.44000,-3.26276,1.44000,0.48377,1.44000,-1.50102,1.44000,0.56079,1.44000,-0.28692
1.45091,1.45000,-2.18371,1.45000,-3.23824,1.45000,0.47017,1.45000,-1.51693,1.45000,0.50933,1.45000,-0.26606
1.46092,1.46000,-2.19876,1.46000,-3.20994,1.46000,0.45392,1.46000,-1.53096,1.46000,0.44455,1.46000,-0.24225
1.47093,1.47000,-2.22249,1.47000,-3.17817,1.47000,0.43441,1.47000,-1.54330,1.47000,0.36630,1.47000,-0.21547
1.48093,1.48000,-2.25424,1.48000,-3.14335,1.48000,0.41136,1.48000,-1.55407,1.48000,0.27502,1.48000,-0.18597
1.49094,1.49000,-2.29251,1.49000,-3.10600,1.49000,0.38487,1.49000,-1.56329,1.49000,0.17195,1.49000,-0.15429
1.50095,1.50000,-2.33495,1.50000,-3.06660,1.50000,0.35543,1.50000,-1.57082,1.50000,0.05916,1.50000,-0.12119
