Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.54431,0.00000,0.27457,0.00000,-0.02108,0.00000,-0.13076,0.00000,-0.64066,0.00000,0.31135
0.01001,0.01000,0.54724,0.01000,0.27712,0.01000,-0.01699,0.01000,-0.12996,0.01000,-0.63896,0.01000,0.31080
0.02001,0.02000,0.55017,0.02000,0.27982,0.02000,-0.01272,0.02000,-0.12846,0.02000,-0.63609,0.02000,0.30916
0.03002,0.03000,0.55291,0.03000,0.28250,0.03000,-0.00845,0.03000,-0.12619,0.03000,-0.63195,0.03000,0.30622
0.04002,0.04000,0.55528,0.04000,0.28494,0.04000,-0.00438,0.04000,-0.12317,0.04000,-0.62656,0.04000,0.30187
0.05003,0.05000,0.55711,0.05000,0.28693,0.05000,-0.00068,0.05000,-0.11948,0.05000,-0.62004,0.05000,0.29612
0.06003,0.06000,0.55831,0.06000,0.28826,0.06000,0.00251,0.06000,-0.11527,0.06000,-0.61260,0.06000,0.28911
0.07004,0.07000,0.55884,0.07000,0.28877,0.07000,0.00510,0.07000,-0.11080,0.07000,-0.60452,0.07000,0.28109
0.08005,0.08000,0.55877,0.08000,0.28834,0.08000,0.00705,0.08000,-0.10636,0.08000,-0.59607,0.08000,0.27242
0.09005,0.09000,0.55825,0.09000,0.28695,0.09000,0.00835,0.09000,-0.10227,0.09000,-0.58751,0.09000,0.26352
0.10006,0.10000,0.55750,0.10000,0.28467,0.10000,0.00901,0.10000,-0.09882,0.10000,-0.57903,0.10000,0.25484
0.11006,0.11000,0.55681,0.11000,0.28163,0.11000,0.00907,0.11000,-0.09625,0.11000,-0.57074,0.11000,0.24677
0.12007,0.12000,0.55648,0.12000,0.27808,0.12000,0.00855,0.12000,-0.09473,0.12000,-0.56271,0.12000,0.23966
0.13008,0.13000,0.55679,0.13000,0.27427,0.13000,0.00751,0.13000,-0.09433,0.13000,-0.55493,0.13000,0.23380
0.14008,0.14000,0.55797,0.14000,0.27049,0.14000,0.00597,0.14000,-0.09503,0.14000,-0.54744,0.14000,0.22937
0.15009,0.15000,0.56019,0.15000,0.26702,0.15000,0.00401,0.15000,-0.09677,0.15000,-0.54029,0.15000,0.22654
0.16009,0.16000,0.56350,0.16000,0.26409,0.16000,0.00171,0.16000,-0.09939,0.16000,-0.53360,0.16000,0.22540
0.17010,0.17000,0.56789,0.17000,0.26189,0.17000,-0.00082,0.17000,-0.10276,0.17000,-0.52756,0.17000,0.22603
0.18010,0.18000,0.57326,0.18000,0.26055,0.18000,-0.00341,0.18000,-0.10670,0.18000,-0.52241,0.18000,0.22845
