Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.688402, 0.057254, -0.488308, 0.367357, -0.237742, 0.561768, -0.579224, -0.46626, -0.559974, 0.29101, -0.624566, 0.0141144, 0.130371, -0.640121, 0.687668, -0.0510915, -0.503981, -0.799647, 1.03708, 0.994649, -0.538747, 0.510951, 1.1529, 0.818069, -0.276172, -0.191374, -0.0173762, 0.262568, -0.27623, -0.189929, 0.466552, -0.0410676, -5.41978, -0.872128, 18.2167, 0.914109, 7.96382, -0.319236, -0.229878, 0.118846, -0.0596126, 0.258673
0.0100059, -0.677271, 0.0587356, -0.486709, 0.392297, -0.239507, 0.550552, -0.57795, -0.525606, -0.560959, 0.286334, -0.623521, 0.0235214, 0.133423, -0.571945, 0.675797, -0.0532572, -0.503778, -0.796179, 1.03112, 0.994901, -0.535003, 0.518561, 1.13377, 0.784288, -0.266987, -0.189538, -0.0142812, 0.255035, -0.267035, -0.18813, 0.470188, -0.0312739, -5.40957, -0.866487, 18.2957, 0.908756, 7.99446, -0.309888, -0.23842, 0.118484, -0.0512097, 0.266143
0.0200119, -0.662165, 0.0600848, -0.485514, 0.389725, -0.240018, 0.542488, -0.574562, -0.587922, -0.568565, 0.280186, -0.622173, 0.0295258, 0.134789, -0.496933, 0.665863, -0.0557886, -0.50382, -0.794361, 1.02547, 0.995384, -0.530037, 0.523625, 1.11807, 0.746453, -0.258261, -0.187093, -0.0146313, 0.24763, -0.258309, -0.185726, 0.472249, -0.0245729, -5.41669, -0.863423, 18.3455, 0.906205, 8.07167, -0.308588, -0.24909, 0.117143, -0.039936, 0.275187
0.0300178, -0.644021, 0.0605422, -0.484092, 0.379527, -0.238559, 0.544777, -0.569298, -0.573762, -0.582233, 0.272707, -0.620506, 0.0258102, 0.133514, -0.492752, 0.665825, -0.0562842, -0.503525, -0.792142, 1.01982, 0.996153, -0.523814, 0.528336, 1.10103, 0.706106, -0.249869, -0.185567, -0.016661, 0.238694, -0.249926, -0.184245, 0.480669, -0.0190246, -5.43028, -0.863783, 18.3763, 0.904806, 8.15613, -0.309817, -0.263698, 0.115168, -0.0245012, 0.287706
0.0400238, -0.626986, 0.0613954, -0.482501, 0.371253, -0.236682, 0.538498, -0.56485, -0.554348, -0.597907, 0.264201, -0.618511, 0.0296707, 0.132584, -0.492538, 0.671547, -0.0574099, -0.503807, -0.787751, 1.01453, 0.997258, -0.516369, 0.531923, 1.08536, 0.661243, -0.239065, -0.185376, -0.0170248, 0.230462, -0.23912, -0.184081, 0.483, -0.0140792, -5.44717, -0.864579, 18.4057, 0.904091, 8.2394, -0.310512, -0.277823, 0.111073, -0.0105313, 0.299185
0.0500297, -0.611686, 0.0643724, -0.480986, 0.342728, -0.236502, 0.53447, -0.562248, -0.489006, -0.613472, 0.255114, -0.616186, 0.0302353, 0.134308, -0.5411, 0.679688, -0.0582555, -0.501918, -0.782983, 1.00887, 0.998742, -0.507807, 0.534647, 1.07189, 0.61437, -0.229223, -0.187098, -0.0196593, 0.223979, -0.229286, -0.185815, 0.477381, -0.0100376, -5.47835, -0.867745, 18.4283, 0.904012, 8.31781, -0.314499, -0.291341, 0.107711, 0.00982627, 0.310631
0.0600357, -0.599345, 0.0680349, -0.479454, 0.306809, -0.237467, 0.538315, -0.560913, -0.334897, -0.627041, 0.245992, -0.613528, 0.0241928, 0.136475, -0.684235, 0.688484, -0.0580744, -0.502126, -0.778833, 1.00418, 1.00064, -0.498301, 0.5362, 1.05749, 0.578354, -0.223782, -0.188966, -0.0202913, 0.216807, -0.223843, -0.187699, 0.472794, -0.00799273, -5.51509, -0.87378, 18.4718, 0.904557, 8.36699, -0.322638, -0.302234, 0.103043, 0.0302276, 0.319369
0.0700416, -0.592601, 0.0722295, -0.477509, 0.285072, -0.238598, 0.510315, -0.560265, -0.324119, -0.636484, 0.237414, -0.610535, 0.0508652, 0.139183, -0.691513, 0.698921, -0.0559618, -0.503154, -0.776813, 0.998391, 1.00297, -0.488071, 0.537739, 1.04135, 0.549179, -0.218514, -0.191729, -0.0187561, 0.209721, -0.218566, -0.190476, 0.465599, -0.00703947, -5.57271, -0.878099, 18.5394, 0.903775, 8.42974, -0.327515, -0.310745, 0.0979391, 0.0460059, 0.325891
0.0800475, -0.589665, 0.0776867, -0.474883, 0.260516, -0.241295, 0.481583, -0.558502, -0.331814, -0.642651, 0.229909, -0.607199, 0.0796814, 0.139679, -0.683853, 0.711067, -0.0538209, -0.501894, -0.77481, 0.993569, 1.00572, -0.477366, 0.536301, 1.02541, 0.524967, -0.214557, -0.193063, -0.0201055, 0.205673, -0.214612, -0.191815, 0.458485, -0.00621247, -5.65812, -0.878825, 18.5974, 0.901993, 8.52868, -0.331142, -0.31934, 0.0932642, 0.0578359, 0.332773
0.0900535, -0.587501, 0.0827127, -0.471946, 0.240934, -0.244512, 0.47049, -0.556328, -0.303271, -0.646038, 0.223875, -0.603506, 0.0921402, 0.138992, -0.711937, 0.719749, -0.0520678, -0.499786, -0.773626, 0.990055, 1.00887, -0.466437, 0.530586, 1.00806, 0.510752, -0.211577, -0.192374, -0.0240145, 0.202344, -0.211639, -0.191143, 0.458313, -0.00551162, -5.72646, -0.879393, 18.6598, 0.899843, 8.59338, -0.335911, -0.329276, 0.0877732, 0.0698653, 0.340878
